 slim_762088141 slim_762088152 slim_762088119 slim_762088149 slim_762088127 slim_762088138 slim_762088116 slim_762088129 slim_762088139 slim_762088146 slim_762088153 slim_762088121 slim_762088115 slim_762088147 slim_762088123 slim_762088150 slim_762088130 slim_762088120 slim_762088126 slim_762088131 slim_762088137 slim_762088128 slim_762088144 slim_762088151 slim_762088148 slim_762088140 slim_762088124 slim_762088117 slim_762088132 slim_762088143 slim_762088145 slim_762088133 slim_762088154 slim_762088135 slim_762088134 slim_762088118 slim_762088122 slim_762088136 slim_762088142 slim_762088155 slim_762088125
0 1.7e-06 1.55e-06 2e-06 1.6e-06 1.9e-06 2e-06 1.95e-06 1.8e-06 2.4e-06 2.2e-06 1.7e-06 1.6e-06 2.2e-06 1.95e-06 1.8e-06 1.55e-06 1.65e-06 1.45e-06 1.55e-06 1.45e-06 2.1e-06 1.5e-06 1.35e-06 1.65e-06 2.1e-06 2.05e-06 1.75e-06 1.5e-06 1.75e-06 1.95e-06 1.45e-06 1.55e-06 2e-06 1.7e-06 1.7e-06 1.2e-06 1.15e-06 1.9e-06 1.95e-06 1.7e-06 1.65e-06
1 1.55e-06 9e-07 1.85e-06 1.85e-06 1.7e-06 2e-06 2.15e-06 1.95e-06 2.3e-06 2.25e-06 8.5e-07 1.75e-06 2e-06 1.25e-06 1.35e-06 1.15e-06 1.75e-06 1.4e-06 7.5e-07 1.2e-06 2.1e-06 1.65e-06 1.5e-06 1.3e-06 1.55e-06 1.55e-06 1.35e-06 1.8e-06 1.3e-06 2e-06 1.75e-06 1.65e-06 2e-06 1.8e-06 1.8e-06 1.45e-06 1.55e-06 1.75e-06 2.05e-06 1.3e-06 1.75e-06
2 2e-06 1.85e-06 2.5e-06 2.05e-06 1.55e-06 1.5e-06 1.95e-06 1.65e-06 1.6e-06 1.85e-06 1.75e-06 1.55e-06 1.7e-06 1.65e-06 1.8e-06 2.1e-06 1.75e-06 1.95e-06 1.75e-06 1.95e-06 1.55e-06 1.9e-06 1.6e-06 1.7e-06 1.7e-06 2.05e-06 2e-06 1.95e-06 1.95e-06 1.7e-06 2e-06 1.7e-06 1.55e-06 1.9e-06 1.9e-06 1.6e-06 1.7e-06 1.6e-06 1.5e-06 1.95e-06 1.85e-06
3 1.6e-06 1.85e-06 2.05e-06 1.6e-06 1.9e-06 2.15e-06 1.65e-06 1.9e-06 2.35e-06 2.5e-06 1.9e-06 1.95e-06 2.35e-06 2.15e-06 2.25e-06 1.45e-06 1.9e-06 1.65e-06 1.85e-06 1.45e-06 2.35e-06 1.9e-06 1.35e-06 2.05e-06 2.05e-06 2.25e-06 2.25e-06 2.2e-06 2.2e-06 2.05e-06 1.05e-06 1.45e-06 2.15e-06 2e-06 2e-06 1.55e-06 1.6e-06 1.95e-06 2.1e-06 2.2e-06 1.95e-06
4 1.9e-06 1.7e-06 1.55e-06 1.9e-06 1.8e-06 1.8e-06 2.1e-06 1.3e-06 1.65e-06 1.85e-06 1.85e-06 2.05e-06 1.95e-06 1.5e-06 2.05e-06 2e-06 1.6e-06 2e-06 1.5e-06 1.9e-06 1.45e-06 1.4e-06 1.5e-06 1.65e-06 1.75e-06 2.3e-06 2.1e-06 2.15e-06 2.2e-06 1.15e-06 1.75e-06 1.95e-06 1.8e-06 1.65e-06 1.65e-06 1.4e-06 1.75e-06 9.5e-07 1.9e-06 2.05e-06 1.45e-06
5 2e-06 2e-06 1.5e-06 2.15e-06 1.8e-06 2.8e-06 2.05e-06 2e-06 1.85e-06 1.75e-06 2e-06 1.7e-06 1.85e-06 1.9e-06 1.95e-06 2.2e-06 2e-06 2.2e-06 1.9e-06 2.15e-06 1.8e-06 1.9e-06 1.85e-06 1.85e-06 1.75e-06 2.2e-06 2.15e-06 1.95e-06 2.1e-06 1.7e-06 2.15e-06 1.8e-06 1.45e-06 2e-06 2e-06 1.9e-06 1.95e-06 1.8e-06 1.7e-06 2.1e-06 2e-06
6 1.95e-06 2.15e-06 1.95e-06 1.65e-06 2.1e-06 2.05e-06 2.6e-06 2.05e-06 1.8e-06 2.2e-06 2.2e-06 1.75e-06 1.6e-06 2.1e-06 2.05e-06 1.75e-06 2.15e-06 2.05e-06 2.1e-06 1.8e-06 1.75e-06 2e-06 1.65e-06 1.8e-06 1.95e-06 1.95e-06 1.9e-06 2.1e-06 2.15e-06 2.25e-06 1.5e-06 1.7e-06 2.05e-06 2.2e-06 2.2e-06 1.9e-06 2e-06 2.15e-06 1.9e-06 1.85e-06 1.85e-06
7 1.8e-06 1.95e-06 1.65e-06 1.9e-06 1.3e-06 2e-06 2.05e-06 2.1e-06 1.75e-06 2.05e-06 1.95e-06 2.1e-06 2.05e-06 1.6e-06 2.1e-06 1.95e-06 1.65e-06 1.8e-06 1.85e-06 1.75e-06 1.55e-06 1.75e-06 1.4e-06 1.85e-06 2e-06 2.35e-06 2.15e-06 2.2e-06 2.25e-06 1.4e-06 1.65e-06 2.05e-06 2e-06 2e-06 2e-06 1.25e-06 1.55e-06 1.35e-06 1.7e-06 2.1e-06 1.8e-06
8 2.4e-06 2.3e-06 1.6e-06 2.35e-06 1.65e-06 1.85e-06 1.8e-06 1.75e-06 1.9e-06 1.85e-06 2.2e-06 1.85e-06 1.2e-06 1.7e-06 2e-06 2.45e-06 2.15e-06 2.4e-06 2.15e-06 2.3e-06 1.05e-06 2e-06 1.95e-06 1.6e-06 1.8e-06 1.8e-06 1.85e-06 2.25e-06 2.3e-06 1.75e-06 2.3e-06 2.3e-06 1.85e-06 2.3e-06 2.3e-06 2.05e-06 2.35e-06 1.7e-06 1.8e-06 1.8e-06 1.75e-06
9 2.2e-06 2.25e-06 1.85e-06 2.5e-06 1.85e-06 1.75e-06 2.2e-06 2.05e-06 1.85e-06 2.5e-06 2.45e-06 2e-06 1.85e-06 1.95e-06 1.95e-06 2.35e-06 1.75e-06 2.65e-06 2.1e-06 2.3e-06 1.55e-06 2.05e-06 2e-06 1.8e-06 2.05e-06 2.4e-06 2.1e-06 1.75e-06 1.9e-06 1.7e-06 2.2e-06 2.2e-06 1.7e-06 1.8e-06 1.8e-06 2.15e-06 2.15e-06 1.85e-06 2e-06 2.05e-06 1.95e-06
