 slim_762106665 slim_762106654 slim_762106656 slim_762106682 slim_762106684 slim_762106650 slim_762106675 slim_762106676 slim_762106666 slim_762106667 slim_762106688 slim_762106671 slim_762106673 slim_762106662 slim_762106655 slim_762106657 slim_762106651 slim_762106685 slim_762106652 slim_762106660 slim_762106680 slim_762106653 slim_762106686 slim_762106679 slim_762106670 slim_762106674 slim_762106678 slim_762106669 slim_762106672 slim_762106683 slim_762106659 slim_762106663 slim_762106661 slim_762106687 slim_762106658 slim_762106681 slim_762106677 slim_762106668 slim_762106664
0 2.8e-06 2.8e-06 2.6e-06 1.95e-06 3.15e-06 2.2e-06 3.25e-06 3.4e-06 2.55e-06 2.35e-06 2.8e-06 1.9e-06 2.75e-06 2.35e-06 3.1e-06 2.4e-06 2.3e-06 2.75e-06 2.65e-06 2.9e-06 2.5e-06 3.05e-06 3e-06 2.7e-06 1.4e-06 2.6e-06 2.8e-06 2.25e-06 2.55e-06 2.95e-06 2.5e-06 3.1e-06 3.1e-06 2.9e-06 1.95e-06 2.65e-06 3.55e-06 2.3e-06 3.15e-06
1 2.8e-06 6e-07 2.4e-06 1.9e-06 2.2e-06 3e-06 2.3e-06 2.35e-06 1.45e-06 2.15e-06 2.55e-06 2.25e-06 1.15e-06 2.5e-06 1.3e-06 2.6e-06 2.15e-06 1.9e-06 2.15e-06 2.45e-06 2.4e-06 1.65e-06 1.6e-06 1.6e-06 2.35e-06 1.2e-06 2.1e-06 2.5e-06 2.3e-06 1.8e-06 1.8e-06 2.85e-06 2.95e-06 2.2e-06 2.7e-06 1.65e-06 2.25e-06 2.1e-06 1.65e-06
2 2.6e-06 2.4e-06 3.2e-06 2.5e-06 2.85e-06 2.5e-06 2.5e-06 3e-06 2.7e-06 2.65e-06 2.35e-06 2.2e-06 2.25e-06 2.1e-06 2.75e-06 1.75e-06 2.95e-06 2.5e-06 2.5e-06 2.45e-06 1.75e-06 2.35e-06 2.8e-06 1.6e-06 2.35e-06 2.1e-06 2.05e-06 2.2e-06 2.2e-06 2.55e-06 2.6e-06 2.7e-06 2.7e-06 2.5e-06 1.9e-06 2.4e-06 2.75e-06 2.75e-06 2.75e-06
3 1.95e-06 1.9e-06 2.5e-06 2e-06 2.4e-06 2.4e-06 2.65e-06 2.6e-06 1.7e-06 2.3e-06 2.2e-06 1.4e-06 1.95e-06 2.1e-06 2.15e-06 2.15e-06 2.3e-06 2.05e-06 2.25e-06 2.7e-06 2.4e-06 2.25e-06 2.15e-06 2.2e-06 1.15e-06 1.85e-06 2.15e-06 1.95e-06 1.95e-06 2.2e-06 2.4e-06 2.65e-06 2.7e-06 2.4e-06 1.9e-06 1.7e-06 2.85e-06 2.4e-06 2.3e-06
4 3.15e-06 2.2e-06 2.85e-06 2.4e-06 3.6e-06 3.3e-06 2.7e-06 2.2e-06 2.45e-06 2.75e-06 2.2e-06 2.7e-06 2.25e-06 3e-06 2.5e-06 3.1e-06 3.1e-06 2.45e-06 3.1e-06 2.5e-06 2.85e-06 2.2e-06 2.15e-06 2.1e-06 2.65e-06 2.1e-06 2.65e-06 2.95e-06 2.9e-06 2.55e-06 2.95e-06 2.65e-06 2.55e-06 2.7e-06 3.05e-06 2.25e-06 2.85e-06 3.1e-06 2.2e-06
5 2.2e-06 3e-06 2.5e-06 2.4e-06 3.3e-06 2e-07 3.6e-06 3.55e-06 2.65e-06 2.25e-06 3.25e-06 2.65e-06 3.05e-06 2.1e-06 3.4e-06 2.4e-06 2.65e-06 3.1e-06 2.75e-06 2.95e-06 2.7e-06 3.25e-06 3.2e-06 3.1e-06 2.25e-06 2.8e-06 3.3e-06 1.55e-06 2.7e-06 3.2e-06 2.5e-06 3.45e-06 3.45e-06 3.3e-06 2e-06 2.95e-06 3.95e-06 2.55e-06 3.35e-06
6 3.25e-06 2.3e-06 2.5e-06 2.65e-06 2.7e-06 3.6e-06 6e-07 2.45e-06 2.45e-06 2.9e-06 2.5e-06 2.1e-06 2.5e-06 2.4e-06 1.5e-06 2e-06 3.1e-06 1.45e-06 2.5e-06 2.75e-06 2.3e-06 1.9e-06 1.65e-06 2.4e-06 2.65e-06 2.45e-06 1.9e-06 2.5e-06 2.3e-06 1.55e-06 3.05e-06 2.5e-06 2.6e-06 1.5e-06 2.55e-06 1.6e-06 5e-07 3.15e-06 1.4e-06
7 3.4e-06 2.35e-06 3e-06 2.6e-06 2.2e-06 3.55e-06 2.45e-06 3.9e-06 2.55e-06 2.95e-06 2.45e-06 2.8e-06 2.45e-06 3.1e-06 2.45e-06 3.1e-06 3.2e-06 2.3e-06 3.1e-06 2.7e-06 2.9e-06 2.15e-06 2.3e-06 2.35e-06 2.9e-06 2.25e-06 2.65e-06 3.05e-06 3e-06 2.5e-06 3.15e-06 2.4e-06 2.65e-06 2.6e-06 3.2e-06 2.3e-06 2.6e-06 3.25e-06 2.1e-06
8 2.55e-06 1.45e-06 2.7e-06 1.7e-06 2.45e-06 2.65e-06 2.45e-06 2.55e-06 1.9e-06 2.15e-06 2.55e-06 2.05e-06 1.8e-06 2.4e-06 1.7e-06 2.35e-06 2e-06 1.85e-06 2e-06 2.9e-06 2.65e-06 2.2e-06 1.95e-06 2.45e-06 2.2e-06 1.75e-06 2.35e-06 2.2e-06 2.3e-06 1.9e-06 2.2e-06 2.6e-06 2.8e-06 2.2e-06 2.5e-06 1.65e-06 2.5e-06 2.3e-06 2.1e-06
9 2.35e-06 2.15e-06 2.65e-06 2.3e-06 2.75e-06 2.25e-06 2.9e-06 2.95e-06 2.15e-06 3.1e-06 3.1e-06 2.7e-06 2.45e-06 2.5e-06 2.45e-06 2.55e-06 2.15e-06 2.4e-06 2.55e-06 2.85e-06 2.75e-06 2.5e-06 2.2e-06 2.75e-06 2.7e-06 2.3e-06 2.95e-06 2.4e-06 2.75e-06 2.45e-06 2.05e-06 3.35e-06 3.4e-06 2.8e-06 2.55e-06 2.2e-06 3e-06 2.15e-06 2.35e-06
10 2.8e-06 2.55e-06 2.35e-06 2.2e-06 2.2e-06 3.25e-06 2.5e-06 2.45e-06 2.55e-06 3.1e-06 2.9e-06 1.9e-06 2.4e-06 2.25e-06 2.7e-06 2.05e-06 3.15e-06 2.45e-06 2.75e-06 2.45e-06 2.3e-06 2.6e-06 2.85e-06 2.05e-06 2.2e-06 2.25e-06 2.05e-06 2.35e-06 2.15e-06 2.75e-06 3.05e-06 2.05e-06 1.95e-06 2.45e-06 2.35e-06 2.2e-06 2.8e-06 3.25e-06 2.8e-06
