 slim_762204459 slim_762204476 slim_762204479 slim_762204467 slim_762204469 slim_762204430 slim_762204461 slim_762204425 slim_762204431 slim_762204471 slim_762204448 slim_762204464 slim_762204455 slim_762204473 slim_762204453 slim_762204429 slim_762204465 slim_762204447 slim_762204433 slim_762204443 slim_762204462 slim_762204444 slim_762204480 slim_762204451 slim_762204458 slim_762204477 slim_762204468 slim_762204474 slim_762204470 slim_762204456 slim_762204434 slim_762204439 slim_762204452 slim_762204449 slim_762204472 slim_762204421 slim_762204454 slim_762204446 slim_762204478 slim_762204441 slim_762204442 slim_762204426 slim_762204424 slim_762204423 slim_762204438 slim_762204463 slim_762204475 slim_762204481 slim_762204440 slim_762204460 slim_762204445 slim_762204432 slim_762204482 slim_762204436 slim_762204428 slim_762204435 slim_762204437 slim_762204457 slim_762204427 slim_762204466 slim_762204450 slim_762204422 slim_762204420
0 1.6e-06 1.55e-06 2.25e-06 1.95e-06 1.65e-06 1.35e-06 1.35e-06 1.8e-06 1.75e-06 1.55e-06 2.3e-06 1.95e-06 1.8e-06 2.6e-06 2.55e-06 1.3e-06 2.45e-06 1.95e-06 1.8e-06 1.75e-06 1.75e-06 1.85e-06 1.95e-06 1.4e-06 1.2e-06 2.1e-06 2.45e-06 2.5e-06 2.35e-06 2.05e-06 1.9e-06 2.15e-06 1.4e-06 1.9e-06 1.5e-06 2.05e-06 1.85e-06 1.7e-06 2.2e-06 1.25e-06 8e-07 1.95e-06 1.95e-06 1.55e-06 1.85e-06 2.1e-06 1.95e-06 1.4e-06 1.45e-06 1.95e-06 2e-06 2.05e-06 1.55e-06 1.45e-06 1.8e-06 1.85e-06 1.55e-06 2.1e-06 1.85e-06 1.4e-06 9.5e-07 2.1e-06 2.5e-06
1 1.55e-06 2.3e-06 2.1e-06 2.05e-06 1.8e-06 1.35e-06 1.45e-06 1.65e-06 1.8e-06 1.7e-06 2.2e-06 2e-06 1.8e-06 2e-06 2.55e-06 1.55e-06 2.15e-06 2.2e-06 1.85e-06 1.85e-06 1.75e-06 1.6e-06 2.2e-06 1.55e-06 1.8e-06 1.4e-06 2.55e-06 1.9e-06 2.45e-06 2.2e-06 1.65e-06 2.1e-06 1.45e-06 2.15e-06 1.45e-06 2.25e-06 2.45e-06 1.6e-06 1.55e-06 1.4e-06 1.55e-06 1.85e-06 1.9e-06 1.75e-06 1.8e-06 2.1e-06 1.9e-06 1.55e-06 2.05e-06 1.9e-06 1.95e-06 2e-06 1.55e-06 1.5e-06 1.4e-06 2.1e-06 1.8e-06 2e-06 1.75e-06 1.5e-06 1.25e-06 2e-06 2.35e-06
2 2.25e-06 2.1e-06 2.6e-06 2e-06 2.25e-06 1.95e-06 1.95e-06 1.7e-06 2.05e-06 2.15e-06 2.15e-06 1.9e-06 2.1e-06 2.4e-06 2.15e-06 2.1e-06 1.95e-06 2.55e-06 2.1e-06 2.1e-06 2.05e-06 1.75e-06 2.55e-06 2.05e-06 2.3e-06 2e-06 2.3e-06 2.3e-06 2.25e-06 2.35e-06 1.8e-06 2.4e-06 2e-06 2.5e-06 2.2e-06 2.35e-06 2.5e-06 2e-06 2.05e-06 2.2e-06 2.25e-06 1.85e-06 1.6e-06 1.9e-06 2.15e-06 2.2e-06 1.9e-06 2.1e-06 1.95e-06 1.9e-06 1.65e-06 1.95e-06 1.85e-06 2.05e-06 2.3e-06 2.2e-06 1.95e-06 1.75e-06 1.55e-06 1.95e-06 2e-06 1.9e-06 1.7e-06
3 1.95e-06 2.05e-06 2e-06 1.9e-06 2.7e-06 2e-06 1.95e-06 1.65e-06 1.7e-06 2.4e-06 2.55e-06 2.3e-06 1.65e-06 2.75e-06 2.3e-06 1.5e-06 2.5e-06 1.95e-06 1.75e-06 2.55e-06 1.25e-06 1.5e-06 1.95e-06 1.85e-06 1.65e-06 1.85e-06 3.15e-06 2.65e-06 3.1e-06 2.5e-06 1.8e-06 2.85e-06 1.9e-06 1.9e-06 2.25e-06 2.5e-06 2.6e-06 2e-06 1.95e-06 2.25e-06 1.95e-06 2.1e-06 1.3e-06 1.65e-06 1.25e-06 2.9e-06 2.35e-06 1.35e-06 1.35e-06 2.35e-06 1.35e-06 2.4e-06 1.5e-06 1.85e-06 2.25e-06 2.3e-06 1.65e-06 1.1e-06 1.25e-06 1.95e-06 1.65e-06 1.25e-06 2.2e-06
4 1.65e-06 1.8e-06 2.25e-06 2.7e-06 1.9e-06 1.5e-06 1.8e-06 2.55e-06 2.2e-06 1.15e-06 1.9e-06 1.9e-06 2.2e-06 2e-06 2.2e-06 2.05e-06 2.1e-06 2.1e-06 2.25e-06 1.1e-06 2.45e-06 2.5e-06 2.1e-06 1.9e-06 2.25e-06 2.6e-06 1.3e-06 1.9e-06 1.15e-06 1.5e-06 2.35e-06 1.15e-06 1.8e-06 2.05e-06 1.05e-06 1.95e-06 1.9e-06 1.85e-06 2.75e-06 1.1e-06 1.65e-06 1.75e-06 2.75e-06 2.05e-06 2.5e-06 1.5e-06 1.6e-06 2.05e-06 2.65e-06 1.8e-06 2.8e-06 1.9e-06 2.25e-06 1.8e-06 2.05e-06 1.5e-06 2.6e-06 2.85e-06 2.6e-06 1.85e-06 1.4e-06 2.8e-06 2.25e-06
5 1.35e-06 1.35e-06 1.95e-06 2e-06 1.5e-06 1.6e-06 1.25e-06 1.6e-06 1.55e-06 1.35e-06 2.05e-06 1.8e-06 1.45e-06 2.25e-06 2.4e-06 1.5e-06 1.8e-06 2e-06 1.6e-06 1.5e-06 1.7e-06 1.45e-06 2e-06 1.25e-06 1.65e-06 1.75e-06 2.25e-06 2.15e-06 2.15e-06 1.85e-06 1.25e-06 1.8e-06 1.15e-06 1.95e-06 1.1e-06 1.95e-06 2.25e-06 1.4e-06 1.9e-06 1.05e-06 1.35e-06 1.65e-06 1.85e-06 1.55e-06 1.65e-06 1.7e-06 1.35e-06 1.45e-06 2e-06 1.75e-06 1.9e-06 1.85e-06 1.4e-06 1.2e-06 1.6e-06 1.7e-06 1.65e-06 1.95e-06 1.6e-06 1.3e-06 1.05e-06 1.95e-06 2.1e-06
6 1.35e-06 1.45e-06 1.95e-06 1.95e-06 1.8e-06 1.25e-06 1.9e-06 9.5e-07 1.4e-06 1.6e-06 1.9e-06 1.6e-06 1.75e-06 2.45e-06 2.45e-06 1.15e-06 2.05e-06 2.05e-06 1.45e-06 1.85e-06 1.45e-06 1.45e-06 2.05e-06 1.3e-06 1.7e-06 1.7e-06 2.5e-06 2.35e-06 2.45e-06 2.2e-06 1.3e-06 2.2e-06 1.35e-06 2e-06 1.55e-06 2e-06 2.2e-06 1.3e-06 1.6e-06 1.3e-06 1.35e-06 1.8e-06 1.45e-06 1.5e-06 1.8e-06 2e-06 1.85e-06 1.5e-06 1.85e-06 1.7e-06 1.45e-06 1.7e-06 1.25e-06 1.3e-06 1.7e-06 2e-06 1.7e-06 1.85e-06 1.55e-06 1e-06 1.1e-06 1.85e-06 2.25e-06
7 1.8e-06 1.65e-06 1.7e-06 1.65e-06 2.55e-06 1.6e-06 9.5e-07 0.0 1.2e-06 2.2e-06 1.7e-06 1.45e-06 1.8e-06 2.5e-06 2.4e-06 9.5e-07 1.85e-06 2.3e-06 1.25e-06 2.5e-06 1e-06 9e-07 2.3e-06 1.45e-06 1.7e-06 1.2e-06 3.05e-06 2.4e-06 3.05e-06 2.8e-06 7.5e-07 2.8e-06 1.55e-06 2.25e-06 2.2e-06 2.15e-06 2.4e-06 1.15e-06 9e-07 2e-06 1.8e-06 1.85e-06 7e-07 1.6e-06 1.55e-06 2.45e-06 2.1e-06 1.4e-06 1.6e-06 1.65e-06 7.5e-07 1.55e-06 8e-07 1.45e-06 1.85e-06 2.6e-06 1.35e-06 1.3e-06 1e-06 9e-07 1.5e-06 1.35e-06 2.05e-06
8 1.75e-06 1.8e-06 2.05e-06 1.7e-06 2.2e-06 1.55e-06 1.4e-06 1.2e-06 2.4e-06 1.9e-06 2.15e-06 1.75e-06 1.45e-06 2.65e-06 2.55e-06 1.35e-06 2.25e-06 1.95e-06 1.25e-06 2.1e-06 1.35e-06 1.6e-06 1.95e-06 1.6e-06 1.8e-06 1.9e-06 2.65e-06 2.55e-06 2.6e-06 1.9e-06 1.45e-06 2.45e-06 1.65e-06 1.9e-06 1.8e-06 2.05e-06 2.45e-06 1.55e-06 1.8e-06 1.65e-06 1.75e-06 1.85e-06 1.55e-06 1.75e-06 1.6e-06 2.35e-06 2e-06 1.55e-06 1.95e-06 1.85e-06 1.6e-06 1.85e-06 1.4e-06 1.6e-06 2e-06 1.8e-06 1.85e-06 1.7e-06 1.6e-06 1.35e-06 1.4e-06 1.8e-06 2.35e-06
9 1.55e-06 1.7e-06 2.15e-06 2.4e-06 1.15e-06 1.35e-06 1.6e-06 2.2e-06 1.9e-06 1.4e-06 1.9e-06 1.8e-06 1.95e-06 2.1e-06 2.2e-06 1.8e-06 2.05e-06 1.7e-06 1.95e-06 1e-06 2.15e-06 2.1e-06 1.7e-06 1.7e-06 2.05e-06 2.3e-06 1.45e-06 2e-06 1.4e-06 1.55e-06 2.05e-06 1.15e-06 1.65e-06 1.65e-06 7e-07 1.9e-06 1.95e-06 1.5e-06 2.5e-06 8.5e-07 1.55e-06 1.65e-06 2.4e-06 1.85e-06 2.25e-06 1.55e-06 1.55e-06 1.75e-06 2.4e-06 1.8e-06 2.45e-06 1.85e-06 1.95e-06 1.6e-06 1.9e-06 1.45e-06 2.4e-06 2.5e-06 2.25e-06 1.6e-06 1.25e-06 2.5e-06 2.2e-06
