 slim_762373872 slim_762373890 slim_762373897 slim_762373911 slim_762373879 slim_762373910 slim_762373913 slim_762373865 slim_762373888 slim_762373873 slim_762373891 slim_762373874 slim_762373900 slim_762373864 slim_762373901 slim_762373883 slim_762373912 slim_762373909 slim_762373871 slim_762373903 slim_762373878 slim_762373887 slim_762373880 slim_762373907 slim_762373898 slim_762373914 slim_762373882 slim_762373902 slim_762373904 slim_762373908 slim_762373866 slim_762373892 slim_762373868 slim_762373894 slim_762373876 slim_762373884 slim_762373877 slim_762373905 slim_762373867 slim_762373906 slim_762373869 slim_762373889 slim_762373875 slim_762373895 slim_762373870 slim_762373881 slim_762373886 slim_762373915 slim_762373896 slim_762373885 slim_762373899 slim_762373893
0 1e-07 1.45e-06 1.1e-06 5e-07 1.45e-06 5e-07 1e-06 9.5e-07 1e-06 1.05e-06 9.5e-07 1.05e-06 1.3e-06 8e-07 1.2e-06 1e-06 8e-07 1.05e-06 9.5e-07 2e-06 1.4e-06 1e-06 1.75e-06 1.3e-06 5e-07 1.25e-06 1.3e-06 7e-07 1.4e-06 1e-06 1e-06 9.5e-07 4.5e-07 6e-07 1e-06 9e-07 9e-07 9e-07 6.5e-07 8.5e-07 1.15e-06 1.25e-06 9.5e-07 1e-06 4.5e-07 1.45e-06 9e-07 5e-07 8e-07 8.5e-07 5e-07 9e-07
1 1.45e-06 2.5e-06 1.5e-06 1.55e-06 1.5e-06 1.4e-06 1.6e-06 1.6e-06 1.65e-06 1.65e-06 1.5e-06 1.55e-06 1.45e-06 1.65e-06 1.35e-06 1.6e-06 1.45e-06 1.6e-06 1.45e-06 1.25e-06 1.55e-06 1.4e-06 1.35e-06 1.8e-06 1.55e-06 1.4e-06 1.55e-06 1.65e-06 1.45e-06 1.6e-06 1.5e-06 1.5e-06 1.4e-06 1.55e-06 1.6e-06 1.5e-06 1.7e-06 1.55e-06 1.5e-06 1.45e-06 1.6e-06 1.85e-06 1.45e-06 1.5e-06 1.5e-06 1.5e-06 1.4e-06 1.55e-06 1.45e-06 1.45e-06 1.55e-06 1.55e-06
2 1.1e-06 1.5e-06 7e-07 9.5e-07 1.4e-06 8e-07 7.5e-07 7.5e-07 6e-07 7.5e-07 4.5e-07 4.5e-07 1.65e-06 8.5e-07 1.4e-06 6e-07 8e-07 6.5e-07 1.8e-06 2.15e-06 1.75e-06 5.5e-07 2.35e-06 6.5e-07 9.5e-07 1.45e-06 1.7e-06 8.5e-07 1.8e-06 6.5e-07 6e-07 8e-07 9e-07 8e-07 1.15e-06 7.5e-07 7e-07 6.5e-07 9.5e-07 4.5e-07 1.7e-06 8e-07 5.5e-07 6e-07 1e-06 1.4e-06 7e-07 1.05e-06 5.5e-07 8e-07 1.05e-06 6e-07
3 5e-07 1.55e-06 9.5e-07 9e-07 1.45e-06 7e-07 8.5e-07 9.5e-07 8.5e-07 9.5e-07 7.5e-07 8.5e-07 1.35e-06 9e-07 1.2e-06 7e-07 8e-07 7.5e-07 1.3e-06 2.15e-06 1.45e-06 9.5e-07 1.95e-06 1.05e-06 5e-07 1.25e-06 1.5e-06 8e-07 1.5e-06 7e-07 9e-07 9.5e-07 7e-07 7e-07 9.5e-07 7e-07 8.5e-07 6e-07 9e-07 6.5e-07 1.35e-06 8.5e-07 8.5e-07 9e-07 6.5e-07 1.45e-06 9e-07 6.5e-07 8.5e-07 8.5e-07 7e-07 6e-07
4 1.45e-06 1.5e-06 1.4e-06 1.45e-06 2.4e-06 1.45e-06 1.5e-06 1.55e-06 1.5e-06 1.55e-06 1.25e-06 1.3e-06 1.45e-06 1.55e-06 1.2e-06 1.4e-06 1.5e-06 1.5e-06 1.4e-06 1.5e-06 1.5e-06 1.55e-06 1.2e-06 1.5e-06 1.45e-06 1.25e-06 1.55e-06 1.45e-06 1.35e-06 1.4e-06 1.45e-06 1.6e-06 1.5e-06 1.4e-06 1.6e-06 1.5e-06 1.45e-06 1.35e-06 1.65e-06 1.2e-06 1.4e-06 1.55e-06 1.4e-06 1.45e-06 1.5e-06 1.3e-06 1.55e-06 1.55e-06 1.55e-06 1.55e-06 1.55e-06 1.35e-06
5 5e-07 1.4e-06 8e-07 7e-07 1.45e-06 1e-06 8.5e-07 8e-07 9e-07 9e-07 7.5e-07 8e-07 1.4e-06 8.5e-07 1.3e-06 8.5e-07 7e-07 9e-07 1.3e-06 2e-06 1.5e-06 7e-07 2e-06 1.05e-06 7e-07 1.35e-06 1.5e-06 8e-07 1.55e-06 8.5e-07 7.5e-07 7.5e-07 5.5e-07 7e-07 1e-06 7.5e-07 8.5e-07 8e-07 6.5e-07 7e-07 1.45e-06 1.1e-06 7e-07 7.5e-07 6.5e-07 1.45e-06 6.5e-07 7e-07 7e-07 7e-07 7e-07 8e-07
6 1e-06 1.6e-06 7.5e-07 8.5e-07 1.5e-06 8.5e-07 1e-06 8e-07 9e-07 8e-07 5e-07 5e-07 1.5e-06 9.5e-07 1.35e-06 6.5e-07 6.5e-07 7.5e-07 1.7e-06 2.25e-06 1.6e-06 8e-07 2.3e-06 8e-07 8.5e-07 1.4e-06 1.8e-06 9.5e-07 1.7e-06 6e-07 6.5e-07 7.5e-07 8.5e-07 8e-07 9.5e-07 7e-07 7.5e-07 6e-07 1e-06 5e-07 1.75e-06 8.5e-07 6e-07 6.5e-07 9e-07 1.5e-06 7.5e-07 9e-07 9e-07 7.5e-07 9.5e-07 6e-07
7 9.5e-07 1.6e-06 7.5e-07 9.5e-07 1.55e-06 8e-07 8e-07 1.1e-06 9e-07 9e-07 6e-07 5.5e-07 1.65e-06 9.5e-07 1.45e-06 8e-07 8e-07 9e-07 1.7e-06 2.2e-06 1.75e-06 7.5e-07 2.35e-06 8e-07 9.5e-07 1.5e-06 1.75e-06 9.5e-07 1.9e-06 7e-07 6.5e-07 7e-07 8e-07 8e-07 1.25e-06 8e-07 7e-07 8e-07 7.5e-07 6.5e-07 1.75e-06 1e-06 6e-07 6e-07 9.5e-07 1.55e-06 7e-07 1e-06 8.5e-07 8e-07 1e-06 7.5e-07
8 1e-06 1.65e-06 6e-07 8.5e-07 1.5e-06 9e-07 9e-07 9e-07 9e-07 9e-07 6e-07 6.5e-07 1.7e-06 8.5e-07 1.45e-06 6.5e-07 9.5e-07 7e-07 1.75e-06 2.25e-06 1.8e-06 8.5e-07 2.35e-06 7.5e-07 8.5e-07 1.5e-06 1.65e-06 9e-07 1.85e-06 7e-07 8.5e-07 1.05e-06 1e-06 8.5e-07 1.25e-06 8.5e-07 7.5e-07 6.5e-07 1e-06 5.5e-07 1.55e-06 7.5e-07 8e-07 8.5e-07 1e-06 1.5e-06 1e-06 1.05e-06 6.5e-07 1e-06 1.05e-06 6.5e-07
9 1.05e-06 1.65e-06 7.5e-07 9.5e-07 1.55e-06 9e-07 8e-07 9e-07 9e-07 1.1e-06 6e-07 6.5e-07 1.45e-06 1e-06 1.4e-06 6.5e-07 6e-07 8e-07 1.75e-06 2.3e-06 1.55e-06 8.5e-07 2.35e-06 9e-07 9.5e-07 1.45e-06 1.85e-06 1e-06 1.85e-06 7.5e-07 7.5e-07 7.5e-07 9e-07 9e-07 1e-06 8e-07 8.5e-07 7e-07 1.05e-06 5.5e-07 1.8e-06 9.5e-07 7e-07 7.5e-07 8e-07 1.55e-06 8e-07 8.5e-07 9.5e-07 6.5e-07 8.5e-07 6.5e-07
