 slim_762347977 slim_762347974 slim_762347981 slim_762347999 slim_762347961 slim_762347971 slim_762347990 slim_762347970 slim_762347968 slim_762347972 slim_762347983 slim_762347982 slim_762347959 slim_762347965 slim_762347996 slim_762347963 slim_762347978 slim_762347997 slim_762347975 slim_762347993 slim_762347984 slim_762347962 slim_762347960 slim_762347967 slim_762347976 slim_762347985 slim_762347966 slim_762347989 slim_762347969 slim_762347973 slim_762347980 slim_762347992 slim_762347964 slim_762347987 slim_762347979 slim_762347995 slim_762347998 slim_762347988 slim_762347991 slim_762347994 slim_762347986
0 4.1e-06 3.05e-06 2.15e-06 2.8e-06 2.35e-06 2.95e-06 3.6e-06 2.6e-06 2.55e-06 2.8e-06 2.5e-06 2.45e-06 2.3e-06 2.15e-06 2.2e-06 3.3e-06 2.95e-06 2.5e-06 2.6e-06 3.4e-06 2.45e-06 3.3e-06 2.75e-06 2.65e-06 2.95e-06 2.55e-06 2.65e-06 2.65e-06 2.8e-06 2.3e-06 2.45e-06 3.1e-06 3.65e-06 3.35e-06 2.65e-06 2.75e-06 2.95e-06 2.35e-06 2.3e-06 3e-06 3.2e-06
1 3.05e-06 3.3e-06 2.2e-06 2.1e-06 2.15e-06 2.65e-06 2.65e-06 2.15e-06 2.6e-06 2.45e-06 2.2e-06 2.25e-06 2.2e-06 2.2e-06 2.25e-06 2.7e-06 2.4e-06 3.2e-06 2.25e-06 2.9e-06 2e-06 2.45e-06 2.65e-06 2.45e-06 2.25e-06 2.1e-06 2.7e-06 2.55e-06 2.45e-06 2.1e-06 2.15e-06 2.6e-06 2.4e-06 2.7e-06 2.3e-06 1.95e-06 2.65e-06 2.15e-06 2.75e-06 1.7e-06 2.7e-06
2 2.15e-06 2.2e-06 6e-07 1.05e-06 4.5e-07 1.75e-06 2.25e-06 7.5e-07 1.2e-06 1.55e-06 6.5e-07 5e-07 4e-07 3.5e-07 6e-07 1.95e-06 1.3e-06 2.55e-06 7.5e-07 2.05e-06 6e-07 1.9e-06 1.35e-06 1.25e-06 1.25e-06 7e-07 1.25e-06 1.25e-06 1.55e-06 4.5e-07 5.5e-07 1.95e-06 2.3e-06 2.05e-06 8.5e-07 1.85e-06 1.75e-06 4.5e-07 3.3e-06 3.05e-06 2.05e-06
3 2.8e-06 2.1e-06 1.05e-06 1.6e-06 9.5e-07 1.85e-06 1.8e-06 1.1e-06 1.6e-06 1.55e-06 1.1e-06 1e-06 1e-06 1.05e-06 1.4e-06 1.55e-06 1.35e-06 2.95e-06 1.25e-06 1.8e-06 1e-06 1.7e-06 1.55e-06 1.35e-06 9.5e-07 1.1e-06 1.65e-06 1.5e-06 1.55e-06 8.5e-07 1.05e-06 1.7e-06 1.7e-06 1.8e-06 1.3e-06 1.95e-06 1.85e-06 9.5e-07 3.55e-06 2.9e-06 1.8e-06
4 2.35e-06 2.15e-06 4.5e-07 9.5e-07 4e-07 1.9e-06 2.55e-06 6.5e-07 1.35e-06 1.55e-06 6.5e-07 4e-07 3.5e-07 5e-07 1e-06 1.95e-06 1.45e-06 2.75e-06 7.5e-07 2.15e-06 5e-07 2.3e-06 1.35e-06 1.15e-06 1.15e-06 6e-07 1.4e-06 1.2e-06 1.55e-06 3.5e-07 5.5e-07 1.85e-06 2.25e-06 2.15e-06 1.1e-06 1.9e-06 1.9e-06 3e-07 3.3e-06 3.05e-06 1.95e-06
5 2.95e-06 2.65e-06 1.75e-06 1.85e-06 1.9e-06 2.6e-06 2.05e-06 1.9e-06 1.55e-06 1.4e-06 1.85e-06 2e-06 1.85e-06 1.7e-06 1.55e-06 1.8e-06 1.95e-06 3.1e-06 1.95e-06 1.9e-06 1.85e-06 1.8e-06 1.55e-06 1.55e-06 1.95e-06 1.95e-06 1.65e-06 1.55e-06 1.4e-06 1.75e-06 1.85e-06 2.15e-06 2.45e-06 1.75e-06 1.8e-06 2.55e-06 1.3e-06 1.9e-06 3.7e-06 3.35e-06 2.25e-06
6 3.6e-06 2.65e-06 2.25e-06 1.8e-06 2.55e-06 2.05e-06 7e-07 2.6e-06 2.3e-06 2.3e-06 2.5e-06 2.65e-06 2.5e-06 2.25e-06 1.85e-06 2.05e-06 1.45e-06 3.5e-06 2.6e-06 2.15e-06 2.45e-06 7e-07 2.6e-06 2.5e-06 1.95e-06 2.55e-06 2.4e-06 2.5e-06 2.3e-06 2.5e-06 2.45e-06 2.15e-06 1.45e-06 1.85e-06 1.95e-06 2.7e-06 2.05e-06 2.55e-06 4.35e-06 3.35e-06 2.25e-06
7 2.6e-06 2.15e-06 7.5e-07 1.1e-06 6.5e-07 1.9e-06 2.6e-06 7e-07 1.6e-06 1.65e-06 7.5e-07 7.5e-07 7e-07 7e-07 1.05e-06 2.05e-06 1.65e-06 3e-06 7.5e-07 2.3e-06 4.5e-07 2.35e-06 1.4e-06 1.35e-06 1.2e-06 6e-07 1.7e-06 1.5e-06 1.65e-06 5e-07 7.5e-07 1.95e-06 2.25e-06 2.3e-06 1.25e-06 2.05e-06 1.9e-06 6.5e-07 3.45e-06 3.1e-06 2.05e-06
8 2.55e-06 2.6e-06 1.2e-06 1.6e-06 1.35e-06 1.55e-06 2.3e-06 1.6e-06 2.3e-06 1.4e-06 1.5e-06 1.45e-06 1.3e-06 1.2e-06 1.3e-06 1.7e-06 1.8e-06 2.75e-06 1.6e-06 1.8e-06 1.45e-06 1.95e-06 1.35e-06 1.25e-06 1.75e-06 1.55e-06 1.3e-06 1.25e-06 1.4e-06 1.3e-06 1.45e-06 2.05e-06 2.6e-06 1.75e-06 1.45e-06 2.3e-06 1.55e-06 1.35e-06 3.55e-06 3.35e-06 2.15e-06
9 2.8e-06 2.45e-06 1.55e-06 1.55e-06 1.55e-06 1.4e-06 2.3e-06 1.65e-06 1.4e-06 2.1e-06 1.5e-06 1.65e-06 1.5e-06 1.5e-06 1.55e-06 1.55e-06 1.9e-06 3e-06 1.65e-06 1.65e-06 1.55e-06 1.95e-06 1.3e-06 1.25e-06 1.65e-06 1.65e-06 1.5e-06 1.25e-06 1.05e-06 1.4e-06 1.5e-06 1.95e-06 2.45e-06 1.6e-06 1.65e-06 2.3e-06 1.4e-06 1.55e-06 3.45e-06 3.15e-06 2.05e-06
10 2.5e-06 2.2e-06 6.5e-07 1.1e-06 6.5e-07 1.85e-06 2.5e-06 7.5e-07 1.5e-06 1.5e-06 9e-07 7.5e-07 6e-07 6e-07 9.5e-07 1.85e-06 1.55e-06 2.9e-06 7.5e-07 1.95e-06 6.5e-07 2.15e-06 1.4e-06 1.3e-06 1.2e-06 7.5e-07 1.6e-06 1.35e-06 1.5e-06 5e-07 5.5e-07 2e-06 2.3e-06 2.05e-06 9.5e-07 1.95e-06 1.85e-06 6.5e-07 3.45e-06 3.1e-06 2.1e-06
11 2.45e-06 2.25e-06 5e-07 1e-06 4e-07 2e-06 2.65e-06 7.5e-07 1.45e-06 1.65e-06 7.5e-07 4e-07 4.5e-07 6e-07 1.1e-06 2.05e-06 1.5e-06 2.85e-06 8.5e-07 2.25e-06 6e-07 2.4e-06 1.45e-06 1.25e-06 1.25e-06 5.5e-07 1.4e-06 1.35e-06 1.65e-06 4.5e-07 5.5e-07 1.95e-06 2.35e-06 2.25e-06 1.2e-06 2e-06 2e-06 3.5e-07 3.4e-06 3.15e-06 2.05e-06
12 2.3e-06 2.2e-06 4e-07 1e-06 3.5e-07 1.85e-06 2.5e-06 7e-07 1.3e-06 1.5e-06 6e-07 4.5e-07 5e-07 4.5e-07 8.5e-07 1.9e-06 1.4e-06 2.7e-06 7e-07 2e-06 5.5e-07 2.15e-06 1.3e-06 1.2e-06 1.2e-06 6.5e-07 1.35e-06 1.2e-06 1.5e-06 4e-07 5e-07 1.9e-06 2.3e-06 2e-06 9.5e-07 1.85e-06 1.85e-06 4e-07 3.35e-06 3.1e-06 2e-06
13 2.15e-06 2.2e-06 3.5e-07 1.05e-06 5e-07 1.7e-06 2.25e-06 7e-07 1.2e-06 1.5e-06 6e-07 6e-07 4.5e-07 6e-07 6e-07 1.9e-06 1.35e-06 2.55e-06 7.5e-07 2.05e-06 6e-07 1.9e-06 1.3e-06 1.2e-06 1.15e-06 7e-07 1.3e-06 1.25e-06 1.5e-06 3.5e-07 6e-07 1.95e-06 2.3e-06 2.05e-06 8.5e-07 1.85e-06 1.7e-06 5e-07 3.3e-06 3.05e-06 2.05e-06
