 slim_762064590 slim_762064594 slim_762064612 slim_762064601 slim_762064617 slim_762064595 slim_762064575 slim_762064587 slim_762064605 slim_762064596 slim_762064608 slim_762064592 slim_762064604 slim_762064624 slim_762064613 slim_762064625 slim_762064607 slim_762064611 slim_762064629 slim_762064623 slim_762064582 slim_762064584 slim_762064579 slim_762064600 slim_762064577 slim_762064598 slim_762064599 slim_762064609 slim_762064626 slim_762064593 slim_762064618 slim_762064610 slim_762064581 slim_762064606 slim_762064621 slim_762064588 slim_762064620 slim_762064602 slim_762064580 slim_762064616 slim_762064628 slim_762064589 slim_762064578 slim_762064614 slim_762064622 slim_762064583 slim_762064576 slim_762064619 slim_762064615 slim_762064603 slim_762064597 slim_762064591 slim_762064586 slim_762064574 slim_762064585 slim_762064627
0 2.3e-06 1.6e-06 2.25e-06 1.25e-06 1.85e-06 1.15e-06 1.7e-06 1.7e-06 1.5e-06 1.25e-06 2.1e-06 1.7e-06 1.45e-06 1.65e-06 1.9e-06 1.35e-06 1.9e-06 1.85e-06 1.5e-06 1.55e-06 1.4e-06 1.75e-06 2e-06 1.5e-06 1.55e-06 1.55e-06 1.2e-06 1.85e-06 1.75e-06 1.55e-06 1.7e-06 1.9e-06 1.95e-06 1.65e-06 2.2e-06 1.35e-06 2.15e-06 1.3e-06 1.45e-06 1.65e-06 1.4e-06 1.2e-06 1.3e-06 1.9e-06 1.85e-06 1.6e-06 2e-06 2e-06 1.25e-06 1.85e-06 1.85e-06 1.25e-06 2.1e-06 1.75e-06 1.8e-06 1.45e-06
1 1.6e-06 1.1e-06 1.85e-06 1.5e-06 1.25e-06 1.15e-06 1.55e-06 1.55e-06 9e-07 1.25e-06 1.45e-06 1.9e-06 1.05e-06 1.85e-06 1.6e-06 9.5e-07 8.5e-07 7.5e-07 1.3e-06 9e-07 9.5e-07 1.55e-06 2.05e-06 1.75e-06 1.15e-06 1.05e-06 1.55e-06 8.5e-07 1.6e-06 2.15e-06 1.75e-06 8e-07 1.65e-06 1.35e-06 1.85e-06 1.25e-06 2.2e-06 1.95e-06 1.7e-06 1.15e-06 1.45e-06 1.05e-06 8.5e-07 8.5e-07 1.5e-06 1.3e-06 1.4e-06 1.25e-06 1.35e-06 8.5e-07 7.5e-07 1.5e-06 1.4e-06 1.5e-06 1.7e-06 1.25e-06
2 2.25e-06 1.85e-06 0.0 2.15e-06 1.15e-06 1.9e-06 1.2e-06 1e-06 1.9e-06 2.1e-06 1.3e-06 1.45e-06 1.9e-06 1.4e-06 1.2e-06 2.05e-06 1.95e-06 1.95e-06 2.15e-06 1.75e-06 1.85e-06 2.3e-06 1.35e-06 2.35e-06 2.1e-06 1.95e-06 2.2e-06 1.9e-06 1.15e-06 2.65e-06 1.2e-06 2e-06 9.5e-07 2.3e-06 2e-07 2.15e-06 1.5e-06 2.45e-06 2.3e-06 2.2e-06 1.55e-06 1.9e-06 1.85e-06 2.1e-06 8e-07 2.1e-06 1.15e-06 1.35e-06 2.3e-06 1.9e-06 2.05e-06 2.15e-06 1.25e-06 9.5e-07 1.25e-06 2.1e-06
3 1.25e-06 1.5e-06 2.15e-06 2.1e-06 1.75e-06 1.05e-06 1.6e-06 1.65e-06 1.4e-06 1.15e-06 2e-06 1.7e-06 1.4e-06 1.65e-06 1.85e-06 1.25e-06 1.8e-06 1.75e-06 1.4e-06 1.5e-06 1.3e-06 1.65e-06 1.9e-06 1.35e-06 1.45e-06 1.4e-06 1.2e-06 1.75e-06 1.65e-06 1.55e-06 1.6e-06 1.8e-06 1.85e-06 1.55e-06 2.1e-06 1.35e-06 2.05e-06 1.3e-06 1.35e-06 1.55e-06 1.3e-06 1.15e-06 1.2e-06 1.8e-06 1.75e-06 1.5e-06 1.9e-06 1.9e-06 1.15e-06 1.75e-06 1.75e-06 1.15e-06 2e-06 1.65e-06 1.7e-06 1.35e-06
4 1.85e-06 1.25e-06 1.15e-06 1.75e-06 1.9e-06 1.25e-06 1.15e-06 1.25e-06 1.45e-06 1.45e-06 1.35e-06 1.65e-06 1.35e-06 1.6e-06 1.4e-06 1.25e-06 1.5e-06 1.55e-06 1.7e-06 1.35e-06 1.35e-06 2e-06 1.8e-06 1.9e-06 1.5e-06 1.4e-06 1.8e-06 1.45e-06 1.35e-06 2.45e-06 1.55e-06 1.6e-06 1.4e-06 1.85e-06 1.05e-06 1.65e-06 1.95e-06 2.25e-06 1.85e-06 1.6e-06 1.45e-06 1.2e-06 1.1e-06 1.5e-06 1.2e-06 1.8e-06 1.2e-06 1.45e-06 1.55e-06 1.45e-06 1.45e-06 1.7e-06 1.3e-06 1.25e-06 1.4e-06 1.65e-06
5 1.15e-06 1.15e-06 1.9e-06 1.05e-06 1.25e-06 0.0 9e-07 1e-06 1.2e-06 6e-07 1.7e-06 1.95e-06 7e-07 1.9e-06 1.2e-06 8.5e-07 1.45e-06 1.55e-06 1.45e-06 1.25e-06 7.5e-07 1.9e-06 2.05e-06 1.15e-06 1.2e-06 7.5e-07 1.1e-06 1.4e-06 1.45e-06 2.25e-06 1.7e-06 1.6e-06 1.55e-06 1.6e-06 1.8e-06 1.45e-06 2.2e-06 1.95e-06 1.1e-06 1.3e-06 1.35e-06 2e-07 3.5e-07 1.3e-06 1.4e-06 1.6e-06 1.55e-06 1.65e-06 1e-06 1.4e-06 1.25e-06 9.5e-07 1.65e-06 1.15e-06 1.45e-06 1.4e-06
6 1.7e-06 1.55e-06 1.2e-06 1.6e-06 1.15e-06 9e-07 1.8e-06 1.1e-06 1.55e-06 1.35e-06 1.45e-06 1.65e-06 1.3e-06 1.6e-06 1.3e-06 1.45e-06 1.75e-06 1.8e-06 1.85e-06 1.5e-06 1.3e-06 2.1e-06 1.8e-06 1.7e-06 1.65e-06 1.35e-06 1.65e-06 1.7e-06 1.4e-06 2.45e-06 1.6e-06 1.85e-06 1.35e-06 2e-06 1.05e-06 1.85e-06 1.95e-06 2.25e-06 1.65e-06 1.75e-06 1.5e-06 1e-06 1.1e-06 1.75e-06 1.2e-06 1.9e-06 1.3e-06 1.6e-06 1.6e-06 1.7e-06 1.7e-06 1.5e-06 1.4e-06 1.15e-06 1.4e-06 1.8e-06
7 1.7e-06 1.55e-06 1e-06 1.65e-06 1.25e-06 1e-06 1.1e-06 2e-06 1.6e-06 1.4e-06 1.55e-06 1.75e-06 1.3e-06 1.7e-06 1.2e-06 1.5e-06 1.75e-06 1.8e-06 1.85e-06 1.55e-06 1.35e-06 2.15e-06 1.75e-06 1.8e-06 1.7e-06 1.4e-06 1.7e-06 1.7e-06 1.35e-06 2.5e-06 1.5e-06 1.85e-06 1.3e-06 2e-06 1.05e-06 1.85e-06 1.9e-06 2.25e-06 1.75e-06 1.8e-06 1.5e-06 1.05e-06 1.15e-06 1.75e-06 1.15e-06 1.9e-06 1.4e-06 1.55e-06 1.7e-06 1.7e-06 1.7e-06 1.6e-06 1.5e-06 1.1e-06 1.4e-06 1.8e-06
8 1.5e-06 9e-07 1.9e-06 1.4e-06 1.45e-06 1.2e-06 1.55e-06 1.6e-06 1.4e-06 1.4e-06 1.55e-06 1.75e-06 1.2e-06 1.7e-06 1.7e-06 1.25e-06 1.1e-06 9e-07 1.35e-06 1e-06 1.05e-06 1.5e-06 1.95e-06 1.65e-06 1.35e-06 1.2e-06 1.45e-06 1.1e-06 1.7e-06 1.9e-06 1.65e-06 1e-06 1.65e-06 1.3e-06 1.85e-06 1.35e-06 2.1e-06 1.8e-06 1.6e-06 1.3e-06 1.4e-06 1.15e-06 1.1e-06 1.05e-06 1.55e-06 1.35e-06 1.5e-06 1.35e-06 1.5e-06 1.1e-06 1e-06 1.35e-06 1.5e-06 1.45e-06 1.75e-06 1.25e-06
9 1.25e-06 1.25e-06 2.1e-06 1.15e-06 1.45e-06 6e-07 1.35e-06 1.4e-06 1.4e-06 1.2e-06 1.85e-06 1.9e-06 1.05e-06 1.85e-06 1.6e-06 7e-07 1.55e-06 1.65e-06 1.3e-06 1.4e-06 1.1e-06 1.8e-06 2e-06 1.3e-06 1.05e-06 1.1e-06 1.2e-06 1.5e-06 1.35e-06 1.9e-06 1.6e-06 1.7e-06 1.85e-06 1.45e-06 2.05e-06 1.3e-06 2.15e-06 1.6e-06 1.25e-06 1.15e-06 1.25e-06 6.5e-07 7e-07 1.4e-06 1.65e-06 1.55e-06 1.75e-06 1.8e-06 6e-07 1.5e-06 1.35e-06 1.1e-06 1.85e-06 1.5e-06 1.4e-06 1.25e-06
