 slim_761976158 slim_761976118 slim_761976127 slim_761976169 slim_761976136 slim_761976164 slim_761976131 slim_761976146 slim_761976119 slim_761976126 slim_761976145 slim_761976128 slim_761976125 slim_761976148 slim_761976144 slim_761976140 slim_761976142 slim_761976155 slim_761976165 slim_761976154 slim_761976157 slim_761976129 slim_761976124 slim_761976130 slim_761976147 slim_761976162 slim_761976121 slim_761976122 slim_761976152 slim_761976139 slim_761976156 slim_761976163 slim_761976138 slim_761976143 slim_761976133 slim_761976135 slim_761976168 slim_761976166 slim_761976120 slim_761976134 slim_761976123 slim_761976141 slim_761976150 slim_761976153 slim_761976132 slim_761976160 slim_761976137 slim_761976161 slim_761976151 slim_761976167 slim_761976159 slim_761976149
0 6.91e-05 9.53e-05 0.0001229 0.00011155 0.0001277 0.00011145 8.055e-05 0.0001271 0.00012995 0.0001262 0.0001167 0.00010525 0.00012615 8.12e-05 8.24e-05 0.00011685 0.00011065 8.38e-05 8.245e-05 8.905e-05 0.0001153 0.0001377 0.00012815 0.0001311 0.0001367 9.085e-05 9.515e-05 9.51e-05 0.0001328 9.425e-05 0.00013495 0.00011 0.00011585 0.00010415 9.145e-05 0.0001153 9.7e-05 0.00011155 0.0001028 6.57e-05 0.0001275 0.0001087 9.7e-05 8.555e-05 0.000117 9.19e-05 0.0001307 0.0001327 0.0001207 0.00011145 8.695e-05 0.00012695
1 9.53e-05 0.0001216 7.88e-05 8.935e-05 0.0001076 8.925e-05 7.15e-05 0.0001071 0.00011175 7.99e-05 0.00011895 0.00010275 8.89e-05 0.0001137 8.745e-05 9.505e-05 0.0001009 8.425e-05 8.35e-05 9.21e-05 0.0001046 0.0001364 0.0001303 0.0001275 0.00010285 7.91e-05 7.86e-05 7.86e-05 9.625e-05 8.315e-05 0.00014665 8.73e-05 0.0001148 8.52e-05 0.00010075 0.0001046 8.235e-05 0.0001022 0.0001016 8.07e-05 8.17e-05 0.0001056 9.83e-05 0.00013355 0.00011025 8.905e-05 0.00010485 0.00012505 0.00010945 8.93e-05 0.00011965 0.00011455
2 0.0001229 7.88e-05 0.0001068 8.725e-05 0.00010695 8.715e-05 8.25e-05 0.0001214 0.00010065 8.27e-05 9.505e-05 9.88e-05 0.0001045 0.0001321 9.29e-05 0.00010945 9.7e-05 8.655e-05 9.71e-05 9.445e-05 7.585e-05 0.0001306 0.0001297 0.00010155 0.00010125 7.98e-05 0.00010725 0.0001073 9.69e-05 7.695e-05 0.0001568 8.88e-05 0.000129 9.07e-05 0.00011545 7.585e-05 7.355e-05 9.88e-05 9.85e-05 7.73e-05 7.515e-05 0.0001079 8.395e-05 0.00014065 0.0001069 8.3e-05 7.885e-05 0.0001299 0.00012485 9.27e-05 0.0001391 0.00012885
3 0.00011155 8.935e-05 8.725e-05 0.0001605 0.0001062 8.025e-05 8.925e-05 0.00010635 0.0001023 8.035e-05 0.0001037 9.2e-05 8.035e-05 0.00012115 0.00010165 8.505e-05 0.0001174 0.0001005 0.00012035 0.0001058 0.00010225 0.00012605 0.0001144 0.00011045 0.000118 0.0001004 8.925e-05 8.92e-05 0.00011395 9.94e-05 0.00014595 8.19e-05 0.0001137 8.39e-05 0.00011255 0.00010225 8.05e-05 0.000101 0.0001135 9.52e-05 8.865e-05 9.95e-05 8.045e-05 0.00012005 0.0001065 0.00010595 0.0001023 0.00013455 0.00010455 8.03e-05 0.00013025 0.0001062
4 0.0001277 0.0001076 0.00010695 0.0001062 0.0001579 0.0001061 0.00011125 9.105e-05 0.00011055 0.00010255 0.0001253 0.0001039 0.000103 0.0001031 0.00011535 0.00010155 0.00011955 0.0001156 0.00011505 0.0001209 0.00011375 0.0001132 8.525e-05 0.0001049 0.00011845 0.0001165 0.000108 0.00010805 0.0001077 0.0001113 0.00011675 0.00010625 9.985e-05 0.00010965 0.00012 0.00011375 0.0001096 9.8e-05 0.0001269 0.00011825 9.185e-05 0.0001111 0.00011465 0.00013475 0.0001035 0.000122 9.865e-05 0.0001047 0.00010655 0.0001062 0.0001255 9.095e-05
5 0.00011145 8.925e-05 8.715e-05 8.025e-05 0.0001061 0.0001603 8.915e-05 0.00010625 0.0001022 8.025e-05 0.0001036 9.19e-05 8.025e-05 0.00012105 0.0001016 8.495e-05 0.0001173 0.0001004 0.00012025 0.0001057 0.00010215 0.00012595 0.0001143 0.00011035 0.0001179 0.0001003 8.915e-05 8.91e-05 0.00011385 9.93e-05 0.00014585 8.18e-05 0.0001136 8.38e-05 0.00011245 0.00010215 8.04e-05 0.0001009 0.0001134 9.51e-05 8.855e-05 9.94e-05 8.035e-05 0.00011995 0.0001064 0.00010585 0.0001022 0.00013445 0.00010445 8.02e-05 0.00013015 0.0001061
6 8.055e-05 7.15e-05 8.25e-05 8.925e-05 0.00011125 8.915e-05 6.41e-05 0.0001365 0.000126 0.00012755 8.325e-05 8.35e-05 0.00013875 0.0001094 5.975e-05 0.00013995 8.015e-05 5.48e-05 9.135e-05 6.27e-05 6.89e-05 0.00014215 0.00013625 0.0001183 0.0001322 6.61e-05 8.915e-05 8.915e-05 0.00012115 6.525e-05 0.00015495 8.93e-05 0.0001388 8.94e-05 9.515e-05 6.89e-05 3.23e-05 8.4e-05 8.04e-05 4.69e-05 0.00010595 8.635e-05 4.82e-05 0.0001169 9.21e-05 6.345e-05 9.335e-05 0.0001319 0.0001384 8.92e-05 0.00011365 0.00014395
7 0.0001271 0.0001071 0.0001214 0.00010635 9.105e-05 0.00010625 0.0001365 0.0001259 0.0001063 7.695e-05 0.000149 0.00012115 6.3e-05 9.665e-05 0.000134 7.205e-05 0.00014065 0.00013595 0.00012655 0.00013925 0.0001495 0.00011515 8.405e-05 0.00012735 0.00010795 0.0001342 9.325e-05 9.325e-05 0.00010685 0.00013715 0.0001031 0.0001043 8.275e-05 0.0001056 0.0001112 0.0001495 0.00013875 0.0001082 0.00014775 0.00014545 9.585e-05 0.0001104 0.00014095 0.00013065 0.0001117 0.00014225 0.0001344 0.00010005 7.37e-05 0.00010085 0.00012305 6.3e-05
8 0.00012995 0.00011175 0.00010065 0.0001023 0.00011055 0.0001022 0.000126 0.0001063 0.0001667 8.95e-05 0.00011255 0.00011285 8.36e-05 0.00013165 0.0001253 8.83e-05 0.00014375 0.0001241 0.00012015 0.0001294 0.0001021 0.00012245 0.0001134 9.065e-05 0.0001197 0.00012055 0.0001072 0.0001073 0.0001216 0.00012 0.00014045 0.00010385 0.00011395 0.00010565 0.0001269 0.0001021 0.0001212 0.000119 0.0001337 0.00012765 9.68e-05 0.000121 0.00012105 0.00011485 0.0001245 0.0001162 8.785e-05 0.00013835 0.0001055 0.0001023 0.0001426 0.0001062
9 0.0001262 7.99e-05 8.27e-05 8.035e-05 0.00010255 8.025e-05 0.00012755 7.695e-05 8.95e-05 6.5e-05 0.00013865 0.0001112 3.26e-05 0.00012325 0.0001271 4.225e-05 0.000136 0.0001276 0.0001147 0.0001329 0.0001372 0.0001203 0.00010845 0.0001211 8.88e-05 0.0001133 7.98e-05 7.975e-05 8.905e-05 0.0001149 0.00013555 7.98e-05 8.97e-05 7.965e-05 0.00011595 0.0001372 0.00012825 0.00011695 0.00013455 0.0001267 6.43e-05 0.00011655 0.0001282 0.00013815 0.00012245 0.00013075 0.00011525 0.0001256 7.56e-05 8.03e-05 0.00013625 7.68e-05
