 slim_337461992 slim_337462109 slim_337462111 slim_337462074 slim_337462119 slim_337462114 slim_337462214 slim_337462213 slim_337462145 slim_337462190 slim_337462200 slim_337462157 slim_337462115 slim_337462172 slim_337462222 slim_337462108 slim_337462226 slim_337462234 slim_337462141 slim_337462206 slim_337462170 slim_337462216 slim_337462148 slim_337462163 slim_337462210 slim_337462165 slim_337462168 slim_337462223 slim_337462134 slim_337462320 slim_337462291 slim_337462347 slim_337462356 slim_337462249 slim_337462284 slim_337462359 slim_337462364 slim_337462288 slim_337462327 slim_337462325 slim_337462361 slim_337462367 slim_337462238 slim_337462275 slim_337462342 slim_337462268 slim_337462265 slim_337462363 slim_337462316 slim_337462365 slim_337462329 slim_337462283 slim_337462353 slim_337462344 slim_337462307 slim_337462341 slim_337462273 slim_337462348 slim_337462297 slim_337462331 slim_337462256 slim_337462323 slim_337462306 slim_337462290 slim_337462285 slim_337462280 slim_337462251 slim_337462266 slim_337462255 slim_337462335 slim_337462258 slim_337462358 slim_337462369 slim_337462326 slim_337462368 slim_337462338 slim_337462248 slim_337462250 slim_337462334 slim_337462357 slim_337462239 slim_337462289 slim_337462298 slim_337462362 slim_337462370 slim_337462324 slim_337462343 slim_337462349 slim_337462318 slim_337462296 slim_337462336 slim_337462371 slim_337462360 slim_337462366 slim_337462330 slim_337462299 slim_337462240 slim_337462294 slim_337462332 slim_337462352 slim_337462351
0 0.0008092 0.00094625 0.00088975 0.0009519 0.0008953 0.0008878 0.00089195 0.00089695 0.00091905 0.0009511 0.000661 0.0009376 0.00089665 0.0009525 0.00084845 0.00088095 0.0009197 0.0008831 0.00088535 0.00087795 0.00094275 0.0006758 0.0009757 0.00092205 0.0009542 0.0008888 0.00068215 0.0009007 0.0009069 0.0009231 0.00092045 0.00094575 0.00092025 0.0009142 0.0009285 0.00089145 0.0009205 0.00085295 0.0009136 0.00095405 0.0008778 0.00094285 0.0009354 0.0009569 0.000922 0.00093315 0.0009063 0.0009168 0.0008953 0.00090085 0.0009029 0.0008825 0.00088335 0.00066295 0.0008602 0.0006213 0.00090125 0.0009569 0.00091895 0.00066125 0.00092085 0.0009462 0.0009578 0.0009351 0.000897 0.0006621 0.00087755 0.0009162 0.0008588 0.0009522 0.0008555 0.0009248 0.0009249 0.0009255 0.0009223 0.0009696 0.00090625 0.0009232 0.00092715 0.00064835 0.00066205 0.00087705 0.00090335 0.00087765 0.00064365 0.000897 0.0009147 0.0008998 0.000904 0.00068205 0.00089605 0.0008978 0.00087975 0.00094315 0.0009066 0.00088685 0.00093945 0.0009369 0.00093195 0.00092725 0.00094485
1 0.00094625 0.0008769 0.00089105 0.0009104 0.0008777 0.00093575 0.00087275 0.0009199 0.0008319 0.0008467 0.0009425 0.00083925 0.00090105 0.0009016 0.00091235 0.0008464 0.00092095 0.0008758 0.0009085 0.000848 0.000849 0.00095485 0.0007085 0.0008245 0.0008972 0.00086145 0.00094325 0.00089775 0.0009693 0.00061665 0.00086685 0.0006272 0.0008777 0.0009003 0.00087835 0.00084785 0.0008141 0.0008635 0.0008454 0.0008798 0.0008661 0.00066275 0.00089185 0.000896 0.0008567 0.00085095 0.00087745 0.0006881 0.00097 0.0008778 0.00091485 0.00086755 0.00088855 0.00089475 0.0008541 0.0009559 0.0008504 0.0006537 0.0009603 0.0009427 0.00088595 0.0009581 0.00088765 0.0008745 0.00082975 0.00098355 0.00090395 0.0007987 0.0008837 0.0008783 0.00089105 0.0006272 0.0009376 0.0006613 0.00082475 0.0007019 0.00090325 0.00091345 0.00091635 0.00089485 0.00096965 0.00085415 0.0008417 0.0009259 0.0009128 0.00082975 0.0009277 0.0009016 0.0006531 0.0009313 0.00087145 0.0009025 0.00085795 0.00084945 0.0008149 0.00085195 0.00091705 0.00082755 0.0009764 0.00091645 0.00092815
2 0.00088975 0.00089105 0.0009078 0.0009292 0.00086365 0.00091725 0.0006977 0.0009145 0.00066675 0.00092855 0.00087445 0.0008278 0.0008893 0.0008806 0.00086785 0.000883 0.0008626 0.0008525 0.000847 0.00087025 0.0008311 0.0008353 0.0009503 0.0008785 0.00090695 0.0008821 0.00084455 0.00088045 0.00090165 0.0008391 0.00084305 0.0008679 0.0008941 0.00086425 0.00065585 0.00089245 0.00087 0.0008812 0.00092935 0.0009238 0.00083795 0.0008932 0.00091815 0.00092485 0.00086565 0.0006933 0.00082255 0.0009094 0.0009257 0.0009157 0.0008505 0.0008291 0.00086445 0.00083805 0.00091755 0.0008533 0.00088085 0.00068275 0.00092905 0.00087465 0.0009175 0.0009686 0.0009589 0.000862 0.00082705 0.00090985 0.00085915 0.0008337 0.0008628 0.0007066 0.00084245 0.00084775 0.0009588 0.0008936 0.00087875 0.0009433 0.0009305 0.00088985 0.00090215 0.0008741 0.0008536 0.0006306 0.0008268 0.00088825 0.00088105 0.00082705 0.00092975 0.0009188 0.0008501 0.000891 0.000832 0.00089845 0.0008606 0.0008841 0.0009056 0.0009105 0.0009046 0.0009019 0.000967 0.00090225 0.00092805
3 0.0009519 0.0009104 0.0009292 0.0009711 0.000885 0.00085295 0.00092555 0.00088455 0.00087985 0.0007285 0.0008935 0.0008688 0.00089125 0.00071015 0.00085305 0.00092005 0.0008886 0.0008402 0.0008211 0.0008944 0.0008446 0.00092605 0.00085955 0.0008903 0.00085805 0.00084545 0.0009218 0.0008887 0.00091085 0.00087205 0.0008589 0.0009089 0.00068715 0.000687 0.00091945 0.0008156 0.00085355 0.00079425 0.00085945 0.00065695 0.0008945 0.0008923 0.0008525 0.00051235 0.00083505 0.0008959 0.00085365 0.00090315 0.0008888 0.0008393 0.0008347 0.00088855 0.00087545 0.00087575 0.0009105 0.0008637 0.00088095 0.00091455 0.0006998 0.0008937 0.0006388 0.00085225 0.00048555 0.00069645 0.00086705 0.00090515 0.00083955 0.00083145 0.00092715 0.00070215 0.00085515 0.00090895 0.00069985 0.00085115 0.00089055 0.00087625 0.00089955 0.00064285 0.00086525 0.0008795 0.00091915 0.0008868 0.00089795 0.0008386 0.0009029 0.00086705 0.00068545 0.00091575 0.0008996 0.00088235 0.00093675 0.00064765 0.00093665 0.0008416 0.0008577 0.0008938 0.0008473 0.00071235 0.0008781 0.00086535 0.00085595
4 0.0008953 0.0008777 0.00086365 0.000885 0.0008696 0.00085425 0.0008477 0.0008383 0.00083405 0.00092455 0.0006588 0.00079175 0.000814 0.0008914 0.0008763 0.00081845 0.0006292 0.00086545 0.00082885 0.0006651 0.0007758 0.00089105 0.00088605 0.00087545 0.00084975 0.00087165 0.00087645 0.0006623 0.0008381 0.0008091 0.00087655 0.00084875 0.0008793 0.00088095 0.000861 0.00062525 0.00084325 0.0008398 0.0009406 0.0007148 0.000655 0.00066405 0.0006231 0.00089715 0.00081725 0.0009048 0.0008381 0.00085805 0.0008307 0.00084945 0.00064935 0.0008752 0.000863 0.0008154 0.0008599 0.00085885 0.0009069 0.00087815 0.0008698 0.0006589 0.00086955 0.00086635 0.0008832 0.0008496 0.0005913 0.00083315 0.00063475 0.00079735 0.00088845 0.00087725 0.0006349 0.00084145 0.00086805 0.0008704 0.0008757 0.00087785 0.00082155 0.0008736 0.00087285 0.00084 0.00084485 0.00080205 0.0008438 0.00086695 0.000889 0.0005913 0.0008807 0.00086755 0.0008729 0.0007646 0.00086965 0.00085905 0.00085715 0.0006892 0.00086765 0.00082825 0.0008747 0.0008537 0.00086175 0.00087295 0.00065285
5 0.0008878 0.00093575 0.00091725 0.00085295 0.00085425 0.0009238 0.0008802 0.0006811 0.0009064 0.00087965 0.00087075 0.0008513 0.0006819 0.00090485 0.0008109 0.00087485 0.00084305 0.00068785 0.00071295 0.00091275 0.0008486 0.00091825 0.00094255 0.0008721 0.00091505 0.0008484 0.00092 0.00089755 0.0006583 0.00086285 0.0008299 0.00094015 0.0008983 0.000868 0.0008026 0.00086925 0.0008268 0.0008384 0.0008358 0.00087615 0.00089515 0.00089845 0.00078655 0.00085585 0.0008665 0.00087755 0.00075075 0.0007478 0.00065215 0.0006623 0.00071015 0.0009133 0.0006482 0.0008661 0.00089275 0.0009176 0.0008725 0.00094565 0.0006424 0.00087095 0.00067255 0.00075455 0.0008831 0.0008677 0.0008494 0.0007254 0.00087815 0.0008846 0.00079015 0.0009034 0.00090105 0.0009083 0.0006726 0.00071505 0.00087235 0.00092875 0.00087655 0.0007361 0.0009015 0.00089985 0.0008755 0.00086645 0.00091295 0.00061295 0.00092925 0.0008494 0.0008236 0.0006661 0.0009087 0.0008959 0.0006721 0.00090405 0.0007899 0.0008797 0.0008601 0.00086365 0.0008838 0.0009084 0.00067595 0.0009016 0.0008608
6 0.00089195 0.00087275 0.0006977 0.00092555 0.0008477 0.0008802 0.0010076 0.0008957 0.0006993 0.000892 0.00089515 0.00083115 0.00088085 0.0008778 0.00080465 0.0006974 0.0008298 0.00080655 0.000863 0.00086665 0.00087375 0.00087085 0.000967 0.0008649 0.0009351 0.00089645 0.00086785 0.00089135 0.0008593 0.0007979 0.00083815 0.00092275 0.000858 0.0008366 0.00069315 0.0008786 0.00082205 0.00088925 0.0008394 0.0008904 0.00080355 0.0009035 0.00088835 0.0009182 0.0008759 0.00067145 0.00085875 0.00086025 0.0009161 0.0008984 0.00084195 0.000769 0.00078495 0.00086915 0.00069955 0.0009138 0.00080405 0.00072935 0.0009103 0.00089535 0.00089555 0.00095445 0.0009468 0.00089755 0.0008215 0.00093135 0.00087575 0.0008523 0.00079275 0.00072545 0.0008663 0.0008409 0.0009316 0.0008994 0.00086515 0.0009561 0.00088815 0.00088685 0.0008632 0.00091405 0.00086515 0.0008482 0.0008299 0.0008736 0.0009141 0.0008215 0.00092495 0.0008202 0.00078005 0.000877 0.0007052 0.0009206 0.00085375 0.00085335 0.0008669 0.00068835 0.00086195 0.00091975 0.00093695 0.0008633 0.00090755
7 0.00089695 0.0009199 0.0009145 0.00088455 0.0008383 0.0006811 0.0008957 0.0009385 0.0009019 0.00089305 0.0008661 0.0008527 0.0006771 0.0008949 0.00088985 0.0008566 0.00086765 0.0008986 0.00086575 0.0008849 0.0008714 0.0008964 0.0008899 0.00085845 0.00085765 0.0008841 0.00087255 0.000873 0.00068445 0.0008706 0.0008772 0.00088535 0.00089895 0.00089 0.0007333 0.0008632 0.0008415 0.00087185 0.00085815 0.0008764 0.0008726 0.000874 0.0006525 0.00090455 0.0009093 0.00089765 0.00087895 0.00075505 0.0006662 0.00072275 0.00087025 0.00090435 0.00090075 0.0008579 0.0008945 0.0008875 0.00088415 0.0009246 0.00067255 0.0008663 0.0008932 0.000725 0.00089335 0.0008644 0.0008299 0.0007199 0.00085695 0.0008614 0.000787 0.0009125 0.00085965 0.0008877 0.0006814 0.00090525 0.0008587 0.00087765 0.000862 0.0008992 0.00087095 0.0008846 0.0008873 0.0008583 0.0008787 0.00084125 0.0009127 0.0008299 0.0008415 0.0007178 0.0009134 0.0008869 0.0007776 0.00088585 0.00076145 0.00069735 0.00086775 0.0006977 0.00087355 0.0008972 0.00065355 0.00087105 0.00083685
8 0.00091905 0.0008319 0.00066675 0.00087985 0.00083405 0.0009064 0.0006993 0.0009019 0.0008884 0.00086175 0.00085645 0.00080925 0.0008884 0.00085295 0.0008606 0.0009187 0.0008171 0.0008588 0.0008582 0.00085275 0.0008802 0.00085565 0.00093425 0.00087445 0.0009457 0.00085565 0.00084925 0.0008614 0.0008885 0.00078735 0.0008195 0.0008715 0.0008776 0.0008759 0.00066435 0.0006926 0.00081855 0.00063715 0.0008722 0.0008589 0.00085785 0.00084325 0.00086045 0.00088245 0.0008704 0.00065515 0.0008775 0.00089195 0.0009247 0.00089715 0.000849 0.0008736 0.0008677 0.0008291 0.0009089 0.0008668 0.00086985 0.00065225 0.00092355 0.00085665 0.0008628 0.00099425 0.0008814 0.0008806 0.0008065 0.0009215 0.00083615 0.0008268 0.0008963 0.0006629 0.00084435 0.0008434 0.00092515 0.00085205 0.0008747 0.00092475 0.0009098 0.00087685 0.00093145 0.00066575 0.00084705 0.00083005 0.00087825 0.00086895 0.00087515 0.0008065 0.00088765 0.0009164 0.0008388 0.00088135 0.0008164 0.00086395 0.00090105 0.00083795 0.00065535 0.000897 0.00093905 0.00065075 0.00097915 0.00093155 0.00090785
9 0.0009511 0.0008467 0.00092855 0.0007285 0.00092455 0.00087965 0.000892 0.00089305 0.00086175 0.0009226 0.00094255 0.00084205 0.0008655 0.00066205 0.0008629 0.0009151 0.00089565 0.0009074 0.0009027 0.00085795 0.0009105 0.00087985 0.0008854 0.0007029 0.00092175 0.0008641 0.0008824 0.00089385 0.0008934 0.0008077 0.0008277 0.0009082 0.0007503 0.00094935 0.00089665 0.00082095 0.00062765 0.00079925 0.0004614 0.00072315 0.00095005 0.0008964 0.00090925 0.00069455 0.00083165 0.0006799 0.0009229 0.00086865 0.0009302 0.000888 0.00091065 0.0009711 0.00089815 0.0008796 0.00083625 0.00094095 0.00071615 0.00088525 0.00092165 0.00094275 0.0006866 0.0009073 0.0005293 0.0009361 0.0008614 0.0009411 0.0009183 0.0008562 0.00095745 0.000714 0.0009229 0.0008831 0.0007225 0.0008578 0.00070315 0.0008794 0.00089405 0.0007154 0.00092895 0.0008952 0.0009207 0.00087625 0.0009578 0.00089375 0.00087595 0.0008614 0.00073655 0.00088525 0.00089645 0.00093335 0.00084565 0.000723 0.00094425 0.0008866 0.00064365 0.00087095 0.00092055 0.00064315 0.0009013 0.00092905 0.00090365
