 slim_762368715 slim_762368716 slim_762368712 slim_762368747 slim_762368735 slim_762368728 slim_762368744 slim_762368749 slim_762368706 slim_762368739 slim_762368730 slim_762368714 slim_762368741 slim_762368745 slim_762368720 slim_762368734 slim_762368708 slim_762368717 slim_762368750 slim_762368721 slim_762368709 slim_762368748 slim_762368725 slim_762368737 slim_762368743 slim_762368742 slim_762368736 slim_762368724 slim_762368713 slim_762368719 slim_762368722 slim_762368729 slim_762368707 slim_762368732 slim_762368746 slim_762368726 slim_762368731 slim_762368723 slim_762368752 slim_762368738 slim_762368711 slim_762368718 slim_762368751 slim_762368733 slim_762368727 slim_762368710 slim_762368740
0 1.1e-06 1.65e-06 1.05e-06 1.9e-06 2.3e-06 1.75e-06 2.5e-06 1.75e-06 1.9e-06 1.6e-06 1.9e-06 1.8e-06 1.05e-06 9e-07 2.65e-06 1.6e-06 1.1e-06 2.1e-06 1.1e-06 1.75e-06 1.9e-06 9e-07 8.5e-07 2.65e-06 1.7e-06 7e-07 1.8e-06 1.75e-06 2.15e-06 1.6e-06 1.05e-06 2.9e-06 9.5e-07 8e-07 1.75e-06 1.75e-06 1.9e-06 1.75e-06 2.4e-06 2.95e-06 2.15e-06 1.15e-06 1.4e-06 9e-07 1.75e-06 2e-06 8e-07
1 1.65e-06 2.1e-06 1.45e-06 1.55e-06 2.45e-06 1.75e-06 1.5e-06 1.9e-06 1.7e-06 1.7e-06 1.55e-06 1.35e-06 1.7e-06 1.35e-06 1.6e-06 1.15e-06 1.5e-06 1.9e-06 1.7e-06 1.35e-06 1.55e-06 1.3e-06 1.25e-06 1.35e-06 1.55e-06 1.2e-06 1.35e-06 1.85e-06 1.5e-06 1.35e-06 1.45e-06 2e-06 1.35e-06 1.75e-06 1.7e-06 1.75e-06 1.8e-06 1.8e-06 1.65e-06 1.65e-06 1.7e-06 1.8e-06 2e-06 1.6e-06 1.9e-06 2.15e-06 1.2e-06
2 1.05e-06 1.45e-06 1.4e-06 1.9e-06 2.2e-06 1.65e-06 2.45e-06 1.8e-06 1.95e-06 1.5e-06 1.9e-06 1.7e-06 1.05e-06 8.5e-07 2.35e-06 1.5e-06 9.5e-07 2.05e-06 1.1e-06 1.75e-06 1.8e-06 9e-07 8e-07 2.5e-06 1.75e-06 7.5e-07 1.7e-06 1.65e-06 1.75e-06 1.5e-06 9e-07 2.6e-06 9.5e-07 1.15e-06 1.65e-06 1.65e-06 2.1e-06 1.8e-06 2.2e-06 2.65e-06 1.95e-06 1.35e-06 1.3e-06 9.5e-07 1.8e-06 2.05e-06 7.5e-07
3 1.9e-06 1.55e-06 1.9e-06 2.5e-06 2.7e-06 2e-06 1.25e-06 2.15e-06 1.65e-06 1.8e-06 1.25e-06 1.45e-06 2.05e-06 1.75e-06 1.95e-06 1.55e-06 1.85e-06 1.85e-06 2.05e-06 1.3e-06 1.5e-06 1.65e-06 1.75e-06 1.35e-06 1.8e-06 1.5e-06 1.4e-06 2.1e-06 1.7e-06 1.6e-06 1.85e-06 2.05e-06 1.65e-06 1.95e-06 1.8e-06 1.8e-06 1.7e-06 2e-06 1.5e-06 1.4e-06 1.7e-06 1.75e-06 2.25e-06 1.5e-06 2.15e-06 2.4e-06 1.65e-06
4 2.3e-06 2.45e-06 2.2e-06 2.7e-06 3.3e-06 1.9e-06 2.8e-06 2e-06 2.5e-06 2.3e-06 2.7e-06 2.65e-06 2.3e-06 2.25e-06 2.25e-06 2.45e-06 2.2e-06 2.6e-06 2.35e-06 2.5e-06 2.65e-06 2.25e-06 2.45e-06 2.75e-06 2.3e-06 2.15e-06 2.6e-06 2e-06 2.6e-06 2.4e-06 2.2e-06 2.1e-06 2.25e-06 2.4e-06 2.15e-06 2.1e-06 2.9e-06 2.45e-06 2.5e-06 2.75e-06 2.55e-06 2.75e-06 2.2e-06 2.4e-06 2e-06 1.95e-06 2.35e-06
5 1.75e-06 1.75e-06 1.65e-06 2e-06 1.9e-06 2.5e-06 2.05e-06 1.5e-06 2.1e-06 1.75e-06 2e-06 1.95e-06 1.95e-06 1.55e-06 1.65e-06 1.75e-06 1.65e-06 2.25e-06 1.95e-06 1.8e-06 1.85e-06 1.5e-06 1.75e-06 2.05e-06 1.95e-06 1.45e-06 1.9e-06 1.4e-06 2.1e-06 1.65e-06 1.65e-06 1.7e-06 1.5e-06 1.7e-06 1.55e-06 1.55e-06 2.25e-06 2e-06 1.95e-06 2.2e-06 2e-06 1.95e-06 1.95e-06 1.65e-06 1.5e-06 1.75e-06 1.65e-06
6 2.5e-06 1.5e-06 2.45e-06 1.25e-06 2.8e-06 2.05e-06 7e-07 2.25e-06 1.5e-06 1.95e-06 1.25e-06 1.3e-06 2.65e-06 2.3e-06 1.4e-06 1.5e-06 2.45e-06 1.7e-06 2.65e-06 1.1e-06 1.3e-06 2.1e-06 2.35e-06 5.5e-07 1.85e-06 2.05e-06 1.25e-06 2.15e-06 1.55e-06 1.5e-06 2.45e-06 1.4e-06 2.1e-06 2.5e-06 2e-06 2e-06 1.6e-06 1.95e-06 9e-07 5e-07 1.55e-06 2.1e-06 2.85e-06 1.95e-06 2.25e-06 2.5e-06 2.25e-06
7 1.75e-06 1.9e-06 1.8e-06 2.15e-06 2e-06 1.5e-06 2.25e-06 2.5e-06 2.2e-06 1.9e-06 2.15e-06 2.1e-06 2.05e-06 1.65e-06 1.85e-06 1.9e-06 1.75e-06 2.4e-06 2.05e-06 1.95e-06 2.05e-06 1.65e-06 1.85e-06 2.25e-06 2.05e-06 1.5e-06 2.05e-06 1.5e-06 2.25e-06 1.85e-06 1.75e-06 1.9e-06 1.65e-06 1.8e-06 1.65e-06 1.65e-06 2.4e-06 2.15e-06 2.15e-06 2.4e-06 2.15e-06 2.15e-06 2.05e-06 1.8e-06 1.25e-06 1.8e-06 1.75e-06
8 1.9e-06 1.7e-06 1.95e-06 1.65e-06 2.5e-06 2.1e-06 1.5e-06 2.2e-06 3e-06 2e-06 1.65e-06 1.65e-06 2.15e-06 1.85e-06 2.1e-06 1.7e-06 2e-06 2e-06 2.2e-06 1.5e-06 1.7e-06 1.75e-06 1.9e-06 1.55e-06 1.65e-06 1.65e-06 1.6e-06 2.15e-06 1.9e-06 1.65e-06 2e-06 2.2e-06 1.75e-06 2e-06 2.1e-06 2.05e-06 1.9e-06 2.15e-06 1.75e-06 1.65e-06 1.9e-06 1.9e-06 2.4e-06 1.6e-06 2.2e-06 2.2e-06 1.8e-06
9 1.6e-06 1.7e-06 1.5e-06 1.8e-06 2.3e-06 1.75e-06 1.95e-06 1.9e-06 2e-06 2.1e-06 1.8e-06 1.8e-06 1.65e-06 1.5e-06 2.15e-06 1.7e-06 1.15e-06 2.1e-06 1.65e-06 1.7e-06 1.85e-06 1.45e-06 1.45e-06 2.15e-06 1.8e-06 1.25e-06 1.75e-06 1.85e-06 1.95e-06 1.75e-06 1.2e-06 2.25e-06 1.45e-06 1.65e-06 1.7e-06 1.7e-06 2.1e-06 1.85e-06 1.6e-06 2.2e-06 1.65e-06 1.75e-06 1.45e-06 1.4e-06 1.9e-06 2.1e-06 1.35e-06
