 slim_337505146 slim_337505555 slim_337505605 slim_337505495 slim_337505578 slim_337505301 slim_337505634 slim_337505566 slim_337505342 slim_337505415 slim_337505596 slim_337505647 slim_337505586 slim_337505091 slim_337505411 slim_337505453 slim_337505422 slim_337505615 slim_337505632 slim_337505525 slim_337505620 slim_337505607 slim_337505558 slim_337505510 slim_337505457 slim_337505512 slim_337505569 slim_337505414 slim_337505625 slim_337505641 slim_337505621 slim_337505509 slim_337505520 slim_337505633 slim_337505635 slim_337505592 slim_337505526 slim_337505408 slim_337505623 slim_337505507 slim_337505345 slim_337505481 slim_337505581 slim_337505549 slim_337505282 slim_337505498 slim_337505574 slim_337505554 slim_337505642 slim_337505611 slim_337505643 slim_337505618 slim_337505631 slim_337505636 slim_337505571 slim_337505476 slim_337505588 slim_337505407 slim_337505404 slim_337505500 slim_337505562 slim_337505567 slim_337505565 slim_337505590 slim_337505594 slim_337505648 slim_337505650 slim_337505617 slim_337505638 slim_337505580 slim_337505534 slim_337505639 slim_337505612 slim_337505587 slim_337505626 slim_337505466 slim_337505645 slim_337505627 slim_337505599 slim_337505455 slim_337505503 slim_337505268 slim_337505644
10 6.655e-05 6.735e-05 6.55e-05 6.095e-05 5.63e-05 6.145e-05 5.645e-05 6.17e-05 5.58e-05 6.105e-05 0.0001109 5.655e-05 0.0001109 9.94e-05 6.665e-05 6.05e-05 5.575e-05 6.115e-05 6.755e-05 7.555e-05 6.755e-05 6.695e-05 6.52e-05 6.64e-05 0.0001048 8.095e-05 8.455e-05 0.0001048 6.595e-05 5.59e-05 6.545e-05 7.89e-05 6.065e-05 6.05e-05 5.61e-05 9.675e-05 6.785e-05 6.07e-05 8.01e-05 6.08e-05 6.81e-05 8.41e-05 5.615e-05 6.175e-05 6.165e-05 6.025e-05 5.595e-05 6.565e-05 6.225e-05 5.59e-05 6.115e-05 6.625e-05 6.065e-05 5.61e-05 6.155e-05 6.15e-05 6.19e-05 6.65e-05 9.915e-05 6.625e-05 6.08e-05 6.225e-05 7.33e-05 6.705e-05 8.515e-05 0.0001098 6.23e-05 6.82e-05 7.205e-05 5.69e-05 6.145e-05 6.575e-05 6.055e-05 0.00011655 5.615e-05 6.72e-05 5.585e-05 5.61e-05 5.62e-05 6.57e-05 9.925e-05 5.625e-05 6.72e-05
11 5.275e-05 5.305e-05 6.565e-05 4.595e-05 5.64e-05 6.315e-05 5.725e-05 4.725e-05 5.615e-05 6.28e-05 5.655e-05 7.85e-05 0.00011145 9.87e-05 8.215e-05 6.24e-05 7.315e-05 7.755e-05 6.98e-05 7.365e-05 6.97e-05 5.315e-05 5.07e-05 6.575e-05 8.895e-05 8.09e-05 8.575e-05 0.00010495 6.58e-05 7.32e-05 5.21e-05 6.36e-05 4.595e-05 7.635e-05 4.05e-05 8.295e-05 6.995e-05 4.62e-05 7.955e-05 6.125e-05 5.305e-05 9.945e-05 7.335e-05 6.09e-05 6.335e-05 6.21e-05 5.625e-05 5.115e-05 4.71e-05 7.315e-05 4.55e-05 6.66e-05 4.615e-05 7.33e-05 6.115e-05 4.55e-05 6.275e-05 5.215e-05 0.0001148 5.195e-05 6.19e-05 4.68e-05 5.99e-05 5.325e-05 8.635e-05 9.515e-05 4.6e-05 5.315e-05 5.795e-05 4.145e-05 7.635e-05 6.695e-05 4.42e-05 0.0001023 5.62e-05 5.275e-05 5.665e-05 3.95e-05 5.62e-05 7.925e-05 0.00011495 5.68e-05 5.275e-05
12 0.0001254 8.69e-05 0.00011115 0.0001109 0.000111 0.0001253 0.00011095 0.00011065 0.0001107 0.00012495 0.0001109 0.00011145 0.0001538 0.00011015 0.0001271 0.00012505 0.0001248 0.00012585 0.00010085 0.0001256 0.00010085 0.0001257 0.00011055 0.0001267 0.00012125 0.0001257 0.0001019 0.00010145 0.0001259 0.00012495 0.00011085 0.0001328 0.0001113 0.00012495 9.69e-05 0.00011115 0.000101 9.585e-05 0.0001255 0.00011325 0.0001014 0.00010155 0.000125 0.00012645 0.0001254 0.00012525 0.00011085 0.0001105 0.0001118 0.0001248 0.0001257 0.00012645 0.00011135 0.00012495 0.00011315 0.0001259 0.00010265 0.00012575 0.00010085 0.00012565 0.00012545 0.00012605 0.00010135 0.0001258 0.000102 0.0001358 0.0001031 0.0001015 8.63e-05 9.72e-05 0.00012655 0.0001116 0.0001106 0.00011145 0.0001254 0.0001139 0.000111 9.675e-05 0.0001254 0.0001258 0.00012435 0.0001254 0.0001264
13 0.0001096 0.0001105 0.00010765 0.00010355 9.945e-05 0.0001051 9.9e-05 0.0001036 9.915e-05 0.00010475 9.94e-05 9.87e-05 0.00011015 0.0001948 0.0001098 0.0001044 0.0001002 0.0001049 0.00011145 9.855e-05 0.00011135 0.00011 0.00010735 0.000108 0.0001233 0.00010435 0.0001089 0.00010395 0.0001082 0.00010035 0.0001087 0.00012155 0.00010375 0.0001036 9.805e-05 0.0001392 0.0001116 0.00010305 0.0001027 0.0001041 0.00011065 0.00010785 0.0001004 0.00010425 0.0001053 0.0001042 9.93e-05 0.00010775 0.000105 0.0001002 0.00010385 0.00010855 0.00010375 0.00010035 0.00010435 0.00010315 0.00010475 0.00010875 9.89e-05 0.0001085 0.00010395 0.0001047 0.00011645 0.0001101 0.00010945 0.0001287 0.00010395 0.00011075 0.00011425 9.975e-05 0.0001045 0.0001088 0.00010225 0.0001355 9.96e-05 0.00011005 9.95e-05 9.83e-05 9.96e-05 0.0001082 9.895e-05 9.96e-05 0.00011005
14 3.57e-05 0.0001074 5.64e-05 7.78e-05 6.69e-05 2.485e-05 6.65e-05 7.805e-05 6.65e-05 2.45e-05 6.665e-05 8.215e-05 0.0001271 0.0001098 4e-07 2.5e-05 1.35e-05 6.8e-06 5.43e-05 4.87e-05 5.43e-05 3.61e-05 7.49e-05 2.31e-05 0.0001676 4.485e-05 6.915e-05 9.77e-05 1.895e-05 1.375e-05 7.415e-05 0.00010215 7.84e-05 1.075e-05 0.0001195 0.0001279 5.455e-05 0.0001151 4.5e-05 3.705e-05 6.97e-05 5.455e-05 1.38e-05 2.225e-05 2.505e-05 2.57e-05 6.665e-05 7.435e-05 7.495e-05 1.36e-05 4.055e-05 1.865e-05 7.835e-05 1.375e-05 4.005e-05 4.085e-05 5.18e-05 3.67e-05 8.63e-05 3.64e-05 2.53e-05 4.055e-05 6.575e-05 3.62e-05 6.875e-05 0.00012635 6.71e-05 6.98e-05 0.00010405 0.00011895 7.45e-06 5.605e-05 7.85e-05 0.0001554 2.89e-05 4.725e-05 6.685e-05 0.0001197 2.89e-05 5.25e-06 5.725e-05 2.86e-05 3.45e-05
15 2.2e-05 9.15e-05 6.215e-05 6.105e-05 6.085e-05 2.175e-05 6.055e-05 6.175e-05 6.035e-05 2.115e-05 6.05e-05 6.24e-05 0.00012505 0.0001044 2.5e-05 4.08e-05 2.07e-05 2.28e-05 5.17e-05 4.325e-05 5.17e-05 2.2e-05 6.01e-05 2.52e-05 0.00014835 4.23e-05 6.905e-05 9.47e-05 2.425e-05 2.095e-05 5.95e-05 8.295e-05 6.055e-05 2.235e-05 0.0001002 0.00011565 5.2e-05 9.91e-05 4.33e-05 3.575e-05 5.325e-05 7.06e-05 2.11e-05 2.45e-05 2.155e-05 2.125e-05 6.05e-05 6.09e-05 6.235e-05 2.085e-05 2.235e-05 2.47e-05 6.075e-05 2.105e-05 3.585e-05 2.425e-05 5.015e-05 2.32e-05 9.41e-05 2.315e-05 2.205e-05 2.315e-05 5.24e-05 2.19e-05 6.965e-05 0.00010865 5.155e-05 5.335e-05 9.12e-05 0.00010055 2.455e-05 6.085e-05 6.18e-05 0.00013965 2.24e-05 3.625e-05 6.08e-05 0.0001003 2.245e-05 2.415e-05 6.505e-05 2.19e-05 2.345e-05
16 4.19e-05 0.0001058 6.555e-05 7.59e-05 5.585e-05 2.14e-05 5.555e-05 7.625e-05 5.56e-05 2.125e-05 5.575e-05 7.315e-05 0.0001248 0.0001002 1.35e-05 2.07e-05 1e-06 7.1e-06 5.085e-05 3.91e-05 5.085e-05 4.23e-05 7.95e-05 2.915e-05 0.0001588 4.285e-05 7.435e-05 9.56e-05 2.805e-05 8e-07 7.885e-05 9.385e-05 7.6e-05 6.35e-06 0.0001106 0.0001339 5.09e-05 0.0001134 4.28e-05 3.525e-05 6.81e-05 5.98e-05 7e-07 2.44e-05 2.16e-05 1.995e-05 5.575e-05 7.995e-05 7.705e-05 7e-07 3.815e-05 2.815e-05 7.595e-05 6.5e-07 3.64e-05 3.925e-05 4.915e-05 4.27e-05 7.455e-05 4.24e-05 2.18e-05 3.915e-05 7.175e-05 4.24e-05 7.495e-05 0.00012415 6.65e-05 6.82e-05 0.00010945 0.00011095 8.65e-06 6.48e-05 7.65e-05 0.000154 1.8e-05 5.595e-05 5.58e-05 0.0001107 1.805e-05 1.4e-05 4.55e-05 1.775e-05 4.32e-05
17 3.87e-05 0.0001065 6.085e-05 7.675e-05 6.14e-05 2.315e-05 6.105e-05 7.705e-05 6.1e-05 2.265e-05 6.115e-05 7.755e-05 0.00012585 0.0001049 6.8e-06 2.28e-05 7.1e-06 1.34e-05 5.25e-05 4.385e-05 5.24e-05 3.91e-05 7.71e-05 2.605e-05 0.0001631 4.38e-05 7.165e-05 9.655e-05 2.345e-05 7.35e-06 7.64e-05 9.79e-05 7.71e-05 8.65e-06 0.00011495 0.0001308 5.275e-05 0.00011415 4.385e-05 3.61e-05 6.88e-05 5.715e-05 7.4e-06 2.32e-05 2.335e-05 2.29e-05 6.115e-05 7.705e-05 7.59e-05 7.15e-06 3.925e-05 2.335e-05 7.705e-05 7.35e-06 3.825e-05 3.995e-05 5.05e-05 3.96e-05 8.045e-05 3.93e-05 2.35e-05 3.975e-05 6.865e-05 3.92e-05 7.175e-05 0.00012515 6.67e-05 6.89e-05 0.00010665 0.00011485 8.05e-06 6.03e-05 7.74e-05 0.0001546 2.34e-05 5.15e-05 6.135e-05 0.0001151 2.34e-05 9.65e-06 5.14e-05 2.31e-05 3.875e-05
18 5.28e-05 6.74e-05 6.875e-05 6.83e-05 6.785e-05 5.21e-05 6.745e-05 6.835e-05 6.74e-05 5.17e-05 6.755e-05 6.98e-05 0.00010085 0.00011145 5.43e-05 5.17e-05 5.085e-05 5.25e-05 0.000101 7.39e-05 5.07e-05 5.31e-05 6.825e-05 5.56e-05 0.00013205 7.31e-05 7.715e-05 0.00010225 5.44e-05 5.11e-05 6.73e-05 8.975e-05 6.87e-05 5.265e-05 8.4e-05 9.135e-05 5.09e-05 8.25e-05 7.365e-05 5.365e-05 5.285e-05 7.77e-05 5.12e-05 5.47e-05 5.22e-05 5.18e-05 6.755e-05 6.82e-05 6.865e-05 5.095e-05 5.4e-05 5.45e-05 6.87e-05 5.115e-05 5.355e-05 5.505e-05 5.665e-05 5.395e-05 0.0001011 5.38e-05 5.275e-05 5.44e-05 5.185e-05 5.32e-05 7.725e-05 0.0001166 5.865e-05 5.295e-05 6.71e-05 8.385e-05 5.43e-05 6.8e-05 6.92e-05 0.00011535 5.295e-05 5.425e-05 6.78e-05 8.42e-05 5.285e-05 5.405e-05 9.535e-05 5.27e-05 5.4e-05
19 4.84e-05 0.0001101 8.475e-05 7.99e-05 7.575e-05 4.39e-05 7.615e-05 8.09e-05 7.555e-05 4.365e-05 7.555e-05 7.365e-05 0.0001256 9.855e-05 4.87e-05 4.325e-05 3.91e-05 4.385e-05 7.39e-05 7.02e-05 7.38e-05 4.88e-05 8.435e-05 4.67e-05 0.00016095 4.225e-05 7.71e-05 9.585e-05 4.695e-05 3.915e-05 8.58e-05 9.785e-05 7.975e-05 4.25e-05 0.00011245 0.0001398 7.395e-05 0.000118 4.075e-05 5.49e-05 7.22e-05 7.62e-05 3.92e-05 4.225e-05 4.41e-05 4.265e-05 7.57e-05 8.48e-05 8.14e-05 3.91e-05 4.125e-05 4.755e-05 7.99e-05 3.915e-05 5.58e-05 4.13e-05 6.95e-05 4.77e-05 9.08e-05 4.745e-05 4.275e-05 4.27e-05 7.88e-05 4.89e-05 7.77e-05 0.00012905 6.79e-05 7.23e-05 0.00011485 0.0001138 4.245e-05 8.6e-05 7.795e-05 0.00015945 3.715e-05 6.13e-05 7.555e-05 0.00011185 3.715e-05 4.7e-05 6.175e-05 3.775e-05 4.855e-05
20 5.27e-05 6.73e-05 6.87e-05 6.82e-05 6.775e-05 5.2e-05 6.735e-05 6.825e-05 6.74e-05 5.155e-05 6.755e-05 6.97e-05 0.00010085 0.00011135 5.43e-05 5.17e-05 5.085e-05 5.24e-05 5.07e-05 7.38e-05 0.0001008 5.3e-05 6.815e-05 5.555e-05 0.00013195 7.3e-05 7.705e-05 0.00010215 5.435e-05 5.11e-05 6.72e-05 8.965e-05 6.86e-05 5.255e-05 8.39e-05 9.12e-05 5.09e-05 8.24e-05 7.355e-05 5.365e-05 5.27e-05 7.76e-05 5.11e-05 5.465e-05 5.21e-05 5.17e-05 6.755e-05 6.81e-05 6.855e-05 5.085e-05 5.39e-05 5.445e-05 6.86e-05 5.105e-05 5.345e-05 5.495e-05 5.655e-05 5.385e-05 0.000101 5.37e-05 5.275e-05 5.43e-05 5.185e-05 5.31e-05 7.715e-05 0.0001165 5.855e-05 5.28e-05 6.7e-05 8.375e-05 5.425e-05 6.795e-05 6.91e-05 0.00011525 5.295e-05 5.415e-05 6.77e-05 8.41e-05 5.295e-05 5.4e-05 9.525e-05 5.27e-05 5.39e-05
21 1.35e-06 7.76e-05 5.93e-05 4.715e-05 6.71e-05 2.23e-05 6.67e-05 4.755e-05 6.68e-05 2.14e-05 6.695e-05 5.315e-05 0.0001257 0.00011 3.61e-05 2.2e-05 4.23e-05 3.91e-05 5.31e-05 4.88e-05 5.3e-05 1.4e-06 4.24e-05 2.27e-05 0.000139 4.2e-05 6.42e-05 9.415e-05 2.11e-05 4.255e-05 4.12e-05 7.22e-05 4.68e-05 3.945e-05 9.12e-05 9.74e-05 5.325e-05 8.525e-05 4.51e-05 3.795e-05 3.89e-05 8.15e-05 4.25e-05 2.52e-05 2.16e-05 2.37e-05 6.695e-05 4.23e-05 4.705e-05 4.23e-05 8.25e-06 2.17e-05 4.72e-05 4.245e-05 3.645e-05 1.075e-05 5.145e-05 3.95e-06 0.0001149 4.05e-06 2.4e-05 7.55e-06 3.23e-05 9e-07 6.375e-05 9.445e-05 3.725e-05 3.9e-05 7.335e-05 9.055e-05 4.075e-05 5.75e-05 4.86e-05 0.0001253 2.85e-05 1.62e-05 6.705e-05 9.14e-05 2.85e-05 3.47e-05 8.585e-05 2.79e-05 3e-06
