 slim_337510518 slim_337510565 slim_337510598 slim_337510589 slim_337510572 slim_337510532 slim_337510581 slim_337510491 slim_337510531 slim_337510375 slim_337510466 slim_337510516 slim_337510527 slim_337510432 slim_337510542 slim_337510311 slim_337510502 slim_337510573 slim_337510369 slim_337510559 slim_337510567 slim_337510508 slim_337510539 slim_337510549 slim_337510560 slim_337510497 slim_337510536 slim_337510395 slim_337510576 slim_337510514 slim_337510447 slim_337510490 slim_337510570 slim_337510512 slim_337510593 slim_337510417 slim_337510421 slim_337510519 slim_337510407 slim_337510513 slim_337510597 slim_337510545 slim_337510381 slim_337510579 slim_337510291 slim_337510583 slim_337510340 slim_337510566 slim_337510515 slim_337510511 slim_337510535 slim_337510554 slim_337510555 slim_337510297 slim_337510528 slim_337510591 slim_337510439 slim_337510575 slim_337510552 slim_337510194 slim_337510496 slim_337510580 slim_337510522 slim_337510587 slim_337510451 slim_337510582 slim_337510550 slim_337510413 slim_337510584 slim_337510568 slim_337510562 slim_337510427 slim_337510558 slim_337510503 slim_337510537 slim_337510471 slim_337510317 slim_337510478 slim_337510448 slim_337510488 slim_337510019 slim_337510500 slim_337510507 slim_337510517 slim_337510533 slim_337510450 slim_337510585 slim_337510540 slim_337510526 slim_337510524 slim_337510365 slim_337510534 slim_337510578 slim_337510310 slim_337510298 slim_337510489 slim_337510541
0 0.0006343 0.0005604 0.00067825 0.0006201 0.0005303 0.00065105 0.0006557 0.0005575 0.0005561 0.0004078 0.00060515 0.0006027 0.000588 0.0003793 0.0005968 0.0005579 0.0004325 0.0004824 0.0005605 0.0003795 0.0004032 0.00037215 0.0007848 0.00055 0.0005167 0.00061215 0.0007341 0.00054995 0.00061205 0.0006073 0.0003362 0.00050465 0.00055095 0.00040325 0.0006232 0.0004969 0.00041735 0.0004882 0.0004167 0.00036135 0.0005218 0.0005356 0.00071525 0.0006556 0.00055305 0.00069935 0.0005605 0.0006199 0.00045655 0.00050295 0.0006054 0.0005353 0.00040295 0.00055215 0.00061605 0.00070065 0.0006363 0.00037305 0.0004783 0.00053005 0.0006323 0.0004029 0.00054375 0.00053025 0.00063315 0.00044965 0.00061645 0.0007152 0.00041365 0.00062865 0.00067675 0.00072875 0.0004533 0.00055465 0.00061325 0.0005332 0.0004563 0.00035445 0.00059485 0.0006161 0.00042105 0.0003764 0.0005235 0.0006843 0.0005304 0.0004546 0.0004297 0.0004436 0.00053535 0.0004214 0.00056545 0.0006496 0.00045115 0.0004374 0.0005122 0.0006628 0.0005348
1 0.0005604 0.0008008 0.00056145 0.00066065 0.0004859 0.00055765 0.00056405 0.00045365 0.00058145 0.00051145 0.0006685 0.0004351 0.0006621 0.00046215 0.00052785 0.00074895 0.00058955 0.0005601 0.00040095 0.00048665 0.0006203 0.00051695 0.00065145 0.000618 0.00049635 0.000664 0.00054275 0.00056905 0.00051775 0.0006328 0.00052665 0.0005256 0.00058505 0.00059665 0.000617 0.00048245 0.00059155 0.00063615 0.00062265 0.0004649 0.00042055 0.00046275 0.0005758 0.00056425 0.0006044 0.00042465 0.000401 0.000642 0.0005787 0.00046885 0.00055155 0.00046245 0.00053015 0.00047705 0.0004908 0.00055265 0.0006459 0.00058145 0.0004756 0.0005099 0.00049455 0.0005301 0.00051245 0.0005101 0.0004012 0.00056305 0.0005276 0.00057575 0.00060795 0.00058355 0.0006319 0.00056605 0.00056155 0.00063355 0.000515 0.000542 0.0006283 0.000524 0.0007274 0.00052725 0.0005798 0.0005395 0.00046275 0.00044375 0.00051025 0.0006043 0.00053935 0.0004877 0.0004625 0.00058015 0.0006799 0.0005097 0.0005558 0.0005531 0.00048845 0.0006345 0.00060705
2 0.00067825 0.00056145 0.0008435 0.0005559 0.0005666 0.00050385 0.0006364 0.00058025 0.0006513 0.00067095 0.0005646 0.0005689 0.0005439 0.0006404 0.00059625 0.0007792 0.00068855 0.0006795 0.00056155 0.0006791 0.00072185 0.0006938 0.00052725 0.00068785 0.0005821 0.00059405 0.0004833 0.00060165 0.00059455 0.00057275 0.00066455 0.00068595 0.00068595 0.00068615 0.0004616 0.0005787 0.0006945 0.0006345 0.0006913 0.00065735 0.0005715 0.00056875 0.00046275 0.0006361 0.0005623 0.0004898 0.00056155 0.00053735 0.0007066 0.00053465 0.0005937 0.00056825 0.00066155 0.00057805 0.00056175 0.00046255 0.0005715 0.0006856 0.0005674 0.00060485 0.00059595 0.0006615 0.0005745 0.00060505 0.0004849 0.00067595 0.00059865 0.00046275 0.000718 0.0006025 0.00052725 0.000481 0.000613 0.00064755 0.0006046 0.000619 0.00073225 0.00064765 0.00078315 0.0005981 0.0006408 0.0006977 0.00057085 0.0004537 0.0006052 0.00063645 0.00064105 0.00065945 0.0005684 0.00064115 0.0006725 0.00049015 0.00067485 0.00068565 0.0005834 0.00054415 0.0005792
3 0.0006201 0.00066065 0.0005559 0.0008547 0.00063725 0.000573 0.00071585 0.0006758 0.0005275 0.00066015 0.00046175 0.00073 0.00044445 0.0006379 0.00058765 0.0006909 0.00060805 0.00075825 0.00066075 0.00067615 0.0006099 0.00069085 0.0006124 0.0005538 0.00062585 0.00058435 0.00055595 0.0005753 0.0006395 0.000556 0.00065615 0.0007281 0.0006295 0.00058835 0.0004665 0.0006653 0.00058275 0.00042755 0.0005299 0.00065485 0.000664 0.00066205 0.0005316 0.00071575 0.00053325 0.00066215 0.00066075 0.0004276 0.0006754 0.0006599 0.00056025 0.00066175 0.0006712 0.00065095 0.000556 0.0005551 0.00053865 0.00062335 0.0005693 0.00067505 0.0006669 0.00067115 0.00059525 0.00067525 0.00067665 0.00059195 0.00058865 0.00053155 0.0007285 0.0007139 0.00049895 0.00053125 0.00060855 0.00058845 0.000658 0.00060545 0.00071 0.00063925 0.00074705 0.0005883 0.00053315 0.0006911 0.00066415 0.000658 0.0006754 0.00060305 0.0005334 0.0007211 0.0006618 0.00053345 0.0004909 0.00058115 0.0006441 0.00066 0.00065405 0.00051995 0.00055015
4 0.0005303 0.0004859 0.0005666 0.00063725 0.0008493 0.00057635 0.0005942 0.0005029 0.00057185 0.0005097 0.00064035 0.0004543 0.00062525 0.000457 0.0005386 0.0007272 0.0006159 0.0005285 0.000486 0.0004961 0.0005671 0.0005108 0.00067785 0.0006084 0.0005418 0.0006791 0.00060475 0.00060795 0.00051475 0.0006317 0.00044215 0.00051445 0.0006008 0.0005314 0.0006231 0.00046365 0.00053975 0.0005471 0.0006107 0.00047435 0.00049595 0.0004538 0.0005577 0.0005941 0.000576 0.0004559 0.000486 0.0006187 0.0005598 0.0004487 0.00052335 0.0004534 0.00051365 0.000474 0.00051465 0.00057365 0.0006608 0.00058005 0.0005375 0.0004635 0.0005566 0.0005136 0.0005073 0.0004637 0.0004538 0.00058965 0.00055135 0.00055775 0.00056695 0.0005893 0.00060825 0.00057575 0.000544 0.00063145 0.0005138 0.00052275 0.0005826 0.00042485 0.00070595 0.000551 0.00048575 0.0005129 0.0004558 0.0004488 0.00046385 0.0005587 0.000486 0.0004747 0.00045355 0.0004861 0.00066815 0.00052015 0.00052805 0.0005137 0.00044195 0.0006251 0.0005932
5 0.00065105 0.00055765 0.00050385 0.000573 0.00057635 0.0006479 0.0006824 0.0006021 0.0007478 0.0006496 0.00059265 0.00046575 0.00068015 0.00064735 0.00055265 0.00081585 0.0007632 0.00062075 0.00055775 0.00066105 0.0006955 0.0006913 0.0005994 0.00076225 0.0005565 0.00055715 0.00040615 0.00061575 0.0006886 0.0006672 0.0006727 0.0006122 0.0008924 0.0007528 0.0004415 0.00068185 0.00065445 0.0008218 0.0006285 0.0006517 0.0006613 0.0005783 0.0005174 0.0006823 0.0004959 0.00049885 0.00055775 0.00062505 0.000797 0.00054835 0.00055575 0.000578 0.0005338 0.00060015 0.0005943 0.0005113 0.0007261 0.0006922 0.00047845 0.00058965 0.0006952 0.00053375 0.00052285 0.00058985 0.00042615 0.0007073 0.00056045 0.0005174 0.0007428 0.00066555 0.00056265 0.00040425 0.0005124 0.00076535 0.00063305 0.00047805 0.00077685 0.00066795 0.00087635 0.0005601 0.0007446 0.0007053 0.0005904 0.0004698 0.00059 0.0006578 0.00067125 0.00057935 0.00057805 0.00074495 0.00067565 0.0004156 0.0007844 0.0007246 0.00058055 0.0005674 0.00050065
6 0.0006557 0.00056405 0.0006364 0.00071585 0.0005942 0.0006824 0.0008764 0.0005529 0.00061605 0.00071855 0.00070415 0.0005323 0.00070005 0.00069655 0.0005479 0.00050845 0.00060975 0.00058615 0.00056445 0.0006723 0.0006474 0.0006723 0.0007171 0.00062605 0.00053545 0.00066045 0.000608 0.0006478 0.00054195 0.00069415 0.00069155 0.00062295 0.00060545 0.00063205 0.00073805 0.00057595 0.00066 0.00065385 0.0006362 0.00068455 0.00056895 0.00057145 0.00063795 0.00043865 0.00074055 0.00046205 0.00056445 0.00071005 0.00062655 0.0005988 0.00056345 0.00057115 0.00062865 0.0005759 0.0005341 0.000623 0.00068955 0.0006637 0.00069895 0.0005695 0.00051345 0.0006286 0.0005585 0.0005697 0.0004804 0.00061565 0.00053985 0.0006379 0.00059915 0.0004717 0.000673 0.0006309 0.0006814 0.00067475 0.00055255 0.00061375 0.00055885 0.0007036 0.0004384 0.0005395 0.00067845 0.00066095 0.00057145 0.0004949 0.00056985 0.0007149 0.00066105 0.00064635 0.0005712 0.0006788 0.00072825 0.00061465 0.0006456 0.00066195 0.00058205 0.0006608 0.0007285
7 0.0005575 0.00045365 0.00058025 0.0006758 0.0005029 0.0006021 0.0005529 0.000881 0.00059235 0.00051985 0.0006823 0.00046995 0.00064695 0.00049445 0.0005655 0.0006949 0.00058635 0.0005498 0.00045405 0.0005042 0.00060945 0.0005042 0.00066195 0.0006289 0.00052895 0.00066 0.00058155 0.00057895 0.0005254 0.0006019 0.00051045 0.00050765 0.0005739 0.00056285 0.0006445 0.00048185 0.000588 0.00062895 0.00064715 0.0004824 0.00045385 0.00048205 0.00059675 0.0005531 0.0006224 0.00046245 0.00045405 0.00065715 0.00055425 0.00049255 0.00058125 0.00048175 0.0005575 0.0004618 0.0005228 0.00058155 0.00063335 0.0005427 0.0005343 0.0005122 0.00049885 0.00055745 0.0005501 0.0005124 0.00044695 0.0005922 0.0005596 0.0005967 0.00056975 0.0005693 0.000647 0.00060255 0.00057175 0.00062045 0.0005 0.00057965 0.00058165 0.0005225 0.000665 0.00055925 0.00057545 0.00049105 0.00048205 0.00047845 0.00051255 0.00058585 0.00055805 0.0004695 0.0004818 0.0005758 0.00068935 0.00054445 0.00053925 0.0005196 0.0004907 0.0006349 0.00061035
8 0.0005561 0.00058145 0.0006513 0.0005275 0.00057185 0.0007478 0.00061605 0.00059235 0.0005454 0.00064235 0.00055005 0.0006355 0.0005415 0.00063695 0.0004562 0.0006415 0.0003789 0.0007332 0.0005815 0.00068355 0.0005569 0.00069825 0.0007559 0.00032745 0.0004836 0.00074695 0.00064915 0.00051145 0.0004137 0.0007053 0.0006443 0.00072355 0.0002921 0.0005326 0.0007173 0.00058135 0.00052155 0.0002729 0.00041655 0.0006539 0.00059095 0.0005719 0.00062735 0.00061595 0.0007047 0.00051845 0.0005815 0.0005055 0.00050675 0.0006058 0.0004491 0.00057165 0.00060285 0.0005922 0.0003945 0.00063415 0.0005228 0.0005764 0.0006815 0.000618 0.0004116 0.0006028 0.00047785 0.0006182 0.00057025 0.0003677 0.00044915 0.0006273 0.00071615 0.0006501 0.0005886 0.0006489 0.0007182 0.00051975 0.00060425 0.0005476 0.00068845 0.0006274 0.0007158 0.00044885 0.0004499 0.00069425 0.000574 0.00055035 0.00061835 0.00069475 0.00045015 0.00071155 0.0005717 0.0004502 0.00047195 0.0006313 0.0004671 0.0006598 0.00058865 0.0005974 0.0007216
9 0.0004078 0.00051145 0.00067095 0.00066015 0.0005097 0.0006496 0.00071855 0.00051985 0.00064235 0.0003706 0.0006768 0.00064075 0.00055705 0.00020705 0.0007786 0.00070695 0.00060415 0.0004686 0.0005116 0.0002289 0.0005088 0.0002289 0.0007259 0.00068985 0.00072435 0.0006144 0.00078815 0.0005648 0.00067895 0.0004597 0.0001983 0.0004024 0.000576 0.00038055 0.0005639 0.00044265 0.00048165 0.00056285 0.0007032 0.00019505 0.00043925 0.000515 0.00070805 0.0007185 0.0004838 0.0008142 0.0005116 0.00058955 0.0004217 0.00048235 0.0007871 0.0005147 0.0005458 0.00051455 0.00069565 0.00069355 0.0005932 0.0004402 0.0003774 0.0005311 0.00069915 0.00054575 0.0007257 0.0005313 0.00071035 0.00059575 0.00079815 0.000708 0.00036285 0.00069155 0.0006993 0.00078285 0.00040235 0.00052605 0.0005757 0.00065935 0.00040155 0.0002105 0.0006179 0.0007978 0.0003864 0.0002371 0.000515 0.00078705 0.00053145 0.00034455 0.00038595 0.0003413 0.00051475 0.00038675 0.00065895 0.00069025 0.00039465 0.0002765 0.00049755 0.0006956 0.0004716
10 0.00060515 0.0006685 0.0005646 0.00046175 0.00064035 0.00059265 0.00070415 0.0006823 0.00055005 0.0006768 0.0008898 0.0007236 0.0004785 0.00065515 0.00055835 0.00065485 0.000598 0.00075055 0.0006686 0.00069055 0.0005922 0.00070525 0.00063695 0.00054375 0.0006015 0.00060765 0.00058055 0.0005976 0.00064255 0.0005701 0.0006735 0.00072965 0.0006517 0.00060295 0.0004821 0.00067325 0.00056775 0.00044525 0.00048265 0.0006721 0.00067185 0.00067 0.000551 0.00070405 0.00056725 0.00065585 0.0006686 0.0004617 0.0006948 0.00067035 0.00053105 0.0006697 0.0006419 0.0006526 0.0005641 0.0005747 0.0005775 0.0006184 0.0005866 0.0006753 0.00067975 0.00064185 0.00056595 0.0006755 0.00067025 0.00057685 0.0005643 0.000551 0.0007323 0.00070475 0.00051865 0.000551 0.0006231 0.00062235 0.00065965 0.0005761 0.0007077 0.0006566 0.0007251 0.00056395 0.00055065 0.00070415 0.0006721 0.00065425 0.00067565 0.000637 0.00055085 0.00072265 0.00066975 0.000551 0.00049265 0.0005918 0.00066635 0.0006759 0.00065715 0.00053965 0.00058415
11 0.0006027 0.0004351 0.0005689 0.00073 0.0004543 0.00046575 0.0005323 0.00046995 0.0006355 0.00064075 0.0007236 0.0004953 0.0008205 0.0006176 0.0004226 0.0007893 0.0006585 0.000494 0.00043475 0.0006315 0.0006503 0.00066175 0.00070385 0.0006605 0.0004156 0.0007071 0.00046525 0.000641 0.0005147 0.00080905 0.00061805 0.0005075 0.00072955 0.0007055 0.00069945 0.00054135 0.00060965 0.0007775 0.00058955 0.0006224 0.00054555 0.00043055 0.0005832 0.0005323 0.0006478 0.0002835 0.00043475 0.0007634 0.0006862 0.0004372 0.0004465 0.0004308 0.00041525 0.0004932 0.0004521 0.00055985 0.00080295 0.0006696 0.00058495 0.00046775 0.00049095 0.0004152 0.0004072 0.00046795 0.00024785 0.0006074 0.00042195 0.00058315 0.00068655 0.0005516 0.0006335 0.0004883 0.00059435 0.00076255 0.0005311 0.0004227 0.0007192 0.00061345 0.00081625 0.00042215 0.0006952 0.00066615 0.00044265 0.00029105 0.0004681 0.0007067 0.00062175 0.0004697 0.00043065 0.00069555 0.00074465 0.00043215 0.00067385 0.00069025 0.00045895 0.0006382 0.0006524
