 slim_762210588 slim_762210573 slim_762210621 slim_762210614 slim_762210632 slim_762210593 slim_762210582 slim_762210581 slim_762210605 slim_762210598 slim_762210611 slim_762210634 slim_762210625 slim_762210607 slim_762210618 slim_762210622 slim_762210630 slim_762210586 slim_762210616 slim_762210587 slim_762210589 slim_762210583 slim_762210609 slim_762210601 slim_762210600 slim_762210633 slim_762210599 slim_762210585 slim_762210584 slim_762210629 slim_762210608 slim_762210595 slim_762210606 slim_762210617 slim_762210610 slim_762210596 slim_762210628 slim_762210612 slim_762210576 slim_762210620 slim_762210578 slim_762210623 slim_762210579 slim_762210626 slim_762210591 slim_762210603 slim_762210619 slim_762210604 slim_762210597 slim_762210594 slim_762210580 slim_762210592 slim_762210615 slim_762210627 slim_762210602 slim_762210624 slim_762210613 slim_762210631 slim_762210574 slim_762210575 slim_762210635 slim_762210577 slim_762210590
0 1e-06 9.5e-07 8e-07 7.5e-07 1.25e-06 7.5e-07 1.15e-06 8e-07 1e-06 1.2e-06 1.05e-06 6e-07 9.5e-07 9.5e-07 1.2e-06 1.7e-06 6e-07 1.45e-06 7.5e-07 1.05e-06 7.5e-07 1.25e-06 7.5e-07 1.1e-06 6e-07 7e-07 1.05e-06 2.05e-06 8.5e-07 7e-07 1e-06 1.3e-06 1.1e-06 1.55e-06 7.5e-07 7.5e-07 1e-06 1.3e-06 9.5e-07 5e-07 1.4e-06 9e-07 1.15e-06 1.05e-06 1.4e-06 1.15e-06 1.4e-06 7.5e-07 7e-07 1.4e-06 1.45e-06 1.3e-06 8.5e-07 8e-07 6e-07 8e-07 1.15e-06 1.4e-06 5.5e-07 1e-06 1.5e-06 8e-07 1.8e-06
1 9.5e-07 9e-07 1.05e-06 1e-06 1.35e-06 7e-07 1.65e-06 1.1e-06 1.5e-06 1.5e-06 1.35e-06 1.05e-06 1.1e-06 1.6e-06 1.5e-06 2.05e-06 1e-06 1.8e-06 9.5e-07 1.35e-06 8e-07 1.55e-06 1.15e-06 1.4e-06 8e-07 9e-07 1.45e-06 2.4e-06 1.05e-06 1.1e-06 1.45e-06 1.6e-06 1.1e-06 1.9e-06 1e-06 1.1e-06 1.4e-06 1.6e-06 5.5e-07 9.5e-07 1.7e-06 8.5e-07 1.5e-06 1.35e-06 1.5e-06 1.35e-06 1.75e-06 1.15e-06 1e-06 1.5e-06 1.9e-06 1.8e-06 1.1e-06 1.25e-06 8e-07 9.5e-07 1.45e-06 1.5e-06 9.5e-07 1.3e-06 1.3e-06 1.25e-06 2.15e-06
2 8e-07 1.05e-06 1.1e-06 8e-07 1.4e-06 9.5e-07 1.15e-06 9.5e-07 1.1e-06 1.05e-06 1.2e-06 8e-07 1e-06 1.05e-06 1.05e-06 1.7e-06 8e-07 1.45e-06 6.5e-07 1.2e-06 1e-06 1.1e-06 6.5e-07 1.25e-06 7.5e-07 8.5e-07 1.3e-06 2.1e-06 1.05e-06 6e-07 9.5e-07 1.2e-06 1.15e-06 1.6e-06 8e-07 9.5e-07 1.05e-06 1.2e-06 1.05e-06 8e-07 1.6e-06 1.05e-06 1.25e-06 1.2e-06 1.5e-06 1.2e-06 1.35e-06 8.5e-07 8e-07 1.5e-06 1.5e-06 1.35e-06 6e-07 1.05e-06 7.5e-07 7.5e-07 1.35e-06 1.5e-06 7.5e-07 1.15e-06 1.45e-06 1.05e-06 1.8e-06
3 7.5e-07 1e-06 8e-07 1e-06 1.3e-06 8.5e-07 1.25e-06 9e-07 1.2e-06 1e-06 1e-06 7.5e-07 1e-06 1.25e-06 1e-06 1.65e-06 7.5e-07 1.4e-06 5e-07 1e-06 8e-07 1e-06 7.5e-07 1.05e-06 8.5e-07 9.5e-07 1.15e-06 2.05e-06 9.5e-07 7.5e-07 1e-06 1.15e-06 1.25e-06 1.5e-06 5.5e-07 1.05e-06 1.25e-06 1.15e-06 1e-06 7.5e-07 1.4e-06 1e-06 1.2e-06 1e-06 1.45e-06 1.15e-06 1.3e-06 1e-06 9.5e-07 1.45e-06 1.65e-06 1.4e-06 5e-07 9.5e-07 8.5e-07 7e-07 1.15e-06 1.45e-06 7.5e-07 9.5e-07 1.45e-06 9.5e-07 1.75e-06
4 1.25e-06 1.35e-06 1.4e-06 1.3e-06 2e-06 1.2e-06 1.65e-06 1.35e-06 1.5e-06 1.5e-06 1.1e-06 1.35e-06 1.4e-06 1.8e-06 1.5e-06 1.75e-06 1.3e-06 1.7e-06 1.3e-06 1.4e-06 1.25e-06 1.55e-06 1.4e-06 1.15e-06 1.2e-06 1.3e-06 1.2e-06 2.2e-06 1.35e-06 1.35e-06 1.65e-06 1.65e-06 1.7e-06 1.75e-06 1.3e-06 1.45e-06 1.5e-06 1.4e-06 1.35e-06 1.25e-06 1.75e-06 1.35e-06 1.15e-06 1.4e-06 1.7e-06 1.45e-06 1.6e-06 1.4e-06 1.35e-06 1.7e-06 1.9e-06 1.75e-06 1.35e-06 1.5e-06 1.2e-06 1.3e-06 1.55e-06 1.7e-06 1.25e-06 1.35e-06 1.45e-06 1.5e-06 1.65e-06
5 7.5e-07 7e-07 9.5e-07 8.5e-07 1.2e-06 5e-07 1.55e-06 7.5e-07 1.4e-06 1.45e-06 1.15e-06 8.5e-07 8.5e-07 1.5e-06 1.45e-06 1.95e-06 8e-07 1.7e-06 9.5e-07 1.15e-06 4.5e-07 1.5e-06 1.1e-06 1.2e-06 6.5e-07 7.5e-07 1.25e-06 2.3e-06 9e-07 1.05e-06 1.4e-06 1.55e-06 1.3e-06 1.75e-06 8.5e-07 7.5e-07 1.3e-06 1.55e-06 7e-07 7.5e-07 1.5e-06 3.5e-07 1.3e-06 1.15e-06 1.2e-06 1e-06 1.6e-06 1.1e-06 6.5e-07 1.2e-06 1.8e-06 1.7e-06 1.1e-06 1.05e-06 6.5e-07 6.5e-07 1.25e-06 1.25e-06 7.5e-07 1.1e-06 1.55e-06 1.05e-06 2.05e-06
6 1.15e-06 1.65e-06 1.15e-06 1.25e-06 1.65e-06 1.55e-06 1.8e-06 1.35e-06 1e-06 1.05e-06 1.35e-06 1.05e-06 1.45e-06 1.25e-06 1e-06 1.45e-06 1.15e-06 1.2e-06 1.15e-06 1.1e-06 1.5e-06 1.05e-06 1.1e-06 1.4e-06 1.2e-06 1.3e-06 1.45e-06 1.8e-06 1.4e-06 1.05e-06 1.35e-06 1.35e-06 1.6e-06 1.35e-06 1.25e-06 1.45e-06 1.15e-06 1.45e-06 1.65e-06 1.15e-06 1.6e-06 1.7e-06 1.4e-06 1.05e-06 1.7e-06 1.25e-06 9.5e-07 1.1e-06 1.3e-06 1.7e-06 1.5e-06 1.2e-06 1.15e-06 1.35e-06 1.2e-06 1.35e-06 1.4e-06 1.7e-06 1.1e-06 1.05e-06 1.75e-06 1.35e-06 1.7e-06
7 8e-07 1.1e-06 9.5e-07 9e-07 1.35e-06 7.5e-07 1.35e-06 1.3e-06 1.25e-06 1.3e-06 1.15e-06 8.5e-07 8.5e-07 1.3e-06 1.3e-06 1.8e-06 8.5e-07 1.55e-06 9e-07 1.15e-06 8e-07 1.35e-06 1e-06 1.2e-06 8.5e-07 9.5e-07 1.25e-06 2.15e-06 8.5e-07 9.5e-07 1.25e-06 1.45e-06 1.35e-06 1.6e-06 9e-07 9e-07 1.25e-06 1.4e-06 1.1e-06 8e-07 1.5e-06 8e-07 1.25e-06 1.15e-06 1.4e-06 1.1e-06 1.4e-06 8.5e-07 8e-07 1.4e-06 1.65e-06 1.5e-06 1e-06 1.05e-06 8.5e-07 8e-07 1.3e-06 1.45e-06 8e-07 1.1e-06 1.6e-06 1.05e-06 1.9e-06
8 1e-06 1.5e-06 1.1e-06 1.2e-06 1.5e-06 1.4e-06 1e-06 1.25e-06 1.5e-06 9e-07 1.3e-06 1.2e-06 1.3e-06 1.3e-06 9e-07 1.3e-06 1.1e-06 1.1e-06 1.1e-06 1.1e-06 1.45e-06 9.5e-07 9.5e-07 1.35e-06 1.05e-06 1.15e-06 1.4e-06 1.65e-06 1.3e-06 9e-07 1.2e-06 1.2e-06 1.45e-06 1.25e-06 1.2e-06 1.2e-06 9.5e-07 1.3e-06 1.5e-06 1e-06 1.55e-06 1.55e-06 1.2e-06 1.05e-06 1.55e-06 1.1e-06 9e-07 1.05e-06 1.15e-06 1.55e-06 1.35e-06 1.05e-06 1e-06 1.3e-06 1.05e-06 1.2e-06 1.35e-06 1.55e-06 1.05e-06 1e-06 1.6e-06 1.3e-06 1.55e-06
9 1.2e-06 1.5e-06 1.05e-06 1e-06 1.5e-06 1.45e-06 1.05e-06 1.3e-06 9e-07 1.2e-06 1.2e-06 1.3e-06 1.3e-06 1.55e-06 6.5e-07 1.2e-06 1.25e-06 1e-06 8.5e-07 1e-06 1.45e-06 7e-07 9.5e-07 1.25e-06 1.25e-06 1.35e-06 1.45e-06 1.6e-06 1.35e-06 9e-07 1.15e-06 1e-06 1.55e-06 1.15e-06 1e-06 1.45e-06 1.15e-06 1.1e-06 1.5e-06 1.2e-06 1.5e-06 1.6e-06 1.2e-06 9.5e-07 1.55e-06 1.05e-06 7.5e-07 1.25e-06 1.35e-06 1.55e-06 1.5e-06 1.1e-06 6.5e-07 1.4e-06 1.25e-06 1.05e-06 1.3e-06 1.55e-06 1.2e-06 9e-07 1.5e-06 1.4e-06 1.45e-06
