 slim_762347146 slim_762347132 slim_762347124 slim_762347140 slim_762347157 slim_762347142 slim_762347138 slim_762347143 slim_762347162 slim_762347161 slim_762347139 slim_762347130 slim_762347152 slim_762347131 slim_762347134 slim_762347158 slim_762347159 slim_762347151 slim_762347127 slim_762347141 slim_762347137 slim_762347144 slim_762347154 slim_762347160 slim_762347128 slim_762347123 slim_762347129 slim_762347136 slim_762347156 slim_762347149 slim_762347125 slim_762347145 slim_762347148 slim_762347126 slim_762347133 slim_762347163 slim_762347147 slim_762347153 slim_762347150 slim_762347135 slim_762347155
0 2.8e-06 1.9e-06 2.05e-06 2.2e-06 2.25e-06 2.15e-06 2.05e-06 1.85e-06 1.75e-06 2.45e-06 1.9e-06 2.25e-06 2.2e-06 2.35e-06 1.75e-06 1.6e-06 2e-06 2.1e-06 1.75e-06 2.1e-06 2.55e-06 1.8e-06 2.25e-06 2.15e-06 1.85e-06 2.2e-06 1.85e-06 2.2e-06 2.25e-06 2.15e-06 1.9e-06 2.2e-06 2.2e-06 2.15e-06 1.95e-06 2.15e-06 2e-06 1.85e-06 2.2e-06 2.25e-06 1.9e-06
1 1.9e-06 1.8e-06 1.35e-06 1.95e-06 2.15e-06 1.65e-06 1.9e-06 2.05e-06 1.05e-06 2.3e-06 2.45e-06 2e-06 2.25e-06 2.35e-06 1.65e-06 1.75e-06 1.1e-06 2.15e-06 1.35e-06 2.2e-06 2e-06 2.2e-06 2.1e-06 2.05e-06 1.7e-06 2.5e-06 1.9e-06 1.5e-06 2.35e-06 2.45e-06 1.55e-06 1.8e-06 2.15e-06 2.3e-06 1.85e-06 1.75e-06 2.45e-06 1.95e-06 1.5e-06 2.05e-06 1.95e-06
2 2.05e-06 1.35e-06 2.1e-06 1.95e-06 2.1e-06 1.65e-06 2.05e-06 2e-06 1.2e-06 2.25e-06 2.2e-06 2.05e-06 2.1e-06 1.9e-06 1.55e-06 1.8e-06 1.4e-06 2e-06 1.4e-06 1.75e-06 2e-06 1.9e-06 2e-06 1.9e-06 1.95e-06 2.35e-06 1.85e-06 1.2e-06 2.25e-06 2.35e-06 1.45e-06 1.85e-06 2e-06 2.3e-06 1.95e-06 1.65e-06 2.2e-06 2.05e-06 1.2e-06 1.95e-06 1.8e-06
3 2.2e-06 1.95e-06 1.95e-06 2.5e-06 2.65e-06 2.25e-06 2.35e-06 1.85e-06 1.85e-06 2.65e-06 2.35e-06 2.15e-06 2.4e-06 2.9e-06 1.9e-06 1.55e-06 2.05e-06 2.4e-06 2.4e-06 2.6e-06 2.25e-06 2.05e-06 2.2e-06 2.2e-06 2.55e-06 2.5e-06 2e-06 2.1e-06 2.6e-06 2.75e-06 2.25e-06 2.05e-06 2.55e-06 2.1e-06 1.75e-06 1.95e-06 2.85e-06 1.8e-06 2.1e-06 1.7e-06 2.7e-06
4 2.25e-06 2.15e-06 2.1e-06 2.65e-06 3.3e-06 2.35e-06 1.9e-06 2.45e-06 1.85e-06 2.5e-06 2.55e-06 2.7e-06 2.45e-06 2.2e-06 2.2e-06 2.3e-06 2.25e-06 2.4e-06 1.7e-06 2.3e-06 2.15e-06 2.4e-06 2.65e-06 2.3e-06 2.25e-06 2.25e-06 2.45e-06 2.25e-06 2.7e-06 2.55e-06 2e-06 2.25e-06 2.55e-06 2.2e-06 2.45e-06 2.5e-06 2.4e-06 2.5e-06 2.25e-06 2.7e-06 2.1e-06
5 2.15e-06 1.65e-06 1.65e-06 2.25e-06 2.35e-06 2.7e-06 2.15e-06 2e-06 1.6e-06 2.45e-06 2.25e-06 2.45e-06 2.3e-06 2.35e-06 2.05e-06 2.05e-06 1.65e-06 2.2e-06 2e-06 1.95e-06 2.1e-06 2.15e-06 2.15e-06 2.4e-06 1.85e-06 2.55e-06 1.95e-06 1.8e-06 2.25e-06 2.6e-06 1.85e-06 2.25e-06 2.15e-06 2.35e-06 2.3e-06 1.75e-06 1.75e-06 2.3e-06 1.8e-06 2.35e-06 1.95e-06
6 2.05e-06 1.9e-06 2.05e-06 2.35e-06 1.9e-06 2.15e-06 2.8e-06 2.25e-06 1.85e-06 2.3e-06 2.4e-06 2.55e-06 2.35e-06 2.2e-06 2.1e-06 2.15e-06 2e-06 2.45e-06 1.95e-06 2.2e-06 1.95e-06 2.3e-06 2.5e-06 2.15e-06 1.85e-06 2.05e-06 2.35e-06 2.2e-06 2.5e-06 2.55e-06 1.95e-06 2e-06 2.45e-06 1.8e-06 1.95e-06 2.3e-06 2.25e-06 2.3e-06 2.2e-06 2.5e-06 2.15e-06
7 1.85e-06 2.05e-06 2e-06 1.85e-06 2.45e-06 2e-06 2.25e-06 2.6e-06 1.8e-06 2.6e-06 2e-06 2e-06 1.95e-06 2.7e-06 1.85e-06 1.4e-06 2.05e-06 1.9e-06 2.25e-06 2.3e-06 2.2e-06 1.6e-06 1.65e-06 2.25e-06 2.3e-06 2.05e-06 1.7e-06 2.15e-06 2.25e-06 2.35e-06 2.2e-06 1.9e-06 2.15e-06 2e-06 2.2e-06 1.5e-06 2.2e-06 1.65e-06 2.15e-06 2.05e-06 2.2e-06
8 1.75e-06 1.05e-06 1.2e-06 1.85e-06 1.85e-06 1.6e-06 1.85e-06 1.8e-06 1.3e-06 2.25e-06 2.25e-06 1.7e-06 1.95e-06 2e-06 1.35e-06 1.5e-06 1.15e-06 1.75e-06 8e-07 1.95e-06 2e-06 1.9e-06 1.8e-06 1.85e-06 1.65e-06 2.15e-06 1.75e-06 1.35e-06 2.25e-06 2e-06 1.25e-06 1.45e-06 1.85e-06 2.2e-06 1.8e-06 1.65e-06 2.2e-06 1.7e-06 1.35e-06 1.9e-06 1.5e-06
9 2.45e-06 2.3e-06 2.25e-06 2.65e-06 2.5e-06 2.45e-06 2.3e-06 2.6e-06 2.25e-06 3.6e-06 2.65e-06 2.5e-06 2.95e-06 2.3e-06 2.35e-06 2.25e-06 2.4e-06 2.75e-06 2.35e-06 2.6e-06 2.45e-06 2.6e-06 3e-06 2.35e-06 2.6e-06 3e-06 2.45e-06 2.4e-06 2.35e-06 2.5e-06 2.35e-06 2.8e-06 2.9e-06 2.35e-06 2.45e-06 2.7e-06 2.75e-06 2.1e-06 2.4e-06 2.7e-06 2.6e-06
10 1.9e-06 2.45e-06 2.2e-06 2.35e-06 2.55e-06 2.25e-06 2.4e-06 2e-06 2.25e-06 2.65e-06 3e-06 2.65e-06 2.45e-06 2.45e-06 2.1e-06 1.85e-06 2.35e-06 2.35e-06 2.35e-06 2e-06 2.7e-06 1.9e-06 2.5e-06 2.4e-06 2.25e-06 2.45e-06 2.05e-06 2.35e-06 2.35e-06 2.5e-06 1.85e-06 2.6e-06 2.4e-06 2.3e-06 2.25e-06 2.3e-06 1.95e-06 2.15e-06 2.35e-06 2.4e-06 2.15e-06
11 2.25e-06 2e-06 2.05e-06 2.15e-06 2.7e-06 2.45e-06 2.55e-06 2e-06 1.7e-06 2.5e-06 2.65e-06 2e-06 1.85e-06 3.15e-06 1.85e-06 1.45e-06 2.1e-06 1.8e-06 2.05e-06 2.9e-06 2.5e-06 2.25e-06 1.75e-06 2e-06 2.75e-06 2.3e-06 2.05e-06 2.2e-06 2.2e-06 2.15e-06 2.35e-06 1.4e-06 2e-06 2.35e-06 2.3e-06 2.1e-06 3.05e-06 1.25e-06 2.2e-06 1.7e-06 2.5e-06
12 2.2e-06 2.25e-06 2.1e-06 2.4e-06 2.45e-06 2.3e-06 2.35e-06 1.95e-06 1.95e-06 2.95e-06 2.45e-06 1.85e-06 2.7e-06 2.85e-06 2.25e-06 2.1e-06 2.35e-06 1.65e-06 2.3e-06 2.55e-06 2.3e-06 2.05e-06 1.55e-06 2.35e-06 2.65e-06 1.65e-06 2e-06 2.25e-06 2.6e-06 2.55e-06 2.45e-06 1.6e-06 1.9e-06 2.35e-06 2.6e-06 1.85e-06 2.5e-06 2.25e-06 2.25e-06 2e-06 2.35e-06
13 2.35e-06 2.35e-06 1.9e-06 2.9e-06 2.2e-06 2.35e-06 2.2e-06 2.7e-06 2e-06 2.3e-06 2.45e-06 3.15e-06 2.85e-06 2.3e-06 2.15e-06 2.7e-06 2.4e-06 2.65e-06 1.7e-06 1.7e-06 2.75e-06 2.3e-06 2.9e-06 2.5e-06 2.1e-06 2.9e-06 2.75e-06 2.05e-06 2.75e-06 2.6e-06 1.75e-06 2.9e-06 2.55e-06 2.7e-06 2.5e-06 2.7e-06 2e-06 2.95e-06 2e-06 2.95e-06 1.85e-06
14 1.75e-06 1.65e-06 1.55e-06 1.9e-06 2.2e-06 2.05e-06 2.1e-06 1.85e-06 1.35e-06 2.35e-06 2.1e-06 1.85e-06 2.25e-06 2.15e-06 1.8e-06 9.5e-07 1.65e-06 2.15e-06 1.35e-06 1.85e-06 2.5e-06 2.05e-06 2.35e-06 1.8e-06 1.9e-06 2.25e-06 2e-06 1.7e-06 2.15e-06 2.15e-06 1.55e-06 1.8e-06 2.1e-06 2e-06 1.75e-06 2.15e-06 2.2e-06 1.35e-06 1.7e-06 1.95e-06 1.8e-06
15 1.6e-06 1.75e-06 1.8e-06 1.55e-06 2.3e-06 2.05e-06 2.15e-06 1.4e-06 1.5e-06 2.25e-06 1.85e-06 1.45e-06 2.1e-06 2.7e-06 9.5e-07 5e-07 1.7e-06 2e-06 1.8e-06 2.3e-06 2.3e-06 1.9e-06 2.2e-06 1.75e-06 2.15e-06 2.05e-06 1.6e-06 1.95e-06 1.9e-06 2.05e-06 1.85e-06 1.6e-06 2.15e-06 1.55e-06 1.65e-06 2e-06 2.4e-06 6.5e-07 1.95e-06 1.6e-06 2.1e-06
16 2e-06 1.1e-06 1.4e-06 2.05e-06 2.25e-06 1.65e-06 2e-06 2.05e-06 1.15e-06 2.4e-06 2.35e-06 2.1e-06 2.35e-06 2.4e-06 1.65e-06 1.7e-06 2e-06 2.25e-06 1.45e-06 2.15e-06 2.1e-06 2.3e-06 2.2e-06 2.15e-06 1.7e-06 2.6e-06 2e-06 1.55e-06 2.35e-06 2.55e-06 1.45e-06 1.9e-06 2.2e-06 2.35e-06 1.95e-06 1.8e-06 2.4e-06 1.95e-06 1.55e-06 2.15e-06 1.95e-06
17 2.1e-06 2.15e-06 2e-06 2.4e-06 2.4e-06 2.2e-06 2.45e-06 1.9e-06 1.75e-06 2.75e-06 2.35e-06 1.8e-06 1.65e-06 2.65e-06 2.15e-06 2e-06 2.25e-06 2.7e-06 2e-06 2.45e-06 2.4e-06 2e-06 1.55e-06 2.55e-06 2.55e-06 2.1e-06 1.9e-06 2.15e-06 2.5e-06 2.35e-06 2.25e-06 1.75e-06 1.85e-06 2.45e-06 2.55e-06 1.85e-06 2.4e-06 2.15e-06 2.15e-06 2e-06 2.15e-06
18 1.75e-06 1.35e-06 1.4e-06 2.4e-06 1.7e-06 2e-06 1.95e-06 2.25e-06 8e-07 2.35e-06 2.35e-06 2.05e-06 2.3e-06 1.7e-06 1.35e-06 1.8e-06 1.45e-06 2e-06 3e-07 1.75e-06 2.6e-06 2.05e-06 2.3e-06 1.95e-06 1.5e-06 2.35e-06 2.25e-06 1.55e-06 2.35e-06 1.85e-06 1e-06 1.8e-06 2e-06 2.6e-06 1.9e-06 2.3e-06 2.1e-06 2e-06 1.55e-06 2.35e-06 1.15e-06
19 2.1e-06 2.2e-06 1.75e-06 2.6e-06 2.3e-06 1.95e-06 2.2e-06 2.3e-06 1.95e-06 2.6e-06 2e-06 2.9e-06 2.55e-06 1.7e-06 1.85e-06 2.3e-06 2.15e-06 2.45e-06 1.75e-06 2e-06 2.75e-06 2.05e-06 2.6e-06 2.3e-06 1.6e-06 2.6e-06 2.5e-06 1.9e-06 2.1e-06 2.3e-06 1.5e-06 2.65e-06 2.05e-06 2.6e-06 2.25e-06 2.35e-06 1.3e-06 2.6e-06 1.9e-06 2.65e-06 1.35e-06
20 2.55e-06 2e-06 2e-06 2.25e-06 2.15e-06 2.1e-06 1.95e-06 2.2e-06 2e-06 2.45e-06 2.7e-06 2.5e-06 2.3e-06 2.75e-06 2.5e-06 2.3e-06 2.1e-06 2.4e-06 2.6e-06 2.75e-06 2.9e-06 2.4e-06 2.25e-06 2.45e-06 2.7e-06 2.25e-06 2.1e-06 2.15e-06 2.7e-06 2.95e-06 2.5e-06 2.05e-06 2.6e-06 1.95e-06 2.5e-06 1.9e-06 2.8e-06 2.45e-06 2.15e-06 2.4e-06 2.75e-06
21 1.8e-06 2.2e-06 1.9e-06 2.05e-06 2.4e-06 2.15e-06 2.3e-06 1.6e-06 1.9e-06 2.6e-06 1.9e-06 2.25e-06 2.05e-06 2.3e-06 2.05e-06 1.9e-06 2.3e-06 2e-06 2.05e-06 2.05e-06 2.4e-06 2.4e-06 1.7e-06 2.2e-06 2.3e-06 2.2e-06 1.8e-06 2.05e-06 2.35e-06 2.25e-06 2.05e-06 2.15e-06 2.05e-06 2.3e-06 2.2e-06 1.65e-06 2e-06 2.15e-06 2.05e-06 2.15e-06 2e-06
22 2.25e-06 2.1e-06 2e-06 2.2e-06 2.65e-06 2.15e-06 2.5e-06 1.65e-06 1.8e-06 3e-06 2.5e-06 1.75e-06 1.55e-06 2.9e-06 2.35e-06 2.2e-06 2.2e-06 1.55e-06 2.3e-06 2.6e-06 2.25e-06 1.7e-06 2.1e-06 2.6e-06 2.65e-06 2.15e-06 1.9e-06 2.15e-06 2.65e-06 2.6e-06 2.45e-06 1.6e-06 1.75e-06 2.55e-06 2.65e-06 1.35e-06 2.5e-06 2.35e-06 2.15e-06 1.95e-06 2.35e-06
23 2.15e-06 2.05e-06 1.9e-06 2.2e-06 2.3e-06 2.4e-06 2.15e-06 2.25e-06 1.85e-06 2.35e-06 2.4e-06 2e-06 2.35e-06 2.5e-06 1.8e-06 1.75e-06 2.15e-06 2.55e-06 1.95e-06 2.3e-06 2.45e-06 2.2e-06 2.6e-06 2.8e-06 2.35e-06 2.1e-06 2.3e-06 2.05e-06 2.25e-06 2.25e-06 2e-06 1.95e-06 2.55e-06 2.2e-06 2.1e-06 2.45e-06 2.65e-06 1.65e-06 2.05e-06 2.25e-06 2.3e-06
