 slim_337508151 slim_337508108 slim_337507253 slim_337508104 slim_337508162 slim_337508240 slim_337508171 slim_337508224 slim_337508246 slim_337508239 slim_337508206 slim_337508247 slim_337508245 slim_337508319 slim_337508341 slim_337508374 slim_337508375 slim_337508296 slim_337508270 slim_337508366 slim_337508332 slim_337508315 slim_337508302 slim_337508329 slim_337508372 slim_337508371 slim_337508381 slim_337508362 slim_337508377 slim_337508336 slim_337508339 slim_337508314 slim_337508291 slim_337508320 slim_337508269 slim_337508287 slim_337508367 slim_337508282 slim_337508348 slim_337508356 slim_337508418 slim_337508400 slim_337508430 slim_337508416 slim_337508476 slim_337508406 slim_337508472 slim_337508441 slim_337508456 slim_337508435 slim_337508459 slim_337508393 slim_337508442 slim_337508461 slim_337508422 slim_337508453 slim_337508412 slim_337508477 slim_337508433 slim_337508454 slim_337508457 slim_337508431 slim_337508470 slim_337508481 slim_337508445 slim_337508478 slim_337508300 slim_337508432 slim_337508389 slim_337508449 slim_337508334 slim_337508436 slim_337508468 slim_337508467 slim_337508447 slim_337508405 slim_337508387 slim_337508409 slim_337508465 slim_337508469 slim_337508403 slim_337508452 slim_337508421 slim_337508451 slim_337508460 slim_337508398 slim_337508464 slim_337508386 slim_337508473 slim_337508402 slim_337508404 slim_337508424 slim_337508474 slim_337508423 slim_337508471 slim_337508475 slim_337508417 slim_337508428 slim_337508446 slim_337508415 slim_337508448 slim_337508462
0 4e-07 0.000905 0.00087775 0.00083195 0.0008828 0.0008343 2.5e-07 0.0007879 0.0008323 0.00046725 0.00092645 0.00094945 0.00058365 0.0008846 0.00044015 0.00042575 0.0008127 0.00045925 0.00084855 0.000904 0.0005423 0.0008591 0.0004425 0.0009399 0.00079685 0.0008264 0.00086525 0.00089505 0.00043545 0.0009067 0.0008496 0.00084085 0.00078425 0.00085205 0.0008439 0.0008968 0.00085675 0.0008828 0.00086595 0.00087935 0.00090555 0.0008822 0.00085785 0.00082865 0.0009005 0.00042875 0.00039525 0.00087165 0.00091875 0.0008864 0.0008681 0.0004064 0.00046165 0.00046935 0.00088135 0.0003818 0.00093065 0.0008755 0.0008148 0.00081655 0.00089095 0.0008486 0.00052855 0.00077055 0.0007705 0.0004343 0.00038175 0.00092765 0.0008911 0.00081365 0.00092655 0.0008647 0.00051925 0.0004403 0.0008411 0.0007876 0.000457 0.0004489 0.0004854 0.00087715 0.0008417 0.0004709 0.00086555 0.0004569 0.0006251 0.00079695 0.00087615 0.0004618 0.0008646 0.0008298 0.000891 0.00046945 0.00083355 0.0008659 0.00089895 0.00085195 0.00055735 0.00086125 0.000869 0.0008745 0.00082095 0.0008573
1 0.000905 0.0009084 0.0008888 0.0008786 0.00082955 0.0008834 0.0009049 0.00089575 0.00087015 0.0008991 0.0008835 0.0008987 0.00088845 0.0008793 0.00091835 0.00085385 0.00086035 0.0008995 0.0008109 0.00087855 0.00084335 0.0008315 0.00089215 0.0008959 0.00089265 0.00083695 0.0008603 0.0008768 0.0008471 0.000885 0.00088095 0.0008976 0.0008565 0.00085615 0.00085135 0.00091955 0.00086765 0.0008617 0.00087105 0.00090255 0.00087585 0.00086065 0.00083045 0.00083455 0.00090615 0.000826 0.00087715 0.0006646 0.0008513 0.0008554 0.0008412 0.00088975 0.00087555 0.00090775 0.0008709 0.000911 0.00087825 0.00090765 0.00086515 0.0008314 0.00085085 0.00087695 0.0008983 0.0008504 0.00085035 0.0008877 0.00091095 0.0009014 0.00089305 0.0008685 0.0008836 0.0006537 0.00083995 0.0009185 0.0008606 0.00084375 0.00090625 0.00091205 0.00088885 0.00088745 0.00085275 0.0008932 0.00089295 0.00090615 0.0008588 0.00086115 0.0008306 0.0008758 0.00088935 0.0008412 0.0008509 0.0009078 0.0008082 0.0008675 0.0008879 0.0008587 0.0008821 0.0006673 0.0008852 0.0008279 0.0008438 0.0008613
2 0.00087775 0.0008888 0.0008483 0.00084025 0.0008401 0.0008488 0.00087765 0.0008373 0.0006387 0.00085385 0.00085275 0.0008017 0.0008618 0.00084305 0.00084705 0.00088675 0.0007957 0.00067135 0.0008424 0.00090315 0.00089485 0.00085225 0.0008604 0.0009464 0.0008432 0.0007886 0.0008117 0.0006219 0.0008447 0.0009021 0.00088325 0.00087135 0.0008458 0.0008283 0.00084165 0.0008595 0.00082265 0.00085795 0.0008468 0.0009141 0.000638 0.00081465 0.0008766 0.00084205 0.00066325 0.0008603 0.0008409 0.0008533 0.0008093 0.00085675 0.0008696 0.00084 0.0008646 0.00090805 0.0008235 0.00087505 0.00089485 0.0008194 0.00084965 0.00082675 0.0008099 0.0008227 0.0008434 0.0008057 0.00080565 0.0007008 0.000875 0.00073245 0.0008868 0.00079215 0.00085285 0.00086375 0.00085655 0.0008472 0.00083515 0.00083805 0.00089025 0.0008995 0.00086445 0.0006565 0.00089445 0.00091615 0.0008366 0.00089015 0.0008168 0.00084695 0.0008704 0.00086485 0.00086765 0.00079575 0.00080995 0.0009081 0.0008108 0.00085635 0.00085175 0.0008567 0.000874 0.00086975 0.00064335 0.0008042 0.00081615 0.0008108
3 0.00083195 0.0008786 0.00084025 0.0008757 0.00084305 0.0006215 0.00083185 0.00077505 0.0007974 0.00083465 0.00086175 0.00079115 0.00085 0.00090845 0.0008434 0.0008659 0.00086215 0.00080655 0.00087975 0.00088275 0.0008814 0.0008263 0.0008702 0.00087825 0.0008039 0.0008322 0.0008176 0.00083585 0.0008197 0.00084405 0.0006714 0.0008564 0.00080875 0.00088315 0.0006621 0.00087985 0.000793 0.0008505 0.00081415 0.0008949 0.0007986 0.00086845 0.00088095 0.00086745 0.0008448 0.00083905 0.00085995 0.00080045 0.00084165 0.0008385 0.00090435 0.0007878 0.00082185 0.00084195 0.0006284 0.0008192 0.0008318 0.00082375 0.0006634 0.00063395 0.00083385 0.0008261 0.00078265 0.00065885 0.0006589 0.00081815 0.00081915 0.00084115 0.0008704 0.0008618 0.00086185 0.0008314 0.00083695 0.00084355 0.00082865 0.0008075 0.00086845 0.00085395 0.00084765 0.0007748 0.0006587 0.0008683 0.00082065 0.00086835 0.00078725 0.00064895 0.0008759 0.0008221 0.00089915 0.0007867 0.0008339 0.000842 0.00080965 0.00087765 0.00084405 0.00085735 0.00085095 0.0008923 0.0008254 0.00085795 0.0008772 0.000815
4 0.0008828 0.00082955 0.0008401 0.00084305 0.0008304 0.00084925 0.0008827 0.0008522 0.00087085 0.00064895 0.000799 0.00082885 0.000663 0.0007852 0.0008909 0.00085265 0.00079115 0.00086815 0.0008346 0.0008282 0.00086685 0.00088215 0.000834 0.00078785 0.00082765 0.00081695 0.00084375 0.00085395 0.00087725 0.0008475 0.00083665 0.00084585 0.00084655 0.0007856 0.00085285 0.00087225 0.0009177 0.00087315 0.0008446 0.00084835 0.0008325 0.0008671 0.00085395 0.0008202 0.0008375 0.00085675 0.0008862 0.0008201 0.00083295 0.0008689 0.00080405 0.0008567 0.0008588 0.00082485 0.0008496 0.0008783 0.0008008 0.00049505 0.0007761 0.0008223 0.00061605 0.00080795 0.0008542 0.0008275 0.00082745 0.0008416 0.00087825 0.0008441 0.00074555 0.00084995 0.0007991 0.00081785 0.0008652 0.00089105 0.0008601 0.00086885 0.0008642 0.00087715 0.0006709 0.0008876 0.0008356 0.00084585 0.0006214 0.0008641 0.00084995 0.0007827 0.00083995 0.00085905 0.0007944 0.0008235 0.0006161 0.0008249 0.0008194 0.00086105 0.0008211 0.00083065 0.00083685 0.00085565 0.00086665 0.000847 0.00086045 0.0008542
5 0.0008343 0.0008834 0.0008488 0.0006215 0.00084925 0.0008716 0.0008342 0.0007559 0.0008201 0.00087065 0.0008293 0.0008532 0.000896 0.000873 0.0008492 0.00085685 0.00086255 0.0008192 0.0008743 0.00087625 0.00088235 0.00083815 0.00085365 0.0008336 0.00081445 0.000884 0.0006611 0.0008887 0.00083125 0.0008428 0.00065405 0.0008437 0.00085205 0.00084475 0.00068545 0.0008682 0.00084085 0.0008651 0.00084925 0.00087005 0.0008314 0.0008528 0.00089525 0.0008809 0.0008571 0.00083855 0.0008889 0.000786 0.00083485 0.0008381 0.0008764 0.0007621 0.00082725 0.0008217 0.00083545 0.0008281 0.0008146 0.0008594 0.00064855 0.00066115 0.0008968 0.0007815 0.0007608 0.00065475 0.00065465 0.0008328 0.00082805 0.00086815 0.00083505 0.0008793 0.0008294 0.00085235 0.0008837 0.00084935 0.0008167 0.00081015 0.00085335 0.0008493 0.0008719 0.00081045 0.00062465 0.00084625 0.00086075 0.00085325 0.00080475 0.00061505 0.00085365 0.0008275 0.00086725 0.00078795 0.00089685 0.00082175 0.00076635 0.00087205 0.0008614 0.0008479 0.00087025 0.00089565 0.00084935 0.00091035 0.0008841 0.0008124
6 2.5e-07 0.0009049 0.00087765 0.00083185 0.0008827 0.0008342 2e-07 0.0007878 0.0008322 0.00046715 0.00092635 0.00094935 0.00058355 0.0008845 0.00044005 0.00042565 0.0008126 0.00045915 0.00084845 0.0009039 0.0005422 0.000859 0.00044235 0.0009398 0.00079675 0.0008263 0.00086515 0.00089495 0.0004353 0.0009066 0.0008495 0.00084075 0.00078415 0.00085195 0.0008438 0.0008967 0.00085665 0.0008827 0.00086585 0.00087925 0.00090545 0.0008821 0.00085775 0.00082855 0.0009004 0.00042865 0.00039515 0.00087155 0.00091865 0.0008863 0.000868 0.0004063 0.00046155 0.00046925 0.00088125 0.0003817 0.00093055 0.0008754 0.0008147 0.00081645 0.00089085 0.0008485 0.00052845 0.00077045 0.0007704 0.0004342 0.00038165 0.00092755 0.000891 0.00081355 0.00092645 0.0008646 0.00051915 0.0004402 0.000841 0.0007875 0.0004569 0.0004488 0.0004853 0.00087705 0.0008416 0.0004708 0.00086545 0.0004568 0.000625 0.00079685 0.00087605 0.00046185 0.0008645 0.0008297 0.0008909 0.0004693 0.00083345 0.0008658 0.00089885 0.00085185 0.00055725 0.00086115 0.0008689 0.0008744 0.00082085 0.0008572
7 0.0007879 0.00089575 0.0008373 0.00077505 0.0008522 0.0007559 0.0007878 0.0008192 0.00082895 0.00082405 0.00076175 0.00077105 0.0007825 0.0009616 0.0007995 0.00082175 0.0008745 0.00080725 0.00083875 0.00091265 0.00078035 0.0007937 0.00087475 0.00086845 0.00082095 0.00081785 0.00079315 0.000896 0.0007961 0.0008257 0.00079015 0.00085695 0.00063615 0.000863 0.0008233 0.00085595 0.0008636 0.0008531 0.00080155 0.00085065 0.00081875 0.0006079 0.00081285 0.00086905 0.0008626 0.00083195 0.000859 0.00066005 0.00072235 0.0006979 0.0009088 0.00059875 0.00080015 0.00083955 0.00086785 0.00059875 0.00085175 0.0008292 0.0007817 0.00071675 0.0008072 0.00068565 0.0007581 0.0007746 0.00077455 0.00082415 0.0005987 0.00082955 0.00088745 0.0008788 0.00076185 0.00078385 0.00078385 0.00079965 0.00067225 0.0007454 0.0008444 0.0008126 0.00082255 0.0008743 0.00073255 0.00081685 0.0008406 0.0008443 0.00071335 0.00079735 0.00084745 0.0008004 0.0008886 0.0005816 0.00080725 0.0008396 0.0006335 0.00083365 0.00086045 0.00083405 0.0007952 0.0008513 0.0007043 0.0008602 0.00088265 0.0006883
8 0.0008323 0.00087015 0.0006387 0.0007974 0.00087085 0.0008201 0.0008322 0.00082895 0.0008912 0.00086165 0.0008683 0.0008523 0.0008726 0.000912 0.00082285 0.00083755 0.00083785 0.00066205 0.00082355 0.00092845 0.00084865 0.0008348 0.00087215 0.00091085 0.00078255 0.0008216 0.00081785 0.00064515 0.0007969 0.0008779 0.00082575 0.000843 0.00083785 0.0008308 0.00081955 0.0008353 0.00083335 0.0008785 0.00085625 0.00087685 0.0006413 0.0008097 0.00085055 0.0008485 0.0006511 0.00081655 0.00084495 0.0008381 0.00082335 0.0008232 0.0008776 0.0008065 0.0008346 0.00087955 0.00082395 0.00085475 0.0008818 0.0008718 0.00082365 0.00079205 0.0008405 0.0008464 0.00077755 0.0008108 0.00081075 0.0006391 0.0008547 0.00069285 0.0008898 0.0008016 0.0008684 0.00085125 0.00082645 0.000823 0.00085545 0.0006263 0.0008448 0.00087835 0.0008671 0.0006893 0.00083875 0.00086365 0.0008368 0.0008447 0.0008085 0.0008267 0.0008583 0.00083485 0.0008784 0.00078505 0.00084055 0.0008796 0.00078635 0.0008284 0.00083085 0.0008687 0.00085655 0.00085035 0.00062765 0.00081695 0.0008332 0.0008127
9 0.00046725 0.0008991 0.00085385 0.00083465 0.00064895 0.00087065 0.00046715 0.00082405 0.00086165 0.0009342 0.00091785 0.00089175 0.0005345 0.0008626 0.0006777 0.0006651 0.00081655 0.00068 0.00086635 0.0009088 0.00073265 0.00088345 0.00066495 0.0009068 0.00081335 0.00084025 0.0008933 0.00087195 0.00067375 0.0008819 0.00087055 0.0008706 0.0008183 0.000849 0.00086675 0.00090095 0.0008899 0.0009086 0.0008838 0.0009038 0.000863 0.00091395 0.000871 0.0008358 0.0008755 0.00067535 0.0006543 0.00087865 0.0008997 0.0009022 0.000863 0.00066145 0.0006776 0.00069575 0.0008624 0.0006298 0.0009061 0.0005153 0.000814 0.00085005 0.00066995 0.0008592 0.0007027 0.0008261 0.00082605 0.00064615 0.00062975 0.00088895 0.00086235 0.00083975 0.00091795 0.0008636 0.0007232 0.00067785 0.00087455 0.0008555 0.0006905 0.00067605 0.00050465 0.00088765 0.00087715 0.0006783 0.0006402 0.0006904 0.0007498 0.00081985 0.00087075 0.0006779 0.0008644 0.000864 0.00067 0.00069585 0.00085605 0.0008759 0.00089735 0.00086775 0.0007072 0.00088685 0.00087725 0.00088905 0.0008611 0.00088085
