 slim_762136383 slim_762136400 slim_762136403 slim_762136369 slim_762136380 slim_762136370 slim_762136398 slim_762136376 slim_762136374 slim_762136393 slim_762136406 slim_762136385 slim_762136392 slim_762136381 slim_762136384 slim_762136404 slim_762136372 slim_762136405 slim_762136395 slim_762136375 slim_762136390 slim_762136378 slim_762136371 slim_762136389 slim_762136399 slim_762136402 slim_762136391 slim_762136387 slim_762136394 slim_762136382 slim_762136386 slim_762136388 slim_762136397 slim_762136373 slim_762136379 slim_762136377 slim_762136396 slim_762136368 slim_762136401
0 1.8e-06 1.25e-06 2.35e-06 1.45e-06 1.4e-06 1.9e-06 1.4e-06 1.55e-06 1.2e-06 1.8e-06 2.2e-06 1.55e-06 1.9e-06 9e-07 1.5e-06 1.55e-06 1.3e-06 1.35e-06 2.25e-06 1e-06 2.05e-06 1.25e-06 1.7e-06 1.95e-06 1.4e-06 1.2e-06 1.9e-06 1.6e-06 9e-07 9.5e-07 9.5e-07 1.85e-06 1e-06 1.05e-06 2.35e-06 1.3e-06 2.35e-06 1.3e-06 1.65e-06
1 1.25e-06 9e-07 1.95e-06 1.25e-06 1.6e-06 1.7e-06 1.6e-06 1.05e-06 1.35e-06 1.6e-06 1.8e-06 1.45e-06 1.5e-06 1.25e-06 8e-07 1.65e-06 1e-06 1.3e-06 1.85e-06 1.35e-06 1.8e-06 1.3e-06 1.8e-06 1.55e-06 1.6e-06 1.4e-06 1.7e-06 1.5e-06 1.25e-06 1.3e-06 1.3e-06 1.65e-06 1.25e-06 1.3e-06 1.7e-06 1.25e-06 1.95e-06 1.2e-06 1.45e-06
2 2.35e-06 1.95e-06 1.9e-06 1.75e-06 2e-06 2.5e-06 2e-06 1.3e-06 2.6e-06 1.9e-06 1.1e-06 1.8e-06 1.65e-06 2.35e-06 2.1e-06 2.2e-06 2.1e-06 2.4e-06 1.15e-06 2.65e-06 1.45e-06 2.2e-06 2.35e-06 1.7e-06 2e-06 2.7e-06 2e-06 1.85e-06 2.35e-06 2.2e-06 2.6e-06 1.95e-06 2.5e-06 2.6e-06 1.55e-06 2.3e-06 1.2e-06 2.35e-06 1.75e-06
3 1.45e-06 1.25e-06 1.75e-06 1.9e-06 1.7e-06 2.3e-06 1.7e-06 1.15e-06 2e-06 1.8e-06 1.6e-06 1.65e-06 1.5e-06 1.45e-06 1.6e-06 2.25e-06 1.3e-06 1.8e-06 1.65e-06 2.05e-06 1.9e-06 1.3e-06 2.4e-06 1.55e-06 1.7e-06 2.05e-06 1.9e-06 1.7e-06 1.45e-06 1e-06 2e-06 1.85e-06 1.95e-06 2e-06 1.9e-06 1.75e-06 1.75e-06 1.75e-06 1.65e-06
4 1.4e-06 1.6e-06 2e-06 1.7e-06 2.1e-06 1.8e-06 1.05e-06 1.8e-06 1.85e-06 2.15e-06 1.95e-06 2.05e-06 2.05e-06 1.4e-06 1.75e-06 1.45e-06 1.45e-06 1.8e-06 2e-06 1.85e-06 1.7e-06 1.4e-06 1.55e-06 2.1e-06 1.05e-06 1.85e-06 2.25e-06 2.1e-06 1.4e-06 1.1e-06 1.8e-06 2.2e-06 1.7e-06 1.8e-06 2e-06 1.65e-06 2.1e-06 1.75e-06 2e-06
5 1.9e-06 1.7e-06 2.5e-06 2.3e-06 1.8e-06 2.1e-06 1.8e-06 2.1e-06 1.85e-06 2.35e-06 2.35e-06 2.25e-06 2.45e-06 1.9e-06 1.55e-06 1.7e-06 2.05e-06 2.05e-06 2.4e-06 1.85e-06 2.15e-06 2.1e-06 1.8e-06 2.5e-06 1.8e-06 1.9e-06 2.45e-06 2.3e-06 1.9e-06 2.1e-06 1.8e-06 2.4e-06 1.7e-06 1.8e-06 2.45e-06 1.85e-06 2.5e-06 1.9e-06 2.2e-06
6 1.4e-06 1.6e-06 2e-06 1.7e-06 1.05e-06 1.8e-06 2.1e-06 1.8e-06 1.85e-06 2.15e-06 1.95e-06 2.05e-06 2.05e-06 1.4e-06 1.75e-06 1.45e-06 1.45e-06 1.8e-06 2e-06 1.85e-06 1.7e-06 1.4e-06 1.55e-06 2.1e-06 1.05e-06 1.85e-06 2.25e-06 2.1e-06 1.4e-06 1.1e-06 1.8e-06 2.2e-06 1.7e-06 1.8e-06 2e-06 1.65e-06 2.1e-06 1.75e-06 2e-06
7 1.55e-06 1.05e-06 1.3e-06 1.15e-06 1.8e-06 2.1e-06 1.8e-06 1.3e-06 1.7e-06 1.3e-06 1.25e-06 1.2e-06 1.1e-06 1.55e-06 1.3e-06 1.95e-06 1.4e-06 1.65e-06 1.25e-06 1.75e-06 1.4e-06 1.5e-06 2.1e-06 1.15e-06 1.8e-06 1.8e-06 1.4e-06 1.2e-06 1.55e-06 1.5e-06 1.7e-06 1.35e-06 1.65e-06 1.7e-06 1.5e-06 1.55e-06 1.4e-06 1.5e-06 1.2e-06
8 1.2e-06 1.35e-06 2.6e-06 2e-06 1.85e-06 1.85e-06 1.85e-06 1.7e-06 6e-07 1.5e-06 2.45e-06 1.4e-06 2.15e-06 1.2e-06 1.5e-06 1.2e-06 1.8e-06 1.35e-06 2.5e-06 6e-07 2.05e-06 1.95e-06 1.25e-06 2.2e-06 1.85e-06 5e-07 1.55e-06 1.45e-06 1.2e-06 1.95e-06 5.5e-07 1.5e-06 4.5e-07 4e-07 2.5e-06 1.1e-06 2.6e-06 1.05e-06 1.35e-06
9 1.8e-06 1.6e-06 1.9e-06 1.8e-06 2.15e-06 2.35e-06 2.15e-06 1.3e-06 1.5e-06 2.6e-06 1.85e-06 1.45e-06 1.75e-06 1.8e-06 1.75e-06 1.9e-06 1.95e-06 1.9e-06 1.8e-06 1.6e-06 1.75e-06 2.15e-06 1.9e-06 1.8e-06 2.15e-06 1.5e-06 1.5e-06 1.45e-06 1.8e-06 2.15e-06 1.55e-06 1.45e-06 1.4e-06 1.55e-06 2e-06 1.65e-06 2e-06 1.6e-06 1.35e-06
