 slim_337513859 slim_337513696 slim_337513799 slim_337513854 slim_337513757 slim_337513843 slim_337513864 slim_337513853 slim_337513816 slim_337513855 slim_337513795 slim_337513847 slim_337513623 slim_337513862 slim_337513831 slim_337513677 slim_337513832 slim_337513764 slim_337513820 slim_337513845 slim_337513680 slim_337513772 slim_337513544 slim_337513762 slim_337513857 slim_337513822 slim_337513708 slim_337513836 slim_337513871 slim_337513788 slim_337513804 slim_337513874 slim_337513715 slim_337513842 slim_337513761 slim_337513870 slim_337513873 slim_337513785 slim_337513829 slim_337513733 slim_337513767 slim_337513848 slim_337513819 slim_337513817 slim_337513875 slim_337513792 slim_337513801 slim_337513812 slim_337513747 slim_337513769 slim_337513766 slim_337513849 slim_337513652 slim_337513826 slim_337513824 slim_337513876 slim_337513866 slim_337513659 slim_337513525 slim_337513839 slim_337513768 slim_337513856 slim_337513818 slim_337513626 slim_337513739 slim_337513797 slim_337513707 slim_337513827 slim_337513779 slim_337513837 slim_337513734 slim_337513860 slim_337513642 slim_337513731 slim_337513868 slim_337513858 slim_337513647 slim_337513702 slim_337513756 slim_337513501 slim_337513759 slim_337513510 slim_337513823 slim_337513867 slim_337513791 slim_337513852 slim_337513633 slim_337513748 slim_337513588 slim_337513861 slim_337513741 slim_337513865 slim_337513796 slim_337513834 slim_337513789 slim_337513770 slim_337513654
0 0.0003322 0.00038475 0.0004579 0.00038995 0.000399 0.0005901 0.0004286 0.00040855 0.0004475 0.00041805 0.0004337 0.0003693 0.0003231 0.0003216 0.0004866 0.0003316 0.0002847 0.000364 0.0003317 0.00048665 0.0003782 0.000264 0.0002175 0.0003449 0.0004952 0.0004912 0.000423 0.00040875 0.00038475 0.0004286 0.00027665 0.000356 0.00040355 0.00041895 0.0003809 0.0004201 0.0002479 0.00034405 0.00038445 0.00042155 0.0004286 0.0003954 0.00043745 0.0004357 0.0006142 0.0002264 0.00040955 0.00046805 0.00029325 0.00038705 0.0004961 0.00054525 0.00042855 0.0004292 0.0004316 0.00035825 0.0004201 0.0003586 0.0005591 0.0003876 0.00051685 0.00039895 0.000404 0.0004951 0.00048665 0.00048665 0.0003692 0.00042875 0.00049045 0.0004361 0.0003457 0.0004055 0.0004822 0.00031245 0.00022645 0.0004216 0.0003703 0.00036385 0.00040925 0.00039475 0.0004422 0.0005146 0.0003231 0.0003317 0.00040395 0.0004421 0.0003369 0.0004433 0.0004962 0.0003257 0.00042875 0.00048265 0.0003896 0.0003727 0.00043375 0.00036085 0.0003951
1 0.00038475 0.000495 0.00052955 0.00029105 0.00046735 0.00056985 0.0003141 0.0003677 0.00053525 0.00037125 0.0004095 0.00038755 0.00042225 0.00029605 0.0003872 0.00035575 0.0003991 0.0003439 0.0003557 0.0005351 0.00024895 0.00024975 0.0003566 0.0003348 0.00046865 0.00044365 0.00046645 0.0004529 0.00045715 0.0003141 0.0004794 0.00042415 0.0003574 0.000406 0.0003807 0.0003806 0.0004277 0.00043065 0.00048095 0.00031555 0.0003141 0.00040015 0.000248 0.0005419 0.0005897 0.0004638 0.0004377 0.00054035 0.00038605 0.00037835 0.0005388 0.00063955 0.0003141 0.0005436 0.00051675 0.00041725 0.0003806 0.00024865 0.00052745 0.00051275 0.00064365 0.00049475 0.00033365 0.00046855 0.0005351 0.0005351 0.000442 0.00031415 0.0006025 0.0004697 0.0003723 0.00037725 0.00043505 0.00031965 0.00046385 0.0003156 0.0004434 0.00034375 0.0004446 0.00038605 0.0003973 0.0003962 0.00042225 0.0003558 0.00033365 0.0003429 0.0004511 0.00047455 0.0005389 0.00033455 0.0003143 0.00051005 0.0005767 0.0003559 0.00040955 0.00054055 0.00042395
2 0.0004579 0.00052955 0.0002696 0.00060195 0.00013505 0.000669 0.0003759 0.0003542 0.0002817 0.00036795 0.00044875 0.00040255 0.00025425 0.00063945 0.0006692 0.00045055 0.0004803 0.00061795 0.0004505 0.00024635 0.0006139 0.0006066 0.0004432 0.00039515 0.0004427 0.00035365 0.00044065 0.00043685 0.0001492 0.0003759 0.00027895 0.00020305 0.0003639 0.00066835 0.0002149 0.0001796 0.00050185 0.00039035 0.0001596 0.0003672 0.0003759 0.00015725 0.00057255 0.00046915 0.00066275 0.0003288 0.00017165 0.00045575 0.0003834 0.0006668 0.0004263 0.00013515 0.00037585 0.00037945 0.0003801 0.0006049 0.0001796 0.000562 0.0006122 0.00040725 0.00016705 0.00016365 0.00035365 0.0004426 0.00024635 0.00024635 0.00064925 0.0003758 0.0002241 0.0004842 0.00040145 0.00039935 0.00052075 0.0005839 0.00032885 0.00036725 0.0001452 0.0006178 0.00037705 0.0006745 0.0004666 0.00043315 0.00025425 0.00045065 0.0003536 0.00064495 0.00052335 0.0004332 0.0004264 0.0003267 0.00037605 0.0001574 0.00032095 0.0004903 0.0004488 0.00045 0.00016765
3 0.00038995 0.00029105 0.00060195 0.000467 0.00056705 0.0005192 0.0003572 0.0004108 0.0005467 0.00041415 0.00040945 0.0004404 0.00047485 0.0002389 0.00030655 0.00035145 0.00035145 0.0002966 0.0003514 0.0005852 0.0002347 0.0002454 0.0003618 0.0003777 0.00046185 0.00045925 0.00046655 0.0004527 0.00055685 0.0003572 0.0004962 0.00048535 0.00040035 0.0003491 0.00044205 0.0004806 0.0004236 0.00048335 0.00058065 0.00035845 0.0003572 0.0005 0.00023385 0.00054485 0.0005821 0.000469 0.00053755 0.00051305 0.00043865 0.00027825 0.0005116 0.00068465 0.00035715 0.00055495 0.00054215 0.00037025 0.0004806 0.00024425 0.00052955 0.0005556 0.00068875 0.00059445 0.0003767 0.00046175 0.0005852 0.0005852 0.00042785 0.00035735 0.00065245 0.00046285 0.0004152 0.0004201 0.00043805 0.0003152 0.00046905 0.0003585 0.0005431 0.00029645 0.0004873 0.0002861 0.00039045 0.00038945 0.00047485 0.00035155 0.00037665 0.00028625 0.00040395 0.0004745 0.0005114 0.00038695 0.00035735 0.0005826 0.0005794 0.00034205 0.0004098 0.0005435 0.0005238
4 0.000399 0.00046735 0.00013505 0.00056705 0.0001368 0.0006701 0.00031345 0.00029175 0.00025835 0.00030545 0.00041925 0.00034005 0.0001918 0.00060455 0.0006631 0.00039165 0.0004454 0.000592 0.0003916 0.0002197 0.000555 0.0005477 0.0003843 0.00033275 0.0004196 0.0003573 0.0004111 0.00040705 8.32e-05 0.00031345 0.0002198 0.00014005 0.00030115 0.0006424 0.0001522 0.0001136 0.0004429 0.00032755 9.325e-05 0.00030455 0.00031345 9.13e-05 0.00051365 0.000446 0.00063985 0.0002699 0.0001056 0.00049225 0.00032095 0.00066485 0.0004629 0.00020125 0.0003134 0.00035 0.0003836 0.0005789 0.0001136 0.0005031 0.0005893 0.0003445 0.00023305 9.755e-05 0.00029125 0.0004195 0.0002197 0.0002197 0.00059035 0.0003133 0.00019715 0.0004611 0.00033895 0.0003369 0.0004976 0.00052495 0.00026995 0.0003046 7.895e-05 0.00059185 0.0003143 0.00067255 0.0004435 0.00041005 0.0001918 0.00039175 0.0002912 0.000619 0.0004974 0.0004037 0.000463 0.0002639 0.0003136 0.0001574 0.00029785 0.0004314 0.0004193 0.00042685 0.00010135
5 0.0005901 0.00056985 0.000669 0.0005192 0.0006701 0.000725 0.0006471 0.00066505 0.00059775 0.0006797 0.000523 0.000582 0.00063595 0.00045695 0.0005275 0.00066435 0.00050805 0.00051285 0.0006643 0.0005999 0.00058695 0.000502 0.00057935 0.0005738 0.00062835 0.00068215 0.00055575 0.00054595 0.00066655 0.0006471 0.00066685 0.0006395 0.00066995 0.00054565 0.0006165 0.0006187 0.0006111 0.00060465 0.0006741 0.00065125 0.0006471 0.00063405 0.00067585 0.00056305 0.00051305 0.0006531 0.0006513 0.00055205 0.0005876 0.0003873 0.00055815 0.00068875 0.00064705 0.0006177 0.00061675 0.00051275 0.0006187 0.0005959 0.0004802 0.000597 0.0006834 0.00068385 0.00066255 0.00062825 0.0005999 0.0005999 0.00058325 0.00064715 0.00063615 0.0005396 0.00061345 0.0006412 0.00053845 0.0006029 0.00065315 0.0006513 0.00065685 0.0005127 0.0006774 0.0003951 0.00054145 0.00060775 0.00063595 0.00066445 0.0006625 0.0005516 0.0005405 0.0005513 0.00055795 0.0006237 0.00064725 0.0006537 0.0006171 0.00068385 0.00052335 0.0005689 0.0006416
6 0.0004286 0.0003141 0.0003759 0.0003572 0.00031345 0.0006471 0.0004245 0.0002596 0.00037865 0.0002935 0.0004091 0.0003348 0.00031645 0.0004489 0.00045335 0.0003165 0.00046125 0.0004352 0.00031645 0.00037825 0.0003151 0.00039505 0.0003965 0.0003387 0.00037835 0.00035225 0.0004901 0.0004568 0.00031715 0.0002123 0.00039765 0.00026035 0.0002599 0.00050045 0.0002126 0.00021225 0.00048195 0.00038215 0.00034095 0.0002255 0.00021225 0.0002362 0.0002128 0.00050065 0.00059385 0.00042055 0.0002935 0.00055165 0.000374 0.0005459 0.0005488 0.000492 0.0002124 0.0005347 0.0004744 0.0005405 0.00021235 0.0002826 0.00052845 0.00048235 0.0004974 0.0003745 0.00023625 0.00037825 0.00037825 0.00037825 0.0004963 0.00021235 0.0004558 0.0004808 0.00038125 0.00030375 0.00041755 0.0003779 0.0004206 0.00022555 0.00028365 0.00043505 0.00038125 0.0005536 0.00038335 0.0002956 0.00031645 0.0003166 0.0002362 0.00040905 0.00051325 0.00048385 0.0005489 0.0002622 0.0002125 0.0003521 0.0004824 0.00031665 0.00040915 0.00054 0.0002599
7 0.00040855 0.0003677 0.0003542 0.0004108 0.00029175 0.00066505 0.0002596 0.0004858 0.00036255 0.0003115 0.00044605 0.0003666 0.0003178 0.00050215 0.00050695 0.00033445 0.0004689 0.0004888 0.0003344 0.00036215 0.0003687 0.0004482 0.00041405 0.00035255 0.0003789 0.0003703 0.00049775 0.00044655 0.0002954 0.0002596 0.0003697 0.0002438 0.00025995 0.00050175 0.00024325 0.0002429 0.00044765 0.00036685 0.0002951 0.00026765 0.0002596 0.00024375 0.00027675 0.0004858 0.00056985 0.0003926 0.00029485 0.00054185 0.00037405 0.00058915 0.0005565 0.00046415 0.0002597 0.00050675 0.00047705 0.00055775 0.000243 0.0003362 0.00055675 0.00044415 0.00045205 0.00034655 0.00026045 0.0003788 0.00036215 0.00036215 0.0004517 0.00025965 0.00041045 0.000471 0.0003989 0.00029875 0.0004661 0.00038955 0.00039265 0.0002677 0.000244 0.00048865 0.000347 0.00059685 0.00043735 0.00034995 0.0003178 0.0003346 0.0002604 0.0004626 0.0005209 0.00049175 0.0005566 0.0002864 0.0002597 0.0003534 0.000437 0.00033465 0.000446 0.0004934 0.00024325
8 0.0004475 0.00053525 0.0002817 0.0005467 0.00025835 0.00059775 0.00037865 0.00036255 0.0004363 0.00042615 0.00042355 0.00040475 0.00031535 0.0005839 0.00057885 0.00047065 0.0004835 0.0005621 0.0004706 0.00022085 0.00057135 0.00057445 0.0004737 0.00041745 0.0003761 0.0004356 0.0004709 0.0004248 0.00027225 0.00037865 0.00036095 0.00022205 0.0003798 0.000584 0.00022075 0.00022335 0.0005004 0.0004057 0.00027195 0.00038025 0.00037865 0.0002249 0.0005343 0.00040195 0.00059035 0.00040735 0.0002709 0.00044685 0.00038075 0.0005836 0.0004803 0.0003372 0.00037865 0.00046475 0.0004614 0.0005975 0.0002234 0.0005296 0.0005683 0.00045405 0.0003034 0.0003183 0.00038025 0.0003761 0.00022075 0.00022075 0.00058095 0.0003787 0.0002544 0.0004133 0.00045935 0.00038395 0.00047115 0.00053425 0.0004074 0.0003803 0.00022595 0.00056195 0.0004176 0.0005913 0.00041705 0.0003839 0.00031535 0.00047075 0.0003802 0.00057875 0.0005156 0.00045405 0.0004804 0.0003634 0.0003788 0.00028025 0.0003128 0.00050025 0.0004236 0.0003786 0.00022455
9 0.00041805 0.00037125 0.00036795 0.00041415 0.00030545 0.0006797 0.0002935 0.0003115 0.00042615 0.0005525 0.0004832 0.00038875 0.0003169 0.00049545 0.00051035 0.00029985 0.0004374 0.0004898 0.0002998 0.0004261 0.00037205 0.0004482 0.000376 0.0003903 0.0004091 0.00034955 0.000466 0.00049455 0.00029475 0.0002935 0.0003001 0.00032195 0.00030475 0.00052875 0.00031055 0.00031055 0.0004229 0.0003998 0.0003047 0.0002902 0.0002935 0.0003119 0.00027685 0.00050415 0.00060485 0.00032305 0.0002934 0.00057535 0.0004071 0.0005958 0.00053915 0.0004228 0.00029345 0.0004373 0.0004446 0.00051675 0.00031055 0.00034085 0.00056575 0.0004473 0.00046145 0.0002763 0.00029495 0.000409 0.0004261 0.0004261 0.00049925 0.0002935 0.00041985 0.00050445 0.0003538 0.00035625 0.00046455 0.00039965 0.0003231 0.00029025 0.0003231 0.00048965 0.00034995 0.0006035 0.00044715 0.00036985 0.0003169 0.00029995 0.0002949 0.00046605 0.0004894 0.00048285 0.00053925 0.0003185 0.00029355 0.00036665 0.0004324 0.0002999 0.00048325 0.0005227 0.00032185
