 slim_761950324 slim_761950319 slim_761950327 slim_761950288 slim_761950307 slim_761950312 slim_761950281 slim_761950290 slim_761950296 slim_761950317 slim_761950301 slim_761950331 slim_761950313 slim_761950339 slim_761950309 slim_761950300 slim_761950299 slim_761950297 slim_761950294 slim_761950292 slim_761950330 slim_761950295 slim_761950311 slim_761950329 slim_761950318 slim_761950283 slim_761950303 slim_761950279 slim_761950333 slim_761950336 slim_761950305 slim_761950338 slim_761950320 slim_761950285 slim_761950334 slim_761950341 slim_761950315 slim_761950316 slim_761950332 slim_761950306 slim_761950289 slim_761950291 slim_761950323 slim_761950322 slim_761950340 slim_761950321 slim_761950325 slim_761950298 slim_761950326 slim_761950310 slim_761950308 slim_761950284 slim_761950286 slim_761950293 slim_761950302 slim_761950337 slim_761950287 slim_761950280 slim_761950314 slim_761950328 slim_761950304 slim_761950335 slim_761950282
0 1.21e-05 0.00020935 0.00013625 0.00010145 6.15e-06 6.2e-06 5.65e-05 6.625e-05 0.00012435 0.00012025 0.0001917 0.00010355 0.00010965 6.05e-06 8.04e-05 2.285e-05 0.000101 0.0001874 2.895e-05 8.285e-05 0.00020305 0.0001835 6.13e-05 0.00010785 0.00010245 0.0001654 0.0001036 5.58e-05 2.32e-05 3.41e-05 0.00011155 0.00013875 0.0001628 0.0001881 0.00012855 0.00015795 9.44e-05 0.00014465 2.315e-05 7.695e-05 0.0001305 5.9e-05 6.125e-05 6.15e-06 4.035e-05 0.0001077 0.0001036 0.0001493 0.0001188 8.3e-05 0.0001039 6.1e-06 0.00011795 9.435e-05 0.00012545 8.705e-05 0.00017105 6.2e-06 0.00014515 0.00010785 0.00020255 0.0001825 0.00015055
1 0.00020935 0.0 9.765e-05 0.0001945 0.00020955 0.00020955 0.0002007 0.0002036 0.0001849 0.0002029 0.00017115 0.0001952 0.0001849 0.00020955 0.00020165 0.0002046 0.00019885 0.0001076 0.0002039 0.00020325 8.975e-05 0.0001121 0.00019725 0.00010475 0.0001655 0.00012425 0.00019515 0.00020805 0.0002045 0.00020805 0.0001955 0.0001941 9.25e-05 0.0001365 0.0001825 0.00014885 0.00018545 0.0001556 0.0002046 0.00013855 9.94e-05 0.00015355 0.0001972 0.0002094 0.00020655 0.0001047 0.00019515 0.00017315 0.0001555 0.00020325 0.0001865 0.00020945 0.0001944 0.0001854 0.00015275 0.00015215 0.0001792 0.00020955 0.00010105 0.00010475 9.435e-05 0.00016145 0.0001974
2 0.00013625 9.765e-05 0.0001949 0.00016055 0.0001334 0.00013345 0.00014555 0.00015295 0.0001672 0.00015105 0.0001801 0.000161 0.00015985 0.0001334 0.00016165 0.00014035 0.000149 0.00014625 0.00014195 0.00014005 0.0001427 0.0001431 0.00015025 0.00011555 0.00013975 0.00014395 0.000161 0.0001571 0.00014155 0.00014625 0.00015 0.0001715 0.00013235 0.0001598 0.00016775 0.00016595 0.0001525 0.00015525 0.0001416 0.0001199 0.000124 0.00011635 0.0001502 0.0001333 0.00014865 0.00011545 0.000161 0.00016925 0.00014765 0.0001401 0.00016735 0.0001333 0.0001684 0.00015245 0.00014955 0.0001293 0.00015915 0.0001334 0.0001229 0.00011555 0.00013105 0.0001716 0.0001727
3 0.00010145 0.0001945 0.00016055 0.0002026 0.00010135 0.0001015 0.00012595 0.00012515 0.00011705 0.0001498 0.0001294 0.0001137 0.0001221 0.00010145 0.00011465 0.00010865 0.00014365 0.000147 0.00010885 0.0001335 0.00014795 0.0001509 0.0001251 0.000148 0.0001477 0.00014255 0.00011375 0.0001014 0.00010895 0.00010135 0.000148 0.00011765 0.0001716 0.00014 0.0001171 0.0001417 0.0001171 0.00014005 0.000109 0.00013165 0.0001554 0.00012525 0.00012505 0.00010135 0.00010145 0.0001479 0.00011375 0.00014065 0.00014295 0.00013355 0.000112 0.0001013 0.0001014 0.00011705 0.000135 0.00012525 0.00014915 0.00010135 0.0001469 0.000148 0.0001902 0.00013275 0.0001437
4 6.15e-06 0.00020955 0.0001334 0.00010135 3e-07 3.5e-07 5.385e-05 6.415e-05 0.00012435 0.00011815 0.0001966 0.0001025 0.00010965 2.5e-07 7.87e-05 1.91e-05 9.93e-05 0.00019045 2.305e-05 7.695e-05 0.0002061 0.00018555 5.96e-05 0.000105 0.00010285 0.0001654 0.0001026 4.98e-05 2.165e-05 2.82e-05 0.00010975 0.00014255 0.00016415 0.00019245 0.00012855 0.0001613 9.44e-05 0.00014845 2.165e-05 7.105e-05 0.00012765 5.615e-05 5.955e-05 2.5e-07 3.45e-05 0.00010485 0.0001026 0.0001535 0.00011645 7.71e-05 0.00010105 1.5e-07 0.00011795 9.435e-05 0.0001239 8.42e-05 0.00017105 2e-07 0.0001429 0.000105 0.0002039 0.0001884 0.00014885
5 6.2e-06 0.00020955 0.00013345 0.0001015 3.5e-07 5e-07 5.375e-05 6.42e-05 0.00012435 0.0001182 0.0001966 0.0001026 0.0001097 3e-07 7.87e-05 1.92e-05 9.93e-05 0.00019045 2.305e-05 7.7e-05 0.0002061 0.00018555 5.95e-05 0.000105 0.0001029 0.0001654 0.0001026 4.995e-05 2.165e-05 2.825e-05 0.0001099 0.0001426 0.00016415 0.00019245 0.00012855 0.0001613 9.44e-05 0.00014845 2.17e-05 7.11e-05 0.00012765 5.625e-05 5.95e-05 2.5e-07 3.455e-05 0.0001049 0.00010255 0.0001535 0.0001165 7.7e-05 0.0001011 3e-07 0.000118 9.435e-05 0.0001239 8.425e-05 0.00017105 4e-07 0.0001429 0.000105 0.0002039 0.0001884 0.00014885
6 5.65e-05 0.0002007 0.00014555 0.00012595 5.385e-05 5.375e-05 0.0001072 9.795e-05 0.00014835 0.0001348 0.0001912 0.0001266 0.00013375 5.385e-05 0.00011215 6.63e-05 0.0001258 0.0001906 7.64e-05 0.0001133 0.0001994 0.0001784 9.92e-05 0.00012725 8.07e-05 0.0001722 0.00012655 9.585e-05 6.56e-05 7.415e-05 0.000134 0.0001474 0.00017275 0.00018635 0.00014505 0.0001677 0.0001184 0.00015145 6.57e-05 0.00010735 0.0001499 8.735e-05 9.92e-05 5.365e-05 8.045e-05 0.0001272 0.0001265 0.00016385 0.0001401 0.0001132 0.0001326 5.375e-05 0.0001351 0.00011835 0.00014675 0.00010775 0.0001779 5.385e-05 0.00015295 0.00012725 0.0001993 0.00018305 0.00016785
7 6.625e-05 0.0002036 0.00015295 0.00012515 6.415e-05 6.42e-05 9.795e-05 0.000128 0.00012535 0.00011345 0.00017335 0.0001269 0.00011945 6.415e-05 0.0001139 7.83e-05 0.0001237 0.0001856 6.405e-05 0.0001135 0.0001949 0.00018665 8.735e-05 0.0001339 0.00011925 0.00015805 0.0001269 9.845e-05 7.4e-05 8.865e-05 0.000128 0.00012505 0.00015705 0.0001878 0.00013875 0.0001667 0.0001106 0.0001294 7.405e-05 0.00011295 0.0001338 9.93e-05 8.73e-05 6.405e-05 9.23e-05 0.0001338 0.0001269 0.0001337 0.0001381 0.00011355 0.00012365 6.405e-05 0.00014165 0.00011055 0.00014115 0.0001239 0.00015995 6.415e-05 0.0001645 0.0001339 0.00019345 0.00015705 0.000158
8 0.00012435 0.0001849 0.0001672 0.00011705 0.00012435 0.00012435 0.00014835 0.00012535 0.0001836 0.00015355 0.0001131 0.0001293 0.0001067 0.00012435 0.00013025 0.0001215 0.00014735 0.00014445 0.000109 0.00013725 0.00014735 0.00016185 0.00012135 0.0001546 0.00017015 0.0001157 0.00012925 0.00011715 0.00013175 0.00012875 0.00015185 0.0001333 0.00015165 0.0001467 0.00010995 0.0001456 0.00010805 0.0001369 0.00013185 0.0001383 0.00013935 0.00014815 0.0001213 0.0001242 0.0001262 0.00015455 0.00012925 0.0001051 0.0001439 0.00013725 0.00011765 0.00012425 0.0001248 0.000108 0.0001307 0.00015265 0.000121 0.00012435 0.00016055 0.0001546 0.0001777 9.19e-05 0.0001402
9 0.00012025 0.0002029 0.00015105 0.0001498 0.00011815 0.0001182 0.0001348 0.00011345 0.00015355 0.0001984 0.00017695 0.00015105 0.0001496 0.00011815 0.00014745 0.0001262 0.00011885 0.0001809 0.0001229 0.00010865 0.0001922 0.00018335 0.0001349 0.00016055 0.00014335 0.00016845 0.00015105 0.00013865 0.000128 0.0001321 0.00012055 0.0001403 0.00017725 0.00018295 0.00016005 0.00017905 0.00014405 0.0001463 0.00012805 0.00014405 0.0001653 0.0001363 0.00013485 0.00011805 0.00013415 0.00016045 0.00015105 0.0001607 0.0001639 0.0001087 0.0001576 0.00011805 0.0001591 0.000144 0.00016095 0.00015035 0.00013455 0.00011815 0.0001721 0.00016055 0.00016125 0.00016995 0.00013935
