 slim_337498102 slim_337498251 slim_337498429 slim_337498331 slim_337498555 slim_337498528 slim_337498535 slim_337498515 slim_337498642 slim_337498667 slim_337498691 slim_337498615 slim_337498674 slim_337498624 slim_337498690 slim_337498613 slim_337498637 slim_337498672 slim_337498611 slim_337498634 slim_337498631 slim_337498622 slim_337498623 slim_337498587 slim_337498675 slim_337498590 slim_337498804 slim_337498788 slim_337498761 slim_337498719 slim_337498763 slim_337498743 slim_337498805 slim_337498773 slim_337498762 slim_337498749 slim_337498768 slim_337498769 slim_337498716 slim_337498784 slim_337498701 slim_337498809 slim_337498771 slim_337498795 slim_337498770 slim_337498727 slim_337498766 slim_337498724 slim_337498812 slim_337498752 slim_337498786 slim_337498808 slim_337498821 slim_337498767 slim_337498728 slim_337498817 slim_337498746 slim_337498751 slim_337498806 slim_337498750 slim_337498782 slim_337498776 slim_337498779 slim_337498820 slim_337498753 slim_337498739 slim_337498757 slim_337498729 slim_337498709 slim_337498796 slim_337498744 slim_337498791 slim_337498787 slim_337498715 slim_337498811 slim_337498765 slim_337498790 slim_337498732 slim_337498760 slim_337498759 slim_337498793 slim_337498758 slim_337498801 slim_337498738 slim_337498696 slim_337498741 slim_337498736 slim_337498775 slim_337498800 slim_337498781 slim_337498778 slim_337498708
0 0.0008697 0.00085125 0.00082115 0.00090685 0.0008366 0.00082345 0.0008329 0.00079275 0.00086195 0.0008284 0.00086455 0.00085695 0.0008853 0.00089485 0.0009192 0.00091325 0.00090095 0.0008053 0.0008205 0.00080775 0.00088805 0.0008261 0.000848 0.0008706 0.0006756 0.0008224 0.0006617 0.00085045 0.00088605 0.00085795 0.0008767 0.00086115 0.00085965 0.0007877 0.00085755 0.0008483 0.0006315 0.00085105 0.00086615 0.00082995 0.00087285 0.0008265 0.00085335 0.0008597 0.00083405 0.00087835 0.00079115 0.00089505 0.00057705 0.00086795 0.00085785 0.00064015 0.00090195 0.000876 0.0007937 0.0008424 0.0008805 0.00081575 0.00087595 0.00085505 0.00086675 0.0008246 0.00084275 0.0008626 0.0008524 0.0009029 0.0008536 0.00089435 0.0008461 0.00086655 0.0008584 0.00088585 0.0008435 0.00066865 0.00086565 0.0008731 0.0009012 0.00082925 0.0008643 0.0008369 0.00089165 0.00091 0.00089305 0.00088455 0.00089265 0.00084835 0.0008049 0.0008231 0.000836 0.00083945 0.00075045 0.0008889
1 0.00085125 0.0008987 0.00087485 0.0008841 0.00084435 0.00085115 0.00082935 0.000846 0.0008299 0.0008071 0.0008766 0.00083225 0.00090635 0.00090845 0.0008651 0.0008926 0.000664 0.00085655 0.00065495 0.0008575 0.00093525 0.00083045 0.0008563 0.00089165 0.00086125 0.0008286 0.0008925 0.0009064 0.00091135 0.0008812 0.00084895 0.0008625 0.0008606 0.00084785 0.0008864 0.0008722 0.00084035 0.00090255 0.00085235 0.00089595 0.0008339 0.00082955 0.00084875 0.00086625 0.00083735 0.0009106 0.00083475 0.00093105 0.0008454 0.00087675 0.0008811 0.00082635 0.00092675 0.00066725 0.00082635 0.00087515 0.00069715 0.0008339 0.0006672 0.0009045 0.0008806 0.00082605 0.00083855 0.0006499 0.0008942 0.0008876 0.00080915 0.00083885 0.00085095 0.00086915 0.0008226 0.0009034 0.00087455 0.00088825 0.0008571 0.00083475 0.0008736 0.000865 0.00089885 0.0007112 0.0006648 0.00090415 0.00094125 0.0006881 0.00085275 0.00061855 0.0006551 0.00081835 0.0006761 0.0006313 0.0008631 0.0009165
2 0.00082115 0.00087485 0.000966 0.0008861 0.0008646 0.0008559 0.0008324 0.00066415 0.00091225 0.0008435 0.0008586 0.0008113 0.0009113 0.0008553 0.0008604 0.0009155 0.0008585 0.0008052 0.00079425 0.00067705 0.0009198 0.00080915 0.0008973 0.0008653 0.00082405 0.00081655 0.00084845 0.00092635 0.0009054 0.0008825 0.00086895 0.0008874 0.00088455 0.0006359 0.00085495 0.000857 0.0008556 0.00082875 0.00077545 0.00067805 0.0008299 0.0008454 0.0008073 0.00085545 0.0008238 0.00093485 0.00075805 0.0008963 0.00081485 0.0008745 0.0008824 0.0008241 0.0008727 0.0006749 0.00066275 0.00088555 0.0009191 0.00067455 0.00067485 0.00084755 0.00092695 0.00085285 0.0008581 0.00086895 0.0009258 0.0008624 0.0008159 0.0008489 0.00087435 0.0008955 0.0007728 0.00087855 0.0008397 0.0008249 0.00085745 0.00087445 0.0008423 0.00085315 0.00091625 0.00080575 0.00084195 0.00083425 0.0008951 0.0008696 0.0006476 0.00085445 0.0008149 0.00081535 0.0008927 0.00083055 0.0006234 0.0009148
3 0.00090685 0.0008841 0.0008861 0.0009937 0.0008438 0.00087825 0.0008366 0.0008338 0.00085905 0.0008182 0.0008202 0.0007531 0.0008728 0.00087245 0.0008387 0.000832 0.0008769 0.00087075 0.00085085 0.0008704 0.00093325 0.00086825 0.00083585 0.00084125 0.00088505 0.0008173 0.0009137 0.00090875 0.00082115 0.00085855 0.0007789 0.0008541 0.00064015 0.00086765 0.00084445 0.000875 0.0008521 0.000909 0.00088125 0.00087065 0.00087055 0.0007838 0.00081155 0.00087165 0.00073565 0.0009108 0.00083815 0.0008953 0.0008554 0.00081965 0.00085845 0.00085325 0.00085725 0.00086535 0.00086855 0.0008805 0.00093375 0.00087815 0.0008653 0.0009085 0.00086995 0.00084465 0.00082035 0.00084965 0.00090125 0.000882 0.00082945 0.00087915 0.00081745 0.00087285 0.00085155 0.0008781 0.0008677 0.0008757 0.0008551 0.0009017 0.0008428 0.00086105 0.0009091 0.00089425 0.000865 0.00090375 0.0008227 0.00084965 0.0008585 0.0008476 0.00085585 0.00084995 0.0009204 0.0008064 0.000877 0.00070585
4 0.0008366 0.00084435 0.0008646 0.0008438 0.0008861 0.000793 0.0007492 0.0009282 0.0008014 0.0008755 0.0008864 0.00059385 0.0008687 0.0008677 0.00066775 0.0009026 0.0008396 0.00084355 0.0007996 0.00085305 0.00093365 0.0008292 0.00089065 0.0008984 0.00085105 0.00085345 0.00088565 0.0006988 0.00086135 0.0009213 0.0007278 0.00079615 0.0008808 0.0008731 0.00088625 0.00083705 0.00087265 0.0008949 0.00087615 0.00090615 0.000879 0.0009101 0.00069595 0.00091055 0.0008638 0.00090325 0.00078785 0.00089915 0.000868 0.0008644 0.0009212 0.0008806 0.00086455 0.0007729 0.00089515 0.0008454 0.0008973 0.0009176 0.00077285 0.00087495 0.0008535 0.0008332 0.0008337 0.0007613 0.0008649 0.0007174 0.00066155 0.00090485 0.0008713 0.00092865 0.00064 0.00082345 0.00082525 0.0008511 0.0008535 0.00089625 0.0006538 0.0008148 0.00087205 0.00088475 0.0008396 0.0009118 0.0008742 0.0008142 0.0006125 0.00080325 0.00081975 0.0008194 0.00089115 0.0007628 0.00091185 0.0008546
5 0.00082345 0.00085115 0.0008559 0.00087825 0.000793 0.0007525 0.00049575 0.00087095 0.0006074 0.0008261 0.0008662 0.0008346 0.0008908 0.00083145 0.0008654 0.00090025 0.00090915 0.0006971 0.00080455 0.00060655 0.00088855 0.00077665 0.00092955 0.00090765 0.0008226 0.0007827 0.00090575 0.00082745 0.00084935 0.00089705 0.00086385 0.00060075 0.0008759 0.0007485 0.0008832 0.000752 0.00081515 0.0008513 0.0007203 0.0008321 0.0008473 0.00090545 0.00083495 0.0008825 0.00087495 0.0009213 0.00069095 0.0008581 0.00090925 0.0008179 0.00089695 0.00089275 0.00082755 0.0008591 0.0007919 0.0007671 0.0008763 0.0008549 0.00085905 0.00084735 0.00088965 0.0007699 0.00064105 0.0006097 0.00080785 0.00084995 0.0007556 0.00092435 0.00086515 0.0008756 0.00068025 0.00064345 0.00081575 0.00087525 0.0007873 0.00083205 0.0008473 0.0006287 0.00066785 0.00094745 0.00089495 0.0008155 0.0008733 0.00083505 0.00087135 0.0007949 0.0008508 0.0007114 0.00076095 0.00077885 0.000848 0.00083425
6 0.0008329 0.00082935 0.0008324 0.0008366 0.0007492 0.00049575 0.0004697 0.00081615 0.0005119 0.0007967 0.000821 0.00078025 0.00082875 0.00082435 0.00085435 0.0008779 0.00086295 0.0006898 0.00078345 0.00050435 0.00090535 0.0007674 0.0008661 0.0008827 0.0007542 0.00059365 0.0008789 0.00078 0.000831 0.00088215 0.0008524 0.00053085 0.00081095 0.00055125 0.00086095 0.0005702 0.00083655 0.00084465 0.0006873 0.0007787 0.000826 0.00085935 0.00081735 0.00085625 0.0008463 0.00088955 0.0005108 0.0008446 0.0008664 0.0007935 0.00088205 0.0008423 0.00078375 0.00083595 0.0007543 0.0006083 0.00086015 0.00081 0.0008359 0.00085235 0.0008503 0.00055825 0.00054705 0.00050785 0.00074585 0.00080085 0.0007171 0.00089795 0.00084265 0.0008688 0.0006494 0.0005711 0.00081315 0.0008181 0.0007593 0.0008332 0.00081235 0.0007135 0.0006199 0.000883 0.0008486 0.0007715 0.00086495 0.000782 0.0008663 0.00075765 0.000777 0.0005404 0.00074845 0.000565 0.00077385 0.0007728
7 0.00079275 0.000846 0.00066415 0.0008338 0.0009282 0.00087095 0.00081615 0.0008044 0.00088555 0.00060555 0.0006331 0.00088025 0.00088255 0.00085435 0.0009083 0.0006617 0.00086375 0.0007554 0.000746 0.00062895 0.0009221 0.0008009 0.00065205 0.00064825 0.0007979 0.000584 0.00082045 0.00092735 0.00089545 0.00066235 0.0008357 0.00088675 0.0006076 0.0005841 0.00065635 0.0008497 0.00063505 0.0007967 0.00079385 0.0006327 0.0008379 0.00040485 0.0008462 0.00064465 0.0006111 0.00091205 0.0007223 0.00089265 0.00064165 0.0008246 0.00066225 0.00058135 0.0008631 0.0008754 0.0006052 0.0008655 0.00090985 0.0006113 0.00087535 0.000858 0.00091015 0.00080395 0.000629 0.0008402 0.0008757 0.0009189 0.0008599 0.00084915 0.0006608 0.00068305 0.0008238 0.0008744 0.00085615 0.00079095 0.0008354 0.00085775 0.00089535 0.0007663 0.00089435 0.0008133 0.00084625 0.0008769 0.000893 0.00084385 0.0009269 0.00081625 0.0007764 0.0007713 0.00085865 0.00079995 0.00056555 0.00084985
8 0.00086195 0.0008299 0.00091225 0.00085905 0.0008014 0.0006074 0.0005119 0.00088555 0.0007612 0.0008132 0.00087565 0.0008191 0.00088405 0.0008588 0.0008821 0.0008754 0.0008777 0.00071215 0.00080685 0.0006426 0.00087 0.00079355 0.0008748 0.00088935 0.00084425 0.0007891 0.0008925 0.00077995 0.00087475 0.0008685 0.00087825 0.00060545 0.000821 0.00080805 0.00088045 0.0007567 0.00083835 0.00085115 0.00080235 0.0008947 0.00086335 0.0008674 0.0008544 0.0008383 0.0008231 0.00087655 0.00073355 0.00087755 0.00090075 0.0008466 0.0008684 0.0008666 0.000885 0.00085525 0.00083215 0.00078735 0.0008438 0.00089955 0.0008552 0.0008485 0.0008567 0.00076995 0.00062395 0.0005855 0.00075465 0.0008474 0.0007882 0.00092995 0.0008484 0.00084415 0.00077975 0.0006466 0.0008287 0.0009 0.0008224 0.0008315 0.00090315 0.0007274 0.000686 0.0009236 0.0008783 0.0008617 0.0009054 0.00083745 0.00092095 0.00077495 0.0008501 0.0007429 0.0007483 0.00074035 0.0009075 0.0008367
9 0.0008284 0.0008071 0.0008435 0.0008182 0.0008755 0.0008261 0.0007967 0.00060555 0.0008132 0.000757 0.0006019 0.00083825 0.00087325 0.00083335 0.00087475 0.00061815 0.00084275 0.00078825 0.000771 0.0008223 0.000942 0.0005654 0.0006504 0.0006376 0.0008663 0.0005832 0.0009032 0.0009113 0.00087215 0.00066105 0.0007991 0.0008508 0.00057865 0.00080905 0.0006534 0.0008612 0.00058665 0.00085575 0.00083485 0.0008283 0.0006321 0.0003794 0.000806 0.00059835 0.0005832 0.0009316 0.00077135 0.0008837 0.0007232 0.00061705 0.00066095 0.0006439 0.0008253 0.0008179 0.0006049 0.0008504 0.0008761 0.0008523 0.00081785 0.0008474 0.0009048 0.0008162 0.00059675 0.0007967 0.00089565 0.0009046 0.0006194 0.00087275 0.00063345 0.00068275 0.00083085 0.00085505 0.00082065 0.00084485 0.00060185 0.00066145 0.00085135 0.0007119 0.0008763 0.0008783 0.0008326 0.00088965 0.00087195 0.00080245 0.0008668 0.0005791 0.00079255 0.00058255 0.0008526 0.00078695 0.00081855 0.00081245
