 slim_761956140 slim_761956177 slim_761956154 slim_761956161 slim_761956137 slim_761956152 slim_761956147 slim_761956173 slim_761956174 slim_761956164 slim_761956145 slim_761956136 slim_761956158 slim_761956169 slim_761956150 slim_761956151 slim_761956166 slim_761956175 slim_761956162 slim_761956129 slim_761956141 slim_761956157 slim_761956134 slim_761956170 slim_761956167 slim_761956144 slim_761956160 slim_761956143 slim_761956153 slim_761956135 slim_761956132 slim_761956139 slim_761956133 slim_761956148 slim_761956131 slim_761956165 slim_761956172 slim_761956142 slim_761956168 slim_761956155 slim_761956156 slim_761956130 slim_761956163 slim_761956171 slim_761956159 slim_761956146 slim_761956176 slim_761956149 slim_761956138
0 3.37e-05 5.46e-05 5.225e-05 9.205e-05 6.735e-05 4.925e-05 7.425e-05 5.465e-05 9.39e-05 9.925e-05 4.665e-05 5.66e-05 6.895e-05 8.525e-05 4.175e-05 4.415e-05 7.75e-05 6.885e-05 4.865e-05 6.88e-05 1.73e-05 0.00010585 5.455e-05 7.305e-05 5.885e-05 8.62e-05 8.075e-05 4.17e-05 8.335e-05 0.00011255 9.175e-05 7.655e-05 5.625e-05 0.00010155 9.225e-05 0.00011145 6.71e-05 7.8e-05 2.15e-05 9.81e-05 3.17e-05 3.395e-05 8.905e-05 0.00011225 7.42e-05 6.715e-05 5.03e-05 0.00012495 3.995e-05
1 5.46e-05 4.36e-05 8.795e-05 9.21e-05 8.145e-05 4.49e-05 8.59e-05 2.205e-05 8.21e-05 7.385e-05 4.22e-05 3.98e-05 7.165e-05 5.195e-05 5.45e-05 5.535e-05 6.66e-05 7.17e-05 3.18e-05 7.165e-05 5.475e-05 8.835e-05 2.19e-05 4.38e-05 2.185e-05 6.995e-05 5.195e-05 4.645e-05 6.545e-05 0.0001317 7.75e-05 5.195e-05 4.01e-05 0.00012325 9.315e-05 8.2e-05 5.36e-05 8.61e-05 5.46e-05 0.0001111 4.815e-05 3.86e-05 7.115e-05 0.0001038 4.775e-05 8.185e-05 2.205e-05 0.00012325 4.47e-05
2 5.225e-05 8.795e-05 9.08e-05 0.00010565 6.055e-05 8.69e-05 9.62e-05 8.8e-05 0.000102 0.0001102 8.59e-05 8.455e-05 6.2e-05 0.00011085 6.975e-05 7.035e-05 9.97e-05 6.19e-05 7.705e-05 6.185e-05 5.125e-05 9.51e-05 8.79e-05 9.685e-05 9.735e-05 0.00011235 0.00010125 7.505e-05 0.0001059 8.545e-05 0.00010425 9.48e-05 8.955e-05 8.095e-05 9.055e-05 0.0001242 8.595e-05 9.93e-05 5.505e-05 9.01e-05 6.005e-05 7.025e-05 0.00011095 0.0001108 8.715e-05 6.57e-05 7.855e-05 0.00012715 6.925e-05
3 9.205e-05 9.21e-05 0.00010565 0.0001619 0.00010435 8.245e-05 8.57e-05 9.205e-05 8.525e-05 9e-05 8.125e-05 8.94e-05 0.0001043 9.215e-05 9.02e-05 9.685e-05 9.385e-05 0.00010425 8.97e-05 0.0001042 9.08e-05 0.0001039 9.21e-05 9.24e-05 9.445e-05 8.49e-05 8.97e-05 8.885e-05 8.565e-05 9.985e-05 9.205e-05 8.955e-05 8.49e-05 0.00010425 8.675e-05 8.975e-05 9.01e-05 8.955e-05 9.485e-05 9.8e-05 8.855e-05 8.775e-05 8.485e-05 8.555e-05 8.835e-05 0.00010005 8.98e-05 8.105e-05 9.07e-05
4 6.735e-05 8.145e-05 6.055e-05 0.00010435 0.000121 7.91e-05 9.83e-05 8.15e-05 0.00010135 0.0001046 7.81e-05 7.375e-05 6.63e-05 0.00010435 6.825e-05 7.04e-05 0.00010105 6.62e-05 6.625e-05 6.615e-05 6.635e-05 9.225e-05 8.14e-05 9.125e-05 9.085e-05 0.0001052 9.475e-05 7.935e-05 9.875e-05 9.56e-05 0.0001022 8.92e-05 8.24e-05 9.245e-05 9.06e-05 0.0001177 7.61e-05 0.0001045 7.015e-05 9.375e-05 6.37e-05 7.455e-05 0.0001038 0.00011105 8.155e-05 6.935e-05 7.205e-05 0.00012585 7.355e-05
5 4.925e-05 4.49e-05 8.69e-05 8.245e-05 7.91e-05 1.15e-05 6.41e-05 4.495e-05 9.845e-05 9.43e-05 5.85e-06 3.61e-05 8.25e-05 8.015e-05 3.895e-05 5.335e-05 8.89e-05 8.25e-05 3.455e-05 8.245e-05 4.09e-05 0.0001058 4.495e-05 6.61e-05 5.185e-05 5.79e-05 7.315e-05 3.795e-05 5.87e-05 0.00014295 8.8e-05 6.065e-05 2.34e-05 0.00012965 9.65e-05 0.00010835 5.575e-05 8.095e-05 5.385e-05 0.00010005 3.23e-05 3.415e-05 6.12e-05 0.00011955 7.115e-05 6.645e-05 3.805e-05 0.00012035 4.235e-05
6 7.425e-05 8.59e-05 9.62e-05 8.57e-05 9.83e-05 6.41e-05 0.000126 8.6e-05 9.635e-05 9.965e-05 6.53e-05 7.85e-05 0.0001006 8.6e-05 7.25e-05 8.665e-05 8.805e-05 0.0001006 8.425e-05 0.00010055 7.3e-05 9.925e-05 8.595e-05 9.905e-05 8.525e-05 7.01e-05 8.655e-05 7.15e-05 7.46e-05 0.00011035 9.525e-05 9.39e-05 7.01e-05 0.0001039 8.76e-05 8.66e-05 9.735e-05 9.035e-05 7.705e-05 8.46e-05 7.62e-05 7.63e-05 6.895e-05 0.00010935 9.93e-05 9e-05 8.66e-05 8.465e-05 7.64e-05
7 5.465e-05 2.205e-05 8.8e-05 9.205e-05 8.15e-05 4.495e-05 8.6e-05 4.37e-05 8.195e-05 7.405e-05 4.225e-05 3.99e-05 7.19e-05 5.205e-05 5.46e-05 5.535e-05 6.665e-05 7.18e-05 3.165e-05 7.18e-05 5.48e-05 8.85e-05 2.205e-05 4.385e-05 2.185e-05 7e-05 5.22e-05 4.655e-05 6.55e-05 0.00013175 7.77e-05 5.205e-05 4.01e-05 0.0001233 9.32e-05 8.225e-05 5.37e-05 8.62e-05 5.465e-05 0.00011115 4.835e-05 3.845e-05 7.125e-05 0.0001039 4.79e-05 8.19e-05 2.22e-05 0.0001233 4.475e-05
8 9.39e-05 8.21e-05 0.000102 8.525e-05 0.00010135 9.845e-05 9.635e-05 8.195e-05 0.0001418 7.2e-05 9.98e-05 8.355e-05 9.47e-05 8.215e-05 9.025e-05 9.94e-05 8.675e-05 9.46e-05 7.775e-05 9.46e-05 9.265e-05 9.18e-05 8.21e-05 8.285e-05 9.285e-05 9.095e-05 7.125e-05 9.075e-05 8.405e-05 9.445e-05 7.73e-05 7.755e-05 9.095e-05 0.00010435 8.84e-05 7.13e-05 7.87e-05 8.59e-05 9.67e-05 0.00010865 8.615e-05 8.77e-05 8.96e-05 7.175e-05 7.19e-05 0.00010895 7.125e-05 8.4e-05 8.415e-05
9 9.925e-05 7.385e-05 0.0001102 9e-05 0.0001046 9.43e-05 9.965e-05 7.405e-05 7.2e-05 0.00012 9.66e-05 7.575e-05 9.545e-05 7.38e-05 8.97e-05 0.00010095 8.575e-05 9.54e-05 6.95e-05 9.53e-05 9.805e-05 8.53e-05 7.38e-05 7.38e-05 8.745e-05 8.46e-05 6e-05 8.945e-05 7.885e-05 0.00010705 6.625e-05 6.645e-05 8.465e-05 0.00011655 9.59e-05 6e-05 6.935e-05 8.3e-05 0.0001032 0.00011575 8.475e-05 8.755e-05 8.565e-05 7.175e-05 6.45e-05 0.00011365 6.04e-05 9.11e-05 8.125e-05
10 4.665e-05 4.22e-05 8.59e-05 8.125e-05 7.81e-05 5.85e-06 6.53e-05 4.225e-05 9.98e-05 9.66e-05 0.0 3.635e-05 8.14e-05 8.005e-05 3.92e-05 5.075e-05 8.88e-05 8.15e-05 3.43e-05 8.145e-05 3.8e-05 0.0001073 4.235e-05 6.345e-05 4.68e-05 5.795e-05 7.55e-05 3.57e-05 6.315e-05 0.00014355 9.03e-05 6.09e-05 2.1e-05 0.0001296 9.4e-05 0.0001132 5.555e-05 8.08e-05 5.125e-05 9.94e-05 3.195e-05 2.93e-05 6.24e-05 0.00012095 7.01e-05 6.26e-05 3.775e-05 0.00012275 4.265e-05
11 5.66e-05 3.98e-05 8.455e-05 8.94e-05 7.375e-05 3.61e-05 7.85e-05 3.99e-05 8.355e-05 7.575e-05 3.635e-05 4.85e-05 7.39e-05 7.755e-05 3.36e-05 5.795e-05 8.885e-05 7.39e-05 2.445e-05 7.385e-05 4.85e-05 9.78e-05 3.985e-05 5.335e-05 5.5e-05 6.735e-05 6.225e-05 3.755e-05 7.05e-05 0.0001328 7.425e-05 3.8e-05 3.025e-05 0.0001326 9.935e-05 9.995e-05 3.8e-05 7.705e-05 6.12e-05 0.00011755 3.86e-05 3.97e-05 6.925e-05 9.695e-05 5.165e-05 7.98e-05 2.465e-05 0.00012845 3.515e-05
12 6.895e-05 7.165e-05 6.2e-05 0.0001043 6.63e-05 8.25e-05 0.0001006 7.19e-05 9.47e-05 9.545e-05 8.14e-05 7.39e-05 0.0001236 9.47e-05 7.385e-05 7.625e-05 9.475e-05 6.19e-05 6.645e-05 6.185e-05 6.77e-05 8.49e-05 7.175e-05 8.235e-05 8.145e-05 0.000102 8.485e-05 7.5e-05 9.565e-05 9.45e-05 9.475e-05 8.01e-05 7.915e-05 9.135e-05 9.065e-05 0.0001078 7.695e-05 0.00010095 7.175e-05 9.615e-05 6.605e-05 7.02e-05 0.0001006 0.0001051 7.25e-05 7.16e-05 6.205e-05 0.00012585 6.945e-05
13 8.525e-05 5.195e-05 0.00011085 9.215e-05 0.00010435 8.015e-05 8.6e-05 5.205e-05 8.215e-05 7.38e-05 8.005e-05 7.755e-05 9.47e-05 8.83e-05 9.225e-05 8.53e-05 5.88e-05 9.46e-05 6.95e-05 9.45e-05 9.25e-05 7.79e-05 5.185e-05 7.38e-05 4.415e-05 7.065e-05 5.18e-05 8.425e-05 6.295e-05 0.00011695 8.185e-05 8.97e-05 7.79e-05 0.0001085 8.695e-05 4.415e-05 9.13e-05 9.795e-05 8.46e-05 9.635e-05 8.595e-05 7.64e-05 7.125e-05 0.00010385 7.545e-05 0.00010485 5.99e-05 8.56e-05 8.235e-05
14 4.175e-05 5.45e-05 6.975e-05 9.02e-05 6.825e-05 3.895e-05 7.25e-05 5.46e-05 9.025e-05 8.97e-05 3.92e-05 3.36e-05 7.385e-05 9.225e-05 5.58e-05 5.23e-05 9.39e-05 7.385e-05 3.365e-05 7.38e-05 3.365e-05 0.00010635 5.455e-05 6.735e-05 6.97e-05 7.615e-05 7.69e-05 3.755e-05 7.925e-05 0.0001248 8.25e-05 5.2e-05 3.91e-05 0.00012385 9.94e-05 0.0001146 4.635e-05 7.625e-05 4.635e-05 0.0001116 3.26e-05 3.96e-05 7.805e-05 0.00010295 6.56e-05 7.385e-05 3.93e-05 0.00012925 3.505e-05
15 4.415e-05 5.535e-05 7.035e-05 9.685e-05 7.04e-05 5.335e-05 8.665e-05 5.535e-05 9.94e-05 0.00010095 5.075e-05 5.795e-05 7.625e-05 8.53e-05 5.23e-05 8.79e-05 8.2e-05 7.615e-05 4.99e-05 7.61e-05 4.455e-05 0.0001084 5.53e-05 7.06e-05 5.495e-05 9.095e-05 8.56e-05 5.825e-05 8.635e-05 0.00011985 9.765e-05 7.9e-05 6.115e-05 0.0001071 9.35e-05 0.00011565 6.51e-05 9.13e-05 4.415e-05 0.0001029 4.73e-05 5.04e-05 9.215e-05 0.0001146 7.475e-05 7.375e-05 5.58e-05 0.00012795 5.625e-05
16 7.75e-05 6.66e-05 9.97e-05 9.385e-05 0.00010105 8.89e-05 8.805e-05 6.665e-05 8.675e-05 8.575e-05 8.88e-05 8.885e-05 9.475e-05 5.88e-05 9.39e-05 8.2e-05 0.0001176 9.46e-05 8.075e-05 9.455e-05 8.475e-05 9.05e-05 6.65e-05 8.575e-05 5.88e-05 8.235e-05 6.645e-05 8.77e-05 7.465e-05 0.000107 9.365e-05 0.00010165 8.96e-05 9.49e-05 8.5e-05 5.88e-05 9.99e-05 9.87e-05 7.685e-05 9.345e-05 8.645e-05 7.98e-05 8.295e-05 0.0001058 8.74e-05 0.00010195 7.45e-05 8.73e-05 8.58e-05
17 6.885e-05 7.17e-05 6.19e-05 0.00010425 6.62e-05 8.25e-05 0.0001006 7.18e-05 9.46e-05 9.54e-05 8.15e-05 7.39e-05 6.19e-05 9.46e-05 7.385e-05 7.615e-05 9.46e-05 0.0001234 6.635e-05 6.175e-05 6.77e-05 8.48e-05 7.165e-05 8.23e-05 8.135e-05 0.000102 8.475e-05 7.505e-05 9.555e-05 9.44e-05 9.47e-05 8.01e-05 7.92e-05 9.125e-05 9.055e-05 0.0001077 7.69e-05 0.0001009 7.165e-05 9.605e-05 6.61e-05 7.02e-05 0.0001006 0.00010505 7.24e-05 7.165e-05 6.21e-05 0.00012575 6.94e-05
18 4.865e-05 3.18e-05 7.705e-05 8.97e-05 6.625e-05 3.455e-05 8.425e-05 3.165e-05 7.775e-05 6.95e-05 3.43e-05 2.445e-05 6.645e-05 6.95e-05 3.365e-05 4.99e-05 8.075e-05 6.635e-05 2.04e-05 6.635e-05 4.055e-05 9.025e-05 3.18e-05 5.31e-05 5.29e-05 7.335e-05 4.82e-05 4.38e-05 6.295e-05 0.00013375 6.8e-05 4.585e-05 3.63e-05 0.0001308 9.715e-05 8.59e-05 3.175e-05 7.69e-05 5.325e-05 0.0001182 2.465e-05 3.385e-05 7.505e-05 9.915e-05 4.605e-05 7.83e-05 1.055e-05 0.00012855 3.355e-05
