 slim_337461740 slim_337461847 slim_337461980 slim_337461951 slim_337461899 slim_337461955 slim_337461877 slim_337461992 slim_337462118 slim_337462109 slim_337462077 slim_337462096 slim_337462097 slim_337462075 slim_337462010 slim_337462110 slim_337462100 slim_337462105 slim_337462132 slim_337461981 slim_337462040 slim_337462102 slim_337462071 slim_337462006 slim_337462090 slim_337462111 slim_337462069 slim_337462066 slim_337462070 slim_337462086 slim_337462074 slim_337462094 slim_337462018 slim_337462119 slim_337462063 slim_337462162 slim_337462167 slim_337462159 slim_337462114 slim_337462196 slim_337462214 slim_337462177 slim_337462213 slim_337462145 slim_337462190 slim_337462200 slim_337462211 slim_337462157 slim_337462221 slim_337462115 slim_337462225 slim_337462172 slim_337462191 slim_337462222 slim_337462186 slim_337462108 slim_337462127 slim_337462236 slim_337462226 slim_337462234 slim_337462141 slim_337462050 slim_337462103 slim_337462217 slim_337462206 slim_337462194 slim_337462231 slim_337462170 slim_337462216 slim_337462135 slim_337462192 slim_337462152 slim_337462148 slim_337462207 slim_337462163 slim_337462228 slim_337462210 slim_337462137 slim_337462220 slim_337462183 slim_337462161 slim_337462165 slim_337462199 slim_337462138 slim_337462203 slim_337462215 slim_337462168 slim_337462224 slim_337462185 slim_337462223 slim_337462058 slim_337462181 slim_337462134 slim_337462212 slim_337462151 slim_337462218 slim_337462198
0 0.0007795 0.0009062 0.00086625 0.0009055 0.00072025 0.0008942 0.0008556 0.0008511 0.0008406 0.0009353 0.0008738 0.00038995 0.0008044 0.00086285 0.0006597 0.0009188 0.0008606 0.000886 0.0008104 0.0008669 0.00088425 0.000636 0.00084615 0.00062615 0.00083935 0.0008516 0.000889 0.00085025 0.00085675 0.00086 0.00077345 0.0008909 0.000876 0.000873 0.0008623 0.0008669 0.00091625 0.00087345 0.000688 0.00062635 0.00085505 0.0008442 0.0008879 0.0008509 0.0008372 0.00082895 0.00086265 0.0008264 0.0007899 0.00086265 0.00082355 0.00084745 0.0009006 0.0005579 0.00062725 0.0009035 0.00088955 0.00085485 0.00083805 0.00070315 0.0006379 0.0008225 0.00059855 0.00086515 0.0008892 0.00081085 0.0008796 0.00080795 0.0008413 0.00088365 0.0006221 0.0006428 0.0009465 0.0008325 0.0008795 0.00086655 0.0009246 0.00085585 0.0008744 0.00086275 0.0008403 0.0007967 0.0009062 0.000846 0.00086735 0.0008855 0.0008555 0.00088645 0.0009366 0.0008853 0.00038975 0.0008383 0.0008326 0.0008915 0.0008667 0.0008684 0.0008574
1 0.0009062 0.000769 0.00083295 0.00084015 0.00088915 0.00070975 0.0008803 0.00089365 0.00086795 0.00084865 0.0008832 0.0009064 0.00088215 0.00083135 0.0009056 0.00086235 0.00084945 0.0008802 0.0008461 0.0009078 0.0009113 0.00092805 0.00083785 0.00089435 0.0008592 0.00085185 0.00082065 0.0008981 0.0007074 0.0008537 0.00086315 0.00082795 0.00080475 0.0008435 0.00087185 0.0009078 0.0008846 0.00086935 0.00090285 0.00089455 0.0009048 0.00084145 0.00087195 0.00084035 0.0008509 0.00087705 0.00088525 0.00081725 0.0008324 0.000864 0.00088205 0.00084805 0.0008615 0.00092575 0.0008309 0.0009151 0.0008524 0.0008657 0.0008683 0.00092355 0.0009361 0.00083265 0.00087405 0.00090955 0.00083855 0.00088295 0.00087195 0.0008822 0.00088395 0.000917 0.00091675 0.00090335 0.00083005 0.00084655 0.00087185 0.00086545 0.0008574 0.0008763 0.0008761 0.00082745 0.00085555 0.00085025 0.00089395 0.00088275 0.000922 0.00065665 0.00087125 0.0008767 0.0008159 0.0008647 0.0009062 0.00084455 0.00088115 0.0008388 0.00071085 0.000846 0.00087445
2 0.00086625 0.00083295 0.0010016 0.0009009 0.0009088 0.00086865 0.0009131 0.0009591 0.00084695 0.00091695 0.0008899 0.00086645 0.00072385 0.0009149 0.0009344 0.0009269 0.0008974 0.0008982 0.00069125 0.00088335 0.0008837 0.00087685 0.00089345 0.00087725 0.0009059 0.00071465 0.00093055 0.00090785 0.00089245 0.0008933 0.00088025 0.00068885 0.000858 0.0008708 0.00090615 0.00088335 0.00093345 0.0009078 0.0009066 0.00087745 0.00073065 0.0009047 0.0008845 0.0007168 0.00089265 0.00091175 0.000889 0.00085845 0.00085715 0.0008939 0.0008532 0.0008548 0.0006883 0.00086805 0.00088315 0.00085965 0.00087675 0.00085105 0.0008582 0.00089885 0.00090195 0.00079905 0.0008798 0.00091 0.00089465 0.0008398 0.000842 0.00081505 0.00088725 0.00093265 0.00088905 0.0008833 0.0007415 0.0008929 0.0008419 0.00090275 0.0006518 0.00092125 0.00093545 0.00089695 0.0008143 0.0009048 0.00089335 0.00090465 0.0009455 0.00085535 0.0008865 0.0008177 0.00071955 0.00089855 0.00086625 0.000707 0.0008654 0.0009051 0.00086975 0.00082895 0.0008841
3 0.0009055 0.00084015 0.0009009 0.0008391 0.00088105 0.0008702 0.00094145 0.0008646 0.0008595 0.0008774 0.0008799 0.0009057 0.0008773 0.0009236 0.0008826 0.00089335 0.00088755 0.00075915 0.00091715 0.0008858 0.00087215 0.00085705 0.00082305 0.00085845 0.0007395 0.00065445 0.00063275 0.0008832 0.00094685 0.0008736 0.0009451 0.00088835 0.00088605 0.00073895 0.00086415 0.0008858 0.00086495 0.00090195 0.00090535 0.00085865 0.00086845 0.0009266 0.00087165 0.0008677 0.0009639 0.00086465 0.0008808 0.00078985 0.00089375 0.0008529 0.00088825 0.0009082 0.0008868 0.00090775 0.0008769 0.0008475 0.00073145 0.0009112 0.00086095 0.0008806 0.0008462 0.00081355 0.0008989 0.000874 0.0007535 0.00088455 0.0009166 0.0008155 0.0008682 0.00087765 0.0008776 0.00085105 0.00090985 0.0008821 0.0009165 0.0008601 0.00088725 0.00086365 0.0006872 0.0008651 0.0008796 0.00088425 0.000864 0.00079775 0.00088585 0.00084945 0.0008728 0.00085575 0.00090255 0.00087345 0.0009055 0.00087885 0.00088415 0.0008882 0.0008919 0.0008657 0.00088755
4 0.00072025 0.00088915 0.0009088 0.00088105 0.0008004 0.0008827 0.0008612 0.0009044 0.0009061 0.0006612 0.00089415 0.00072045 0.0009159 0.00087185 0.00069705 0.00087 0.00094665 0.00090955 0.0008431 0.00091635 0.0009178 0.00073845 0.0008017 0.00074525 0.00091905 0.0008733 0.00085875 0.00090805 0.0008636 0.0009043 0.00085105 0.00093035 0.00090615 0.00086295 0.0009259 0.00091635 0.0009201 0.00091695 0.00068285 0.00074545 0.0008174 0.0008234 0.00090745 0.0008238 0.00083255 0.00093735 0.00089645 0.000833 0.000865 0.0008739 0.0009448 0.00088945 0.0009234 0.000817 0.00074545 0.0008557 0.00083375 0.0009908 0.00089275 0.0006341 0.00073815 0.00091215 0.0007286 0.00094175 0.00085655 0.0008846 0.000863 0.0008304 0.0009621 0.00087925 0.00071665 0.00071615 0.0009607 0.0008519 0.0008629 0.0008215 0.00095705 0.0006973 0.00083135 0.00090715 0.00094845 0.0008253 0.0008608 0.00089075 0.0008215 0.00085285 0.00095925 0.00089805 0.00095075 0.00092295 0.00072025 0.00082575 0.00093475 0.00066815 0.0008991 0.0009481 0.0009235
5 0.0008942 0.00070975 0.00086865 0.0008702 0.0008827 0.0008856 0.00086925 0.00086915 0.00085375 0.0008843 0.00070645 0.0008944 0.00086435 0.0008585 0.00088395 0.0008704 0.0008673 0.00086215 0.00086155 0.00092145 0.0008883 0.0009286 0.0008223 0.00088565 0.00084315 0.0008676 0.00086695 0.00090915 0.00065605 0.00084655 0.0008649 0.0008762 0.0006449 0.0008351 0.00087315 0.00092145 0.00087035 0.00090565 0.00089085 0.00088585 0.000862 0.0008541 0.0006683 0.0008482 0.00089305 0.0008718 0.00086665 0.00082775 0.0008756 0.00085665 0.0008748 0.00086075 0.000919 0.00092095 0.00067525 0.00086225 0.00066285 0.000918 0.0008846 0.0009188 0.0008769 0.00085665 0.00089095 0.0008716 0.00086205 0.0008466 0.0008593 0.000856 0.0008634 0.0009055 0.00088835 0.0007135 0.00089645 0.0008647 0.0008592 0.0008989 0.0008755 0.0008786 0.000902 0.00085775 0.00087335 0.00087665 0.00083315 0.00087425 0.0009029 0.0009104 0.00083545 0.0008565 0.00088985 0.00089005 0.0008942 0.00084695 0.00089945 0.0008682 0.0006465 0.00088475 0.00087885
6 0.0008556 0.0008803 0.0009131 0.00094145 0.0008612 0.00086925 0.0008897 0.00091985 0.0008062 0.00086715 0.0008836 0.0008558 0.0009015 0.0006811 0.0008819 0.0008604 0.00090115 0.0009201 0.0008886 0.00094275 0.00090225 0.0009367 0.000827 0.0008461 0.0009241 0.0009095 0.00089145 0.00084525 0.0006557 0.000845 0.00086765 0.00087735 0.00087015 0.00087315 0.00086035 0.00094275 0.0009269 0.0008394 0.0008686 0.0008463 0.00083615 0.00068235 0.0008811 0.00086835 0.00067715 0.00086565 0.0006299 0.0008185 0.00085245 0.0008449 0.0008547 0.0008809 0.0009678 0.0008996 0.0008736 0.0008458 0.0009044 0.00088345 0.00084975 0.0009215 0.0008899 0.00088315 0.0008842 0.0009424 0.0008602 0.0008828 0.0006753 0.00089265 0.00089365 0.00084035 0.00086925 0.00087745 0.0008901 0.0006504 0.0006752 0.0009061 0.0009134 0.0008959 0.0008908 0.00081335 0.00090015 0.00085115 0.0008245 0.0008923 0.00088875 0.00093635 0.0008898 0.00086015 0.00089945 0.00082785 0.0008556 0.00082145 0.0008873 0.00082985 0.0007765 0.0008757 0.0008525
7 0.0008511 0.00089365 0.0009591 0.0008646 0.0009044 0.00086915 0.00091985 0.0008092 0.0009207 0.00094625 0.00091385 0.0008513 0.00067555 0.00091575 0.0006442 0.0009038 0.0009077 0.0008728 0.00095205 0.0008871 0.00089995 0.00088545 0.00090425 0.0009028 0.000639 0.00088975 0.00086245 0.0009008 0.00087825 0.00094885 0.0009519 0.0009447 0.0009094 0.0008953 0.0009116 0.0008871 0.0009485 0.0008873 0.0008878 0.000903 0.00089195 0.0009041 0.00089695 0.00091905 0.0009511 0.000661 0.0009187 0.0009376 0.0009201 0.00089665 0.000879 0.0009525 0.0009272 0.00084845 0.0008801 0.00088095 0.0009045 0.000746 0.0009197 0.0008831 0.00088535 0.000896 0.00092305 0.00091085 0.00087795 0.00086595 0.00092215 0.00094275 0.0006758 0.00089215 0.00089675 0.0009121 0.0009757 0.00093715 0.00092205 0.0008993 0.0009542 0.0006649 0.00087295 0.0009273 0.00086475 0.0008888 0.00089865 0.0009128 0.0008919 0.00091185 0.00068215 0.0009208 0.0009696 0.0009007 0.0008511 0.0009356 0.0009069 0.0009216 0.0008934 0.00086085 0.0009048
8 0.0008406 0.00086795 0.00084695 0.0008595 0.0009061 0.00085375 0.0008062 0.0009207 0.0008498 0.00090385 0.00086775 0.0008408 0.0008479 0.0008073 0.00087955 0.00086925 0.00076415 0.0008461 0.00085495 0.0008556 0.00085895 0.0008477 0.00083675 0.00069145 0.00084235 0.00083855 0.00085625 0.0008646 0.00088995 0.00067375 0.0008701 0.00070605 0.0008886 0.0006751 0.00086545 0.0008556 0.00090685 0.0009051 0.0008722 0.00069165 0.0008118 0.000886 0.0008595 0.00083935 0.00092325 0.0007069 0.0006103 0.00080665 0.0006985 0.0008528 0.0006421 0.00088705 0.00086215 0.00085145 0.0008675 0.0008356 0.0008433 0.00082815 0.00067355 0.0008685 0.00087015 0.000844 0.0008658 0.0008964 0.00088065 0.00086255 0.0009005 0.0008547 0.00087985 0.00082365 0.00081675 0.00085975 0.0008633 0.0008606 0.0009004 0.0008508 0.0008577 0.0009007 0.0008729 0.0005547 0.00087895 0.00089085 0.0008508 0.00086575 0.0009161 0.00086345 0.00088685 0.0007044 0.00087635 0.00074145 0.0008406 0.00080845 0.00083335 0.000844 0.00063655 0.0009209 0.0006997
9 0.0009353 0.00084865 0.00091695 0.0008774 0.0006612 0.0008843 0.00086715 0.00094625 0.00090385 0.0008769 0.0009071 0.0009355 0.00093155 0.0008179 0.0009392 0.00063975 0.00089975 0.000936 0.00087815 0.0009274 0.0009277 0.0009033 0.0008285 0.00091475 0.0009296 0.00089105 0.00085425 0.00087725 0.00087485 0.000926 0.0009104 0.000928 0.0009095 0.0008777 0.00089525 0.0009274 0.0006769 0.00090935 0.00093575 0.00091495 0.00087275 0.0008225 0.0009199 0.0008319 0.0008467 0.0009425 0.000896 0.00083925 0.00089475 0.00090105 0.00097025 0.0009016 0.0009164 0.00091235 0.00092135 0.0008464 0.00084575 0.0008568 0.00092095 0.0008758 0.0009085 0.00090045 0.0009133 0.0009514 0.000848 0.0008755 0.0008246 0.000849 0.00095485 0.00090695 0.00089565 0.0008829 0.0007085 0.00085845 0.0008245 0.0008319 0.0008972 0.0007169 0.0009318 0.00087635 0.0009523 0.00086145 0.0008845 0.00092555 0.0009587 0.00084585 0.00094325 0.00085325 0.0007019 0.00089775 0.0009353 0.00085755 0.0009693 0.0006221 0.0008942 0.00091105 0.0009392
