 slim_337539824 slim_337539887 slim_337539861 slim_337539698 slim_337539894 slim_337539902 slim_337539696 slim_337539871 slim_337539933 slim_337539727 slim_337539872 slim_337539853 slim_337539922 slim_337539845 slim_337539859 slim_337539869 slim_337539743 slim_337539642 slim_337539843 slim_337539909 slim_337539903 slim_337539765 slim_337539907 slim_337539791 slim_337539685 slim_337539542 slim_337539876 slim_337539787 slim_337539910 slim_337539809 slim_337539934 slim_337539937 slim_337539917 slim_337539807 slim_337539718 slim_337539831 slim_337539886 slim_337539936 slim_337539939 slim_337539644 slim_337539928 slim_337539844 slim_337539682 slim_337539919 slim_337539842 slim_337539932 slim_337539836 slim_337539929 slim_337539900 slim_337539882 slim_337539835 slim_337539925 slim_337539493 slim_337539802 slim_337539565 slim_337539930 slim_337539664 slim_337539858 slim_337539812 slim_337539817 slim_337539924 slim_337539828 slim_337539863 slim_337539572 slim_337539931 slim_337539823 slim_337539832 slim_337539942 slim_337539898 slim_337539926 slim_337539889 slim_337539686 slim_337539908 slim_337539866 slim_337539940 slim_337539927 slim_337539878 slim_337539938 slim_337539867 slim_337539659 slim_337539701 slim_337539741 slim_337539941 slim_337539605 slim_337539712 slim_337539921 slim_337539860 slim_337539811 slim_337539905 slim_337539694 slim_337539848 slim_337539633 slim_337539645 slim_337539884 slim_337539883 slim_337539893 slim_337539875 slim_337539914 slim_337539834
0 4.12e-05 0.00017965 0.0001904 0.00018885 7.465e-05 2.095e-05 5.385e-05 8.76e-05 0.00015555 0.00019015 8.75e-05 0.00014155 8.39e-05 9.915e-05 0.0001037 0.0001194 0.00019125 0.0001694 4.9e-05 7.56e-05 7.52e-05 0.00011335 0.0001362 8.94e-05 0.00010195 0.0001231 4.47e-05 0.00021 0.00014985 0.00011645 0.0001141 0.000154 7.49e-05 0.0001502 0.0001235 0.0001093 7.41e-05 0.0001156 0.000109 8.755e-05 0.00011655 0.0001905 8.73e-05 8.94e-05 0.00011645 2.09e-05 3.005e-05 0.00010895 0.0001575 8.77e-05 0.0001555 0.00014155 3.045e-05 0.00014215 8.4e-05 0.0001501 0.0001772 8.375e-05 0.00014225 0.00015595 6.83e-05 2.095e-05 3.61e-05 0.000154 0.00015025 0.00014155 0.00019145 2.1e-05 0.0001901 0.000109 0.000177 0.0001413 0.00014875 0.00014055 0.00014295 0.00012265 0.0001898 0.00016215 0.00010265 7.495e-05 6.85e-05 8.925e-05 0.00016365 0.0001193 0.00017705 0.0001915 0.0001779 7.49e-05 0.0001406 7.485e-05 9.85e-05 8.725e-05 0.00015365 0.0001663 0.00017545 0.00014055 7.52e-05 0.000141 8.93e-05
1 0.00017965 9.49e-05 5.99e-05 5.88e-05 0.00014525 0.00017945 0.0001762 0.0001213 8.19e-05 8.05e-05 0.0001212 7.3e-05 0.0001534 0.0001498 0.0001301 9.97e-05 9.305e-05 6.02e-05 0.00019615 0.0001316 0.0001465 0.00014975 0.0001116 0.0001395 0.0001204 0.0001323 0.0001579 8.64e-05 7.69e-05 0.00013795 9.01e-05 4.785e-05 0.0001309 8.735e-05 0.00012545 0.0001336 0.0001503 0.0001241 0.00011805 0.00012125 0.00014235 6e-05 0.00010595 0.0001403 0.00013715 0.00016405 0.0001874 0.00013355 7.66e-05 0.0001061 8.185e-05 0.0001032 0.0002029 7.34e-05 0.0001542 8.16e-05 8.41e-05 0.00016075 0.0001111 9.03e-05 0.00013605 0.00019475 0.00017855 4.785e-05 8.74e-05 7.275e-05 9.245e-05 0.00019505 6.365e-05 0.0001336 9.4e-05 7.275e-05 4.88e-05 7.69e-05 9.795e-05 0.0001255 5.91e-05 8.915e-05 0.0001051 0.00013095 0.0001365 0.00015465 8.555e-05 9.975e-05 9.325e-05 9.33e-05 8.46e-05 0.00014645 7.695e-05 0.00014615 0.0001636 0.0001213 4.91e-05 7.685e-05 5.995e-05 7.69e-05 0.0001465 7.175e-05 0.0001555
2 0.0001904 5.99e-05 0.0001192 6.025e-05 0.0001564 0.0001902 0.0001763 0.00013265 9.345e-05 8.155e-05 0.00013255 8.425e-05 0.00015595 0.00016045 0.00014155 0.00010275 9.37e-05 6.12e-05 0.0002073 0.0001409 0.00015715 0.00015105 0.0001233 0.00015085 0.0001204 0.00013275 0.00016865 7.655e-05 8.88e-05 0.00013825 0.00010135 5.98e-05 0.00014155 8.925e-05 0.0001259 0.0001341 0.0001616 0.00013495 0.0001185 0.00013285 0.000133 5.98e-05 0.0001173 0.00015125 0.00013785 0.0001748 0.00018955 0.000134 8.88e-05 0.0001174 9.34e-05 0.0001038 0.00020505 8.33e-05 0.00015625 9.375e-05 8.445e-05 0.00016205 0.0001226 9.11e-05 0.00014715 0.0002055 0.0001893 5.975e-05 8.93e-05 8.425e-05 9.35e-05 0.0002058 6.4e-05 0.00013405 9.465e-05 8.4e-05 6.07e-05 8.88e-05 0.0001092 0.0001261 6.015e-05 9.015e-05 0.00011645 0.0001416 0.0001476 0.000166 8.455e-05 0.00010265 9.43e-05 9.395e-05 8.36e-05 0.0001571 8.885e-05 0.0001568 0.00016595 0.00013265 6.08e-05 8.9e-05 6.1e-05 8.87e-05 0.00015715 8.35e-05 0.00016645
3 0.00018885 5.88e-05 6.025e-05 0.0001175 0.00015505 0.00018865 0.0001763 0.00013145 9.27e-05 8.085e-05 0.00013135 8.34e-05 0.0001545 0.00015925 0.0001407 0.00010165 9.305e-05 6.05e-05 0.00020605 0.0001408 0.00015595 0.0001504 0.00012245 0.00014965 0.00012075 0.0001317 0.0001671 7.59e-05 8.795e-05 0.0001387 0.0001001 5.895e-05 0.00014035 8.895e-05 0.0001248 0.000133 0.0001604 0.0001338 0.00011745 0.0001315 0.0001339 6.035e-05 0.0001161 0.00015015 0.0001382 0.00017325 0.0001879 0.00013295 8.785e-05 0.00011625 9.265e-05 0.0001021 0.0002034 8.355e-05 0.00015495 9.28e-05 8.37e-05 0.0001614 0.00012185 9.04e-05 0.00014595 0.00020395 0.00018775 5.895e-05 8.9e-05 8.325e-05 9.275e-05 0.00020425 6.325e-05 0.000133 9.405e-05 8.315e-05 5.985e-05 8.795e-05 0.00010835 0.0001244 5.94e-05 8.945e-05 0.00011525 0.0001404 0.0001464 0.0001648 8.495e-05 0.00010165 9.36e-05 9.33e-05 8.395e-05 0.0001559 8.8e-05 0.0001556 0.00016475 0.00013145 5.995e-05 8.805e-05 6.03e-05 8.795e-05 0.00015595 8.25e-05 0.00016535
4 7.465e-05 0.00014525 0.0001564 0.00015505 0.0001258 7.42e-05 0.00010315 9.44e-05 0.0001171 0.00014725 9.43e-05 9.53e-05 7.235e-05 8.605e-05 9.77e-05 0.00013355 0.00014735 0.00013615 8.56e-05 7.595e-05 6.43e-05 0.00011925 8.765e-05 9.715e-05 0.00010955 0.00012445 9.295e-05 0.0001618 0.0001121 0.00012055 0.0001256 0.0001254 7.505e-05 0.0001131 0.0001247 0.0001122 7.18e-05 0.00011725 0.00012255 9.465e-05 0.00012225 0.0001565 0.00010535 9.735e-05 0.00012035 8.53e-05 8.33e-05 0.0001118 0.00011565 0.0001055 0.00011705 0.0001536 7.23e-05 9.59e-05 7.325e-05 0.0001103 0.00012575 8.205e-05 9.47e-05 0.0001132 7.545e-05 6.345e-05 8.73e-05 0.0001254 0.00011315 9.53e-05 0.00014735 6.38e-05 0.0001468 0.00011185 0.0001343 9.505e-05 0.0001199 0.00010285 9.795e-05 0.0001241 0.00015575 0.0001202 0.0001182 7.535e-05 7.595e-05 8.58e-05 0.00011315 0.00013345 0.00013415 0.0001476 0.0001262 6.435e-05 0.0001029 6.425e-05 9.53e-05 9.445e-05 0.0001254 0.0001228 0.0001426 0.00010285 6.46e-05 9.42e-05 8.605e-05
5 2.095e-05 0.00017945 0.0001902 0.00018865 7.42e-05 4.08e-05 5.34e-05 8.735e-05 0.00015535 0.00018995 8.725e-05 0.00014135 8.37e-05 9.895e-05 0.0001035 0.0001192 0.00019105 0.0001692 4.875e-05 7.54e-05 7.475e-05 0.00011315 0.00013615 8.92e-05 0.00010175 0.00012285 4.445e-05 0.00020985 0.00014965 0.00011625 0.0001139 0.0001538 7.47e-05 0.00015 0.0001233 0.00010935 7.385e-05 0.0001154 0.0001088 8.76e-05 0.00011635 0.0001903 8.71e-05 8.92e-05 0.00011625 2.07e-05 2.985e-05 0.000109 0.0001573 8.75e-05 0.0001553 0.00014135 3e-05 0.00014195 8.38e-05 0.0001499 0.000177 8.35e-05 0.00014205 0.0001559 6.805e-05 2.095e-05 3.615e-05 0.0001538 0.00015005 0.00014135 0.00019125 2.13e-05 0.0001899 0.00010905 0.0001768 0.0001411 0.00014855 0.00014035 0.00014275 0.00012245 0.0001896 0.00016195 0.00010245 7.475e-05 6.855e-05 8.875e-05 0.00016345 0.0001191 0.00017685 0.0001913 0.0001777 7.495e-05 0.0001404 7.46e-05 9.83e-05 8.74e-05 0.00015345 0.0001661 0.00017525 0.00014035 7.495e-05 0.0001408 8.88e-05
6 5.385e-05 0.0001762 0.0001763 0.0001763 0.00010315 5.34e-05 0.0001036 9.73e-05 0.00016185 0.0001827 9.72e-05 0.0001488 0.00010395 0.00012505 0.0001287 9.915e-05 0.0001961 0.0001623 7.665e-05 0.00010425 0.00010355 0.0001318 0.0001611 0.0001185 0.00010455 0.00013135 5.55e-05 0.00019575 0.0001561 0.0001175 0.0001025 0.0001423 0.00010485 0.00014165 0.0001324 0.0001179 9.645e-05 0.000122 0.0001188 9.755e-05 9.655e-05 0.0001764 9.855e-05 0.0001184 0.0001176 5.48e-05 5.39e-05 0.00011775 0.00016095 9.87e-05 0.0001618 0.00013235 5.26e-05 0.0001479 0.0001039 0.00016235 0.000183 9.66e-05 0.0001612 0.00016155 9.675e-05 5.235e-05 6.78e-05 0.0001423 0.0001417 0.0001488 0.0001964 5.27e-05 0.00018325 0.0001178 0.0001821 0.00014855 0.00014285 0.0001415 0.0001689 0.00013215 0.00017665 0.0001619 0.00011245 0.0001049 9.725e-05 0.00011685 0.0001682 9.905e-05 0.00018225 0.00019635 0.0001822 0.00010385 0.00014155 0.0001035 0.00011745 9.735e-05 0.00014195 0.0001755 0.00016255 0.0001415 0.00010385 0.0001484 0.0001168
7 8.76e-05 0.0001213 0.00013265 0.00013145 9.44e-05 8.735e-05 9.73e-05 0.0001714 0.00010645 0.00013805 8.595e-05 9.505e-05 0.0001035 0.0001152 0.00010875 9.49e-05 0.0001524 0.00011775 0.00010725 9.695e-05 9.53e-05 0.00013195 0.0001069 0.0001075 0.0001073 0.00013175 8.73e-05 0.000163 0.00010155 0.00011855 8.76e-05 8.585e-05 9.615e-05 9.675e-05 0.0001327 0.00011835 8.705e-05 0.0001081 0.0001191 8.63e-05 0.00010815 0.00013275 8.71e-05 0.000108 0.00011805 8.84e-05 9.625e-05 0.0001182 0.0001065 8.73e-05 0.0001064 0.00013195 9.53e-05 9.555e-05 0.00010395 0.00010635 0.000141 9.67e-05 0.00010765 0.00011865 8.73e-05 8.625e-05 0.00010155 8.59e-05 9.68e-05 9.51e-05 0.0001521 8.66e-05 0.0001411 0.00011825 0.0001384 9.485e-05 8.66e-05 8.695e-05 0.0001156 0.0001323 0.0001319 0.00011905 0.00010105 9.62e-05 8.78e-05 0.0001062 0.0001276 9.475e-05 0.00013795 0.00015265 0.0001416 9.53e-05 8.695e-05 9.495e-05 0.0001158 8.605e-05 8.665e-05 0.00012245 0.0001178 8.695e-05 9.515e-05 9.42e-05 0.00010675
8 0.00015555 8.19e-05 9.345e-05 9.27e-05 0.0001171 0.00015535 0.00016185 0.00010645 0.0001123 9.35e-05 0.00010625 6.8e-05 0.00012525 0.0001114 9.41e-05 0.00010865 9.26e-05 9.39e-05 0.00014895 0.00011725 0.00011815 0.0001164 6.015e-05 0.00010535 0.00012475 0.0001426 0.00014975 0.00012955 5.865e-05 0.0001131 9.9e-05 5.625e-05 0.00011665 6.83e-05 0.00014135 0.00014355 0.0001085 9.885e-05 0.0001422 0.00010665 0.0001238 9.355e-05 0.0001052 0.0001054 0.00011305 0.00015405 0.0001633 0.0001436 8.125e-05 0.00010535 5.62e-05 0.00014 0.0001647 6.83e-05 0.00012585 5.73e-05 0.0001043 0.00011835 5.85e-05 9.715e-05 0.00010895 0.00015655 0.00015485 5.635e-05 6.835e-05 6.8e-05 9.275e-05 0.00015685 0.00010445 0.00014365 9.325e-05 6.775e-05 5.745e-05 5.835e-05 6.81e-05 0.00014135 9.28e-05 9.56e-05 0.0001046 0.0001167 0.0001094 0.0001064 0.00010535 0.00010855 9.325e-05 9.285e-05 0.0001047 0.0001181 5.85e-05 0.0001178 0.0001146 0.00010645 5.775e-05 8.41e-05 9.335e-05 5.845e-05 0.00011815 6.695e-05 0.0001065
9 0.00019015 8.05e-05 8.155e-05 8.085e-05 0.00014725 0.00018995 0.0001827 0.00013805 9.35e-05 0.0001483 0.00013795 9.59e-05 0.0001467 0.00014605 0.00013565 0.00012875 8.805e-05 7.5e-05 0.00018655 0.00014765 0.00014815 0.0001459 0.00010235 0.00014505 0.0001359 0.0001324 0.00018025 7.595e-05 9.455e-05 0.0001333 0.00012735 8.585e-05 0.00014755 0.00010045 0.00013175 0.00013265 0.0001518 0.00013495 0.0001322 0.00013825 0.0001452 8.165e-05 0.0001377 0.00014565 0.0001327 0.00018955 0.0001892 0.0001327 9.97e-05 0.00013785 9.345e-05 0.00012445 0.0001897 9.57e-05 0.00014715 8.795e-05 9.04e-05 0.0001526 0.00010745 8.945e-05 0.00014675 0.00019025 0.0001893 8.585e-05 0.0001005 9.59e-05 8.765e-05 0.00019055 7.77e-05 0.00013255 8.8e-05 9.565e-05 8.045e-05 9.965e-05 0.0001035 0.0001322 8.05e-05 9.41e-05 0.00013715 0.0001476 0.0001472 0.0001452 9.005e-05 0.00012865 8.725e-05 8.83e-05 9.03e-05 0.0001481 9.97e-05 0.0001478 0.00014525 0.00013805 8.675e-05 9.44e-05 8.015e-05 9.965e-05 0.00014815 9.5e-05 0.00014585
