 slim_337517216 slim_337516992 slim_337517022 slim_337517079 slim_337517224 slim_337517239 slim_337517115 slim_337517144 slim_337517193 slim_337516918 slim_337517084 slim_337517137 slim_337517234 slim_337517240 slim_337517211 slim_337517235 slim_337517217 slim_337517028 slim_337516763 slim_337517165 slim_337517191 slim_337517148 slim_337517183 slim_337517227 slim_337517205 slim_337517138 slim_337517050 slim_337517078 slim_337517190 slim_337517096 slim_337517232 slim_337517225 slim_337517218 slim_337517185 slim_337517173 slim_337517159 slim_337517046 slim_337517156 slim_337517215 slim_337517243 slim_337517174 slim_337517108 slim_337517241 slim_337517085 slim_337517064 slim_337517210 slim_337517054 slim_337517102 slim_337517188 slim_337516986 slim_337517048 slim_337517160 slim_337517182 slim_337517202 slim_337517222 slim_337517230 slim_337517200 slim_337517207 slim_337517033 slim_337516764 slim_337516524 slim_337517231 slim_337517136 slim_337517212 slim_337517195 slim_337517236 slim_337517228 slim_337517206 slim_337517119 slim_337517237 slim_337517149 slim_337517213 slim_337516934 slim_337517233 slim_337517242 slim_337516715 slim_337517192 slim_337516921 slim_337517020 slim_337517142 slim_337517244 slim_337517082 slim_337517219 slim_337517229 slim_337517169 slim_337517246 slim_337517180 slim_337517103
0 0.0001208 0.00010395 7.21e-05 7.77e-05 9.935e-05 9.76e-05 0.00011545 0.0001486 0.00010095 0.0001519 8.17e-05 9.64e-05 8.71e-05 7.745e-05 0.0001138 8.975e-05 8.495e-05 7.255e-05 0.00010145 7.17e-05 0.00011395 0.00014155 6.59e-05 0.0001123 9.945e-05 0.0001106 7.245e-05 8.495e-05 0.00011005 0.0001109 6.05e-05 0.0001191 9.885e-05 7.77e-05 6.995e-05 0.00011515 0.0001135 0.00010625 0.0001378 9.215e-05 8.61e-05 0.0001034 0.0001024 0.0001331 9.6e-05 7.765e-05 7.655e-05 7.575e-05 9.96e-05 9.585e-05 8.655e-05 7.205e-05 7.065e-05 0.0001483 0.00010015 0.00010125 0.00013555 9.19e-05 7.59e-05 7.775e-05 0.00017245 0.00014165 6.555e-05 0.00010845 0.0001371 6.495e-05 9.165e-05 0.00014835 8.755e-05 7.51e-05 7.71e-05 7.81e-05 6.345e-05 8.195e-05 0.00017065 0.0001082 9.6e-05 6.325e-05 8.965e-05 0.0001115 6.04e-05 9.1e-05 7.24e-05 7.23e-05 0.000104 7.4e-05 9.695e-05 9.33e-05
1 0.00010395 0.0001292 9.935e-05 0.00010725 7.435e-05 7.58e-05 7.78e-05 0.0001641 0.0001501 0.00015575 9.575e-05 0.00011305 0.0001355 0.0001079 9.685e-05 0.00012945 0.0001029 0.00010035 8.6e-05 0.00011395 9.7e-05 0.000126 0.000106 9.705e-05 7.445e-05 8.24e-05 0.00010025 0.0001029 0.000103 0.00010405 0.00012145 0.0001005 9.305e-05 0.0001256 9.905e-05 9.77e-05 9.77e-05 9.83e-05 0.00012165 0.000105 0.0001019 0.00010585 0.000138 0.00013135 0.00010985 0.00010695 0.000108 7.205e-05 9.42e-05 0.00013705 0.00012715 0.0001331 8.055e-05 0.00012045 7.55e-05 9.42e-05 6.595e-05 0.0001077 0.00010425 0.00010865 0.00013195 8.825e-05 7.64e-05 7.085e-05 0.0001204 0.0001062 0.0001281 0.0001533 0.00013625 7.12e-05 0.0001254 0.0001081 0.00010395 9.76e-05 0.0001206 7.065e-05 0.00010985 0.00010365 0.0001392 0.0001084 0.00010395 0.00014 0.0001002 0.0001001 6.465e-05 0.00013235 0.00013335 0.0001213
2 7.21e-05 9.935e-05 0.0001282 9.38e-05 0.0001041 0.00010555 0.0001061 0.00014835 0.0001079 0.0001521 8.845e-05 9.25e-05 9.465e-05 9.26e-05 0.00011945 9.555e-05 8.61e-05 6.815e-05 0.00010615 7.84e-05 0.0001196 0.0001315 7.535e-05 0.0001196 0.0001042 9.965e-05 6.805e-05 8.61e-05 0.00010605 0.0001065 6.865e-05 0.00011925 9.98e-05 8.615e-05 6.65e-05 0.00011935 0.00011935 0.0001117 0.0001331 9.375e-05 8.685e-05 0.00010345 0.0001135 0.00013695 9.165e-05 9.28e-05 9.22e-05 6.65e-05 0.00010135 0.00010175 9.695e-05 7.42e-05 7.09e-05 0.0001422 0.0001044 0.00010135 0.00013085 9.35e-05 7.385e-05 9.195e-05 0.00016625 0.00013535 7.11e-05 9.775e-05 0.0001326 7.395e-05 0.00010865 0.0001526 9.5e-05 6.675e-05 8.95e-05 9.335e-05 7.1e-05 8.775e-05 0.0001645 9.75e-05 9.175e-05 7.43e-05 0.00010225 0.00011375 7.21e-05 0.00010215 6.8e-05 6.8e-05 9.94e-05 7.63e-05 0.0001075 9.92e-05
3 7.77e-05 0.00010725 9.38e-05 9.16e-05 9.81e-05 9.66e-05 0.00011815 0.0001773 8.6e-05 0.00013575 5.69e-05 7.14e-05 8.755e-05 4.88e-05 9.765e-05 9.09e-05 6.05e-05 9.28e-05 0.00010025 8.74e-05 9.765e-05 0.0001449 7.95e-05 9.435e-05 9.815e-05 0.00011465 9.27e-05 6.06e-05 0.000138 0.0001386 0.00010735 0.0001032 0.00012835 7.91e-05 9.125e-05 0.00010005 9.675e-05 9.005e-05 0.00014085 0.000112 6.2e-05 0.00013195 5.885e-05 0.00013225 0.00011655 4.895e-05 4.76e-05 7.085e-05 0.0001264 9.645e-05 8.77e-05 0.0001181 6.115e-05 0.00016005 9.875e-05 0.0001297 0.00014655 6.68e-05 9.505e-05 4.985e-05 0.0001845 0.00015405 5.62e-05 0.00011245 0.00014025 8.125e-05 4.725e-05 0.000133 8.68e-05 7e-05 7.67e-05 4.76e-05 7.945e-05 5.795e-05 0.0001826 0.0001122 0.00011655 7.825e-05 7.475e-05 0.00012375 7.77e-05 7.715e-05 9.265e-05 9.255e-05 0.0001073 0.0001182 5.375e-05 0.00013925
4 9.935e-05 7.435e-05 0.0001041 9.81e-05 0.0001228 6.31e-05 7.48e-05 0.00017495 0.00015745 0.00015225 0.00010835 0.00011295 0.0001428 9.81e-05 9.61e-05 0.0001287 0.00010235 0.0001058 7.325e-05 0.00010975 9.625e-05 0.0001286 0.00010275 9.63e-05 6.175e-05 7.935e-05 0.0001057 0.00010235 0.0001078 0.00010905 0.00013345 9.14e-05 9.745e-05 0.0001326 0.00010365 9.755e-05 9.755e-05 9.775e-05 0.00013655 0.00011325 0.00010175 0.00011105 0.00014185 0.00012485 0.0001058 9.77e-05 9.835e-05 8.155e-05 9.945e-05 0.000145 0.00013535 0.0001457 6.805e-05 0.00012585 6.335e-05 9.945e-05 6.275e-05 0.0001204 0.00012055 9.96e-05 0.0001343 8.495e-05 6.345e-05 6.785e-05 0.0001354 0.00010255 0.0001302 0.00015875 0.0001437 8.08e-05 0.00013295 9.915e-05 9.935e-05 0.0001104 0.000123 6.765e-05 0.0001058 9.925e-05 0.00014605 0.0001128 9.935e-05 0.00014745 0.00010565 0.00010555 7.44e-05 0.0001456 0.0001273 0.0001241
5 9.76e-05 7.58e-05 0.00010555 9.66e-05 6.31e-05 0.0001222 7.625e-05 0.0001749 0.0001547 0.0001525 0.0001069 0.0001115 0.0001399 9.68e-05 9.64e-05 0.0001258 0.0001009 0.00010405 7.455e-05 0.000108 9.655e-05 0.00013 0.0001016 9.49e-05 6.31e-05 8.08e-05 0.00010395 0.0001009 0.0001078 0.00010905 0.00013025 9.17e-05 9.745e-05 0.0001329 0.0001019 9.785e-05 9.615e-05 9.805e-05 0.00013795 0.0001115 0.0001003 0.00011105 0.00013925 0.00012625 0.00010405 9.625e-05 9.69e-05 8.125e-05 9.775e-05 0.0001421 0.00013245 0.0001425 6.76e-05 0.000129 6.465e-05 9.945e-05 6.425e-05 0.00011895 0.0001188 9.815e-05 0.00013745 8.815e-05 6.33e-05 6.93e-05 0.0001368 0.00010145 0.0001276 0.000159 0.0001408 8.05e-05 0.00013005 9.77e-05 0.0001008 0.00010895 0.00012615 6.91e-05 0.00010405 9.765e-05 0.0001433 0.00011125 9.76e-05 0.0001447 0.0001039 0.0001038 7.585e-05 0.0001424 0.0001247 0.0001209
6 0.00011545 7.78e-05 0.0001061 0.00011815 7.48e-05 7.625e-05 0.0001302 0.00017925 0.00016225 0.00015915 0.0001203 0.00010885 0.00014735 0.0001193 0.0001084 0.0001391 0.0001097 0.0001067 8.605e-05 0.00011485 0.00010855 0.00012635 0.00011655 0.0001086 7.49e-05 7.78e-05 0.0001066 0.0001097 0.00010415 0.0001048 0.00014455 9.91e-05 0.00010485 0.00014815 0.00010605 0.00010925 0.00010925 0.00010955 0.0001388 0.00011915 0.00010895 0.00011655 0.0001524 0.0001363 0.0001074 0.0001184 0.00011915 7.965e-05 0.0001053 0.00014865 0.0001492 0.00014525 7.625e-05 0.0001287 7.56e-05 0.0001053 6.62e-05 0.00012125 0.0001168 0.0001198 0.00013685 8.795e-05 7.65e-05 6.66e-05 0.0001381 0.00011735 0.000151 0.00016965 0.00014805 7.9e-05 0.0001479 0.0001189 0.00011515 0.00012185 0.0001259 6.64e-05 0.00010735 0.0001147 0.00016205 0.00011995 0.00011545 0.00016285 0.00010655 0.00010645 7.785e-05 0.00014415 0.000143 0.0001337
7 0.0001486 0.0001641 0.00014835 0.0001773 0.00017495 0.0001749 0.00017925 0.0002395 0.00017665 0.0001585 0.00016655 0.00018635 0.00016135 0.0001771 0.0001769 0.0001673 0.00017605 0.0001481 0.00017065 0.00015825 0.00017705 0.00014665 0.0001497 0.00018115 0.00017505 0.00017 0.000148 0.00017605 0.0001587 0.0001586 0.0001232 0.0001865 0.00014915 0.0001511 0.00014825 0.00017745 0.00018155 0.00016885 0.0001366 0.0001551 0.00017675 0.00014455 0.00018915 0.00014735 0.0001654 0.00017735 0.0001767 0.00016325 0.0001529 0.0001678 0.00015845 0.00013265 0.00017425 0.0001289 0.00017465 0.0001488 0.0001792 0.0001759 0.0001471 0.0001771 0.0001433 0.0001668 0.00016925 0.0001744 0.0001365 0.0001497 0.00017945 0.00014985 0.0001604 0.0001629 0.000152 0.0001777 0.0001489 0.00016645 0.0001479 0.00017415 0.0001654 0.00014845 0.00016665 0.00016905 0.0001486 0.0001672 0.00014795 0.00014785 0.00016415 0.0001323 0.0001887 0.00015225
8 0.00010095 0.0001501 0.0001079 8.6e-05 0.00015745 0.0001547 0.00016225 0.00017665 8.48e-05 0.000154 7.845e-05 8.94e-05 5.945e-05 8.62e-05 0.00011555 7.635e-05 8.92e-05 0.00010645 0.0001597 0.00010135 0.0001157 0.0001908 0.00010675 0.00011495 0.00015755 0.0001634 0.00010635 8.92e-05 0.0001314 0.0001321 7.465e-05 0.00012475 0.00013105 6.245e-05 0.00010465 0.0001161 0.00011535 0.00010825 0.0001803 0.00012865 8.95e-05 0.00013495 4.47e-05 0.00018725 0.00013925 8.595e-05 8.57e-05 0.0001243 0.0001319 6.77e-05 6.86e-05 7.535e-05 0.00013125 0.0001934 0.00015795 0.00013265 0.0001869 7.78e-05 9.335e-05 8.61e-05 0.00021935 0.00019225 0.0001309 0.00016125 0.0001797 0.00010665 4.4e-05 0.00014575 6.02e-05 0.0001238 5.955e-05 8.605e-05 0.00010455 7.875e-05 0.0002174 0.000161 0.00013925 0.00010245 4.3e-05 0.00011445 0.00010095 4.35e-05 0.0001063 0.0001062 0.00015015 7.645e-05 5.325e-05 0.0001162
9 0.0001519 0.00015575 0.0001521 0.00013575 0.00015225 0.0001525 0.00015915 0.0001585 0.000154 0.0002428 0.00013875 0.00014085 0.0001541 0.00013635 0.000149 0.00015125 0.000135 0.0001526 0.0001485 0.0001572 0.00014915 0.00012955 0.00015635 0.00015165 0.00015235 0.0001485 0.0001525 0.000135 0.00017065 0.00017125 0.00016455 0.00014415 0.0001654 0.00014895 0.00015135 0.00015025 0.00015275 0.0001416 0.000134 0.00016425 0.0001353 0.00016275 0.00013825 0.0001309 0.0001604 0.00013625 0.000136 0.00014225 0.00016895 0.0001617 0.00015735 0.00017075 0.0001384 0.00012755 0.0001526 0.00016645 0.00016925 0.00014465 0.00015965 0.0001371 0.00014025 0.00015905 0.00013875 0.0001524 0.0001333 0.0001568 0.0001321 0.0001279 0.000154 0.0001413 0.00014895 0.00013675 0.0001524 0.00013975 0.0001443 0.00015215 0.0001604 0.00015225 0.00014785 0.0001682 0.0001519 0.0001491 0.00015245 0.00015235 0.0001558 0.0001707 0.000128 0.00018615
