 slim_761937547 slim_761937515 slim_761937518 slim_761937556 slim_761937527 slim_761937534 slim_761937551 slim_761937554 slim_761937532 slim_761937549 slim_761937516 slim_761937509 slim_761937544 slim_761937502 slim_761937542 slim_761937552 slim_761937504 slim_761937526 slim_761937506 slim_761937508 slim_761937510 slim_761937505 slim_761937536 slim_761937539 slim_761937523 slim_761937525 slim_761937537 slim_761937558 slim_761937498 slim_761937540 slim_761937546 slim_761937522 slim_761937513 slim_761937519 slim_761937503 slim_761937520 slim_761937555 slim_761937541 slim_761937511 slim_761937559 slim_761937538 slim_761937535 slim_761937550 slim_761937521 slim_761937530 slim_761937529 slim_761937500 slim_761937507 slim_761937545 slim_761937512 slim_761937517 slim_761937543 slim_761937499 slim_761937514 slim_761937524 slim_761937528 slim_761937501 slim_761937553 slim_761937557 slim_761937531 slim_761937533 slim_761937548
0 6.99e-05 9.81e-05 0.0001084 0.0001041 6.115e-05 0.00011465 0.00010485 9.2e-05 0.0001122 9.815e-05 8.335e-05 0.0001005 9.185e-05 0.00010405 9.68e-05 8.715e-05 0.00010545 9.12e-05 6.095e-05 8.72e-05 9.18e-05 0.0001041 0.0001042 0.00012025 9.19e-05 0.0001076 0.0001202 7.66e-05 0.0001314 8.695e-05 6.095e-05 0.00010255 0.00010255 7.81e-05 7.45e-05 8.365e-05 0.00010765 8.45e-05 9.12e-05 8.47e-05 0.0001223 6.59e-05 8.18e-05 8.465e-05 0.0001019 9.12e-05 0.0001139 8.69e-05 9.19e-05 8.88e-05 0.0001042 7.995e-05 7.245e-05 8.805e-05 8.685e-05 0.00011395 0.00010885 8.535e-05 0.00012045 8.725e-05 0.00010765 0.0001078
1 9.81e-05 0.000126 7.93e-05 8.09e-05 7.365e-05 9.03e-05 7.175e-05 8.245e-05 0.00010425 9.795e-05 0.00011535 7.335e-05 8.23e-05 8.085e-05 8.095e-05 8.39e-05 7.2e-05 8.205e-05 7.345e-05 7.975e-05 7.365e-05 8.09e-05 8.1e-05 9.465e-05 7.405e-05 8.35e-05 9.46e-05 0.0001124 0.00010345 8.37e-05 7.345e-05 9.305e-05 7.98e-05 7.065e-05 6.31e-05 8.36e-05 9.185e-05 7.34e-05 8.205e-05 7.36e-05 7.555e-05 7.21e-05 0.0001067 7.355e-05 9.085e-05 8.205e-05 8.59e-05 8.365e-05 8.235e-05 7.175e-05 8.1e-05 8.375e-05 9.245e-05 0.00011375 8.36e-05 7.87e-05 7.775e-05 7.76e-05 7.245e-05 8.4e-05 9.185e-05 7.39e-05
2 0.0001084 7.93e-05 8.57e-05 6.75e-05 8.305e-05 7.43e-05 4.41e-05 6.765e-05 0.0001151 0.0001142 0.0001368 6.87e-05 6.75e-05 6.745e-05 4.29e-05 9.235e-05 4.41e-05 6.745e-05 8.285e-05 7.45e-05 9.585e-05 6.75e-05 6.76e-05 9.315e-05 9.625e-05 9.795e-05 9.31e-05 0.00011405 9.475e-05 9.215e-05 8.285e-05 9.375e-05 6.665e-05 5.82e-05 5.94e-05 9.525e-05 6.93e-05 0.0001027 6.745e-05 0.0001029 5.955e-05 5.825e-05 0.00012 0.00010285 9.155e-05 6.745e-05 0.0001058 9.21e-05 6.755e-05 7.805e-05 6.76e-05 9.93e-05 9.865e-05 0.00011195 9.205e-05 5.47e-05 7.095e-05 8.395e-05 6.375e-05 9.245e-05 6.93e-05 4.645e-05
3 0.0001041 8.09e-05 6.75e-05 0.0001097 6.23e-05 8.165e-05 7.19e-05 6.765e-05 0.00011355 0.0001158 0.00010395 5.92e-05 6.755e-05 5.485e-05 8.02e-05 5.515e-05 7.19e-05 6.75e-05 6.205e-05 5.505e-05 6.955e-05 5.485e-05 5.495e-05 8.545e-05 6.995e-05 9.165e-05 8.54e-05 0.00011325 9.775e-05 5.485e-05 6.205e-05 7.65e-05 7.85e-05 6.205e-05 6.64e-05 5.805e-05 8.93e-05 7.65e-05 6.75e-05 7.675e-05 6.435e-05 7.475e-05 0.0001311 7.67e-05 7.43e-05 6.75e-05 9.99e-05 5.485e-05 6.755e-05 8.915e-05 5.495e-05 6.205e-05 7.785e-05 0.00011635 5.485e-05 7.5e-05 7.09e-05 6.365e-05 6.675e-05 5.52e-05 8.93e-05 7.205e-05
4 6.115e-05 7.365e-05 8.305e-05 6.23e-05 5.25e-05 0.00010425 7.95e-05 4.775e-05 0.00011085 0.0001086 6.795e-05 5.87e-05 4.77e-05 6.225e-05 6.91e-05 2.63e-05 8.01e-05 4.705e-05 2.63e-05 4.54e-05 4.13e-05 6.23e-05 6.23e-05 9.945e-05 4.18e-05 8.38e-05 9.94e-05 9.78e-05 0.00011745 2.635e-05 2.63e-05 6.825e-05 6.19e-05 6.225e-05 5.865e-05 2.625e-05 8.98e-05 4.125e-05 4.705e-05 4.12e-05 9.405e-05 4.77e-05 9.695e-05 4.12e-05 6.605e-05 4.705e-05 9.255e-05 2.63e-05 4.775e-05 6.2e-05 6.23e-05 2.63e-05 4.53e-05 8.935e-05 2.625e-05 8.25e-05 7.64e-05 4.275e-05 8.645e-05 2.63e-05 8.98e-05 8.015e-05
5 0.00011465 9.03e-05 7.43e-05 8.165e-05 0.00010425 9.46e-05 7.49e-05 0.0001081 0.00010625 0.0001128 0.00014605 8.22e-05 0.00010795 8.16e-05 0.00010005 0.0001161 7.43e-05 0.0001085 0.00010405 8.93e-05 0.0001222 8.165e-05 8.175e-05 7.53e-05 0.0001226 8.835e-05 7.525e-05 8.69e-05 6.345e-05 0.0001159 0.00010405 8.155e-05 0.0001113 6.98e-05 7.035e-05 0.0001158 7.38e-05 0.00012395 0.0001085 0.00012415 5.89e-05 9.615e-05 0.00014105 0.0001241 8.155e-05 0.0001085 0.00010575 0.00011585 0.000108 0.0001166 8.175e-05 0.00011795 0.000112 0.0001379 0.0001158 8.55e-05 8.415e-05 0.00010505 5.855e-05 0.0001162 7.38e-05 7.665e-05
6 0.00010485 7.175e-05 4.41e-05 7.19e-05 7.95e-05 7.49e-05 6.6e-05 6.155e-05 0.0001198 0.00010665 0.00013325 6.08e-05 6.14e-05 7.185e-05 3.425e-05 8.88e-05 3.365e-05 6.075e-05 7.93e-05 7.715e-05 9.27e-05 7.19e-05 7.2e-05 9.615e-05 9.31e-05 9.105e-05 9.61e-05 0.00010675 8.31e-05 8.86e-05 7.93e-05 8.645e-05 5.74e-05 6.26e-05 5.15e-05 9.17e-05 5.945e-05 9.955e-05 6.075e-05 9.975e-05 5.89e-05 5.215e-05 0.0001137 9.97e-05 8.425e-05 6.075e-05 9.83e-05 8.855e-05 6.145e-05 7.175e-05 7.2e-05 9.575e-05 9.51e-05 0.00010585 8.85e-05 4.365e-05 7.215e-05 7.92e-05 5.21e-05 8.89e-05 5.945e-05 3.6e-05
7 9.2e-05 8.245e-05 6.765e-05 6.765e-05 4.775e-05 0.0001081 6.155e-05 7.61e-05 0.0001255 0.00011735 8.62e-05 6.15e-05 3.81e-05 6.765e-05 3.805e-05 3.825e-05 6.15e-05 3.805e-05 4.76e-05 5.825e-05 5.19e-05 6.765e-05 6.765e-05 0.00010865 5.24e-05 8.78e-05 0.0001086 0.0001125 0.00011365 3.805e-05 4.76e-05 7.34e-05 4.405e-05 7.72e-05 7.105e-05 4.125e-05 7.35e-05 5.895e-05 3.805e-05 5.91e-05 9.62e-05 4.76e-05 0.0001009 5.905e-05 7.12e-05 3.805e-05 0.00010135 3.805e-05 3.805e-05 5.895e-05 6.765e-05 4.515e-05 6.34e-05 8.6e-05 3.805e-05 6.455e-05 7.87e-05 5.62e-05 8.265e-05 3.82e-05 7.35e-05 6.16e-05
8 0.0001122 0.00010425 0.0001151 0.00011355 0.00011085 0.00010625 0.0001198 0.0001255 0.0001922 0.0001194 0.00013275 0.0001182 0.00012535 0.0001135 0.00012655 0.0001244 0.0001194 0.0001257 0.00011065 0.00011415 0.00011375 0.00011355 0.00011365 0.0001082 0.00011375 0.0001098 0.00010815 0.0001206 0.00011825 0.0001242 0.00011065 0.00012015 0.000126 0.0001 0.00010465 0.000121 0.0001215 0.0001102 0.0001257 0.0001104 0.0001099 0.00011185 0.0001236 0.00011035 0.00012015 0.0001257 0.0001082 0.00012415 0.0001254 0.00011175 0.00011365 0.00012095 0.0001139 0.0001337 0.0001241 0.00012385 0.00011025 0.000116 0.0001182 0.0001245 0.0001215 0.0001213
9 9.815e-05 9.795e-05 0.0001142 0.0001158 0.0001086 0.0001128 0.00010665 0.00011735 0.0001194 0.0001958 0.00011535 0.00010825 0.0001172 0.00011575 0.00011585 0.0001188 0.0001069 0.00011695 0.0001084 0.00011465 0.00010855 0.0001158 0.0001159 0.00011715 0.00010865 0.0001057 0.0001171 0.0001054 0.0001168 0.0001186 0.0001084 0.00011555 0.0001147 0.0001056 9.805e-05 0.0001185 0.00011435 0.00010835 0.00011695 0.00010855 0.00011045 0.00010705 0.00010665 0.0001085 0.0001149 0.00011695 0.00011015 0.00011855 0.00011725 0.0001067 0.0001159 0.0001187 0.0001167 0.00011375 0.0001185 0.0001121 0.00011265 0.00011255 0.00010585 0.0001189 0.00011435 0.0001088
