generation	Nc	average_age	max_age
179800	7528	4.02019	45
179850	7539	4.10996	48
179900	7429	3.99219	38
179950	7454	3.92192	36
180000	118	5.13559	22
180005	91	4.36264	22
180010	103	3.97087	18
180015	104	3.64423	20
180020	109	4.04587	21
180025	93	4.73118	21
180030	94	3.94681	24
180035	91	4.14286	25
180040	93	4.41935	30
180045	97	3.95876	27
180050	97	4.16495	21
180100	98	3.37755	15
180150	106	3.33019	22
180200	99	4.0303	18
180250	104	4.55769	21
180300	107	3.71963	22
180350	93	4.97849	21
180400	99	4.34343	39
180450	99	4.40404	21
180500	99	4.84848	26
180550	100	4.23	36
180600	101	3.48515	21
180650	96	3.625	17
180700	98	4.67347	20
180750	100	4.51	27
180800	102	4.06863	21
180850	98	4.19388	24
180900	102	4.11765	20
180950	111	4.16216	23
181000	100	3.66	25
181050	113	4.09735	34
181100	99	4.93939	20
181150	105	3.91429	19
181200	104	4.05769	39
181250	99	3.79798	21
181300	118	4.12712	23
181350	98	4.45918	18
181400	87	3.25287	16
181450	104	4.29808	32
181500	99	3.80808	22
181550	104	3.93269	21
181600	106	3.67925	31
181650	105	3.65714	19
181700	98	4.16327	24
181750	97	4.4433	24
181800	101	4.0396	24
181850	98	4.23469	23
181900	102	3.86275	19
181950	113	4.19469	25
182000	98	3.70408	31
182050	99	4	18
182100	105	4.67619	25
182150	103	4.05825	23
182200	111	3.1982	14
182250	97	2.69072	22
182300	112	4.125	19
182350	108	3.46296	18
182400	100	4.1	18
182450	91	3.6044	18
182500	95	4.86316	21
182550	80	4.425	19
182600	100	3.98	25
182650	97	5.73196	29
182700	95	4.43158	23
182750	97	3.95876	20
182800	92	5.15217	20
182850	108	3.57407	19
182900	99	3.70707	30
182950	112	3.9375	20
183000	99	3.81818	17
183050	92	3.66304	18
183100	95	4.36842	29
183150	91	4.32967	23
183200	94	3.39362	21
183250	101	3.82178	27
183300	95	4	27
183350	107	3.61682	24
183400	100	3.21	21
183450	100	3.31	19
183500	103	3.25243	22
183550	97	4.24742	22
183600	88	3.98864	14
183650	106	3.82075	17
183700	101	4.05941	25
183750	96	3.875	24
183800	94	4.46809	23
183850	100	3.92	28
183900	104	4.13462	25
183950	94	4.39362	21
184000	107	4.01869	17
184050	94	4.29787	26
184100	94	4.43617	24
184150	100	4.11	19
184200	106	3.9434	23
184250	102	3.33333	17
184300	94	4.05319	16
184350	95	3.2	19
184400	97	3.80412	21
184450	88	4.06818	20
184500	101	3.47525	27
184550	101	4.35644	23
184600	98	3.66327	18
184650	103	3.03883	18
184700	106	4.28302	30
184750	102	4.03922	15
184800	97	4.53608	27
184850	112	3.84821	19
184900	98	3.64286	35
184950	104	3.45192	20
185000	95	4	27
185050	95	3.87368	32
185100	100	3.87	23
185150	100	4.77	34
185200	107	4.43925	18
185250	91	2.93407	18
185300	95	2.91579	13
185350	103	3.40777	20
185400	91	4.71429	31
185450	97	3.15464	25
185500	109	3.3945	21
185550	102	3.70588	20
185600	101	4.50495	39
185650	112	4.64286	23
185700	96	4.17708	22
185750	94	3.79787	58
185800	106	3.72642	16
185850	95	3.51579	24
185900	95	3.69474	21
185950	101	3.80198	26
186000	103	4.12621	23
186050	106	3.83019	28
186100	100	4.21	30
186150	89	3.65169	12
186200	92	3.61957	21
186250	116	4.24138	25
186300	89	3.80899	19
186350	103	3.57282	23
186400	96	3.58333	22
186450	98	4.16327	19
186500	104	3.96154	23
186550	103	4.74757	29
186600	92	4.26087	17
186650	95	3.56842	19
186700	107	3.57944	14
186750	107	4.19626	27
186800	108	4.00926	29
186850	106	4.16038	23
186900	108	3.80556	14
186950	102	3.80392	24
187000	90	3.55556	15
187050	98	4.55102	26
187100	102	3.84314	24
187150	102	4.30392	24
187200	109	4.40367	33
187250	101	3.87129	16
187300	96	4.98958	23
187350	112	4.58929	25
187400	92	4.93478	26
187450	106	4.10377	16
187500	93	4.58065	32
187550	98	4.04082	20
187600	109	3.3578	17
187650	104	4.17308	21
187700	96	3.875	15
187750	105	3.5619	17
187800	100	4.4	27
187850	100	3.08	20
187900	95	3.97895	23
187950	100	4.15	16
188000	106	4.00943	20
188050	105	3.62857	22
188100	93	3.11828	19
188150	100	3.56	15
188200	110	3.7	19
188250	109	4.08257	16
188300	99	4.38384	23
188350	104	4.07692	21
188400	88	3.35227	14
188450	106	3.63208	26
188500	111	3.62162	15
188550	101	4.09901	28
188600	102	3.63725	16
188650	97	3.52577	24
188700	98	3.52041	29
188750	85	3.92941	27
188800	99	4	20
188850	100	4.88	31
188900	94	4.6383	30
188950	99	4.34343	23
189000	103	4.30097	29
189050	99	3.72727	24
189100	93	3.98925	21
189150	95	3.68421	25
189200	102	4.80392	19
189250	103	3.5534	28
189300	102	3.7451	22
189350	92	4.07609	26
189400	102	3.2549	23
189450	97	3.61856	22
189500	108	3.75926	24
189550	102	3.47059	20
189600	105	4.66667	34
189650	102	3.54902	18
189700	103	3.54369	21
189750	90	3.13333	18
189800	92	3.57609	19
189850	113	3.95575	19
189900	99	3.26263	15
189950	98	4.43878	33
190000	107	4.03738	21
