generation	Nc
179800	4268
179850	4285
179900	4186
179950	4287
180000	53
180005	53
180010	62
180015	51
180020	109
180025	124
180030	120
180035	119
180040	105
180045	98
180050	106
180100	84
180150	109
180200	102
180250	99
180300	117
180350	115
180400	124
180450	122
180500	126
180550	91
180600	103
180650	109
180700	117
180750	106
180800	112
180850	111
180900	108
180950	119
181000	101
181050	99
181100	129
181150	98
181200	98
181250	131
181300	127
181350	130
181400	108
181450	108
181500	111
181550	126
181600	116
181650	115
181700	107
181750	103
181800	111
181850	112
181900	109
181950	125
182000	97
182050	114
182100	80
182150	107
182200	120
182250	127
182300	121
182350	99
182400	135
182450	112
182500	100
182550	129
182600	110
182650	136
182700	107
182750	106
182800	101
182850	107
182900	111
182950	80
183000	116
183050	116
183100	112
183150	124
183200	104
183250	130
183300	100
183350	105
183400	109
183450	111
183500	101
183550	125
183600	102
183650	117
183700	117
183750	147
183800	117
183850	107
183900	117
183950	103
184000	126
184050	136
184100	117
184150	115
184200	103
184250	121
184300	122
184350	101
184400	93
184450	119
184500	112
184550	100
184600	104
184650	111
184700	121
184750	115
184800	123
184850	110
184900	137
184950	106
185000	113
185050	133
185100	104
185150	104
185200	108
185250	116
185300	104
185350	117
185400	127
185450	124
185500	115
185550	99
185600	126
185650	99
185700	110
185750	101
185800	106
185850	107
185900	101
185950	111
186000	114
186050	112
186100	113
186150	117
186200	117
186250	117
186300	116
186350	121
186400	119
186450	104
186500	99
186550	115
186600	95
186650	100
186700	111
186750	106
186800	124
186850	124
186900	114
186950	118
187000	109
187050	114
187100	127
187150	115
187200	121
187250	105
187300	109
187350	113
187400	102
187450	113
187500	91
187550	129
187600	99
187650	113
187700	127
187750	114
187800	116
187850	110
187900	87
187950	115
188000	109
188050	110
188100	110
188150	100
188200	97
188250	118
188300	125
188350	106
188400	112
188450	117
188500	123
188550	116
188600	110
188650	116
188700	97
188750	115
188800	105
188850	109
188900	126
188950	133
189000	127
189050	94
189100	94
189150	98
189200	118
189250	106
189300	123
189350	92
189400	103
189450	121
189500	119
189550	118
189600	115
189650	119
189700	115
189750	107
189800	107
189850	104
189900	122
189950	108
190000	126
