generation	Nc
179800	4308
179850	4303
179900	4243
179950	4262
180000	49
180005	55
180010	46
180015	57
180020	128
180025	119
180030	121
180035	135
180040	128
180045	107
180050	113
180100	101
180150	102
180200	111
180250	97
180300	103
180350	122
180400	98
180450	120
180500	136
180550	115
180600	127
180650	108
180700	90
180750	116
180800	109
180850	118
180900	105
180950	110
181000	112
181050	118
181100	121
181150	107
181200	110
181250	115
181300	110
181350	112
181400	110
181450	103
181500	105
181550	102
181600	124
181650	126
181700	109
181750	124
181800	115
181850	115
181900	132
181950	105
182000	105
182050	90
182100	127
182150	107
182200	124
182250	112
182300	126
182350	130
182400	108
182450	116
182500	114
182550	112
182600	113
182650	131
182700	106
182750	121
182800	113
182850	123
182900	111
182950	125
183000	107
183050	106
183100	115
183150	105
183200	116
183250	115
183300	118
183350	108
183400	110
183450	89
183500	121
183550	103
183600	123
183650	113
183700	102
183750	102
183800	111
183850	104
183900	127
183950	112
184000	107
184050	119
184100	117
184150	103
184200	114
184250	115
184300	109
184350	127
184400	98
184450	113
184500	105
184550	124
184600	99
184650	118
184700	111
184750	104
184800	110
184850	100
184900	106
184950	106
185000	122
185050	106
185100	122
185150	100
185200	101
185250	107
185300	115
185350	109
185400	106
185450	100
185500	126
185550	112
185600	98
185650	127
185700	102
185750	112
185800	122
185850	116
185900	118
185950	110
186000	101
186050	101
186100	109
186150	103
186200	105
186250	102
186300	127
186350	96
186400	108
186450	113
186500	117
186550	104
186600	108
186650	120
186700	104
186750	91
186800	82
186850	111
186900	114
186950	98
187000	109
187050	131
187100	107
187150	119
187200	113
187250	98
187300	102
187350	116
187400	97
187450	109
187500	109
187550	111
187600	105
187650	118
187700	89
187750	99
187800	125
187850	121
187900	114
187950	112
188000	110
188050	109
188100	119
188150	122
188200	90
188250	102
188300	104
188350	115
188400	116
188450	130
188500	122
188550	147
188600	105
188650	107
188700	98
188750	105
188800	115
188850	108
188900	125
188950	120
189000	105
189050	119
189100	140
189150	109
189200	141
189250	110
189300	110
189350	116
189400	94
189450	102
189500	94
189550	111
189600	117
189650	92
189700	101
189750	118
189800	88
189850	97
189900	120
189950	103
190000	122
