generation	Nc	average_age	max_age
179800	7578	3.96912	41
179850	7516	3.99747	43
179900	7522	3.96078	37
179950	7530	3.97676	42
180000	103	4.85437	33
180005	109	3.88073	20
180010	106	4.14151	21
180015	97	4.86598	26
180020	104	4.40385	31
180025	100	4.14	19
180030	117	4.1453	22
180035	99	4.35354	27
180040	108	4.27778	22
180045	104	4.76923	20
180050	101	4.33663	22
180100	102	3.91176	16
180150	104	3.47115	16
180200	99	3.78788	19
180250	99	4.86869	21
180300	94	3.80851	34
180350	98	3.55102	19
180400	100	4.22	20
180450	105	3.45714	16
180500	104	4.06731	18
180550	95	4.15789	28
180600	95	4.56842	28
180650	89	3.93258	21
180700	94	3.73404	28
180750	104	4.08654	28
180800	99	5	34
180850	104	4.02885	23
180900	101	3.79208	20
180950	97	4.37113	19
181000	94	2.93617	9
181050	99	3.66667	19
181100	89	4.53933	29
181150	114	3.58772	19
181200	104	4.56731	34
181250	99	4	21
181300	94	4.07447	22
181350	108	3.88889	22
181400	106	4.72642	23
181450	99	4.05051	21
181500	104	3.52885	18
181550	93	4.09677	24
181600	97	4.01031	20
181650	97	3.47423	21
181700	103	4.28155	31
181750	79	3.86076	16
181800	107	3.62617	17
181850	109	2.99083	15
181900	95	3.51579	20
181950	98	4.5102	27
182000	110	5.61818	41
182050	91	2.86813	15
182100	96	4.19792	17
182150	93	3.51613	17
182200	95	3.8	27
182250	98	4.9898	34
182300	107	3.95327	16
182350	85	3.84706	24
182400	100	3.7	18
182450	105	3.38095	16
182500	106	3.35849	20
182550	112	3.39286	24
182600	93	4.05376	20
182650	102	4.29412	22
182700	106	3.24528	18
182750	101	3.71287	27
182800	98	4.41837	39
182850	101	3.59406	20
182900	95	3.66316	17
182950	98	4.07143	27
183000	108	3.60185	16
183050	94	4.58511	21
183100	105	4.06667	23
183150	102	3.79412	19
183200	103	4.21359	23
183250	105	4.24762	19
183300	85	4.74118	29
183350	102	4.02941	20
183400	113	3.52212	15
183450	94	4.05319	23
183500	101	4.63366	19
183550	100	3.96	19
183600	96	3.76042	17
183650	96	4.0625	18
183700	99	3.9697	24
183750	96	4.29167	22
183800	103	3.91262	23
183850	91	3.82418	18
183900	113	4.30973	20
183950	92	4.77174	20
184000	107	2.68224	13
184050	104	4.39423	21
184100	114	4.21053	30
184150	99	3.50505	19
184200	98	4.03061	26
184250	102	4.0098	21
184300	109	2.94495	23
184350	97	4.18557	18
184400	92	4.5	19
184450	107	4.74766	37
184500	105	3.84762	20
184550	92	3.36957	20
184600	95	3.98947	22
184650	106	4.24528	22
184700	86	3.89535	18
184750	101	5.06931	25
184800	99	3.57576	13
184850	105	4.5619	27
184900	99	4.17172	19
184950	92	3.75	19
185000	101	3.72277	24
185050	95	4.10526	24
185100	96	4.10417	21
185150	102	4.45098	23
185200	87	4.09195	18
185250	98	3.83673	17
185300	92	4.11957	20
185350	102	4.51961	31
185400	96	4.20833	25
185450	100	3.22	18
185500	99	3.05051	12
185550	104	4.61538	19
185600	114	4.48246	26
185650	91	4.46154	30
185700	101	4.78218	19
185750	90	4.88889	23
185800	89	3.82022	24
185850	103	4.21359	18
185900	100	4.59	24
185950	96	4.66667	18
186000	92	4.01087	22
186050	95	4.37895	22
186100	95	3.38947	18
186150	108	4.13889	26
186200	88	3.625	14
186250	103	3.30097	19
186300	101	3.90099	17
186350	99	3.64646	15
186400	103	4.71845	24
186450	100	3.62	16
186500	100	3.87	18
186550	105	3.80952	17
186600	89	3.86517	17
186650	101	3.77228	19
186700	109	4.13761	25
186750	95	4.01053	20
186800	94	4.46809	23
186850	97	4.46392	31
186900	98	4.07143	19
186950	104	3.86538	25
187000	100	3.35	15
187050	94	4.17021	23
187100	102	3.53922	18
187150	103	3.29126	21
187200	99	4.38384	52
187250	102	3.47059	19
187300	99	3.39394	14
187350	107	4.71963	24
187400	98	4.20408	33
187450	102	3.54902	15
187500	87	3.72414	21
187550	90	5.04444	25
187600	95	4.53684	20
187650	96	3.64583	20
187700	103	3.29126	21
187750	111	4.54054	23
187800	104	4.81731	20
187850	91	3.69231	18
187900	106	3.36792	14
187950	102	3.38235	20
188000	95	4.42105	21
188050	104	4.63462	28
188100	98	4.34694	33
188150	105	4.4	22
188200	103	3.63107	21
188250	98	4.21429	19
188300	110	4.20909	17
188350	90	3.94444	16
188400	87	3.85057	27
188450	106	4.54717	24
188500	102	3.89216	15
188550	97	3.48454	19
188600	104	4.58654	23
188650	98	4.30612	15
188700	100	3.56	12
188750	102	3.92157	26
188800	106	3.93396	31
188850	97	4.24742	21
188900	96	3.91667	25
188950	108	4.75	26
189000	99	3.9798	25
189050	109	4.11009	18
189100	90	3.14444	17
189150	80	3.2375	24
189200	96	5.13542	35
189250	93	3.86022	19
189300	101	4.87129	18
189350	98	4.4898	28
189400	97	3.96907	19
189450	105	3.45714	19
189500	89	3.86517	18
189550	104	3.30769	18
189600	102	4.32353	24
189650	104	4.06731	22
189700	106	5	36
189750	100	4.3	23
189800	96	4.05208	20
189850	97	4.31959	19
189900	95	3.43158	19
189950	96	4.42708	29
190000	101	3.07921	18
