generation	Nc	average_age	max_age
179800	7564	4.03001	39
179850	7483	4.03114	50
179900	7520	3.98457	43
179950	7404	3.96542	44
180000	108	5.42593	25
180005	101	4.09901	30
180010	97	4.10309	22
180015	103	4.1068	26
180020	99	3.9697	31
180025	93	3.96774	23
180030	97	4.71134	28
180035	105	3.38095	22
180040	97	3.26804	11
180045	96	3.15625	14
180050	95	3.88421	19
180100	96	3.70833	22
180150	94	4.30851	30
180200	106	3.9434	28
180250	96	3.76042	16
180300	105	3.98095	18
180350	101	4.08911	24
180400	99	3.9798	21
180450	98	4.46939	21
180500	101	3.49505	22
180550	104	4.13462	30
180600	90	3.06667	13
180650	95	3.89474	28
180700	97	4.30928	18
180750	97	4.97938	21
180800	92	3.93478	18
180850	100	4.59	24
180900	99	3.69697	18
180950	91	3.71429	15
181000	105	4.04762	24
181050	96	4.16667	18
181100	99	3.53535	21
181150	105	4.40952	26
181200	98	3.15306	17
181250	99	3.77778	25
181300	101	4.61386	35
181350	107	4.46729	24
181400	109	3.47706	25
181450	118	4.0339	24
181500	90	4.18889	17
181550	99	4.08081	24
181600	107	4.28037	23
181650	95	3.71579	26
181700	103	3.66019	19
181750	100	4.33	22
181800	97	3.97938	35
181850	97	4.42268	22
181900	108	3.7963	20
181950	97	3.56701	19
182000	97	4.12371	29
182050	108	4.17593	33
182100	107	4.02804	27
182150	89	4.44944	17
182200	106	4.03774	23
182250	102	3.57843	35
182300	107	4	20
182350	95	3.67368	21
182400	97	4.79381	26
182450	106	3.72642	23
182500	97	3.96907	19
182550	99	3.55556	16
182600	97	3.84536	21
182650	95	4.53684	18
182700	100	3.65	14
182750	97	3.53608	28
182800	105	4.29524	38
182850	102	3.56863	19
182900	99	5.17172	37
182950	102	4.86275	29
183000	108	4.0463	18
183050	96	4.09375	23
183100	112	3.53571	30
183150	96	4.04167	20
183200	95	3.07368	19
183250	111	4.18919	21
183300	107	4.82243	22
183350	97	4.70103	25
183400	122	4.35246	18
183450	100	3.69	20
183500	92	4.06522	18
183550	110	3.99091	15
183600	103	4.87379	30
183650	104	3.86538	20
183700	104	4.125	23
183750	103	3.45631	18
183800	96	4.0625	26
183850	97	3.47423	16
183900	98	4.08163	16
183950	96	4.39583	39
184000	111	4.00901	20
184050	102	4.20588	30
184100	102	3.79412	25
184150	112	3.77679	22
184200	106	3.92453	26
184250	97	4.4433	31
184300	107	3.92523	25
184350	100	3.87	26
184400	99	4.32323	23
184450	99	4.0101	23
184500	88	4.51136	20
184550	100	4.05	18
184600	96	4.02083	29
184650	107	3.16822	19
184700	93	5.19355	34
184750	97	4.18557	15
184800	105	4.48571	22
184850	105	4.45714	28
184900	101	3.32673	28
184950	103	3.81553	28
185000	99	4.9899	38
185050	98	3.66327	24
185100	97	4.38144	23
185150	95	4.16842	26
185200	100	3.26	28
185250	109	4.6055	41
185300	103	4.52427	21
185350	114	3.44737	18
185400	104	4.06731	23
185450	102	3.60784	18
185500	107	4	27
185550	101	4.19802	30
185600	101	3.62376	20
185650	96	4.42708	23
185700	100	3.54	17
185750	98	3.72449	21
185800	103	3.51456	16
185850	102	4.04902	27
185900	101	5.15842	22
185950	96	3.57292	18
186000	103	4.42718	36
186050	82	3.95122	27
186100	95	4.06316	21
186150	104	4.13462	29
186200	108	3.5463	24
186250	95	4.12632	24
186300	107	4.30841	19
186350	90	4.03333	25
186400	99	3.77778	19
186450	105	4.66667	27
186500	98	4.12245	23
186550	106	4.76415	34
186600	98	4.83673	26
186650	104	4.23077	17
186700	103	3.83495	21
186750	96	4.91667	26
186800	110	3.3	23
186850	97	3.8866	28
186900	97	4.01031	31
186950	90	4.32222	24
187000	102	3.55882	23
187050	104	3.68269	17
187100	95	5.01053	23
187150	101	4.10891	24
187200	100	4.22	25
187250	102	3.78431	21
187300	105	3.42857	25
187350	92	4.51087	38
187400	85	3.36471	25
187450	99	4.66667	25
187500	106	3.59434	22
187550	98	3.20408	18
187600	103	4.29126	20
187650	111	3.61261	22
187700	99	3.17172	22
187750	108	4.15741	31
187800	96	4.36458	18
187850	95	3.85263	39
187900	98	3.92857	27
187950	101	4.22772	22
188000	91	4.48352	26
188050	91	3.32967	14
188100	98	3.59184	19
188150	100	5.18	24
188200	105	3.35238	16
188250	99	3.72727	17
188300	107	3.8972	21
188350	103	3.79612	30
188400	99	3.90909	16
188450	107	4.46729	22
188500	97	4.65979	33
188550	106	3.87736	22
188600	103	3.92233	30
188650	106	4.06604	21
188700	107	4.23364	31
188750	109	3.45872	24
188800	96	4.69792	34
188850	90	3.63333	18
188900	95	4.26316	15
188950	112	3.66964	22
189000	98	3.30612	12
189050	99	4.24242	24
189100	101	3.36634	16
189150	109	4.33028	19
189200	98	4.5	28
189250	98	3.68367	24
189300	97	4.71134	17
189350	89	4.69663	22
189400	92	4.43478	24
189450	97	4.43299	27
189500	97	3.90722	18
189550	96	4.5	36
189600	110	3.83636	18
189650	97	4.17526	22
189700	102	3.69608	33
189750	99	4.0202	22
189800	102	3.86275	19
189850	95	3.69474	26
189900	94	4.01064	16
189950	95	4.6	23
190000	112	4.00893	21
