generation	Nc
179800	4257
179850	4295
179900	4430
179950	4240
180000	61
180005	39
180010	42
180015	62
180020	101
180025	110
180030	107
180035	114
180040	127
180045	120
180050	100
180100	111
180150	110
180200	114
180250	123
180300	112
180350	113
180400	120
180450	104
180500	117
180550	136
180600	99
180650	135
180700	113
180750	99
180800	115
180850	119
180900	115
180950	96
181000	105
181050	113
181100	130
181150	120
181200	113
181250	121
181300	97
181350	107
181400	100
181450	109
181500	110
181550	109
181600	102
181650	127
181700	118
181750	111
181800	123
181850	116
181900	113
181950	89
182000	117
182050	137
182100	113
182150	118
182200	110
182250	112
182300	120
182350	117
182400	110
182450	108
182500	124
182550	116
182600	117
182650	130
182700	105
182750	113
182800	125
182850	129
182900	105
182950	108
183000	132
183050	106
183100	125
183150	119
183200	115
183250	90
183300	123
183350	128
183400	111
183450	106
183500	117
183550	106
183600	114
183650	129
183700	113
183750	130
183800	110
183850	119
183900	115
183950	105
184000	107
184050	83
184100	122
184150	106
184200	117
184250	134
184300	130
184350	114
184400	91
184450	119
184500	100
184550	109
184600	105
184650	116
184700	109
184750	112
184800	99
184850	105
184900	105
184950	113
185000	86
185050	112
185100	108
185150	126
185200	118
185250	130
185300	95
185350	126
185400	116
185450	111
185500	113
185550	110
185600	110
185650	116
185700	117
185750	96
185800	106
185850	103
185900	121
185950	120
186000	110
186050	135
186100	122
186150	113
186200	105
186250	107
186300	114
186350	120
186400	116
186450	116
186500	85
186550	109
186600	110
186650	96
186700	111
186750	95
186800	120
186850	102
186900	114
186950	113
187000	122
187050	101
187100	107
187150	97
187200	121
187250	109
187300	125
187350	111
187400	101
187450	109
187500	107
187550	118
187600	113
187650	93
187700	100
187750	123
187800	115
187850	116
187900	97
187950	97
188000	125
188050	106
188100	107
188150	111
188200	104
188250	112
188300	128
188350	115
188400	116
188450	142
188500	105
188550	115
188600	105
188650	104
188700	125
188750	107
188800	120
188850	112
188900	122
188950	99
189000	109
189050	112
189100	115
189150	93
189200	88
189250	97
189300	101
189350	114
189400	116
189450	110
189500	104
189550	104
189600	108
189650	130
189700	106
189750	110
189800	112
189850	115
189900	116
189950	115
190000	112
