generation	Nc	average_age	max_age
179800	7433	4.00094	52
179850	7503	3.99547	49
179900	7559	4.02302	42
179950	7533	4.0296	40
180000	89	4.8427	34
180005	99	4.19192	20
180010	92	3.94565	18
180015	104	4.15385	17
180020	108	4.03704	17
180025	104	3.88462	21
180030	103	3.90291	18
180035	98	3.80612	17
180040	93	4.19355	22
180045	99	3.51515	20
180050	103	4.43689	24
180100	89	4.16854	18
180150	96	4.77083	29
180200	92	3.81522	16
180250	93	4.2043	36
180300	95	4.10526	26
180350	101	3.07921	16
180400	99	5.0101	34
180450	98	4.4898	26
180500	103	4.13592	23
180550	105	4.69524	19
180600	96	3.44792	23
180650	92	3.93478	21
180700	95	4.09474	20
180750	97	4.39175	32
180800	109	4.0367	19
180850	105	4.05714	22
180900	101	4.57426	25
180950	92	4.32609	35
181000	96	3.40625	17
181050	97	4.36082	21
181100	94	4.53191	24
181150	97	4.47423	25
181200	92	3.47826	19
181250	90	4.75556	22
181300	99	4.36364	22
181350	91	4.37363	23
181400	90	3.38889	30
181450	100	3.17	16
181500	107	3.57944	18
181550	100	3.78	19
181600	94	3.87234	17
181650	90	3.47778	17
181700	97	4.47423	27
181750	97	4.3299	26
181800	90	3.94444	28
181850	104	4.26923	33
181900	91	4.15385	11
181950	99	3.45455	22
182000	104	3.88462	19
182050	106	4.54717	19
182100	110	3.78182	28
182150	89	3.79775	19
182200	101	4.78218	28
182250	93	3.44086	22
182300	92	3.98913	20
182350	108	4.18519	18
182400	99	4.15152	15
182450	107	4.29907	22
182500	101	3.9901	22
182550	98	4.23469	38
182600	97	4.15464	22
182650	102	4.16667	33
182700	96	3.67708	17
182750	94	4.03191	14
182800	98	3.76531	25
182850	102	4.41176	31
182900	99	4.26263	39
182950	87	3.94253	24
183000	88	3.47727	21
183050	102	3.23529	22
183100	97	4.25773	19
183150	92	4.3913	29
183200	97	3.47423	18
183250	97	4.30928	19
183300	99	3.88889	21
183350	110	4.29091	36
183400	103	3.87379	20
183450	110	4	26
183500	106	4.4717	21
183550	99	4.39394	24
183600	106	3.71698	22
183650	107	3.70093	26
183700	108	3.96296	22
183750	114	4.14035	16
183800	103	3.70874	20
183850	101	3.76238	19
183900	98	4.08163	19
183950	102	3.90196	22
184000	104	4.13462	25
184050	89	3.91011	27
184100	97	3.7732	17
184150	103	4.12621	19
184200	97	4.13402	27
184250	103	4.63107	34
184300	99	4.30303	18
184350	105	4.44762	24
184400	100	4.02	36
184450	101	4.39604	34
184500	97	4.03093	16
184550	102	5.13725	28
184600	102	4.60784	30
184650	105	3.92381	22
184700	106	4.42453	36
184750	99	3.49495	15
184800	103	4.41748	21
184850	94	4.2234	21
184900	88	3.61364	19
184950	95	3.85263	17
185000	97	4.4433	37
185050	102	3.78431	18
185100	98	4.30612	31
185150	91	4.41758	47
185200	96	4.48958	22
185250	98	4.76531	18
185300	92	3.57609	16
185350	104	4.125	19
185400	116	3.62931	20
185450	98	3.81633	17
185500	94	5.07447	33
185550	102	3.59804	19
185600	82	3.52439	25
185650	93	3.4086	14
185700	102	3.77451	29
185750	102	3.92157	17
185800	99	4.93939	32
185850	95	4.33684	21
185900	102	4.12745	18
185950	109	4.10092	20
186000	106	4.38679	26
186050	92	3.91304	19
186100	98	3.73469	18
186150	101	3.55446	22
186200	96	3.35417	27
186250	100	4.25	24
186300	102	2.7451	15
186350	94	3.84043	18
186400	98	4.46939	22
186450	97	4.12371	18
186500	98	3.91837	31
186550	95	3.45263	17
186600	90	4.17778	15
186650	100	3.54	19
186700	104	4.51923	24
186750	99	4.84848	25
186800	104	4.03846	23
186850	108	4.05556	18
186900	100	4.16	19
186950	103	3.78641	27
187000	113	4.79646	27
187050	104	4.375	20
187100	105	3.27619	20
187150	99	4.05051	15
187200	99	3.63636	26
187250	86	3.18605	19
187300	78	3.25641	17
187350	102	4.16667	26
187400	106	4.13208	27
187450	97	3.58763	20
187500	104	3.43269	23
187550	102	3.52941	19
187600	94	3.87234	17
187650	98	4.22449	16
187700	104	3.375	22
187750	96	3.51042	20
187800	104	3.93269	21
187850	107	3.94393	30
187900	107	3.46729	20
187950	106	4.19811	19
188000	103	3.94175	18
188050	101	4.21782	20
188100	84	3.53571	25
188150	99	4.10101	29
188200	107	3.95327	23
188250	95	4.02105	16
188300	96	3.5	16
188350	99	4.43434	21
188400	96	4.54167	27
188450	102	4.44118	27
188500	106	4.00943	25
188550	102	4.01961	18
188600	94	3.64894	21
188650	95	3.69474	20
188700	96	4.1875	16
188750	106	4.17925	27
188800	90	4	22
188850	105	4.2	25
188900	109	3.41284	17
188950	101	3.81188	22
189000	104	3.65385	19
189050	77	3.72727	18
189100	98	4.18367	22
189150	100	4.13	28
189200	99	4.0202	23
189250	104	4.10577	24
189300	97	4.3299	20
189350	96	4.46875	22
189400	96	3.39583	21
189450	92	3.33696	21
189500	102	4.89216	22
189550	108	4.24074	28
189600	109	4.29358	21
189650	95	4.34737	22
189700	101	4.75248	19
189750	96	4.85417	16
189800	89	4.42697	21
189850	103	4.72816	30
189900	95	4.66316	21
189950	93	3.69892	20
190000	94	3.37234	21
