generation	Nc	average_age	max_age
179800	7582	3.9541	35
179850	7569	4.116	45
179900	7563	4.0164	51
179950	7494	4.08193	39
180000	103	4.94175	28
180005	93	4.51613	33
180010	88	4.72727	21
180015	99	3.51515	26
180020	96	3.76042	21
180025	101	3.70297	17
180030	95	3.45263	18
180035	90	4.53333	21
180040	98	3.80612	20
180045	96	3.3125	20
180050	89	2.96629	15
180100	102	3.90196	19
180150	99	3.70707	24
180200	99	4.41414	22
180250	96	4.5625	22
180300	101	4.15842	34
180350	93	3.31183	26
180400	99	4.63636	27
180450	98	4.04082	29
180500	97	5.1134	19
180550	99	3.91919	24
180600	85	3.30588	20
180650	93	3.94624	23
180700	98	3.63265	22
180750	106	2.90566	17
180800	104	3.93269	25
180850	103	3.56311	22
180900	103	4.27184	27
180950	104	4.23077	43
181000	104	3.60577	16
181050	94	4.38298	20
181100	100	3.78	19
181150	104	4.51923	24
181200	98	3.7551	17
181250	100	3.39	20
181300	95	3.52632	16
181350	103	4.21359	21
181400	95	5.15789	26
181450	100	4.2	37
181500	89	3.77528	21
181550	94	4.18085	22
181600	102	3.7451	23
181650	113	3.42478	18
181700	104	3.27885	34
181750	100	2.97	14
181800	107	3.97196	22
181850	103	3.79612	18
181900	102	3.72549	19
181950	87	3.90805	16
182000	101	5.59406	48
182050	102	4.17647	25
182100	103	3.99029	26
182150	116	3.93103	22
182200	106	4.92453	33
182250	98	3.61224	13
182300	88	3.19318	14
182350	98	4.16327	18
182400	97	3.40206	21
182450	99	4.23232	29
182500	106	3.38679	34
182550	103	3.49515	16
182600	99	3.34343	14
182650	97	4.37113	25
182700	112	3.88393	31
182750	94	3.84043	20
182800	97	3.29897	17
182850	99	3.70707	21
182900	106	3.99057	27
182950	106	4.03774	17
183000	107	4.00935	30
183050	107	3.96262	21
183100	105	4.65714	19
183150	104	4.05769	30
183200	112	3.38393	27
183250	98	3.80612	19
183300	93	3.03226	17
183350	95	4.62105	25
183400	101	4.29703	25
183450	100	4.35	26
183500	104	4.14423	30
183550	103	3.96117	18
183600	90	3.93333	18
183650	95	4.48421	19
183700	88	3.90909	20
183750	101	4.28713	19
183800	95	4.54737	31
183850	98	4.38776	19
183900	101	3.18812	16
183950	93	3.41935	23
184000	97	4.49485	24
184050	101	3.72277	18
184100	98	3.62245	22
184150	108	3.91667	26
184200	102	4.48039	17
184250	112	3.85714	22
184300	98	4.30612	31
184350	91	4.20879	17
184400	82	3.07317	16
184450	104	4.20192	17
184500	94	3.7234	26
184550	95	5.11579	47
184600	107	3.47664	32
184650	102	3.26471	13
184700	101	4.0198	20
184750	88	3.85227	21
184800	91	3.24176	20
184850	100	3.37	26
184900	102	4.01961	17
184950	106	3.90566	14
185000	98	3.65306	26
185050	102	3.78431	17
185100	101	3.85149	19
185150	98	4.16327	33
185200	98	4.30612	23
185250	96	3.5	16
185300	101	4.10891	17
185350	96	4.09375	22
185400	102	3.60784	16
185450	99	3.92929	41
185500	93	3.64516	16
185550	108	4.57407	21
185600	100	3.7	16
185650	95	3.48421	17
185700	98	3.93878	17
185750	95	3.53684	18
185800	97	4.24742	22
185850	88	4.44318	28
185900	103	4.65049	18
185950	100	4.06	40
186000	102	3.7549	23
186050	98	3.81633	31
186100	90	4.04444	13
186150	104	4.31731	25
186200	102	3.57843	20
186250	86	4.17442	21
186300	97	3.94845	17
186350	108	3.39815	30
186400	103	3.50485	17
186450	106	3.68868	18
186500	107	4.19626	17
186550	100	3.76	23
186600	97	4.76289	29
186650	88	4.18182	28
186700	96	4.27083	35
186750	102	3.64706	15
186800	102	3.9902	26
186850	99	3.9899	20
186900	100	3.23	21
186950	103	3.92233	23
187000	88	3.80682	18
187050	107	3.66355	18
187100	93	3.82796	17
187150	97	3.62887	29
187200	104	4.19231	18
187250	100	4.38	32
187300	93	4.44086	31
187350	113	3.68142	21
187400	94	3.35106	14
187450	96	3.92708	18
187500	97	4.3299	34
187550	96	3.77083	19
187600	95	4.18947	23
187650	97	3.94845	27
187700	105	3.55238	14
187750	98	4.15306	30
187800	85	3.47059	19
187850	104	3.38462	23
187900	88	4.625	17
187950	99	4.69697	21
188000	89	4.80899	26
188050	107	3.64486	15
188100	110	3.73636	25
188150	105	4.15238	18
188200	99	4.17172	18
188250	97	3.58763	14
188300	92	3.79348	19
188350	94	4.5	18
188400	92	4.81522	24
188450	99	3.69697	27
188500	90	3.78889	28
188550	101	3.52475	19
188600	101	4.44554	22
188650	109	3.93578	31
188700	98	4.7449	29
188750	104	3.78846	22
188800	93	3.98925	22
188850	98	4.69388	21
188900	97	3.65979	24
188950	89	3.88764	24
189000	102	3.37255	17
189050	101	3.55446	16
189100	108	4.13889	23
189150	102	4.29412	21
189200	94	3.34043	21
189250	99	4.14141	27
189300	101	3.30693	22
189350	100	4.36	21
189400	100	4.17	22
189450	96	3.72917	20
189500	103	3.73786	16
189550	98	4.45918	29
189600	98	3.27551	26
189650	96	4.01042	20
189700	104	3.98077	28
189750	98	3.9898	22
189800	96	4.57292	26
189850	111	3.63063	24
189900	98	3.79592	17
189950	108	3.87963	18
190000	94	4.29787	30
