generation	Nc
179800	4186
179850	4364
179900	4097
179950	4291
180000	56
180005	69
180010	66
180015	67
180020	114
180025	120
180030	113
180035	119
180040	124
180045	103
180050	109
180100	95
180150	121
180200	121
180250	106
180300	125
180350	112
180400	107
180450	117
180500	119
180550	104
180600	126
180650	121
180700	120
180750	117
180800	113
180850	128
180900	111
180950	110
181000	129
181050	122
181100	121
181150	108
181200	111
181250	118
181300	132
181350	118
181400	118
181450	98
181500	103
181550	105
181600	112
181650	105
181700	135
181750	109
181800	99
181850	116
181900	115
181950	100
182000	108
182050	114
182100	123
182150	115
182200	118
182250	107
182300	128
182350	93
182400	99
182450	130
182500	108
182550	100
182600	119
182650	101
182700	103
182750	111
182800	93
182850	100
182900	118
182950	117
183000	132
183050	115
183100	88
183150	119
183200	129
183250	104
183300	112
183350	109
183400	111
183450	103
183500	94
183550	107
183600	109
183650	109
183700	110
183750	128
183800	111
183850	96
183900	110
183950	112
184000	118
184050	134
184100	127
184150	121
184200	106
184250	101
184300	128
184350	110
184400	113
184450	124
184500	108
184550	125
184600	115
184650	115
184700	104
184750	117
184800	120
184850	108
184900	111
184950	123
185000	125
185050	123
185100	113
185150	121
185200	110
185250	121
185300	111
185350	105
185400	96
185450	116
185500	118
185550	123
185600	112
185650	107
185700	103
185750	120
185800	120
185850	106
185900	124
185950	115
186000	104
186050	106
186100	110
186150	104
186200	111
186250	104
186300	113
186350	97
186400	112
186450	102
186500	116
186550	120
186600	122
186650	124
186700	108
186750	113
186800	118
186850	106
186900	109
186950	114
187000	112
187050	110
187100	100
187150	115
187200	109
187250	114
187300	108
187350	121
187400	119
187450	132
187500	119
187550	119
187600	107
187650	110
187700	120
187750	112
187800	104
187850	112
187900	105
187950	118
188000	106
188050	103
188100	139
188150	121
188200	122
188250	109
188300	110
188350	113
188400	133
188450	106
188500	100
188550	116
188600	108
188650	95
188700	114
188750	110
188800	105
188850	102
188900	122
188950	123
189000	121
189050	120
189100	94
189150	106
189200	99
189250	127
189300	130
189350	122
189400	128
189450	93
189500	103
189550	115
189600	120
189650	113
189700	118
189750	102
189800	101
189850	126
189900	101
189950	94
190000	136
