generation	Nc	average_age	max_age
179800	7537	3.97187	34
179850	7497	4.03081	34
179900	7373	4.08165	39
179950	7524	3.97541	41
180000	100	4.77	21
180005	108	4.11111	23
180010	104	4.03846	18
180015	102	3.38235	18
180020	90	3.23333	23
180025	96	4.34375	15
180030	93	4.50538	17
180035	109	3.73394	17
180040	104	4.13462	19
180045	103	4.07767	22
180050	95	3.28421	22
180100	85	4.07059	15
180150	99	3.61616	23
180200	100	3.69	21
180250	98	4.21429	16
180300	95	3.90526	21
180350	106	3.68868	20
180400	108	4.26852	28
180450	98	3.67347	17
180500	95	3.37895	22
180550	102	4.08824	20
180600	99	3.64646	20
180650	79	3.56962	16
180700	89	3.8764	19
180750	95	4.41053	18
180800	99	4.06061	21
180850	112	4.40179	28
180900	101	4.26733	19
180950	99	3.54545	17
181000	103	4.63107	34
181050	105	4.06667	27
181100	102	4.43137	35
181150	97	4.97938	29
181200	96	4.35417	23
181250	108	3.67593	25
181300	99	4.14141	17
181350	106	4.01887	26
181400	106	3.37736	31
181450	96	4.53125	22
181500	98	2.7551	17
181550	96	4.23958	21
181600	108	3.69444	20
181650	96	3.91667	20
181700	105	4.19048	30
181750	106	3.68868	27
181800	99	4.38384	28
181850	97	3.37113	24
181900	100	3.84	17
181950	91	3.72527	16
182000	93	4.08602	30
182050	95	4	23
182100	102	3.5	19
182150	104	3.75962	25
182200	100	3.71	17
182250	95	3.57895	14
182300	104	3.91346	27
182350	104	4.13462	15
182400	105	3.70476	16
182450	101	3.0495	18
182500	102	3.9902	24
182550	93	4.21505	20
182600	105	4.01905	13
182650	107	3.27103	16
182700	91	3.87912	24
182750	103	4.57282	26
182800	100	3.57	23
182850	92	3.40217	25
182900	109	3.58716	23
182950	100	4.69	26
183000	115	4.43478	25
183050	101	4.22772	31
183100	102	4.61765	28
183150	104	3.72115	21
183200	97	4.28866	24
183250	95	3.87368	25
183300	95	4.46316	20
183350	103	3.66019	31
183400	92	3.65217	17
183450	107	3.85047	27
183500	105	4.2381	24
183550	99	3.45455	19
183600	107	3.93458	26
183650	93	4.91398	31
183700	100	3.58	19
183750	97	3.82474	14
183800	102	3.79412	15
183850	99	3.27273	22
183900	106	3.67925	16
183950	92	4.48913	17
184000	95	3.48421	17
184050	104	3.86538	19
184100	95	4.06316	29
184150	95	4.28421	17
184200	97	4.35052	21
184250	96	4.20833	18
184300	97	3.68041	21
184350	100	4.89	19
184400	105	4.3619	31
184450	102	4.65686	40
184500	107	3.46729	19
184550	109	3.51376	12
184600	98	3.2551	13
184650	109	4.55046	20
184700	104	4.00962	27
184750	114	4.15789	25
184800	100	3.37	20
184850	93	4.13978	36
184900	100	3.95	15
184950	105	4.19048	21
185000	112	3.45536	26
185050	89	3.98876	24
185100	115	3.92174	26
185150	98	3.92857	35
185200	90	3.34444	15
185250	104	3.80769	20
185300	100	4.2	22
185350	109	4.40367	24
185400	98	3.80612	20
185450	93	4.47312	23
185500	96	4.17708	16
185550	100	3.6	13
185600	93	4.30108	26
185650	95	4.26316	27
185700	86	4.18605	17
185750	100	3.3	21
185800	110	3.88182	24
185850	96	3.45833	21
185900	99	4.11111	17
185950	103	3.8835	17
186000	98	3.71429	13
186050	98	4.2551	25
186100	98	3.26531	19
186150	91	4.18681	28
186200	98	3.61224	26
186250	94	3.69149	18
186300	98	4.06122	14
186350	107	4.47664	21
186400	100	4.27	27
186450	110	4.09091	21
186500	106	3.91509	26
186550	89	3.89888	23
186600	106	4.03774	20
186650	92	3.93478	21
186700	108	4.06481	17
186750	98	4.03061	25
186800	97	4.85567	25
186850	109	3.38532	16
186900	100	4.62	27
186950	101	3.73267	16
187000	91	5.40659	23
187050	110	4.47273	21
187100	108	3.40741	19
187150	93	4.39785	24
187200	93	4.46237	23
187250	109	3.2844	21
187300	104	3.88462	28
187350	88	4.23864	26
187400	106	4.23585	19
187450	112	3.85714	22
187500	100	4.15	28
187550	86	3.81395	20
187600	98	3.78571	20
187650	100	4.15	22
187700	101	4.74257	28
187750	102	3.83333	25
187800	102	4.21569	23
187850	98	3.72449	28
187900	114	4.39474	25
187950	90	4.07778	23
188000	109	4.33945	20
188050	95	4.07368	23
188100	100	4.53	21
188150	101	4.28713	19
188200	103	5.07767	26
188250	101	3.85149	20
188300	91	3.84615	21
188350	104	3.47115	19
188400	100	4.01	16
188450	105	4.32381	26
188500	98	3.69388	17
188550	100	4.31	22
188600	89	4.79775	32
188650	92	3.86957	16
188700	101	3.66337	22
188750	96	5.09375	25
188800	99	3.69697	22
188850	87	3.70115	20
188900	107	4.38318	21
188950	102	3.57843	20
189000	91	4.04396	16
189050	108	3.89815	25
189100	98	3.80612	29
189150	101	4.06931	23
189200	109	4.22936	20
189250	107	4.03738	21
189300	105	3.71429	22
189350	91	3.93407	22
189400	102	3.95098	17
189450	105	3.97143	25
189500	86	4.40698	18
189550	99	4.32323	30
189600	96	3.67708	17
189650	94	3.90426	23
189700	95	3.63158	20
189750	102	4.26471	22
189800	91	4.24176	22
189850	96	4.73958	22
189900	89	4.58427	27
189950	116	4.03448	28
190000	96	3.07292	17
