generation	Nc	average_age	max_age
179800	7518	4.07223	50
179850	7543	4.02492	39
179900	7545	4.01299	66
179950	7527	4	41
180000	88	5.09091	22
180005	106	3.99057	20
180010	89	4.42697	23
180015	103	3.59223	28
180020	101	3.75248	30
180025	108	3.39815	17
180030	97	4.41237	22
180035	98	4.44898	22
180040	103	3.87379	19
180045	102	3.34314	14
180050	90	3.02222	17
180100	100	4.3	21
180150	94	3.96809	24
180200	90	4.95556	33
180250	102	3.43137	28
180300	102	4.92157	41
180350	102	4.5	26
180400	93	3.90323	22
180450	101	3.35644	20
180500	90	3.27778	24
180550	99	4.18182	22
180600	92	3.78261	22
180650	107	4.07477	21
180700	101	3.41584	18
180750	111	4.01802	21
180800	109	3.62385	23
180850	91	4.04396	20
180900	95	4.11579	26
180950	111	3.86486	26
181000	95	3.6	18
181050	115	3.88696	27
181100	113	4.24779	19
181150	103	3.53398	18
181200	93	4.29032	24
181250	98	3.59184	26
181300	89	4.53933	27
181350	85	4.91765	26
181400	111	4.0991	24
181450	98	3.28571	25
181500	108	3.37037	23
181550	96	5.35417	27
181600	98	3.5	18
181650	97	3.68041	13
181700	101	3.86139	20
181750	97	4.59794	29
181800	104	3.92308	21
181850	108	3.15741	20
181900	100	3.28	14
181950	99	3.73737	20
182000	91	4.06593	23
182050	102	3.81373	14
182100	103	3.4466	18
182150	104	4.67308	19
182200	89	4.1236	20
182250	95	3.95789	17
182300	96	4.08333	24
182350	95	4.81053	31
182400	98	2.95918	19
182450	100	3.79	26
182500	100	3.83	18
182550	104	3.74038	17
182600	91	3.56044	20
182650	103	3.90291	22
182700	97	3.92784	24
182750	104	4.50962	39
182800	99	3.76768	19
182850	96	4.69792	23
182900	101	3.53465	19
182950	97	4.14433	23
183000	102	3.85294	23
183050	102	4.32353	20
183100	104	4.55769	21
183150	99	4.12121	17
183200	101	4.54455	18
183250	97	4.21649	19
183300	111	4.32432	20
183350	87	4.3908	28
183400	104	3.95192	35
183450	108	4.40741	30
183500	98	4.63265	32
183550	107	4.1028	21
183600	101	4.41584	24
183650	118	3.80508	36
183700	98	3.86735	16
183750	110	3.79091	23
183800	104	3.93269	27
183850	100	4.9	18
183900	98	3.81633	17
183950	98	4.40816	30
184000	106	4.13208	34
184050	103	4.37864	15
184100	100	3.74	17
184150	103	3.45631	22
184200	101	3.62376	29
184250	99	3.93939	21
184300	87	3.27586	16
184350	90	3.14444	27
184400	92	3.56522	16
184450	97	3.43299	33
184500	113	4.31858	28
184550	96	4.61458	27
184600	95	4.48421	28
184650	103	3.69903	22
184700	100	3.89	22
184750	97	3.5567	19
184800	94	3.71277	29
184850	100	3.87	17
184900	98	3.92857	22
184950	112	3.17857	20
185000	104	3.40385	16
185050	93	4.15054	18
185100	96	3.84375	20
185150	100	3.94	27
185200	110	4.05455	27
185250	107	3.84112	25
185300	95	4.54737	20
185350	96	3.25	14
185400	91	4.03297	25
185450	96	4.82292	37
185500	98	3.85714	21
185550	92	3.71739	20
185600	105	4.05714	21
185650	97	4.7732	31
185700	95	3.72632	22
185750	104	4.34615	21
185800	94	3.75532	24
185850	91	4.03297	32
185900	104	4.01923	21
185950	105	4.46667	26
186000	95	3.22105	13
186050	96	4.08333	36
186100	104	3.75	21
186150	106	3.83019	19
186200	98	4.70408	30
186250	109	4.04587	18
186300	97	3.96907	19
186350	93	3.82796	16
186400	101	3.44554	22
186450	93	4.41935	18
186500	106	3.5566	19
186550	93	3.90323	19
186600	97	3.75258	19
186650	98	4.20408	28
186700	89	4.21348	28
186750	95	3.82105	21
186800	95	4.15789	19
186850	92	3.95652	18
186900	102	4.03922	27
186950	91	4.10989	20
187000	98	4.41837	25
187050	94	3.88298	21
187100	99	3.76768	33
187150	99	4.0404	18
187200	99	3.81818	28
187250	90	3.9	22
187300	97	5.10309	25
187350	92	5.1087	31
187400	99	4.42424	22
187450	99	3.88889	28
187500	89	4.75281	35
187550	105	4.98095	28
187600	108	3.84259	23
187650	98	4.22449	17
187700	102	4.15686	29
187750	104	4.27885	20
187800	93	3.87097	20
187850	100	3.84	28
187900	92	3.42391	14
187950	98	4.13265	21
188000	104	3.43269	18
188050	103	4.06796	19
188100	107	3.36449	16
188150	93	3.92473	22
188200	96	3.78125	16
188250	91	3.26374	19
188300	96	3.98958	23
188350	96	4.45833	20
188400	94	4.41489	20
188450	103	4.03883	24
188500	106	4.12264	20
188550	102	4.78431	28
188600	105	4.69524	27
188650	108	3.74074	21
188700	99	3.46465	19
188750	111	3.6036	15
188800	100	4.43	28
188850	86	3.56977	22
188900	100	4.25	17
188950	107	3.72897	22
189000	96	4.10417	32
189050	106	3.66038	20
189100	103	4.48544	35
189150	105	3.18095	13
189200	98	3.55102	27
189250	95	4.33684	31
189300	100	4.32	31
189350	103	3.36893	18
189400	102	4.04902	32
189450	101	4.0297	21
189500	99	3.63636	17
189550	109	3.81651	28
189600	102	4.12745	23
189650	107	4.34579	24
189700	99	4.15152	20
189750	103	3.54369	18
189800	105	4.14286	21
189850	99	4.9798	33
189900	89	4.01124	19
189950	104	4.50962	25
190000	97	3.70103	19
