generation	Nc	average_age	max_age
179800	7454	3.96606	43
179850	7637	4.02187	37
179900	7480	3.98717	40
179950	7357	4.00884	44
180000	89	5.70787	51
180005	98	4.03061	18
180010	98	3.54082	15
180015	104	3.47115	20
180020	93	3.62366	25
180025	93	4.25806	30
180030	99	3.78788	17
180035	102	3.70588	22
180040	93	4.4086	15
180045	105	4	19
180050	85	4.04706	23
180100	105	4.45714	29
180150	103	3.87379	21
180200	104	4.58654	32
180250	96	4.66667	28
180300	90	4.35556	24
180350	101	4.0396	24
180400	95	4.37895	20
180450	103	3.83495	19
180500	104	4.15385	18
180550	108	3.56481	17
180600	101	4.19802	19
180650	100	4.42	22
180700	110	3.72727	23
180750	87	3.78161	18
180800	94	4.31915	23
180850	99	4.71717	22
180900	99	4.23232	25
180950	98	4.18367	30
181000	106	3.76415	21
181050	98	4.09184	19
181100	88	3.77273	18
181150	107	3.99065	30
181200	80	3.3625	16
181250	105	3.86667	22
181300	100	3.57	18
181350	83	3.66265	23
181400	90	3.75556	19
181450	101	3.82178	17
181500	116	3.49138	17
181550	103	3.58252	23
181600	97	4.30928	31
181650	104	4.5	35
181700	100	4.28	23
181750	96	4.23958	33
181800	106	3.70755	19
181850	100	4.16	19
181900	97	5.10309	23
181950	102	4.70588	29
182000	103	3.8835	17
182050	103	3.72816	18
182100	104	3.80769	17
182150	107	4.73832	27
182200	105	4.10476	22
182250	93	3.84946	29
182300	92	3.38043	35
182350	87	4.03448	16
182400	92	3.53261	15
182450	97	4.10309	18
182500	97	3.65979	32
182550	98	4.76531	36
182600	94	3.97872	27
182650	98	4.33673	33
182700	95	4.31579	22
182750	94	3.87234	17
182800	104	3.98077	24
182850	105	3.71429	23
182900	90	4	20
182950	105	4.48571	24
183000	112	4.05357	35
183050	96	3.71875	17
183100	113	3.17699	15
183150	101	3.89109	20
183200	101	4.47525	30
183250	101	3.39604	12
183300	108	4.0463	27
183350	88	3.85227	25
183400	100	3.41	22
183450	90	4.11111	27
183500	94	4.30851	19
183550	104	4.31731	23
183600	109	4.66972	27
183650	107	3.95327	20
183700	85	5.58824	37
183750	95	4.18947	18
183800	102	4.69608	37
183850	101	3.93069	26
183900	110	4.46364	18
183950	105	4.18095	28
184000	97	3.5567	21
184050	104	3.46154	19
184100	101	4.29703	22
184150	104	4.21154	20
184200	107	3.95327	19
184250	92	4.11957	29
184300	92	4.58696	21
184350	102	4.15686	32
184400	92	4.25	25
184450	101	4.08911	22
184500	106	3.4434	19
184550	93	3.48387	21
184600	101	3.67327	38
184650	90	4.58889	27
184700	97	4.1134	17
184750	92	3.88043	23
184800	101	4.20792	19
184850	108	3.9537	20
184900	95	4.33684	23
184950	112	3.52679	25
185000	101	3.47525	34
185050	102	4.60784	32
185100	94	4.70213	36
185150	103	4.64078	36
185200	103	3.24272	18
185250	100	4.26	19
185300	101	3.30693	15
185350	100	4.12	21
185400	100	4.1	30
185450	100	3.98	27
185500	99	3.89899	16
185550	93	3.89247	19
185600	96	4.11458	26
185650	90	3.14444	15
185700	109	4.08257	28
185750	105	3.47619	20
185800	99	4.27273	26
185850	99	4.30303	28
185900	102	3.72549	17
185950	96	4.80208	27
186000	100	4.08	25
186050	105	3.55238	16
186100	96	4.28125	21
186150	99	4.42424	24
186200	110	3.64545	22
186250	101	3.47525	28
186300	92	4.6413	25
186350	91	4.01099	28
186400	93	4.35484	20
186450	94	3.42553	20
186500	102	3.45098	18
186550	105	3.95238	21
186600	113	3.58407	24
186650	95	4.63158	27
186700	101	3.85149	16
186750	105	3.89524	24
186800	90	4.1	29
186850	94	3.65957	20
186900	104	4.25962	24
186950	98	4.0102	19
187000	97	4.89691	32
187050	90	3.71111	27
187100	100	4.11	19
187150	100	3.95	20
187200	97	3.81443	24
187250	94	4.73404	21
187300	101	2.9604	14
187350	102	2.68627	16
187400	98	3.32653	13
187450	94	4.01064	27
187500	91	4.85714	37
187550	98	3.45918	17
187600	95	3.4	16
187650	101	4.49505	27
187700	96	5.01042	22
187750	113	3.58407	19
187800	99	3.75758	25
187850	93	4.02151	18
187900	105	3.55238	15
187950	104	3.75	26
188000	78	3.88462	25
188050	93	4	25
188100	103	4.23301	33
188150	100	4.15	21
188200	104	3.56731	22
188250	87	3.24138	16
188300	111	3.43243	19
188350	107	3.99065	29
188400	102	3.85294	26
188450	116	4.25	21
188500	109	3.82569	15
188550	98	3.95918	25
188600	88	3.06818	20
188650	94	4.47872	32
188700	103	4.54369	34
188750	100	3.36	17
188800	97	4.68041	30
188850	103	3.47573	21
188900	98	3.92857	20
188950	97	4.83505	30
189000	101	3.49505	13
189050	108	4.51852	26
189100	105	3.26667	19
189150	107	4.23364	22
189200	93	3.53763	17
189250	96	3.97917	19
189300	95	3.62105	20
189350	83	3.95181	20
189400	93	4.58065	19
189450	101	3.33663	19
189500	104	3.41346	13
189550	105	4.52381	40
189600	106	3.5566	21
189650	85	4.35294	17
189700	104	4.63462	26
189750	98	4.42857	27
189800	104	4.66346	29
189850	106	3.37736	18
189900	114	4.03509	23
189950	99	3.72727	24
190000	86	3.5	29
