generation	Nc	average_age	max_age
179800	7481	3.97006	42
179850	7500	3.93653	44
179900	7521	3.96237	48
179950	7504	3.96562	48
180000	94	4.64894	25
180005	115	3.56522	19
180010	102	4.29412	20
180015	96	3.35417	22
180020	104	4.14423	27
180025	94	3.92553	17
180030	101	3.52475	18
180035	109	3.77982	23
180040	102	4.9902	28
180045	96	3.98958	20
180050	92	3.45652	20
180100	97	3.70103	14
180150	108	3.89815	19
180200	94	3.93617	19
180250	94	3.89362	22
180300	106	4.16038	22
180350	107	3.97196	19
180400	96	3.77083	30
180450	109	3.82569	29
180500	101	4.20792	18
180550	95	3.82105	17
180600	102	4.19608	30
180650	96	3.76042	16
180700	102	3.45098	20
180750	93	3.36559	19
180800	95	3.75789	19
180850	104	4.27885	23
180900	99	4.12121	36
180950	101	4.28713	31
181000	98	4.93878	30
181050	99	4.9798	32
181100	95	4.04211	22
181150	97	4.63918	32
181200	107	3.66355	22
181250	106	4.51887	29
181300	82	3.31707	23
181350	90	4.5	27
181400	105	3.4381	19
181450	102	4.40196	33
181500	105	3.88571	22
181550	106	4.34906	31
181600	104	4.38462	18
181650	100	3.81	17
181700	93	4.01075	17
181750	100	4.04	27
181800	100	4.23	18
181850	101	3.60396	19
181900	98	4.22449	27
181950	88	4.84091	33
182000	106	3.79245	21
182050	105	5.07619	34
182100	85	4.44706	18
182150	102	4.14706	17
182200	93	4.6129	27
182250	90	4.62222	22
182300	98	4.37755	22
182350	93	4.37634	27
182400	102	4	24
182450	93	3.74194	20
182500	98	3.77551	19
182550	107	4.02804	20
182600	96	3.82292	26
182650	100	4.27	43
182700	89	4.25843	26
182750	85	3.98824	19
182800	93	4.12903	25
182850	107	3.27103	29
182900	100	3.89	16
182950	97	3.65979	15
183000	93	4.41935	26
183050	97	3.84536	20
183100	103	4.37864	41
183150	107	3.24299	18
183200	90	3.33333	17
183250	95	4.30526	23
183300	93	4.84946	37
183350	106	3.69811	25
183400	97	3.76289	20
183450	107	3.57944	26
183500	101	4.92079	34
183550	112	4.09821	30
183600	92	3.41304	16
183650	112	4.25893	25
183700	94	3.57447	14
183750	105	3.10476	15
183800	99	3.90909	23
183850	106	4.03774	19
183900	98	3.38776	24
183950	104	4.21154	19
184000	105	4.02857	18
184050	96	4.70833	20
184100	105	3.66667	19
184150	99	3.9899	19
184200	99	3.0202	18
184250	99	3.36364	13
184300	102	3.44118	23
184350	105	3.82857	24
184400	87	3.73563	24
184450	98	4.29592	30
184500	99	3.9596	20
184550	100	4.8	19
184600	97	4.08247	20
184650	102	4.45098	21
184700	104	3.98077	24
184750	103	4.20388	23
184800	101	3.89109	21
184850	91	3.82418	20
184900	97	3.71134	18
184950	93	4.04301	27
185000	95	3.65263	18
185050	93	3.78495	16
185100	102	4.13725	20
185150	87	4.55172	21
185200	95	4.41053	20
185250	98	4.5	25
185300	104	4.55769	22
185350	109	3.80734	20
185400	99	4.40404	25
185450	111	3.6036	20
185500	109	3.66055	25
185550	101	3.69307	19
185600	98	3.5	20
185650	98	4.71429	22
185700	102	3.67647	14
185750	107	4.4486	31
185800	110	4.28182	26
185850	95	5.17895	25
185900	96	3.23958	28
185950	102	3.38235	15
186000	94	3.76596	20
186050	95	4.61053	23
186100	92	2.92391	14
186150	103	4.2233	23
186200	107	3.23364	23
186250	108	3.50926	26
186300	103	4.31068	24
186350	103	3.72816	21
186400	100	3.67	24
186450	89	4.83146	22
186500	102	4.27451	25
186550	90	4.58889	29
186600	91	3.41758	19
186650	98	3.67347	25
186700	95	4.08421	23
186750	93	3.73118	14
186800	102	3.71569	19
186850	100	3.74	16
186900	104	3.63462	17
186950	98	4.40816	26
187000	100	4.35	38
187050	91	4.95604	45
187100	88	4.22727	19
187150	104	3.65385	20
187200	89	3.76404	25
187250	91	4.05495	24
187300	96	3.16667	17
187350	105	3.52381	25
187400	105	3.70476	20
187450	99	3.40404	17
187500	101	3.68317	22
187550	108	4.22222	19
187600	102	4.5098	19
187650	103	4.01942	42
187700	101	4.23762	16
187750	103	3.96117	18
187800	106	3.76415	16
187850	96	4.40625	25
187900	105	3.74286	25
187950	97	4.72165	42
188000	102	3.7549	25
188050	86	3.55814	16
188100	98	3.45918	18
188150	90	3.74444	15
188200	105	4.15238	24
188250	101	4.57426	28
188300	98	3.53061	19
188350	99	4.41414	20
188400	97	3.27835	24
188450	102	4.35294	18
188500	97	3.86598	16
188550	109	4.44954	24
188600	93	4.16129	18
188650	99	3.66667	20
188700	102	4.40196	22
188750	107	4.27103	30
188800	93	4.02151	30
188850	102	3.69608	21
188900	95	3.32632	19
188950	103	4.97087	17
189000	106	3.04717	15
189050	92	4.66304	25
189100	97	3.86598	22
189150	105	2.99048	24
189200	87	3.57471	19
189250	99	3.60606	18
189300	107	4.14019	29
189350	97	4.19588	20
189400	95	4.10526	25
189450	98	3.5	18
189500	104	3.67308	26
189550	94	3.61702	19
189600	93	3.73118	23
189650	110	3.86364	24
189700	107	4.27103	32
189750	105	4.0381	18
189800	98	3.30612	17
189850	90	3.82222	23
189900	102	4.32353	23
189950	100	3.59	18
190000	98	4.17347	31
