generation	pedigree_id	age
179800	337106783	0
179800	337103345	2
179800	337101477	3
179800	337105916	1
179800	337103970	2
179800	337100109	4
179800	337086897	11
179800	337107069	0
179800	337091971	8
179800	337106173	1
179800	337105135	1
179800	337100481	4
179800	337102450	3
179800	337103354	2
179800	337101027	4
179800	337101611	3
179800	337102443	3
179800	337106616	1
179800	337105827	1
179800	337104571	2
179800	337108011	0
179800	337108200	0
179800	337105628	1
179800	337097423	5
179800	337099770	4
179800	337105660	1
179800	337092758	8
179800	337099979	4
179800	337108400	0
179800	337099334	4
179800	337092663	8
179800	337102449	3
179800	337091643	9
179800	337096152	6
179800	337107783	0
179800	337094856	7
179800	337099080	5
179800	337095053	7
179800	337078832	15
179800	337093866	7
179800	337103650	2
179800	337097592	5
179800	337086930	11
179800	337078520	15
179800	337083313	13
179800	337107975	0
179800	337085748	12
179800	337093153	8
179800	337106524	1
179800	337098445	5
179800	337104354	2
179800	337108293	0
179800	337105585	1
179800	337106781	0
179800	337094965	7
179800	337106322	1
179800	337097284	6
179800	337099096	5
179800	337107150	0
179800	337107979	0
179800	337093274	8
179800	337106763	0
179800	337106113	1
179800	337101383	3
179800	337105828	1
179800	337103432	2
179800	337081054	14
179800	337095250	7
179800	337104887	1
179800	337097629	5
179800	337106800	0
179800	337102349	3
179800	337103317	2
179800	337103259	2
179800	337094646	7
179800	337102147	3
179800	337104946	1
179800	337082568	13
179800	337106368	1
179800	337067273	21
179800	337108115	0
179800	337101407	3
179800	337106310	1
179800	337096818	6
179800	337092675	8
179800	337106562	1
179800	337104018	2
179800	337101048	4
179800	337083854	13
179800	337097164	6
179800	337107123	0
179800	337091222	9
179800	337088389	10
179800	337079124	15
179800	337080051	15
179800	337101063	4
179800	337104853	1
179800	337105383	1
179800	337097373	5
179800	337099330	4
179850	337198833	1
179850	337195198	3
179850	337199267	1
179850	337200950	0
179850	337197385	2
179850	337196821	2
179850	337198931	1
179850	337175196	14
179850	337192412	5
179850	337198782	1
179850	337193653	4
179850	337192814	4
179850	337188332	7
179850	337199633	1
179850	337179374	12
179850	337198252	2
179850	337199906	1
179850	337171302	16
179850	337190935	5
179850	337192847	4
179850	337191065	5
179850	337201126	0
179850	337181541	10
179850	337197485	2
179850	337196130	3
179850	337199376	1
179850	337201186	0
179850	337198939	1
179850	337199652	1
179850	337198588	1
179850	337193777	4
179850	337199938	1
179850	337197128	2
179850	337193715	4
179850	337190593	6
179850	337200383	0
179850	337200175	1
179850	337198835	1
179850	337195289	3
179850	337199331	1
179850	337201979	0
179850	337201862	0
179850	337193398	4
179850	337201018	0
179850	337184410	9
179850	337201854	0
179850	337179977	11
179850	337184574	9
179850	337199677	1
179850	337200754	0
179850	337185586	8
179850	337201036	0
179850	337196572	2
179850	337197601	2
179850	337201171	0
179850	337197750	2
179850	337198772	1
179850	337191394	5
179850	337199844	1
179850	337182129	10
179850	337196870	2
179850	337196057	3
179850	337191731	5
179850	337200783	0
179850	337201206	0
179850	337197233	2
179850	337190606	6
179850	337201704	0
179850	337174341	14
179850	337200848	0
179850	337199791	1
179850	337196549	2
179850	337192661	4
179850	337200435	0
179850	337201362	0
179850	337194938	3
179850	337185223	8
179850	337198112	2
179850	337187055	7
179850	337167424	18
179850	337175942	13
179850	337195689	3
179850	337185274	8
179850	337199290	1
179850	337202095	0
179850	337174676	14
179850	337194860	3
179850	337191310	5
179850	337178620	12
179850	337199122	1
179850	337187300	7
179850	337201515	0
179850	337193323	4
179850	337179268	12
179850	337199696	1
179850	337198142	2
179850	337200602	0
179850	337200047	1
179850	337156425	24
179850	337143205	31
179900	337287173	4
179900	337285408	5
179900	337295769	0
179900	337287340	4
179900	337263172	17
179900	337287619	4
179900	337287652	4
179900	337293523	1
179900	337293894	1
179900	337295454	0
179900	337291198	2
179900	337293378	1
179900	337285655	5
179900	337292287	1
179900	337295451	0
179900	337294925	0
179900	337293955	1
179900	337286626	4
179900	337286254	5
179900	337290023	3
179900	337293605	1
179900	337291132	2
179900	337289272	3
179900	337295904	0
179900	337286082	5
179900	337290510	2
179900	337293410	1
179900	337295482	0
179900	337279226	8
179900	337293926	1
179900	337290858	2
179900	337284874	5
179900	337280052	8
179900	337293132	1
179900	337292392	1
179900	337293167	1
179900	337293318	1
179900	337294227	0
179900	337272473	12
179900	337281072	7
179900	337278103	9
179900	337294206	0
179900	337294670	0
179900	337288488	4
179900	337293075	1
179900	337295568	0
179900	337287674	4
179900	337268001	14
179900	337288939	3
179900	337277007	10
179900	337288742	3
179900	337291845	2
179900	337292661	1
179900	337294141	0
179900	337281679	7
179900	337291985	2
179900	337292352	1
179900	337288523	3
179900	337284544	6
179900	337292171	2
179900	337295362	0
179900	337289611	3
179900	337292408	1
179900	337294364	0
179900	337276149	10
179900	337281090	7
179900	337280484	8
179900	337289872	3
179900	337293038	1
179900	337288492	3
179900	337266065	15
179900	337292728	1
179900	337293712	1
179900	337292339	1
179900	337278267	9
179900	337292724	1
179900	337292976	1
179900	337294946	0
179900	337292547	1
179900	337295712	0
179900	337292747	1
179900	337293293	1
179900	337284093	6
179900	337295234	0
179900	337274626	11
179900	337277263	9
179900	337287850	4
179900	337294271	0
179900	337290122	3
179900	337279496	8
179900	337286805	4
179900	337279878	8
179900	337291916	2
179900	337295339	0
179900	337292333	1
179900	337286005	5
179900	337291798	2
179900	337292988	1
179900	337288506	3
179900	337291519	2
179950	337388537	0
179950	337367476	11
179950	337388851	0
179950	337387935	0
179950	337380046	5
179950	337388522	0
179950	337386616	1
179950	337388436	0
179950	337388195	0
179950	337380363	4
179950	337375246	7
179950	337388849	0
179950	337375416	7
179950	337388430	0
179950	337373189	8
179950	337382769	3
179950	337382038	4
179950	337374947	7
179950	337376545	6
179950	337384887	2
179950	337387975	0
179950	337384648	2
179950	337382069	4
179950	337383411	3
179950	337386306	1
179950	337387991	0
179950	337375861	7
179950	337367563	11
179950	337384718	2
179950	337383015	3
179950	337380899	4
179950	337379163	5
179950	337389116	0
179950	337374414	8
179950	337375043	7
179950	337361708	14
179950	337383642	3
179950	337382545	3
179950	337389545	0
179950	337372018	9
179950	337360930	15
179950	337387856	0
179950	337382568	3
179950	337387926	0
179950	337367905	11
179950	337377954	6
179950	337387749	0
179950	337379786	5
179950	337379265	5
179950	337383252	3
179950	337388101	0
179950	337384189	2
179950	337385221	2
179950	337383690	3
179950	337385336	2
179950	337386073	1
179950	337385196	2
179950	337388178	0
179950	337358788	16
179950	337380193	5
179950	337387240	1
179950	337387395	1
179950	337387481	1
179950	337387142	1
179950	337373832	8
179950	337382093	4
179950	337389099	0
179950	337386441	1
179950	337385460	2
179950	337378031	6
179950	337381320	4
179950	337382126	4
179950	337382479	3
179950	337375289	7
179950	337387451	1
179950	337376862	6
179950	337389047	0
179950	337385360	2
179950	337382486	3
179950	337387326	1
179950	337386353	1
179950	337382962	3
179950	337382924	3
179950	337383454	3
179950	337380379	4
179950	337386083	1
179950	337362588	14
179950	337389266	0
179950	337373333	8
179950	337371152	9
179950	337382025	4
179950	337387437	1
179950	337387883	0
179950	337378049	6
179950	337386973	1
179950	337387175	1
179950	337388518	0
179950	337375197	7
179950	337387518	1
179950	337375718	7
180000	337481628	1
180000	337470063	7
180000	337479507	2
180000	337451574	17
180000	337481631	1
180000	337475940	4
180000	337477797	3
180000	337481473	1
180000	337465116	9
180000	337478544	2
180000	337479584	2
180000	337474328	4
180000	337473445	5
180000	337481625	1
180000	337479671	2
180000	337479131	2
180000	337481619	1
180000	337476790	3
180000	337455150	15
180000	337476670	3
180000	337471681	6
180000	337479287	2
180000	337475635	4
180000	337480778	1
180000	337477088	3
180000	337479363	2
180000	337476426	3
180000	337478907	2
180000	337476119	4
180000	337471682	6
180000	337478512	2
180000	337477639	3
180000	337480887	1
180000	337472681	5
180000	337476834	3
180000	337481675	1
180000	337478307	2
180000	337480951	1
180000	337467986	8
180000	337481646	1
180000	337465991	9
180000	337476736	3
180000	337477564	3
180000	337470572	6
180000	337469435	7
180000	337479941	1
180000	337471670	6
180000	337480449	1
180000	337449984	18
180000	337478742	2
180000	337471117	6
180000	337476974	3
180000	337452255	16
180000	337473144	5
180000	337466319	9
180000	337478190	2
180000	337476245	3
180000	337463866	10
180000	337478847	2
180000	337458622	13
180000	337468731	7
180000	337478885	2
180000	337471080	6
180000	337470130	7
180000	337473580	5
180000	337477032	3
180000	337467703	8
180000	337471799	6
180000	337475759	4
180000	337478896	2
180000	337481439	1
180000	337480946	1
180000	337481011	1
180000	337478662	2
180000	337477320	3
180000	337462438	11
180000	337481242	1
180000	337478902	2
180000	337476830	3
180000	337475168	4
180000	337479784	2
180000	337479981	1
180000	337464915	9
180000	337471296	6
180000	337472729	5
180000	337480218	1
180000	337475050	4
180000	337479724	2
180000	337480472	1
180000	337476553	3
180000	337479066	2
180000	337467951	8
180005	337481762	3
180005	337481731	4
180005	337475940	9
180005	337481812	1
180005	337481833	0
180005	337481811	1
180005	337481772	2
180005	337481807	1
180005	337481823	0
180005	337481815	1
180005	337481804	1
180005	337481810	1
180005	337478742	7
180005	337481752	3
180005	337467986	13
180005	337449984	23
180005	337481619	6
180005	337481719	4
180005	337481793	2
180005	337473144	10
180005	337481806	1
180005	337481819	1
180005	337481766	3
180005	337479131	7
180005	337481439	6
180005	337476834	8
180005	337481835	0
180005	337451574	22
180005	337481834	0
180005	337481722	4
180005	337481791	2
180005	337481839	0
180005	337478307	7
180005	337481729	4
180005	337481825	0
180005	337481843	0
180005	337481829	0
180005	337467951	13
180005	337481759	3
180005	337480472	6
180005	337458622	18
180005	337481837	0
180005	337481779	2
180005	337481745	4
180005	337481473	6
180005	337478544	7
180005	337481838	0
180005	337481802	1
180005	337476830	8
180005	337481803	1
180005	337481750	3
180005	337481818	1
