generation	Nc
179800	4248
179850	4157
179900	4338
179950	4283
180000	59
180005	54
180010	63
180015	74
180020	131
180025	107
180030	102
180035	118
180040	112
180045	118
180050	116
180100	106
180150	111
180200	99
180250	127
180300	110
180350	120
180400	105
180450	110
180500	104
180550	110
180600	92
180650	104
180700	112
180750	133
180800	111
180850	102
180900	115
180950	88
181000	101
181050	134
181100	138
181150	106
181200	112
181250	117
181300	126
181350	130
181400	111
181450	105
181500	114
181550	107
181600	143
181650	117
181700	97
181750	101
181800	127
181850	111
181900	117
181950	108
182000	92
182050	120
182100	112
182150	104
182200	134
182250	99
182300	98
182350	86
182400	126
182450	105
182500	129
182550	118
182600	95
182650	111
182700	114
182750	107
182800	100
182850	108
182900	107
182950	114
183000	122
183050	109
183100	94
183150	96
183200	130
183250	135
183300	112
183350	121
183400	112
183450	126
183500	115
183550	127
183600	117
183650	114
183700	105
183750	125
183800	113
183850	121
183900	123
183950	112
184000	130
184050	106
184100	119
184150	112
184200	83
184250	111
184300	112
184350	105
184400	127
184450	131
184500	97
184550	114
184600	113
184650	114
184700	118
184750	94
184800	115
184850	105
184900	102
184950	129
185000	103
185050	92
185100	107
185150	111
185200	122
185250	102
185300	104
185350	112
185400	107
185450	109
185500	117
185550	105
185600	117
185650	138
185700	126
185750	114
185800	108
185850	124
185900	130
185950	117
186000	91
186050	112
186100	113
186150	113
186200	107
186250	88
186300	118
186350	129
186400	113
186450	126
186500	107
186550	110
186600	102
186650	119
186700	111
186750	133
186800	104
186850	101
186900	116
186950	114
187000	102
187050	128
187100	118
187150	112
187200	102
187250	94
187300	118
187350	112
187400	109
187450	96
187500	103
187550	115
187600	120
187650	117
187700	112
187750	118
187800	116
187850	131
187900	128
187950	113
188000	108
188050	113
188100	141
188150	97
188200	135
188250	123
188300	96
188350	99
188400	83
188450	117
188500	115
188550	116
188600	104
188650	103
188700	105
188750	89
188800	101
188850	113
188900	88
188950	104
189000	119
189050	114
189100	124
189150	109
189200	103
189250	125
189300	111
189350	117
189400	112
189450	120
189500	118
189550	102
189600	130
189650	105
189700	120
189750	128
189800	115
189850	124
189900	111
189950	120
190000	127
