generation	Nc	average_age	max_age
179800	7516	3.95942	36
179850	7421	3.93289	35
179900	7472	3.97765	38
179950	7475	4.03358	46
180000	92	5.23913	18
180005	106	4.10377	23
180010	99	4.58586	22
180015	89	4.80899	21
180020	106	4.38679	26
180025	109	4.3578	22
180030	103	4.16505	26
180035	98	4.54082	30
180040	101	4.82178	35
180045	104	4.10577	29
180050	106	4.11321	24
180100	91	3.71429	42
180150	108	4.5463	17
180200	96	3.75	22
180250	93	4.55914	18
180300	92	4.07609	20
180350	91	4.17582	26
180400	101	3.22772	21
180450	115	4.14783	20
180500	103	3.4466	17
180550	108	3.98148	18
180600	109	3.77064	36
180650	98	4.17347	22
180700	102	3.5098	19
180750	103	3.7767	14
180800	104	4.58654	27
180850	92	4.73913	23
180900	96	3.5625	18
180950	106	3.70755	29
181000	101	5.06931	28
181050	101	4.60396	21
181100	92	3.1087	15
181150	94	3.2766	22
181200	99	3.77778	22
181250	101	4.94059	27
181300	106	4.23585	38
181350	99	4.51515	24
181400	100	3.66	32
181450	95	4.6	26
181500	103	4.13592	21
181550	107	3.94393	18
181600	103	4.1068	41
181650	87	4.66667	24
181700	101	4.37624	18
181750	99	4.60606	22
181800	100	3.88	19
181850	103	4.25243	22
181900	102	4.10784	20
181950	104	3.92308	19
182000	102	4.86275	28
182050	99	3.94949	23
182100	100	4.22	21
182150	103	4.15534	18
182200	100	3.74	18
182250	98	3.96939	20
182300	106	3.54717	24
182350	103	3.67961	19
182400	93	4.83871	25
182450	101	3.92079	28
182500	96	3.63542	14
182550	103	3.97087	22
182600	98	4.43878	23
182650	101	5.11881	28
182700	106	4.49057	22
182750	93	3.69892	21
182800	101	4.76238	20
182850	103	4.43689	19
182900	106	3.08491	20
182950	92	3.83696	29
183000	102	4.63725	32
183050	105	4.2381	19
183100	98	4.68367	19
183150	106	3.9717	22
183200	106	3.33019	24
183250	104	5.08654	29
183300	106	4.04717	33
183350	113	3.58407	28
183400	107	3.75701	15
183450	106	4.89623	20
183500	99	3.79798	17
183550	90	3.84444	28
183600	98	3.71429	24
183650	96	3.5625	26
183700	109	4.37615	21
183750	99	3.75758	35
183800	98	4.61224	30
183850	107	3.96262	24
183900	103	3.98058	20
183950	104	3.54808	18
184000	88	4.21591	22
184050	105	3.44762	15
184100	108	4.2037	24
184150	96	3.60417	16
184200	105	3.6	25
184250	92	3.6413	19
184300	109	4.06422	30
184350	100	3.72	21
184400	103	3.18447	14
184450	98	4.7449	33
184500	100	3.38	17
184550	107	3.24299	13
184600	79	3.4557	18
184650	102	3.81373	19
184700	101	4.26733	17
184750	101	4.09901	29
184800	105	3.97143	21
184850	99	3.67677	25
184900	88	4.125	19
184950	101	3.86139	32
185000	101	3.79208	20
185050	97	3.97938	17
185100	104	4.15385	25
185150	100	3.8	26
185200	102	4.39216	23
185250	103	3.87379	22
185300	97	4.19588	20
185350	100	3.55	20
185400	95	3.53684	14
185450	102	4.72549	25
185500	97	3.4433	20
185550	110	3.84545	32
185600	103	3.65049	25
185650	102	3.9902	29
185700	101	4.50495	24
185750	104	4.35577	28
185800	96	4.90625	25
185850	99	3.68687	20
185900	93	4.34409	21
185950	102	3.77451	20
186000	98	4.13265	33
186050	91	4.12088	22
186100	93	3.75269	21
186150	98	3.54082	17
186200	98	3.72449	14
186250	96	3.96875	19
186300	97	4.10309	17
186350	89	3.92135	31
186400	95	4.46316	21
186450	103	4.71845	25
186500	98	4.32653	24
186550	110	3.22727	18
186600	98	4.09184	22
186650	96	3.88542	18
186700	100	3.19	18
186750	102	3.81373	22
186800	98	3.92857	21
186850	100	4	15
186900	103	4.68932	31
186950	100	3.56	19
187000	100	3.4	29
187050	105	4.21905	21
187100	104	3.79808	24
187150	98	3.89796	20
187200	100	3.89	19
187250	100	3.38	18
187300	106	4.17925	23
187350	97	4.12371	27
187400	93	6.83871	34
187450	90	4.61111	26
187500	94	4.21277	23
187550	100	4.44	24
187600	91	3.50549	17
187650	104	3.81731	21
187700	86	4.23256	19
187750	100	4.19	17
187800	104	4.15385	24
187850	103	3.62136	33
187900	106	3.35849	19
187950	108	3.60185	15
188000	105	4.51429	17
188050	98	3.86735	20
188100	102	3.96078	21
188150	91	3.9011	37
188200	102	3.88235	28
188250	99	4.23232	22
188300	103	4.15534	19
188350	92	3.44565	15
188400	104	4.70192	22
188450	96	4.625	32
188500	95	4.12632	20
188550	97	3.54639	15
188600	90	3.32222	15
188650	109	4.42202	25
188700	92	4.04348	18
188750	90	4.57778	21
188800	97	4.37113	23
188850	89	3.29213	27
188900	99	4.29293	27
188950	107	3.33645	17
189000	94	4.10638	17
189050	100	4.42	20
189100	104	4.00962	17
189150	103	4.01942	28
189200	94	5.20213	45
189250	91	3.72527	18
189300	87	4.37931	36
189350	101	3.30693	21
189400	103	4.25243	20
189450	92	3.55435	20
189500	108	3.12037	13
189550	96	4.91667	40
189600	103	4.63107	21
189650	96	4.46875	30
189700	93	3.90323	19
189750	96	3.73958	17
189800	102	3.84314	20
189850	101	3.86139	24
189900	106	4.19811	25
189950	102	3.2549	25
190000	107	4.19626	20
