generation	Nc	average_age	max_age
179800	7513	3.91681	36
179850	7406	3.97597	43
179900	7512	3.9602	40
179950	7569	3.89232	44
180000	89	4.59551	19
180005	93	3.65591	24
180010	90	4.06667	28
180015	100	3.08	18
180020	103	3.27184	19
180025	94	4.2234	20
180030	111	3.81982	24
180035	106	3.48113	25
180040	94	4.2234	30
180045	106	3.9434	25
180050	91	3.56044	30
180100	93	4.66667	23
180150	113	4.30088	35
180200	103	4.16505	21
180250	111	3.87387	30
180300	109	3.6789	15
180350	99	4.38384	34
180400	92	3.82609	21
180450	99	4.18182	30
180500	96	3.86458	17
180550	97	4.17526	25
180600	97	3.39175	20
180650	113	4.07965	19
180700	105	3.58095	22
180750	102	4.08824	19
180800	95	3.91579	21
180850	106	3.9434	25
180900	96	3.95833	20
180950	84	4.38095	23
181000	97	4.60825	23
181050	89	4.88764	24
181100	105	4.20952	20
181150	107	4.70093	28
181200	95	4.62105	24
181250	102	3.73529	17
181300	93	4.12903	19
181350	93	3.47312	18
181400	108	3.69444	24
181450	87	4.26437	26
181500	100	3.43	16
181550	107	3.84112	23
181600	89	4.20225	23
181650	96	4.09375	16
181700	87	4.28736	24
181750	103	3.56311	24
181800	97	3.7732	20
181850	92	3.8913	24
181900	103	3.74757	30
181950	80	3.525	20
182000	96	2.98958	18
182050	108	4.02778	23
182100	99	3.90909	29
182150	96	4.25	22
182200	103	3.57282	19
182250	109	3.78899	22
182300	104	4.21154	24
182350	101	3.9604	15
182400	107	4.73832	22
182450	99	4.21212	26
182500	100	3.75	27
182550	93	4.49462	21
182600	103	3.96117	15
182650	101	4.88119	30
182700	97	4.42268	17
182750	102	4.04902	24
182800	98	4.70408	17
182850	96	4.41667	23
182900	96	3.91667	24
182950	106	4.57547	26
183000	104	4.99038	30
183050	100	3.83	26
183100	99	3.23232	16
183150	97	2.71134	15
183200	98	3.58163	20
183250	105	3.86667	26
183300	100	4.73	24
183350	106	4.0283	16
183400	103	3.42718	16
183450	97	3.72165	29
183500	89	3.91011	17
183550	97	4.51546	24
183600	106	4.21698	21
183650	99	4.34343	33
183700	99	5.20202	30
183750	97	3.40206	22
183800	96	4.27083	26
183850	105	3.98095	14
183900	98	3.4898	16
183950	104	3.69231	20
184000	90	3.98889	24
184050	100	4.08	24
184100	104	3.61538	37
184150	102	3.42157	29
184200	101	4.13861	20
184250	96	4.19792	23
184300	108	3.74074	24
184350	104	3.70192	17
184400	100	3.68	18
184450	99	3.93939	21
184500	108	3.62963	15
184550	92	3.36957	27
184600	110	3.79091	20
184650	100	4.43	21
184700	95	4.12632	23
184750	92	4.13043	18
184800	105	5.37143	25
184850	97	3.41237	22
184900	102	3.05882	18
184950	100	3.84	21
185000	96	4.5625	24
185050	101	4.14851	45
185100	104	4.41346	20
185150	101	4.11881	18
185200	101	3.90099	19
185250	90	4.82222	16
185300	97	4.73196	21
185350	104	3.70192	22
185400	101	4.73267	19
185450	108	3.56481	18
185500	105	4.55238	25
185550	98	3.68367	24
185600	95	4.47368	30
185650	100	3.94	14
185700	100	4.28	31
185750	114	3.52632	18
185800	107	5.03738	27
185850	86	4.45349	26
185900	108	3.67593	22
185950	103	3.57282	22
186000	98	3.45918	20
186050	107	4.19626	28
186100	98	4.28571	32
186150	106	2.89623	14
186200	99	3.49495	19
186250	85	4.11765	27
186300	104	3.76923	20
186350	102	4	17
186400	97	4.90722	27
186450	106	3.51887	25
186500	98	3.87755	17
186550	104	4.19231	25
186600	95	4.81053	19
186650	101	4.66337	25
186700	95	3.78947	19
186750	101	3.90099	28
186800	96	3.6875	22
186850	91	4.0989	20
186900	107	3.57009	22
186950	100	4.05	23
187000	103	3.2233	12
187050	100	3.39	16
187100	90	3.8	19
187150	98	3.63265	23
187200	105	4.74286	42
187250	98	4.26531	22
187300	105	4.46667	34
187350	98	3.72449	27
187400	112	3.45536	19
187450	102	3.42157	23
187500	91	3.50549	19
187550	104	4.66346	23
187600	90	4.33333	29
187650	101	4.33663	18
187700	101	4.50495	23
187750	107	3.26168	18
187800	109	3.88991	27
187850	97	3.41237	18
187900	102	4.53922	18
187950	112	3.8125	22
188000	106	3.93396	20
188050	101	4.15842	25
188100	97	4.02062	21
188150	102	3.51961	21
188200	92	4.8587	35
188250	99	3.93939	18
188300	100	4.33	18
188350	93	3.53763	25
188400	94	3.78723	28
188450	104	4.07692	24
188500	103	4.24272	19
188550	113	4.28319	28
188600	93	3.12903	11
188650	99	4.24242	22
188700	102	4.64706	24
188750	97	3.23711	18
188800	102	4.76471	32
188850	99	4.21212	20
188900	104	4.10577	25
188950	106	4.54717	25
189000	93	3.45161	16
189050	93	4.01075	21
189100	101	3.71287	19
189150	104	3.86538	20
189200	99	4.64646	22
189250	97	4.40206	21
189300	98	4.0102	18
189350	96	3.36458	19
189400	94	4.20213	18
189450	97	3.06186	15
189500	108	3.57407	26
189550	104	3.68269	17
189600	105	4.02857	21
189650	100	4.24	24
189700	114	4.30702	17
189750	86	4.02326	29
189800	98	4.17347	23
189850	98	3.61224	19
189900	96	4.47917	44
189950	98	4.16327	29
190000	90	4.1	20
