generation	Nc	average_age	max_age
179800	7562	3.9553	39
179850	7636	4.07307	44
179900	7615	3.9912	46
179950	7472	3.95356	34
180000	78	4.29487	16
180005	92	3.47826	19
180010	99	4.11111	24
180015	101	3.89109	29
180020	89	4.14607	30
180025	103	3.7767	21
180030	95	4.48421	22
180035	98	3.08163	14
180040	109	3.76147	18
180045	101	4.45545	23
180050	98	4.12245	28
180100	93	3.87097	16
180150	91	3.48352	20
180200	97	3.89691	20
180250	103	4.17476	24
180300	100	3.89	24
180350	104	4.11538	26
180400	92	3.68478	18
180450	101	3.68317	21
180500	102	4.17647	21
180550	116	3.81034	21
180600	85	3.70588	14
180650	102	3.54902	22
180700	98	3.86735	16
180750	105	3.82857	17
180800	97	4.40206	21
180850	101	3.66337	17
180900	107	4.3271	21
180950	107	4.06542	18
181000	106	4.0566	27
181050	113	4.27434	34
181100	101	4.42574	30
181150	105	4.05714	20
181200	95	4.42105	29
181250	94	3.44681	19
181300	93	3.84946	22
181350	112	4.05357	19
181400	96	3.5625	22
181450	102	2.72549	15
181500	101	4.16832	19
181550	93	3.27957	17
181600	99	3.80808	15
181650	100	4.86	47
181700	91	4.06593	14
181750	110	4.44545	24
181800	88	4.52273	21
181850	101	4.46535	27
181900	108	3.35185	16
181950	99	4.0404	19
182000	93	2.70968	18
182050	90	3.88889	29
182100	93	5.09677	28
182150	91	4.1978	26
182200	99	4.11111	22
182250	96	4.26042	24
182300	97	3.86598	19
182350	101	4.05941	32
182400	94	5.19149	26
182450	90	4.57778	33
182500	85	3.30588	24
182550	106	3.4434	20
182600	92	3.40217	21
182650	98	4.62245	24
182700	101	3.35644	17
182750	106	3.64151	22
182800	98	3.88776	21
182850	103	4.94175	24
182900	99	4.20202	18
182950	106	3.29245	16
183000	108	3.86111	20
183050	105	3.81905	22
183100	99	4.78788	22
183150	92	3.82609	19
183200	92	3.88043	23
183250	109	4.02752	32
183300	105	3.8	21
183350	88	3.97727	16
183400	86	4.88372	21
183450	101	3.50495	24
183500	102	4.23529	24
183550	101	3.80198	22
183600	100	4.1	19
183650	96	3.82292	16
183700	108	3.88889	19
183750	98	3.4898	25
183800	96	4.1875	33
183850	100	3.46	21
183900	95	4.63158	31
183950	94	4.04255	16
184000	94	4.21277	24
184050	110	4.64545	23
184100	99	3.12121	17
184150	91	3.56044	17
184200	93	3.47312	17
184250	101	4.22772	25
184300	94	4.07447	30
184350	94	4.53191	24
184400	103	3.30097	15
184450	91	5.16484	21
184500	88	4	40
184550	104	4.21154	25
184600	103	3.6699	27
184650	104	4.08654	18
184700	97	3.38144	18
184750	103	4.06796	25
184800	94	3.17021	19
184850	103	4.85437	19
184900	101	3.83168	19
184950	95	3.34737	20
185000	99	4.14141	19
185050	101	3.93069	19
185100	105	3.87619	19
185150	103	3.85437	24
185200	110	4.61818	23
185250	112	4.01786	20
185300	91	3.63736	19
185350	97	4.53608	24
185400	109	3.75229	21
185450	92	4.25	21
185500	103	4.45631	26
185550	102	3.95098	26
185600	97	4.45361	22
185650	97	4.51546	26
185700	103	3.83495	18
185750	103	4.3301	37
185800	97	4.85567	29
185850	97	3.84536	16
185900	115	4.3913	21
185950	102	3.61765	19
186000	105	3.53333	20
186050	95	3.77895	18
186100	99	4.52525	27
186150	98	4.17347	26
186200	103	3.65049	38
186250	97	4.16495	29
186300	94	3.43617	20
186350	93	5.02151	40
186400	96	3.63542	32
186450	105	3.81905	20
186500	103	3.83495	16
186550	95	4.21053	28
186600	97	3.41237	34
186650	97	3.48454	26
186700	103	4.69903	26
186750	97	3.21649	23
186800	102	3.20588	16
186850	98	4.03061	19
186900	93	4.33333	22
186950	99	4.43434	25
187000	100	4.46	28
187050	102	3.46078	20
187100	94	4.07447	44
187150	105	4.45714	43
187200	88	4.06818	16
187250	103	3.41748	20
187300	101	3.80198	16
187350	94	4.2766	17
187400	103	4.04854	28
187450	112	2.98214	27
187500	107	3.3271	16
187550	101	3.85149	18
187600	96	3.27083	14
187650	101	4.34653	28
187700	93	3.63441	20
187750	103	4.25243	19
187800	98	3.95918	16
187850	103	4.03883	24
187900	99	3.67677	15
187950	97	3.91753	20
188000	93	4.41935	16
188050	102	4.42157	31
188100	96	3.22917	30
188150	106	4.38679	28
188200	102	4.83333	29
188250	93	4.17204	28
188300	97	4.4433	23
188350	87	3.35632	22
188400	87	4.73563	27
188450	88	4.18182	22
188500	96	3.8125	16
188550	101	4.32673	26
188600	107	4.36449	20
188650	103	3.28155	19
188700	96	4.11458	30
188750	103	3.93204	20
188800	90	4.32222	21
188850	94	5.14894	29
188900	108	3.83333	24
188950	97	4.1134	26
189000	93	4.45161	35
189050	91	4.98901	41
189100	96	4.17708	19
189150	99	3.67677	21
189200	90	3.78889	32
189250	105	4.05714	34
189300	103	4.92233	33
189350	103	4.73786	35
189400	99	3.9899	23
189450	88	4.60227	20
189500	100	3.93	18
189550	110	3.72727	23
189600	103	3.61165	23
189650	91	4.27473	22
189700	99	4.24242	21
189750	99	4.78788	28
189800	109	3.78899	26
189850	101	4.48515	25
189900	95	3.53684	18
189950	91	3.95604	23
190000	94	4.61702	20
