generation	Nc	average_age	max_age
179800	7515	3.96979	39
179850	7505	3.97508	39
179900	7486	4.00735	36
179950	7453	4.08037	41
180000	117	4.87179	21
180005	96	4.55208	21
180010	86	3.61628	26
180015	97	3.05155	19
180020	93	3.6129	19
180025	93	4.56989	24
180030	96	4.69792	29
180035	95	4.58947	34
180040	99	4.67677	20
180045	96	4.40625	23
180050	106	4.18868	28
180100	98	2.65306	14
180150	96	4.67708	23
180200	100	4.01	31
180250	98	4.26531	21
180300	100	4	16
180350	97	4.24742	24
180400	95	4.50526	22
180450	85	3.52941	17
180500	108	4.38889	18
180550	95	5.08421	19
180600	110	3.3	19
180650	107	3.07477	17
180700	101	4.0099	17
180750	102	3.89216	22
180800	92	4.68478	29
180850	105	4.50476	33
180900	100	4.03	18
180950	98	4.53061	18
181000	105	4.9619	35
181050	104	4.60577	25
181100	98	3.77551	23
181150	97	4.83505	20
181200	102	3.58824	18
181250	107	3.91589	31
181300	101	3.71287	16
181350	101	3.88119	22
181400	107	4	29
181450	94	4	17
181500	96	4.26042	16
181550	91	3.6044	28
181600	102	4.09804	29
181650	98	4.46939	20
181700	94	4.06383	17
181750	95	4.43158	21
181800	103	4.20388	22
181850	94	3.40426	24
181900	96	4.91667	17
181950	106	4.66038	25
182000	92	3.30435	16
182050	107	4.42991	20
182100	113	3.81416	17
182150	93	4.50538	28
182200	97	3.7732	23
182250	109	4.01835	20
182300	109	3.98165	28
182350	105	4.18095	19
182400	98	3.83673	22
182450	92	4.8587	17
182500	94	3.85106	27
182550	93	4.16129	16
182600	95	4.13684	19
182650	98	3.89796	20
182700	110	4.12727	23
182750	97	3.92784	16
182800	91	5.06593	22
182850	94	3.95745	14
182900	96	4.07292	20
182950	106	3.73585	23
183000	98	3.87755	18
183050	96	3.51042	26
183100	85	4.45882	27
183150	105	3.12381	13
183200	105	4.4	19
183250	96	3.03125	18
183300	101	4.71287	20
183350	90	3.52222	23
183400	100	4.13	23
183450	105	4.57143	24
183500	92	2.97826	16
183550	81	2.85185	25
183600	95	3.51579	20
183650	95	3.24211	19
183700	106	4.17925	26
183750	99	4.25253	19
183800	105	3.79048	18
183850	104	4.22115	40
183900	98	3.84694	16
183950	92	3.46739	19
184000	94	3.96809	24
184050	96	3.97917	28
184100	96	4.15625	23
184150	103	4.81553	25
184200	96	3.52083	19
184250	99	4.10101	19
184300	98	4.2551	28
184350	92	4.27174	26
184400	116	3.93966	23
184450	106	3.74528	16
184500	97	4.56701	21
184550	100	4.13	22
184600	102	4.52941	26
184650	90	4.46667	27
184700	107	3.81308	24
184750	102	3.89216	17
184800	98	3.60204	20
184850	110	4.88182	49
184900	91	4.0989	16
184950	107	4.76636	22
185000	100	3.93	28
185050	108	3.71296	26
185100	96	4.16667	22
185150	93	3.84946	22
185200	103	4.73786	32
185250	99	3.51515	26
185300	89	4.32584	34
185350	97	4.04124	17
185400	111	4.41441	19
185450	101	4.58416	23
185500	111	3.10811	19
185550	99	3.70707	14
185600	97	4.38144	22
185650	96	3.75	17
185700	102	3.68627	21
185750	109	3.3578	23
185800	110	3.5	34
185850	104	4.33654	21
185900	108	4.13889	23
185950	96	3.67708	16
186000	100	4.32	15
186050	101	4.14851	20
186100	110	3.29091	24
186150	97	4.36082	26
186200	93	4.53763	29
186250	95	3.69474	21
186300	97	4.40206	30
186350	111	3.81982	21
186400	95	4.56842	25
186450	103	3.53398	22
186500	102	3.21569	23
186550	98	4.02041	26
186600	112	3.78571	21
186650	101	3.55446	19
186700	105	3.64762	16
186750	101	3.94059	25
186800	99	3.9798	15
186850	100	4	20
186900	93	2.7957	31
186950	95	4.74737	28
187000	102	4.46078	27
187050	102	3.84314	25
187100	100	4.6	32
187150	112	4.04464	18
187200	108	3.2037	13
187250	100	3.29	43
187300	96	4.02083	26
187350	102	3.5098	20
187400	92	3.6413	18
187450	92	3.58696	19
187500	103	3.27184	18
187550	104	4.30769	21
187600	109	3.6422	19
187650	89	3.57303	18
187700	99	3.69697	20
187750	105	3.87619	18
187800	110	4.07273	28
187850	103	3.92233	26
187900	99	4.16162	24
187950	100	4.06	27
188000	110	3.81818	22
188050	108	4.07407	24
188100	97	4.19588	25
188150	95	4.13684	22
188200	101	3.58416	19
188250	92	4.44565	26
188300	94	3.71277	17
188350	105	3.91429	22
188400	95	3.6	18
188450	105	3.59048	16
188500	99	3.84848	17
188550	107	3.65421	22
188600	98	3.85714	30
188650	94	3.81915	17
188700	101	3.60396	15
188750	95	4.09474	19
188800	100	3.75	25
188850	100	4.79	30
188900	89	4.64045	28
188950	96	3.80208	14
189000	107	3.99065	22
189050	101	4.76238	19
189100	97	3.74227	21
189150	93	3.44086	22
189200	95	4.49474	26
189250	103	3.20388	19
189300	96	3.65625	15
189350	100	4.78	25
189400	110	4.17273	23
189450	100	3.74	29
189500	105	3.40952	20
189550	108	4.48148	27
189600	97	4.19588	36
189650	106	4.4717	18
189700	95	4.24211	21
189750	101	3.52475	19
189800	95	4.47368	26
189850	103	4.28155	21
189900	98	3.66327	22
189950	92	3.72826	18
190000	108	3.76852	25
