generation	Nc
179800	4315
179850	4348
179900	4205
179950	4233
180000	54
180005	49
180010	53
180015	67
180020	129
180025	98
180030	102
180035	101
180040	98
180045	97
180050	95
180100	116
180150	103
180200	124
180250	133
180300	114
180350	105
180400	122
180450	116
180500	127
180550	113
180600	94
180650	105
180700	123
180750	119
180800	94
180850	117
180900	118
180950	123
181000	109
181050	99
181100	89
181150	108
181200	107
181250	124
181300	123
181350	119
181400	96
181450	131
181500	107
181550	113
181600	107
181650	128
181700	120
181750	119
181800	105
181850	111
181900	115
181950	116
182000	103
182050	106
182100	101
182150	104
182200	127
182250	98
182300	123
182350	113
182400	111
182450	127
182500	112
182550	112
182600	100
182650	116
182700	116
182750	121
182800	109
182850	121
182900	107
182950	117
183000	111
183050	98
183100	107
183150	121
183200	134
183250	105
183300	119
183350	121
183400	123
183450	104
183500	117
183550	107
183600	124
183650	114
183700	140
183750	106
183800	113
183850	130
183900	83
183950	91
184000	108
184050	109
184100	94
184150	107
184200	114
184250	116
184300	108
184350	103
184400	130
184450	140
184500	128
184550	107
184600	126
184650	107
184700	117
184750	102
184800	149
184850	115
184900	107
184950	132
185000	105
185050	122
185100	103
185150	104
185200	130
185250	96
185300	124
185350	102
185400	102
185450	99
185500	116
185550	105
185600	121
185650	116
185700	106
185750	106
185800	110
185850	117
185900	110
185950	104
186000	123
186050	120
186100	123
186150	119
186200	109
186250	86
186300	132
186350	125
186400	110
186450	117
186500	130
186550	103
186600	104
186650	111
186700	105
186750	105
186800	115
186850	115
186900	118
186950	106
187000	129
187050	116
187100	107
187150	98
187200	117
187250	112
187300	109
187350	107
187400	96
187450	92
187500	110
187550	134
187600	94
187650	114
187700	126
187750	114
187800	93
187850	131
187900	109
187950	103
188000	118
188050	106
188100	104
188150	112
188200	98
188250	110
188300	106
188350	111
188400	117
188450	124
188500	123
188550	137
188600	105
188650	135
188700	115
188750	101
188800	108
188850	121
188900	123
188950	110
189000	108
189050	132
189100	100
189150	92
189200	105
189250	119
189300	115
189350	103
189400	112
189450	113
189500	123
189550	103
189600	97
189650	106
189700	102
189750	123
189800	108
189850	109
189900	112
189950	123
190000	105
