generation	Nc	average_age	max_age
179800	7561	4.05211	39
179850	7495	4.06004	35
179900	7508	3.91622	38
179950	7576	4.05438	45
180000	86	5.0814	21
180005	94	4.06383	24
180010	92	3.8587	18
180015	103	3.00971	17
180020	103	3.42718	22
180025	94	4.35106	15
180030	108	3.9537	18
180035	99	3.86869	21
180040	93	4.06452	17
180045	102	3.35294	18
180050	100	3.86	23
180100	97	3.85567	20
180150	110	5.06364	25
180200	108	3.87963	23
180250	107	4.70093	28
180300	91	3.28571	15
180350	98	3.4898	15
180400	104	4.04808	22
180450	101	3.86139	17
180500	106	4.12264	24
180550	97	3.61856	21
180600	103	3.38835	15
180650	93	3.97849	27
180700	104	3.43269	19
180750	99	3.52525	26
180800	92	4.29348	18
180850	104	4.54808	42
180900	101	3.52475	20
180950	105	3.81905	19
181000	95	3.64211	19
181050	88	3.71591	22
181100	96	3.73958	16
181150	103	3.96117	29
181200	98	5.0102	21
181250	102	3.5098	20
181300	95	3.14737	17
181350	99	4.78788	30
181400	97	3.62887	22
181450	90	3.76667	20
181500	103	3.53398	26
181550	104	3.41346	33
181600	104	4.13462	24
181650	88	3.42045	29
181700	105	4.24762	24
181750	104	3.47115	22
181800	105	3.91429	18
181850	103	3.80583	26
181900	110	4.37273	27
181950	95	4.30526	34
182000	100	3.78	25
182050	106	3.80189	23
182100	101	3.33663	18
182150	86	3.22093	13
182200	94	3.82979	20
182250	93	3.84946	31
182300	105	4.57143	24
182350	100	3.65	30
182400	110	3.83636	25
182450	104	3.88462	20
182500	93	4.07527	22
182550	109	3.6055	20
182600	105	3.44762	29
182650	111	3.72072	26
182700	91	4.46154	23
182750	96	3.61458	24
182800	109	3.34862	23
182850	103	3.71845	16
182900	104	4.21154	33
182950	93	3.94624	27
183000	98	3.2449	19
183050	89	4.01124	22
183100	97	4.25773	22
183150	93	3.80645	18
183200	103	4.04854	16
183250	105	4.05714	15
183300	108	3.91667	29
183350	101	3.91089	24
183400	96	4.35417	23
183450	100	4.29	20
183500	97	4.5567	22
183550	96	3.64583	17
183600	97	3.92784	16
183650	96	4.5625	33
183700	103	3.64078	21
183750	98	4.35714	21
183800	101	4.81188	42
183850	97	4.92784	32
183900	101	4.09901	19
183950	107	4.64486	21
184000	95	3.69474	17
184050	98	3.61224	26
184100	101	4.0495	25
184150	100	4.75	24
184200	94	3.98936	22
184250	100	3.79	22
184300	100	4.45	17
184350	104	4.21154	22
184400	97	3.98969	27
184450	96	3.59375	19
184500	99	3.75758	19
184550	101	3.69307	17
184600	97	3.64948	20
184650	106	3.75472	14
184700	97	3.57732	19
184750	91	4.28571	22
184800	91	3.21978	26
184850	83	4.10843	15
184900	97	4.19588	24
184950	106	4.09434	19
185000	96	3.90625	14
185050	110	4.81818	42
185100	96	3.19792	27
185150	110	4.28182	22
185200	108	3.55556	22
185250	98	4.26531	26
185300	92	4.28261	18
185350	109	3.55963	20
185400	99	4.65657	40
185450	101	3.81188	21
185500	92	4.72826	45
185550	85	3.49412	16
185600	91	4.63736	27
185650	99	4.17172	20
185700	100	3.73	23
185750	98	4.16327	21
185800	110	3.40909	18
185850	103	4.49515	20
185900	94	6.24468	36
185950	97	4.15464	22
186000	101	4.26733	20
186050	104	4.32692	21
186100	91	4.06593	15
186150	100	4.37	16
186200	89	3.78652	18
186250	97	4.43299	16
186300	104	3.45192	17
186350	101	4.0297	25
186400	92	5.02174	18
186450	106	3.72642	22
186500	94	3.79787	25
186550	108	4.57407	33
186600	89	3.67416	20
186650	89	3.21348	22
186700	99	4.79798	35
186750	100	4.49	23
186800	92	3.80435	29
186850	105	4.05714	22
186900	103	4.18447	29
186950	96	4.91667	27
187000	111	3.66667	22
187050	101	3.40594	21
187100	103	3.86408	26
187150	93	4.76344	30
187200	96	3.15625	15
187250	92	3.71739	19
187300	108	3.73148	20
187350	94	4.2766	21
187400	104	3.65385	25
187450	93	3.92473	19
187500	98	4.02041	18
187550	105	3.84762	30
187600	93	4.35484	27
187650	92	4.63043	22
187700	93	4.12903	18
187750	99	4.48485	34
187800	106	4.22642	27
187850	103	3.84466	22
187900	108	3.97222	19
187950	101	4.42574	21
188000	106	4.15094	23
188050	100	3.78	16
188100	101	3.9505	20
188150	92	3.59783	17
188200	101	3.9604	17
188250	91	3.93407	22
188300	101	3.75248	15
188350	84	5.13095	33
188400	98	3.92857	20
188450	94	3.5	16
188500	91	4.12088	26
188550	98	4.17347	22
188600	97	4.17526	33
188650	104	3.99038	27
188700	101	3.57426	15
188750	103	4.38835	20
188800	85	4.49412	20
188850	103	4.32039	33
188900	98	3.70408	23
188950	90	3.35556	16
189000	103	3.35922	21
189050	101	4.40594	17
189100	101	3.66337	18
189150	110	4.48182	32
189200	94	3.67021	17
189250	102	4.02941	17
189300	111	3.94595	19
189350	97	3.41237	18
189400	95	4.12632	24
189450	100	4.07	28
189500	113	4.60177	28
189550	88	3.88636	22
189600	90	4.33333	18
189650	92	3.80435	20
189700	113	4.41593	17
189750	97	4.19588	22
189800	107	4.26168	36
189850	91	4.85714	25
189900	90	4.26667	21
189950	106	3.38679	13
190000	96	3.53125	22
