generation	Nc	average_age	max_age
179800	7489	3.92896	34
179850	7499	3.9752	41
179900	7457	3.96339	46
179950	7524	3.95069	46
180000	107	4.80374	15
180005	97	5.73196	20
180010	101	4.73267	25
180015	104	4.26923	17
180020	103	4.74757	17
180025	112	5.07143	21
180030	98	5.09184	26
180035	106	4.49057	29
180040	108	4.66667	34
180045	86	3.96512	16
180050	106	3.13208	18
180100	101	3.9802	20
180150	92	3.81522	28
180200	102	4.51961	23
180250	96	4.44792	17
180300	97	4.12371	22
180350	99	3.84848	24
180400	88	4.34091	19
180450	103	3.31068	18
180500	103	4.64078	20
180550	97	3.56701	20
180600	100	4.27	27
180650	96	4.29167	21
180700	115	3.32174	20
180750	99	3.85859	24
180800	88	4.29545	16
180850	97	3.75258	32
180900	111	3.10811	20
180950	86	3.62791	19
181000	98	4.53061	27
181050	95	3.94737	17
181100	105	4.34286	29
181150	102	3.83333	26
181200	98	4.02041	17
181250	94	4.1383	20
181300	110	3.27273	26
181350	93	4.37634	21
181400	99	3.85859	17
181450	107	3.52336	19
181500	99	4.32323	21
181550	88	3.94318	18
181600	102	3.91176	21
181650	101	3.9505	20
181700	103	4.64078	21
181750	100	3.96	32
181800	102	3.52941	17
181850	98	3.82653	29
181900	85	3.48235	19
181950	98	3.86735	21
182000	96	4.42708	17
182050	95	4.32632	21
182100	104	3.98077	31
182150	101	3.55446	22
182200	103	3.93204	15
182250	100	3.61	26
182300	101	3.84158	24
182350	101	3.45545	36
182400	98	4.18367	25
182450	97	4.04124	16
182500	107	3.17757	16
182550	99	4.08081	21
182600	100	3.62	22
182650	104	3.14423	28
182700	97	4.23711	30
182750	88	4.54545	32
182800	101	3.86139	23
182850	91	4.7033	28
182900	99	4.14141	27
182950	106	4.54717	22
183000	100	4.01	26
183050	96	3.42708	20
183100	93	4.27957	17
183150	102	3.31373	16
183200	97	3.45361	12
183250	85	4.41176	21
183300	88	3.84091	17
183350	97	3.54639	17
183400	98	4.77551	24
183450	103	4.33981	29
183500	99	4.10101	29
183550	100	3.6	22
183600	107	3.78505	23
183650	100	3.93	18
183700	95	4.41053	25
183750	102	3.59804	15
183800	104	4.22115	21
183850	88	3.25	18
183900	106	4.45283	31
183950	100	3.81	17
184000	99	3.60606	22
184050	114	3.67544	30
184100	102	4.85294	25
184150	101	3.92079	19
184200	102	4.19608	29
184250	102	3.94118	25
184300	97	3.90722	26
184350	103	3.58252	16
184400	109	4.30275	18
184450	101	3.30693	16
184500	96	3.10417	24
184550	90	3.6	25
184600	102	4.51961	27
184650	98	4.41837	24
184700	113	4.0177	26
184750	103	3.76699	35
184800	102	3.85294	25
184850	96	3.91667	22
184900	88	4.17045	17
184950	94	3.67021	17
185000	101	4.24752	25
185050	104	3.90385	37
185100	99	4.56566	42
185150	99	4.19192	19
185200	101	4.09901	22
185250	102	4.85294	20
185300	99	4.14141	27
185350	99	3.59596	17
185400	86	4.52326	23
185450	101	4.21782	27
185500	96	4.02083	26
185550	99	3.72727	27
185600	100	4.1	18
185650	98	3.62245	16
185700	100	4.23	20
185750	102	3.13725	17
185800	104	3.92308	31
185850	92	4.13043	22
185900	104	3.53846	17
185950	102	4.15686	24
186000	101	4.19802	18
186050	96	4.15625	24
186100	107	3.71963	22
186150	99	4.40404	32
186200	97	3.72165	38
186250	101	3.08911	15
186300	97	4.61856	23
186350	103	4.45631	48
186400	82	4.30488	20
186450	98	4.47959	23
186500	102	3.85294	24
186550	110	3.63636	15
186600	103	4.61165	24
186650	97	3.63918	19
186700	101	4.21782	29
186750	92	2.86957	18
186800	84	4.41667	24
186850	96	3.73958	23
186900	99	3.51515	16
186950	98	3.89796	21
187000	97	3.84536	16
187050	96	3.47917	13
187100	98	3.58163	18
187150	93	4.01075	20
187200	90	3.48889	20
187250	96	4.8125	20
187300	105	4.12381	22
187350	97	4.50515	33
187400	98	3.82653	19
187450	90	4.36667	17
187500	97	3.8866	24
187550	93	4.10753	26
187600	95	3.94737	20
187650	99	3.33333	16
187700	100	4.8	24
187750	91	3.73626	16
187800	88	4.21591	23
187850	108	3.32407	20
187900	96	3.96875	18
187950	102	4.60784	40
188000	97	4.04124	27
188050	100	3.4	21
188100	103	3.70874	31
188150	107	4.29907	17
188200	102	4.27451	23
188250	81	3.60494	23
188300	95	3.01053	23
188350	87	4.11494	25
188400	97	4.17526	18
188450	101	3.59406	21
188500	106	3.61321	23
188550	99	3.76768	27
188600	104	4.09615	21
188650	96	3.75	22
188700	92	3.6087	21
188750	101	4.31683	27
188800	94	5.08511	27
188850	97	4.07216	22
188900	100	4.01	36
188950	102	5.17647	27
189000	95	4.22105	20
189050	94	4.01064	24
189100	104	3.90385	16
189150	104	3.34615	17
189200	103	4.62136	28
189250	103	4.92233	28
189300	99	4.73737	32
189350	103	4.79612	34
189400	97	4.90722	35
189450	94	4.2766	21
189500	107	3.72897	21
189550	109	4.66055	27
189600	103	4.19417	33
189650	94	3.94681	20
189700	91	3.76923	18
189750	108	4.16667	20
189800	104	3.69231	26
189850	101	3.46535	21
189900	94	4.17021	13
189950	100	4.5	23
190000	91	3.40659	20
