generation	Nc
179800	4331
179850	4260
179900	4254
179950	4233
180000	46
180005	55
180010	61
180015	53
180020	109
180025	130
180030	114
180035	113
180040	98
180045	105
180050	120
180100	102
180150	113
180200	131
180250	119
180300	107
180350	109
180400	107
180450	108
180500	140
180550	123
180600	110
180650	118
180700	119
180750	103
180800	112
180850	129
180900	120
180950	111
181000	104
181050	101
181100	114
181150	125
181200	99
181250	121
181300	127
181350	108
181400	117
181450	113
181500	133
181550	115
181600	113
181650	101
181700	124
181750	96
181800	118
181850	110
181900	127
181950	120
182000	118
182050	102
182100	114
182150	130
182200	115
182250	110
182300	117
182350	129
182400	95
182450	106
182500	121
182550	108
182600	117
182650	111
182700	106
182750	101
182800	132
182850	137
182900	112
182950	111
183000	102
183050	121
183100	113
183150	113
183200	95
183250	105
183300	108
183350	112
183400	112
183450	114
183500	122
183550	120
183600	118
183650	109
183700	106
183750	120
183800	97
183850	130
183900	115
183950	117
184000	101
184050	113
184100	103
184150	101
184200	118
184250	118
184300	105
184350	119
184400	113
184450	114
184500	116
184550	116
184600	134
184650	115
184700	109
184750	110
184800	115
184850	105
184900	125
184950	117
185000	107
185050	119
185100	108
185150	122
185200	124
185250	121
185300	145
185350	111
185400	95
185450	93
185500	103
185550	110
185600	113
185650	121
185700	113
185750	122
185800	100
185850	116
185900	112
185950	107
186000	111
186050	119
186100	107
186150	126
186200	120
186250	105
186300	117
186350	104
186400	111
186450	122
186500	129
186550	119
186600	115
186650	101
186700	126
186750	113
186800	100
186850	118
186900	119
186950	111
187000	104
187050	121
187100	113
187150	130
187200	105
187250	110
187300	103
187350	118
187400	111
187450	110
187500	108
187550	118
187600	125
187650	126
187700	112
187750	100
187800	112
187850	110
187900	118
187950	112
188000	117
188050	120
188100	129
188150	104
188200	139
188250	117
188300	114
188350	115
188400	104
188450	128
188500	108
188550	102
188600	113
188650	110
188700	120
188750	119
188800	115
188850	91
188900	120
188950	116
189000	115
189050	103
189100	96
189150	112
189200	118
189250	123
189300	95
189350	136
189400	113
189450	115
189500	121
189550	116
189600	117
189650	96
189700	132
189750	99
189800	114
189850	81
189900	125
189950	130
190000	124
