generation	Nc	average_age	max_age
179800	7506	3.97948	51
179850	7552	4.04701	37
179900	7366	3.9848	39
179950	7501	4.02853	34
180000	96	4.82292	18
180005	90	4.72222	23
180010	102	4.26471	23
180015	102	4.12745	19
180020	105	4.52381	24
180025	103	4.30097	22
180030	86	4.10465	27
180035	98	3.73469	21
180040	90	3.71111	19
180045	102	4.09804	18
180050	105	3.84762	22
180100	98	4.46939	24
180150	99	4.35354	20
180200	98	3.78571	18
180250	95	4.08421	18
180300	104	4.00962	22
180350	103	3.45631	20
180400	103	3.29126	32
180450	103	4.13592	18
180500	97	4.65979	24
180550	98	4.79592	29
180600	92	5.16304	28
180650	103	3.98058	23
180700	111	4.07207	21
180750	96	3.70833	23
180800	98	4.89796	27
180850	102	4.87255	22
180900	106	3.83019	16
180950	103	4.48544	22
181000	112	4.13393	21
181050	94	3.55319	16
181100	99	3.37374	22
181150	96	4.0625	19
181200	98	3.95918	17
181250	105	3.6	17
181300	100	3.8	24
181350	87	3.82759	17
181400	97	4.06186	31
181450	119	4.15126	17
181500	97	3.64948	20
181550	99	4.05051	14
181600	105	3.38095	19
181650	102	3.36275	17
181700	90	3.88889	30
181750	97	4.13402	18
181800	101	3.08911	24
181850	100	4.1	20
181900	92	4.82609	26
181950	97	4.23711	23
182000	98	4.60204	25
182050	101	4.0198	18
182100	103	4.35922	20
182150	108	3.64815	16
182200	96	3.625	29
182250	100	4.12	31
182300	94	4.09574	18
182350	96	3.79167	17
182400	93	4.41935	22
182450	102	3.69608	21
182500	103	3.58252	21
182550	101	4.58416	32
182600	102	4.77451	25
182650	107	3.64486	24
182700	102	3.85294	19
182750	106	4.18868	24
182800	83	4.14458	19
182850	108	3.68519	28
182900	94	4.30851	20
182950	95	3.92632	24
183000	101	3.9703	19
183050	102	4.76471	39
183100	106	3.71698	24
183150	101	3.48515	16
183200	96	3.44792	20
183250	96	4.8125	27
183300	91	4.01099	25
183350	104	3.81731	18
183400	95	3.43158	13
183450	99	4.43434	20
183500	105	4.28571	38
183550	91	4.54945	24
183600	103	4.36893	21
183650	99	3.46465	20
183700	99	3.48485	21
183750	112	3.71429	17
183800	99	3.59596	18
183850	97	4.62887	20
183900	104	4.16346	28
183950	105	4.53333	33
184000	100	3.53	18
184050	102	3.40196	19
184100	102	3.79412	29
184150	105	3.47619	24
184200	102	4.10784	29
184250	97	4.08247	26
184300	92	2.95652	10
184350	100	3.75	25
184400	107	3.21495	21
184450	88	4.51136	23
184500	95	3.52632	19
184550	105	3.32381	22
184600	98	3.90816	25
184650	100	3.76	17
184700	92	4.40217	23
184750	100	3.93	28
184800	103	4.67961	22
184850	99	4.09091	20
184900	94	3.87234	24
184950	95	3.18947	18
185000	102	4.52941	28
185050	103	3.84466	27
185100	103	4.42718	22
185150	97	4.45361	22
185200	98	4.88776	23
185250	89	3.97753	20
185300	83	3.86747	39
185350	91	3.23077	15
185400	91	4.50549	24
185450	92	3.79348	26
185500	102	3.94118	20
185550	106	3.67925	14
185600	91	4.10989	17
185650	94	4.45745	21
185700	99	4.48485	31
185750	103	3.48544	21
185800	102	3.04902	30
185850	102	4.37255	21
185900	99	4.35354	27
185950	102	3.70588	19
186000	99	3.65657	40
186050	102	3.5	27
186100	105	4.21905	25
186150	90	4.11111	40
186200	100	4.21	27
186250	102	3.82353	15
186300	101	3.93069	29
186350	102	4.65686	22
186400	92	3.69565	24
186450	95	3.4	19
186500	88	4.14773	23
186550	109	4.33028	33
186600	99	4.0404	29
186650	98	3.86735	26
186700	97	3.56701	21
186750	92	4.45652	17
186800	108	4.03704	24
186850	111	3.73874	25
186900	107	3.56075	26
186950	103	4.04854	18
187000	94	4.32979	25
187050	108	4.25926	29
187100	98	4.09184	23
187150	100	4.09	23
187200	100	3.18	16
187250	112	4.53571	29
187300	113	3.62832	28
187350	100	3.32	24
187400	112	3.07143	19
187450	92	4.57609	30
187500	106	3.61321	19
187550	102	3.68627	14
187600	91	3.87912	22
187650	96	3.32292	21
187700	98	2.41837	11
187750	100	3.08	19
187800	93	3.86022	16
187850	97	3.82474	19
187900	105	4.30476	20
187950	100	4.16	17
188000	90	4.84444	22
188050	83	3.66265	19
188100	92	4.04348	24
188150	108	3.41667	18
188200	86	4.25581	28
188250	99	4.42424	27
188300	104	3.89423	21
188350	98	3.23469	17
188400	102	4.26471	20
188450	102	4.07843	18
188500	91	4.30769	26
188550	102	4.68627	28
188600	91	4.0989	18
188650	94	3.79787	23
188700	99	3.13131	20
188750	100	4.16	24
188800	103	3.83495	17
188850	101	4.05941	24
188900	101	3.81188	18
188950	104	4.40385	51
189000	105	3.31429	26
189050	98	3.68367	16
189100	110	3.27273	16
189150	95	4.64211	27
189200	111	3.96396	26
189250	96	5.125	22
189300	97	4.07216	20
189350	96	3.90625	20
189400	110	4.21818	31
189450	103	3.91262	28
189500	100	3.12	22
189550	110	3.52727	22
189600	105	3.40952	20
189650	101	4.43564	21
189700	93	3.77419	27
189750	93	4.48387	20
189800	100	4.13	14
189850	99	4.53535	19
189900	96	4.44792	24
189950	91	5.3956	30
190000	95	3.71579	25
