generation	Nc
179800	4219
179850	4202
179900	4200
179950	4287
180000	52
180005	59
180010	51
180015	63
180020	107
180025	108
180030	120
180035	134
180040	121
180045	114
180050	110
180100	114
180150	104
180200	124
180250	109
180300	126
180350	111
180400	128
180450	112
180500	106
180550	113
180600	91
180650	118
180700	115
180750	106
180800	98
180850	117
180900	118
180950	108
181000	137
181050	98
181100	115
181150	101
181200	107
181250	124
181300	107
181350	86
181400	121
181450	101
181500	107
181550	112
181600	109
181650	114
181700	118
181750	118
181800	113
181850	114
181900	128
181950	108
182000	111
182050	88
182100	102
182150	102
182200	114
182250	102
182300	123
182350	120
182400	99
182450	123
182500	111
182550	118
182600	123
182650	122
182700	117
182750	98
182800	103
182850	114
182900	103
182950	100
183000	120
183050	127
183100	115
183150	104
183200	94
183250	97
183300	106
183350	131
183400	99
183450	99
183500	104
183550	106
183600	113
183650	126
183700	115
183750	125
183800	118
183850	107
183900	110
183950	118
184000	115
184050	134
184100	119
184150	108
184200	115
184250	124
184300	117
184350	106
184400	123
184450	130
184500	122
184550	130
184600	130
184650	113
184700	105
184750	116
184800	119
184850	109
184900	130
184950	102
185000	115
185050	112
185100	120
185150	134
185200	141
185250	109
185300	130
185350	130
185400	104
185450	98
185500	103
185550	122
185600	121
185650	114
185700	125
185750	119
185800	124
185850	102
185900	110
185950	127
186000	118
186050	124
186100	106
186150	117
186200	106
186250	96
186300	118
186350	107
186400	113
186450	104
186500	108
186550	97
186600	104
186650	105
186700	125
186750	115
186800	117
186850	106
186900	107
186950	102
187000	129
187050	120
187100	128
187150	113
187200	99
187250	101
187300	95
187350	130
187400	105
187450	102
187500	123
187550	104
187600	108
187650	107
187700	93
187750	118
187800	127
187850	123
187900	111
187950	111
188000	100
188050	104
188100	120
188150	126
188200	106
188250	105
188300	106
188350	101
188400	106
188450	102
188500	125
188550	114
188600	113
188650	106
188700	120
188750	96
188800	106
188850	145
188900	109
188950	104
189000	107
189050	111
189100	118
189150	100
189200	108
189250	116
189300	114
189350	116
189400	111
189450	103
189500	94
189550	114
189600	98
189650	109
189700	104
189750	121
189800	111
189850	125
189900	112
189950	134
190000	110
