generation	Nc	average_age	max_age
179800	7454	4.03112	66
179850	7487	3.98103	65
179900	7615	3.95351	37
179950	7346	3.99646	38
180000	79	4.91139	17
180005	82	4.08537	19
180010	104	3.86538	19
180015	98	4.27551	22
180020	111	3.54955	23
180025	101	4.63366	28
180030	104	4.16346	20
180035	98	4.32653	18
180040	103	3.98058	17
180045	104	4.67308	18
180050	101	4.58416	23
180100	114	3.47368	17
180150	100	3.16	18
180200	104	5.15385	29
180250	99	4.55556	37
180300	102	3.68627	16
180350	98	3.5102	16
180400	100	4.2	26
180450	101	3.31683	16
180500	112	4.5625	23
180550	86	3.34884	28
180600	98	4.19388	22
180650	99	3.41414	15
180700	109	3.92661	23
180750	104	4.58654	31
180800	104	3.72115	30
180850	88	4.09091	22
180900	96	2.92708	16
180950	106	4.27358	30
181000	96	4.61458	25
181050	94	3.88298	15
181100	98	3.76531	20
181150	97	3.63918	17
181200	106	4.25472	19
181250	102	4.05882	21
181300	96	4.625	24
181350	80	2.9625	18
181400	109	3.75229	18
181450	104	3.92308	25
181500	96	3.05208	23
181550	108	4.24074	21
181600	106	3.43396	17
181650	95	4.29474	26
181700	95	4.07368	25
181750	98	3.42857	18
181800	107	3.8785	38
181850	102	4.2549	17
181900	99	4.06061	19
181950	102	3.58824	21
182000	111	3.22523	16
182050	100	3.89	17
182100	94	3.5	26
182150	102	3.15686	19
182200	102	4.14706	26
182250	105	3.89524	22
182300	109	3.59633	17
182350	104	3.375	18
182400	87	4.71264	23
182450	95	3.86316	22
182500	88	3.97727	22
182550	100	4.05	27
182600	90	3.72222	20
182650	80	3.6	27
182700	108	4.27778	22
182750	104	3.85577	19
182800	103	5.15534	39
182850	101	3.9703	27
182900	95	3.47368	15
182950	102	4.29412	22
183000	100	3.79	18
183050	99	3.84848	19
183100	95	2.98947	29
183150	112	3.75	22
183200	101	4.55446	23
183250	105	4.6	21
183300	103	4.3301	27
183350	102	3.7451	35
183400	89	4.93258	27
183450	91	5.20879	29
183500	106	4.21698	31
183550	104	3.98077	32
183600	95	4.72632	35
183650	105	3.68571	20
183700	103	4.03883	20
183750	93	4.3871	33
183800	99	3.94949	52
183850	109	3.84404	24
183900	103	3.67961	20
183950	91	3.75824	22
184000	99	4.58586	24
184050	102	4.08824	20
184100	106	4.45283	24
184150	103	3.67961	14
184200	92	4.02174	24
184250	99	4.18182	29
184300	100	5.06	28
184350	93	3.49462	20
184400	94	3.10638	15
184450	99	3.49495	16
184500	105	3.31429	17
184550	98	5.20408	33
184600	106	4	27
184650	97	3.62887	23
184700	99	3.68687	35
184750	98	4.26531	24
184800	87	4.27586	20
184850	95	4.12632	20
184900	97	3.34021	28
184950	94	3.84043	25
185000	102	3.53922	21
185050	97	4.31959	24
185100	107	4.63551	26
185150	107	3.23364	18
185200	92	3.56522	27
185250	95	4.32632	32
185300	93	4.02151	17
185350	97	4.21649	19
185400	100	3.95	24
185450	110	4.16364	15
185500	93	3.97849	29
185550	94	3.88298	17
185600	96	4.47917	27
185650	88	4.38636	32
185700	99	3.61616	18
185750	95	4.25263	24
185800	103	3.52427	21
185850	92	4.19565	18
185900	101	3.9604	23
185950	113	4.23894	54
186000	106	3.4717	17
186050	98	4.38776	18
186100	86	5.05814	18
186150	86	3.52326	24
186200	103	3.90291	26
186250	103	3.68932	20
186300	101	4.52475	21
186350	101	3.89109	21
186400	101	4.46535	29
186450	103	4.21359	21
186500	107	3.72897	16
186550	98	4.53061	21
186600	105	3.22857	19
186650	101	3.78218	23
186700	86	3.7907	20
186750	94	4.20213	20
186800	86	3.60465	20
186850	100	3.38	18
186900	108	4.75	23
186950	106	4.50943	30
187000	96	4.67708	24
187050	93	4.48387	30
187100	97	3.87629	21
187150	100	4.27	17
187200	103	4.28155	26
187250	111	3.2973	19
187300	103	3.4466	21
187350	88	3.67045	35
187400	97	4.26804	17
187450	114	4.21053	20
187500	96	4.0625	22
187550	105	2.95238	16
187600	104	4.38462	21
187650	90	4.01111	18
187700	96	4.73958	25
187750	94	4.17021	25
187800	98	3.65306	21
187850	99	3.0101	17
187900	108	4.09259	24
187950	112	3.9375	26
188000	96	4.75	40
188050	103	5.13592	49
188100	91	4.56044	22
188150	96	4.38542	21
188200	112	3.54464	22
188250	95	3.6	15
188300	101	3.70297	23
188350	100	4.4	27
188400	107	4.1215	26
188450	101	3.86139	21
188500	106	4.78302	33
188550	103	4.12621	22
188600	96	4.625	24
188650	99	4.70707	31
188700	101	4.0198	23
188750	103	4	18
188800	103	3.53398	24
188850	94	3.59574	22
188900	102	3.80392	26
188950	93	4.3871	19
189000	95	3.83158	23
189050	93	3.43011	17
189100	95	4.21053	22
189150	96	3.89583	26
189200	105	3.98095	20
189250	106	3.93396	20
189300	103	4.3301	32
189350	101	3.87129	21
189400	105	4.52381	25
189450	103	3.18447	20
189500	95	3.89474	19
189550	104	4.06731	16
189600	91	4.02198	55
189650	93	4.09677	28
189700	98	3.76531	19
189750	104	4.24038	25
189800	103	3.95146	21
189850	104	4.03846	22
189900	106	4.58491	28
189950	104	4.83654	20
190000	109	4.56881	22
