generation	Nc	average_age	max_age
179800	7537	4.00783	37
179850	7576	3.92793	35
179900	7463	3.99437	37
179950	7521	3.97992	33
180000	80	5.7625	21
180005	91	4.40659	20
180010	94	3.96809	22
180015	99	3.72727	24
180020	102	3.79412	18
180025	106	4.00943	23
180030	87	4.62069	23
180035	96	4.11458	20
180040	103	3.98058	25
180045	109	3.50459	30
180050	103	4.01942	14
180100	102	4.34314	21
180150	95	4.44211	19
180200	101	4.0396	22
180250	99	4.65657	28
180300	113	3.84956	27
180350	97	3.48454	16
180400	100	3.46	16
180450	101	4.69307	27
180500	102	4.73529	23
180550	99	3.92929	22
180600	100	4.77	35
180650	98	3.86735	21
180700	102	3.27451	16
180750	98	3.93878	18
180800	107	3.21495	18
180850	90	3.73333	22
180900	96	3.91667	26
180950	93	4.56989	33
181000	103	3.43689	18
181050	104	4.47115	34
181100	98	3.54082	16
181150	94	5.21277	35
181200	116	3.98276	19
181250	101	3.84158	15
181300	103	3.66019	16
181350	101	3.80198	25
181400	94	4.25532	26
181450	94	4.53191	25
181500	107	4.41121	20
181550	93	4.01075	19
181600	100	3.63	20
181650	98	5.08163	34
181700	92	3.75	24
181750	98	4.63265	24
181800	108	3.90741	36
181850	99	3.20202	18
181900	102	3.88235	17
181950	84	3.46429	20
182000	96	4.625	24
182050	105	4.64762	29
182100	96	3.45833	16
182150	105	4.22857	16
182200	93	4.27957	23
182250	106	4.18868	21
182300	105	4.26667	25
182350	94	3.28723	22
182400	112	4.17857	23
182450	103	3.66019	16
182500	99	3.90909	35
182550	103	3.43689	20
182600	94	3.73404	28
182650	98	4.96939	37
182700	89	4.11236	16
182750	98	3.52041	15
182800	97	3.8866	16
182850	100	3.47	20
182900	103	3.71845	20
182950	91	4.28571	19
183000	95	3.64211	25
183050	104	4.42308	21
183100	107	4.01869	36
183150	103	4.08738	24
183200	92	3.93478	18
183250	102	3.97059	26
183300	94	3.81915	19
183350	88	5.07955	36
183400	102	3.86275	20
183450	110	3.62727	16
183500	105	4.30476	38
183550	104	3.67308	27
183600	104	4.625	23
183650	96	3.59375	18
183700	96	3.63542	19
183750	88	4.38636	22
183800	104	3.97115	28
183850	103	3.53398	20
183900	100	4.05	28
183950	93	5.10753	27
184000	96	3.59375	20
184050	94	4.34043	22
184100	103	3.80583	26
184150	101	3.08911	17
184200	110	4.60909	38
184250	106	3.76415	18
184300	104	3.57692	22
184350	97	3.45361	15
184400	101	3.64356	17
184450	92	4.69565	20
184500	113	4.04425	21
184550	83	4.98795	23
184600	103	4.52427	21
184650	107	4.64486	25
184700	100	4.28	21
184750	98	4.31633	25
184800	113	3.88496	23
184850	96	3.34375	12
184900	96	4.34375	23
184950	94	4.7234	32
185000	94	4.02128	19
185050	95	4.56842	24
185100	102	4.01961	20
185150	102	4.27451	32
185200	104	3.67308	25
185250	101	4.0495	31
185300	92	3.95652	20
185350	94	3.47872	21
185400	104	4.35577	19
185450	103	3.95146	16
185500	104	4.54808	29
185550	94	4.14894	25
185600	101	4.80198	31
185650	101	4.06931	25
185700	100	3.42	17
185750	108	4.64815	33
185800	97	3.80412	36
185850	94	4.20213	22
185900	101	3.72277	17
185950	98	4.33673	30
186000	93	3.84946	28
186050	105	4.53333	18
186100	102	3.57843	17
186150	92	3.69565	25
186200	91	2.9011	17
186250	103	5.14563	30
186300	95	4.72632	23
186350	101	3.60396	21
186400	96	3.63542	24
186450	98	4.26531	15
186500	95	3.33684	14
186550	112	4.00893	18
186600	95	4.41053	23
186650	89	4.08989	24
186700	93	3.53763	20
186750	115	3.30435	28
186800	102	4.09804	28
186850	103	3.94175	17
186900	105	3.59048	24
186950	110	3.97273	26
187000	97	3.28866	25
187050	104	3.36538	14
187100	109	3.68807	28
187150	103	3.47573	19
187200	90	3.97778	24
187250	93	3.93548	16
187300	111	3.99099	26
187350	101	4.11881	24
187400	95	3.45263	17
187450	102	4.06863	32
187500	100	4.14	27
187550	109	3.46789	27
187600	91	4.07692	26
187650	102	3.46078	17
187700	105	4.1619	24
187750	100	4.41	20
187800	98	3.64286	18
187850	99	3.14141	17
187900	104	4.50962	22
187950	105	4.24762	27
188000	110	3.89091	17
188050	106	3.75472	17
188100	101	4.29703	31
188150	102	3.46078	31
188200	103	4.12621	21
188250	99	3.94949	16
188300	106	3.72642	19
188350	88	3.86364	18
188400	103	3.66019	19
188450	99	3.68687	17
188500	108	3.25926	18
188550	107	3.75701	23
188600	100	4.57	32
188650	99	4.08081	25
188700	100	4.56	20
188750	103	3.94175	16
188800	111	3.02703	19
188850	101	4.10891	20
188900	87	4.55172	22
188950	109	3.89908	27
189000	96	3.64583	26
189050	97	4.4433	25
189100	103	4.01942	22
189150	101	5.06931	25
189200	96	5.03125	38
189250	94	3.48936	15
189300	95	4.26316	27
189350	91	3.73626	31
189400	105	4.22857	32
189450	104	5.09615	28
189500	102	4.01961	22
189550	90	3.6	15
189600	110	3.69091	17
189650	98	4.17347	21
189700	85	3.55294	21
189750	107	4.1215	23
189800	104	3.94231	26
189850	91	3.9011	23
189900	94	3.71277	22
189950	81	3.98765	22
190000	98	4.20408	28
