generation	Nc
179800	4293
179850	4142
179900	4381
179950	4369
180000	55
180005	53
180010	55
180015	51
180020	116
180025	102
180030	117
180035	109
180040	106
180045	100
180050	119
180100	117
180150	98
180200	106
180250	112
180300	114
180350	107
180400	130
180450	97
180500	108
180550	121
180600	108
180650	112
180700	108
180750	128
180800	109
180850	129
180900	111
180950	108
181000	109
181050	99
181100	111
181150	110
181200	138
181250	109
181300	134
181350	122
181400	102
181450	98
181500	105
181550	115
181600	113
181650	118
181700	114
181750	120
181800	127
181850	113
181900	119
181950	105
182000	118
182050	88
182100	115
182150	119
182200	117
182250	122
182300	114
182350	120
182400	115
182450	115
182500	123
182550	120
182600	113
182650	119
182700	96
182750	127
182800	116
182850	102
182900	114
182950	113
183000	118
183050	133
183100	122
183150	100
183200	114
183250	114
183300	104
183350	110
183400	114
183450	99
183500	79
183550	114
183600	117
183650	107
183700	97
183750	126
183800	110
183850	100
183900	112
183950	131
184000	100
184050	107
184100	121
184150	123
184200	125
184250	117
184300	106
184350	121
184400	113
184450	109
184500	114
184550	102
184600	121
184650	125
184700	95
184750	117
184800	87
184850	121
184900	114
184950	113
185000	125
185050	115
185100	124
185150	107
185200	109
185250	122
185300	115
185350	126
185400	98
185450	93
185500	118
185550	105
185600	107
185650	113
185700	113
185750	106
185800	105
185850	124
185900	98
185950	113
186000	130
186050	118
186100	112
186150	107
186200	106
186250	112
186300	114
186350	89
186400	101
186450	122
186500	104
186550	140
186600	99
186650	129
186700	111
186750	102
186800	118
186850	125
186900	110
186950	116
187000	130
187050	113
187100	117
187150	113
187200	123
187250	128
187300	113
187350	106
187400	137
187450	96
187500	108
187550	142
187600	104
187650	103
187700	105
187750	121
187800	121
187850	118
187900	124
187950	118
188000	108
188050	108
188100	97
188150	124
188200	123
188250	125
188300	114
188350	114
188400	95
188450	112
188500	100
188550	125
188600	107
188650	113
188700	110
188750	115
188800	127
188850	107
188900	118
188950	113
189000	88
189050	115
189100	101
189150	105
189200	107
189250	112
189300	116
189350	112
189400	113
189450	100
189500	115
189550	112
189600	116
189650	111
189700	98
189750	122
189800	119
189850	121
189900	114
189950	111
190000	107
