generation	Nc	average_age	max_age
179800	7464	3.93408	41
179850	7414	3.98139	35
179900	7479	4.09547	49
179950	7560	4.04418	41
180000	90	4.73333	15
180005	97	4.04124	20
180010	102	3.61765	19
180015	101	3.15842	24
180020	108	3.87963	29
180025	98	4.47959	34
180030	100	4.54	39
180035	103	4.50485	44
180040	98	4.73469	30
180045	111	4.37838	35
180050	113	4.20354	40
180100	107	3.80374	26
180150	91	4.30769	18
180200	101	4.50495	24
180250	93	4.05376	22
180300	97	3.79381	21
180350	104	3.29808	28
180400	95	4.13684	18
180450	103	4.38835	21
180500	97	3.71134	18
180550	108	3.7963	23
180600	100	4.58	21
180650	106	4.40566	26
180700	101	4.13861	22
180750	98	4.46939	21
180800	101	4.43564	39
180850	112	4.60714	38
180900	97	3.34021	18
180950	103	3.7767	13
181000	99	4.0202	41
181050	107	4.17757	25
181100	94	3.84043	19
181150	108	3.77778	16
181200	99	3.78788	18
181250	93	3.86022	17
181300	106	3.5566	33
181350	109	3.74312	20
181400	109	3.6422	14
181450	98	3.53061	17
181500	94	4.07447	30
181550	101	3.9703	32
181600	99	3.91919	29
181650	97	4.24742	23
181700	99	3.78788	27
181750	102	3.63725	24
181800	97	3.69072	18
181850	98	4.15306	18
181900	104	4.11538	19
181950	92	4.72826	24
182000	96	4.625	23
182050	103	4.36893	32
182100	105	3.22857	22
182150	98	3.38776	32
182200	105	3.87619	19
182250	104	3.13462	17
182300	107	4.09346	25
182350	105	4.00952	26
182400	97	4.12371	20
182450	90	3.96667	17
182500	104	3.91346	30
182550	102	3.65686	21
182600	94	3.6383	31
182650	94	4.30851	18
182700	98	4.18367	21
182750	104	3.92308	30
182800	90	4.17778	20
182850	95	4.09474	15
182900	95	3.75789	30
182950	103	3.3301	17
183000	99	3.48485	19
183050	94	4.24468	24
183100	105	3.84762	26
183150	96	3.71875	20
183200	105	4.50476	27
183250	94	3.68085	23
183300	96	3.46875	20
183350	102	3.95098	20
183400	101	4.33663	18
183450	99	3.87879	21
183500	95	3.6	19
183550	102	4.01961	27
183600	96	3.51042	21
183650	101	4.23762	17
183700	100	3.86	28
183750	98	3.39796	19
183800	97	4.20619	26
183850	112	4.58929	26
183900	104	3.72115	25
183950	104	3.96154	20
184000	98	3.64286	15
184050	102	3.52941	16
184100	87	3.7931	17
184150	95	4.07368	21
184200	86	4.17442	25
184250	106	4.08491	23
184300	100	4.15	24
184350	99	4.50505	25
184400	96	3.41667	19
184450	99	4.22222	15
184500	105	3.87619	17
184550	91	3.8022	22
184600	104	3.94231	21
184650	100	4.07	23
184700	92	4.84783	32
184750	94	4.09574	16
184800	100	3.92	24
184850	97	4.24742	20
184900	101	3.45545	20
184950	103	4.52427	22
185000	94	4.24468	23
185050	98	3.82653	15
185100	100	4	25
185150	98	4.12245	22
185200	106	3.68868	25
185250	96	4.41667	18
185300	105	4.0381	17
185350	94	4.1383	30
185400	102	3.71569	19
185450	96	3.98958	27
185500	88	3.73864	16
185550	87	3.85057	21
185600	108	4.25	16
185650	100	4.28	38
185700	95	3.81053	27
185750	93	4.60215	19
185800	104	4.45192	24
185850	95	3.62105	18
185900	94	3.39362	17
185950	97	3.76289	18
186000	102	3.85294	19
186050	101	3.57426	38
186100	106	4.53774	21
186150	104	4.48077	21
186200	98	4.30612	20
186250	102	3.7451	16
186300	99	2.9899	15
186350	92	4.04348	25
186400	94	4.12766	21
186450	92	4.09783	27
186500	100	3.72	22
186550	97	3.20619	17
186600	100	4.02	18
186650	101	4.18812	33
186700	99	3.55556	31
186750	96	3.36458	21
186800	101	4.66337	21
186850	100	4.26	17
186900	92	4	13
186950	96	4.04167	26
187000	104	4.29808	23
187050	98	3.77551	24
187100	101	3.45545	21
187150	100	4.36	21
187200	108	3.91667	21
187250	103	4.1068	21
187300	98	4.2449	17
187350	97	4.01031	18
187400	103	4.50485	25
187450	93	4.22581	20
187500	111	3.91892	23
187550	93	3.82796	24
187600	103	3.66019	19
187650	93	3.96774	18
187700	97	4.14433	27
187750	103	4.15534	24
187800	100	3.65	15
187850	92	4.28261	25
187900	94	4.03191	19
187950	79	4.59494	21
188000	107	4.09346	16
188050	87	4.96552	30
188100	100	3.57	19
188150	105	3.92381	24
188200	98	3.91837	28
188250	100	4.41	21
188300	101	3.55446	17
188350	99	4.32323	20
188400	113	3.88496	26
188450	90	4.78889	32
188500	102	4.22549	29
188550	93	3.97849	19
188600	94	4.08511	21
188650	95	3.85263	17
188700	101	3.68317	23
188750	97	3.7732	22
188800	100	4.54	24
188850	103	4.35922	30
188900	104	3.21154	53
188950	103	3.83495	20
189000	100	4.69	37
189050	105	4.5619	20
189100	106	3.4434	15
189150	94	4.69149	23
189200	113	3.9646	23
189250	101	4.27723	27
189300	94	3.97872	19
189350	101	4.23762	21
189400	98	4.64286	23
189450	88	3.36364	18
189500	106	3.86792	17
189550	105	3.59048	21
189600	98	5.06122	38
189650	115	4.43478	35
189700	106	3.48113	15
189750	92	3.18478	16
189800	108	4.57407	32
189850	106	3.91509	23
189900	82	4.97561	23
189950	98	4.29592	26
190000	101	4.33663	24
