generation	Nc	average_age	max_age
179800	7482	4.00441	40
179850	7557	3.99749	56
179900	7536	3.93458	35
179950	7532	4.01142	42
180000	95	5.50526	26
180005	97	5.4433	31
180010	101	4.80198	33
180015	95	3.87368	27
180020	98	3.69388	23
180025	104	4.05769	27
180030	89	3.78652	20
180035	102	3.18627	25
180040	95	2.98947	16
180045	101	3.25743	21
180050	91	4.0989	26
180100	99	3.44444	17
180150	107	3.83178	19
180200	97	4.19588	15
180250	91	3.58242	15
180300	103	4.07767	23
180350	103	3.91262	42
180400	93	3.2043	20
180450	102	4.28431	26
180500	96	3.86458	13
180550	100	4.81	25
180600	103	3.47573	17
180650	110	4.10909	22
180700	113	3.9823	22
180750	108	4.19444	23
180800	108	3.76852	23
180850	102	3.47059	18
180900	97	4.29897	19
180950	99	3.86869	20
181000	101	3.54455	29
181050	100	5.07	42
181100	103	3.33981	21
181150	94	3.46809	15
181200	100	4.43	29
181250	98	4.26531	22
181300	108	3.72222	21
181350	103	4.18447	26
181400	105	4.06667	33
181450	93	3.01075	16
181500	88	3.85227	27
181550	106	3.89623	30
181600	99	3.91919	18
181650	92	4.73913	29
181700	109	4.90826	26
181750	97	4.03093	23
181800	105	4.00952	17
181850	98	4.22449	30
181900	98	4.56122	26
181950	91	3.61538	14
182000	101	4.53465	21
182050	97	3.83505	23
182100	100	4.13	22
182150	112	4.36607	19
182200	103	3.50485	17
182250	95	3.16842	15
182300	103	4.02913	21
182350	91	3.98901	18
182400	95	3.43158	16
182450	103	4.28155	28
182500	105	4.17143	21
182550	98	4.97959	43
182600	109	4.99083	27
182650	92	3.04348	35
182700	99	3.78788	26
182750	105	4.24762	30
182800	100	4.42	28
182850	107	3.43925	28
182900	96	4.14583	25
182950	103	4.33981	25
183000	108	4.64815	23
183050	97	4.03093	23
183100	97	4.19588	28
183150	93	3.93548	20
183200	107	3.92523	23
183250	107	4.30841	16
183300	106	4.22642	32
183350	90	3.67778	20
183400	91	5.2967	19
183450	97	4.01031	22
183500	99	3.50505	37
183550	97	5.25773	27
183600	103	3.40777	18
183650	82	4.91463	24
183700	101	4.43564	22
183750	95	4.48421	23
183800	106	3.72642	20
183850	104	3.44231	14
183900	94	4.62766	28
183950	104	4.00962	22
184000	98	4.03061	17
184050	100	4.24	32
184100	98	4.93878	21
184150	92	4.05435	17
184200	98	3.55102	22
184250	90	3.94444	31
184300	99	4.0202	22
184350	92	3.46739	19
184400	94	3.32979	17
184450	97	4.37113	39
184500	104	3.49038	22
184550	96	3.79167	14
184600	108	4.18519	19
184650	96	4.14583	19
184700	89	2.58427	16
184750	97	3.43299	20
184800	100	3.61	27
184850	103	4.42718	22
184900	100	3.94	18
184950	107	3.97196	17
185000	86	4.74419	22
185050	113	3.04425	16
185100	100	4.14	26
185150	109	3.90826	18
185200	107	3.42991	20
185250	97	3.59794	22
185300	89	4.23596	20
185350	103	3.85437	19
185400	107	3.57944	29
185450	101	3.47525	31
185500	100	3.74	27
185550	95	3.70526	20
185600	102	4.02941	19
185650	84	4.27381	20
185700	108	4.06481	24
185750	88	4.40909	29
185800	103	4.60194	27
185850	108	4.64815	20
185900	99	3.54545	20
185950	101	3.54455	18
186000	89	3.20225	19
186050	99	4.18182	26
186100	98	4.69388	26
186150	98	4.46939	22
186200	111	3.82883	25
186250	96	4.53125	25
186300	101	4.41584	42
186350	107	3.95327	26
186400	104	4.25	27
186450	104	4.78846	26
186500	97	3.61856	29
186550	98	3.97959	20
186600	95	3.88421	22
186650	105	3.88571	25
186700	100	3.32	17
186750	113	4.73451	33
186800	104	4.91346	19
186850	98	3.54082	19
186900	98	4.41837	21
186950	91	5	25
187000	101	3.43564	21
187050	96	4.35417	30
187100	103	3.7767	21
187150	110	3.85455	17
187200	111	4.56757	31
187250	105	4.64762	24
187300	99	4.13131	41
187350	105	4.00952	16
187400	97	4.7732	15
187450	100	4.22	27
187500	98	4.03061	18
187550	99	3.90909	15
187600	95	3.48421	22
187650	110	3.98182	29
187700	97	4.57732	23
187750	94	4.06383	18
187800	97	4.57732	17
187850	102	4.81373	29
187900	99	4.41414	26
187950	105	3.97143	32
188000	95	4.27368	31
188050	96	3.66667	25
188100	98	3.2449	15
188150	99	3.90909	18
188200	107	3.34579	27
188250	105	3.12381	21
188300	98	3.64286	20
188350	99	4.22222	32
188400	92	3.96739	32
188450	99	4.15152	21
188500	97	4.31959	24
188550	101	4.36634	22
188600	102	4	23
188650	98	3.66327	31
188700	90	3.98889	24
188750	99	4.0404	16
188800	107	3.20561	19
188850	101	4.64356	28
188900	95	3.65263	20
188950	99	3.43434	23
189000	114	3.83333	31
189050	100	4.13	31
189100	99	4.72727	24
189150	110	3.84545	20
189200	108	3.16667	21
189250	103	3.59223	16
189300	89	4.1573	18
189350	92	3.80435	14
189400	95	4.03158	22
189450	108	4.35185	35
189500	92	3.94565	21
189550	102	3.91176	23
189600	112	2.84821	18
189650	89	4.21348	32
189700	94	3.71277	19
189750	103	4.74757	23
189800	104	3.36538	19
189850	99	3.29293	25
189900	98	4.61224	24
189950	115	3.90435	16
190000	110	3.91818	26
