generation	Nc	average_age	max_age
179800	7458	3.93658	49
179850	7479	3.9183	41
179900	7504	3.96788	33
179950	7497	4.03922	39
180000	89	5.2809	28
180005	91	3.98901	33
180010	107	2.76636	15
180015	100	4.35	20
180020	93	4.44086	21
180025	104	4.11538	19
180030	107	3.99065	21
180035	85	4.55294	17
180040	93	3.78495	19
180045	104	3.83654	22
180050	105	4.70476	27
180100	94	4.51064	24
180150	107	4.26168	22
180200	99	4.0202	18
180250	102	4.31373	39
180300	98	4.14286	16
180350	103	3.62136	20
180400	105	4.20952	23
180450	104	4.00962	22
180500	109	4.21101	21
180550	94	4.35106	18
180600	94	4.17021	37
180650	109	3.92661	19
180700	102	4.41176	33
180750	102	5.2451	23
180800	95	2.97895	15
180850	102	3.59804	21
180900	102	4.08824	19
180950	99	3.81818	18
181000	105	3.7619	21
181050	102	4.70588	19
181100	99	3.92929	23
181150	113	3.49558	28
181200	93	3.34409	15
181250	96	4.35417	19
181300	101	4.58416	23
181350	96	5.61458	29
181400	106	4.68868	23
181450	97	4.21649	18
181500	97	3.93814	29
181550	106	4.21698	32
181600	98	4.15306	28
181650	96	3.51042	15
181700	100	3.47	17
181750	105	4.18095	29
181800	100	3.95	25
181850	102	3.86275	19
181900	109	3.87156	19
181950	92	4.68478	26
182000	98	4.33673	26
182050	97	4.54639	23
182100	103	3.62136	19
182150	97	3.95876	19
182200	107	4.25234	16
182250	95	3.15789	14
182300	99	4.18182	22
182350	98	4.32653	19
182400	105	3.69524	17
182450	104	3.88462	20
182500	102	3.91176	23
182550	101	3.48515	25
182600	96	4.98958	34
182650	99	4.72727	24
182700	87	4.08046	27
182750	98	4.36735	23
182800	99	3.64646	18
182850	95	3.82105	23
182900	100	4.55	31
182950	91	4	30
183000	96	3.69792	20
183050	103	4.12621	24
183100	102	4.16667	34
183150	98	3.57143	20
183200	109	4.06422	18
183250	93	4.30108	23
183300	103	3.76699	21
183350	111	3.88288	13
183400	99	3.34343	17
183450	98	3.67347	29
183500	96	4.36458	38
183550	110	4.43636	17
183600	106	3.77358	23
183650	99	4.35354	23
183700	101	3.38614	18
183750	93	3.3871	21
183800	105	3.54286	23
183850	112	3.875	22
183900	97	3.02062	16
183950	106	3.83019	35
184000	105	4.46667	42
184050	99	3.41414	18
184100	106	4.35849	27
184150	104	4.53846	22
184200	95	4.61053	40
184250	101	4.52475	33
184300	109	3.84404	25
184350	103	3.92233	17
184400	103	4.01942	24
184450	101	4.05941	14
184500	96	3.65625	22
184550	95	3.30526	12
184600	107	4.26168	21
184650	102	3.46078	18
184700	89	3.70787	21
184750	103	4.14563	27
184800	94	4.09574	21
184850	94	3.61702	20
184900	98	3.52041	22
184950	95	4.03158	21
185000	105	3.60952	20
185050	93	3.11828	13
185100	107	3.81308	29
185150	90	4.37778	24
185200	101	4.19802	22
185250	110	4.40909	22
185300	93	5.4086	28
185350	99	4.56566	36
185400	110	3.82727	20
185450	106	4.64151	26
185500	94	3.62766	21
185550	102	3.82353	21
185600	110	4.20909	21
185650	105	4.18095	27
185700	97	4.30928	32
185750	105	3.87619	26
185800	100	3.96	27
185850	104	4.14423	22
185900	87	3.71264	15
185950	99	4.71717	26
186000	105	4.20952	26
186050	97	4.30928	27
186100	103	4.01942	17
186150	99	3.91919	18
186200	100	4.27	19
186250	102	4.92157	29
186300	100	4.26	17
186350	90	3.17778	17
186400	105	3.61905	21
186450	98	4	31
186500	95	3.68421	24
186550	96	5.01042	20
186600	90	4.43333	18
186650	97	3.90722	24
186700	91	4.38462	23
186750	97	4.73196	19
186800	103	4.31068	28
186850	94	4.46809	20
186900	110	3.82727	18
186950	98	4.10204	22
187000	99	4.21212	18
187050	100	3.81	22
187100	95	4.4	32
187150	92	4.83696	27
187200	98	3.93878	26
187250	100	3.9	20
187300	101	4.91089	27
187350	93	3.16129	15
187400	99	4.0101	24
187450	95	4.62105	28
187500	106	3.87736	24
187550	97	3.23711	20
187600	95	3.31579	23
187650	102	3.9902	29
187700	103	4.2233	18
187750	105	4.15238	16
187800	92	3.95652	20
187850	99	4.37374	18
187900	97	5.6701	32
187950	108	4.07407	31
188000	90	3.76667	18
188050	94	3.67021	18
188100	102	4.5	25
188150	100	4.56	32
188200	99	4.58586	30
188250	97	3.57732	24
188300	101	4.61386	22
188350	99	4.44444	37
188400	99	3.61616	26
188450	100	4.21	21
188500	109	3.08257	19
188550	101	3.27723	26
188600	91	4.58242	34
188650	105	3.86667	19
188700	107	4.5514	35
188750	106	3.09434	16
188800	102	4.55882	39
188850	104	3.63462	18
188900	101	3.76238	18
188950	102	3.93137	38
189000	97	4.12371	21
189050	94	4.05319	25
189100	96	5.375	25
189150	99	3.25253	15
189200	98	3.30612	19
189250	100	4.42	30
189300	91	3.87912	17
189350	103	3.64078	22
189400	95	3.57895	18
189450	108	4.75926	23
189500	102	3.62745	16
189550	100	4.98	16
189600	104	3.5	19
189650	109	4.81651	24
189700	92	4.47826	21
189750	109	4.27523	24
189800	99	3.74747	14
189850	101	3.20792	18
189900	102	3.11765	17
189950	91	4.49451	29
190000	96	4.10417	21
