generation	Nc	average_age	max_age
179800	7570	4.04531	44
179850	7448	4.01235	38
179900	7519	3.95026	36
179950	7494	4.004	36
180000	103	4.67961	17
180005	103	4.70874	22
180010	105	3.90476	22
180015	103	4.47573	26
180020	95	4.09474	31
180025	116	4.09483	36
180030	98	4.69388	21
180035	99	4.10101	26
180040	94	3.6383	17
180045	102	4.40196	17
180050	91	4.42857	22
180100	97	4.3299	31
180150	93	4.04301	24
180200	97	4.39175	25
180250	97	3.76289	16
180300	90	3.5	16
180350	108	3.7963	19
180400	99	4	21
180450	105	3.5619	21
180500	79	4.03797	21
180550	105	4.06667	31
180600	107	5.16822	23
180650	109	3.77064	17
180700	98	3.64286	26
180750	99	4.15152	15
180800	101	3.79208	25
180850	110	4.88182	35
180900	103	5.02913	40
180950	102	4.66667	22
181000	101	3.67327	25
181050	99	4.47475	28
181100	98	4.56122	19
181150	116	3.84483	20
181200	100	3.22	16
181250	104	3.88462	25
181300	101	4.14851	34
181350	110	4.33636	20
181400	93	5.11828	22
181450	95	4.62105	19
181500	89	4.46067	24
181550	104	3.69231	32
181600	106	3.86792	21
181650	95	4.23158	47
181700	101	3.79208	21
181750	100	4.93	25
181800	98	4.20408	32
181850	104	4.06731	24
181900	95	3.49474	22
181950	93	4	24
182000	110	3.87273	21
182050	108	3.38889	17
182100	84	3.88095	17
182150	100	4.12	20
182200	105	4.27619	18
182250	102	3.94118	24
182300	94	3.81915	18
182350	86	4.34884	21
182400	103	4.92233	26
182450	93	3.97849	19
182500	116	4.0431	26
182550	95	4	21
182600	106	3.87736	36
182650	101	3.91089	25
182700	94	4.21277	20
182750	97	3.95876	26
182800	99	3.55556	17
182850	109	4.01835	18
182900	108	3.74074	21
182950	108	4.25	29
183000	105	4.73333	25
183050	101	4.11881	22
183100	104	3.72115	25
183150	99	4.73737	29
183200	104	3.96154	21
183250	95	3.63158	19
183300	107	3.90654	24
183350	102	4.58824	21
183400	100	3.93	27
183450	97	3.94845	21
183500	97	3.94845	28
183550	104	3.11538	19
183600	87	3.7931	17
183650	97	4.3299	28
183700	103	4.48544	27
183750	93	4.75269	22
183800	103	3.66019	21
183850	108	4.00926	26
183900	109	4.46789	25
183950	93	3.07527	31
184000	110	2.92727	15
184050	100	3.46	20
184100	103	3.99029	20
184150	96	3.83333	16
184200	108	3.5463	15
184250	90	3.76667	23
184300	95	3.98947	28
184350	97	4.20619	25
184400	92	3.30435	22
184450	114	3.64912	27
184500	92	3.29348	15
184550	105	4.07619	24
184600	98	4.08163	24
184650	108	4.2963	24
184700	111	3.63063	24
184750	85	3.95294	28
184800	96	4.4375	24
184850	97	4.03093	23
184900	98	4.13265	38
184950	104	3.52885	24
185000	111	4.63063	35
185050	103	4.48544	30
185100	98	3.53061	19
185150	102	3.90196	22
185200	97	3.97938	19
185250	90	4.2	19
185300	105	3.93333	16
185350	101	3.34653	16
185400	99	4.80808	21
185450	98	4.57143	23
185500	109	4.77064	33
185550	98	3.93878	22
185600	99	4.75758	33
185650	110	3.86364	35
185700	97	3.74227	18
185750	100	4.06	23
185800	106	4	26
185850	98	4.15306	17
185900	101	3.9901	23
185950	90	3.77778	21
186000	101	4.53465	21
186050	97	3.54639	18
186100	103	3.48544	19
186150	95	3.72632	24
186200	100	3.75	20
186250	105	4.52381	34
186300	111	4.35135	23
186350	95	4.36842	20
186400	96	3.28125	23
186450	92	4.23913	20
186500	104	4.04808	30
186550	93	2.80645	17
186600	101	4.55446	32
186650	99	4.33333	30
186700	101	3.79208	19
186750	98	3.88776	26
186800	94	2.70213	21
186850	99	3.69697	25
186900	100	3.06	18
186950	89	3.83146	21
187000	107	4.39252	33
187050	102	5.44118	30
187100	111	4.51351	19
187150	100	3.84	27
187200	101	4.15842	27
187250	97	3.31959	24
187300	119	4.16807	21
187350	101	4.53465	27
187400	110	3.4	14
187450	104	3.74038	18
187500	98	3.38776	17
187550	112	4.08036	23
187600	102	4.73529	28
187650	99	3.40404	23
187700	100	3.66	18
187750	96	3.82292	18
187800	104	4.13462	28
187850	100	4.48	18
187900	95	3.68421	17
187950	95	3.83158	20
188000	103	4.01942	22
188050	99	4.93939	28
188100	97	3.34021	19
188150	100	3.97	20
188200	87	4.08046	20
188250	98	4.11224	21
188300	101	4.12871	25
188350	92	4.19565	33
188400	105	3.30476	23
188450	104	4.31731	22
188500	103	3.54369	26
188550	106	4.50943	21
188600	103	3.81553	24
188650	102	4.14706	24
188700	103	3.34951	15
188750	97	4.56701	27
188800	102	4.36275	26
188850	95	4.09474	22
188900	93	4.11828	23
188950	104	3.56731	22
189000	96	4.30208	24
189050	88	4.94318	32
189100	95	2.76842	24
189150	99	3.34343	21
189200	110	3.83636	36
189250	106	4.19811	25
189300	100	3.26	26
189350	94	3.90426	24
189400	103	4.25243	25
189450	97	4.65979	21
189500	99	4.26263	28
189550	91	4.23077	23
189600	94	4.59574	30
189650	101	3.85149	15
189700	99	4.63636	24
189750	95	3.82105	19
189800	90	3.93333	23
189850	99	4.18182	28
189900	102	3.57843	22
189950	104	4.03846	17
190000	108	3.75	18
