generation	Nc	average_age	max_age
179800	7447	4.09937	38
179850	7503	4.03399	40
179900	7548	4.00159	47
179950	7511	4.04007	48
180000	106	4.90566	30
180005	92	4.44565	23
180010	105	4.10476	25
180015	109	4.22018	23
180020	105	3.6	22
180025	92	3.94565	27
180030	102	4.04902	32
180035	101	4.49505	37
180040	100	4.17	19
180045	97	4.85567	19
180050	103	4.68932	24
180100	106	4.0566	30
180150	101	3.47525	15
180200	94	3.38298	18
180250	105	3.69524	23
180300	101	3.79208	27
180350	108	4.09259	22
180400	95	4.06316	23
180450	113	3.79646	27
180500	94	3.64894	18
180550	100	3.44	15
180600	103	4.27184	24
180650	102	4.70588	24
180700	105	4.39048	40
180750	105	4.33333	24
180800	105	3.39048	16
180850	91	3.92308	22
180900	106	3.9717	21
180950	91	4.25275	29
181000	99	3.39394	17
181050	88	4.35227	33
181100	98	3.83673	17
181150	104	4.19231	23
181200	113	4.40708	22
181250	97	3.85567	23
181300	105	3.6	22
181350	91	3.86813	25
181400	104	4.02885	20
181450	95	4.08421	24
181500	101	3.20792	17
181550	104	3.98077	27
181600	106	3.99057	24
181650	91	4.32967	30
181700	99	4.32323	19
181750	99	3.38384	22
181800	101	3.59406	21
181850	96	3.95833	27
181900	106	4.17925	27
181950	97	3.81443	24
182000	100	3.96	37
182050	98	4.26531	23
182100	103	3.28155	15
182150	97	4.19588	34
182200	100	4.33	17
182250	107	4.40187	25
182300	84	3.42857	21
182350	100	3.8	16
182400	101	3.86139	21
182450	113	3.27434	22
182500	110	4.17273	17
182550	104	3.79808	22
182600	99	2.9798	19
182650	105	3.65714	23
182700	105	3.46667	17
182750	96	3.20833	19
182800	97	3.47423	16
182850	91	4.35165	29
182900	106	4.62264	29
182950	97	3.95876	18
183000	101	4.68317	34
183050	98	3.59184	18
183100	97	4.35052	25
183150	90	3.87778	19
183200	98	3.95918	31
183250	101	3.74257	19
183300	97	3.47423	23
183350	104	3.82692	20
183400	103	3.36893	20
183450	108	3.34259	15
183500	111	4.53153	41
183550	98	4.06122	19
183600	102	4.09804	19
183650	107	4.61682	24
183700	102	4.51961	22
183750	105	4.08571	23
183800	93	4.02151	17
183850	90	3.31111	21
183900	93	5.19355	24
183950	102	4.28431	39
184000	98	3.71429	27
184050	104	3.69231	25
184100	98	4.04082	36
184150	103	4.33981	21
184200	99	3.52525	13
184250	101	4.39604	19
184300	95	4.43158	17
184350	94	4.10638	20
184400	94	3.73404	15
184450	111	3.72072	26
184500	92	4.38043	22
184550	102	3.87255	20
184600	109	3.54128	21
184650	100	4.12	30
184700	97	5.1134	20
184750	95	5	24
184800	103	3.56311	16
184850	101	5.24752	27
184900	95	4.58947	28
184950	101	4.38614	23
185000	94	4.2766	21
185050	99	3.94949	18
185100	99	3.70707	31
185150	97	4.98969	18
185200	103	3.68932	31
185250	101	4.09901	17
185300	92	3.57609	16
185350	100	4.1	29
185400	93	4.03226	19
185450	103	4.24272	21
185500	99	4.69697	19
185550	95	4.01053	27
185600	97	3.65979	26
185650	108	3.51852	26
185700	94	4.38298	16
185750	95	3.83158	22
185800	108	4.5463	41
185850	97	4.30928	23
185900	98	4.13265	17
185950	97	3.57732	17
186000	103	4.42718	24
186050	99	4.0404	19
186100	98	3.90816	20
186150	93	5.01075	36
186200	103	3.79612	22
186250	105	3.92381	32
186300	95	3.95789	22
186350	93	3.95699	23
186400	102	4.60784	23
186450	105	4.39048	21
186500	93	4.06452	16
186550	101	4.50495	26
186600	103	4.59223	39
186650	98	3.38776	19
186700	84	4.03571	21
186750	104	3.27885	21
186800	106	3.78302	19
186850	104	3.70192	18
186900	98	4.37755	25
186950	103	4.04854	28
187000	93	4.06452	21
187050	84	3.13095	16
187100	97	4.06186	22
187150	101	3.78218	18
187200	98	4.56122	25
187250	98	4.05102	21
187300	104	4.22115	27
187350	101	4.40594	23
187400	89	4.65169	20
187450	118	3.11864	17
187500	98	5.12245	30
187550	107	4.21495	26
187600	101	4.26733	18
187650	98	3.65306	18
187700	103	4.64078	23
187750	96	3.95833	29
187800	107	3.28972	18
187850	98	4.15306	27
187900	103	4.05825	19
187950	94	4.02128	22
188000	98	4.42857	18
188050	107	3.75701	16
188100	100	5.4	51
188150	93	4.84946	28
188200	108	3.76852	19
188250	105	3.4381	19
188300	110	3.90909	20
188350	100	4.6	28
188400	87	3.64368	21
188450	78	4.73077	19
188500	104	3.36538	16
188550	100	4.3	41
188600	99	4.33333	23
188650	97	3.49485	20
188700	110	4.70909	19
188750	98	3.9898	20
188800	91	4.21978	19
188850	93	3.96774	17
188900	101	3.79208	22
188950	105	3.69524	23
189000	113	4	18
189050	108	3.62037	35
189100	90	3.98889	17
189150	107	3.42056	21
189200	86	4.27907	26
189250	108	3.84259	24
189300	91	4.69231	17
189350	112	3.79464	23
189400	108	4.2037	20
189450	99	3.68687	23
189500	105	3.57143	18
189550	101	4.18812	32
189600	109	4.08257	18
189650	106	4.22642	19
189700	120	4.01667	22
189750	109	4.84404	26
189800	102	4.79412	33
189850	97	3.23711	15
189900	103	3.54369	17
189950	115	3.63478	18
190000	104	3.79808	26
