generation	Nc	average_age	max_age
179800	7442	4.02741	47
179850	7487	3.95339	38
179900	7409	3.94898	40
179950	7452	3.91855	39
180000	100	5.5	26
180005	93	5.09677	31
180010	100	3.98	25
180015	107	4.3271	30
180020	99	3.44444	30
180025	100	3.55	20
180030	99	4.48485	25
180035	106	3.28302	15
180040	92	4.03261	20
180045	100	3.47	18
180050	99	3.66667	17
180100	94	4	29
180150	96	3.58333	18
180200	96	3.52083	17
180250	97	4.21649	27
180300	101	3.82178	18
180350	97	3.72165	19
180400	101	4.24752	17
180450	99	4.40404	18
180500	111	3.89189	20
180550	99	4.06061	28
180600	100	3.54	16
180650	106	3.80189	24
180700	99	4.10101	28
180750	102	4.71569	18
180800	105	4.10476	18
180850	100	4.35	21
180900	92	3.70652	27
180950	107	4.18692	21
181000	101	4.17822	21
181050	101	3.55446	24
181100	94	4.02128	20
181150	107	3.70093	31
181200	95	4.12632	17
181250	95	3.71579	22
181300	95	3.58947	18
181350	98	4.27551	24
181400	101	3.90099	22
181450	109	3.6789	20
181500	108	4.15741	22
181550	103	3.68932	31
181600	105	4.2381	20
181650	105	3.47619	24
181700	95	3.74737	21
181750	100	4.02	22
181800	111	3.67568	24
181850	103	4.51456	21
181900	94	5.11702	20
181950	96	3.55208	18
182000	106	4.87736	25
182050	106	3.65094	19
182100	101	3.93069	28
182150	102	5.53922	27
182200	101	3.9703	28
182250	105	4.13333	19
182300	106	4.19811	21
182350	99	3.58586	18
182400	97	4.04124	22
182450	97	3.95876	26
182500	102	4.63725	32
182550	108	3.93519	31
182600	100	4.09	20
182650	101	3.50495	24
182700	100	4.55	32
182750	90	4.2	23
182800	93	4.03226	27
182850	103	4.02913	19
182900	93	3.66667	26
182950	99	3.85859	26
183000	90	4.71111	40
183050	97	3.51546	16
183100	92	4.48913	44
183150	114	3.85088	19
183200	103	4.02913	19
183250	98	3.52041	17
183300	105	4.09524	23
183350	95	4.29474	26
183400	106	4.30189	26
183450	109	3.70642	25
183500	103	3.48544	23
183550	103	3.78641	19
183600	104	4.15385	23
183650	102	4.41176	24
183700	96	4.1875	33
183750	105	3.74286	18
183800	108	4.22222	27
183850	87	4.04598	20
183900	104	3.02885	18
183950	107	4.13084	37
184000	108	4.22222	19
184050	93	4.10753	24
184100	106	4.16038	20
184150	112	3.90179	20
184200	102	3.82353	23
184250	83	4.6988	22
184300	93	4.07527	17
184350	102	4.9902	27
184400	103	4.12621	19
184450	107	3.8785	21
184500	105	3.40952	22
184550	99	3.9596	22
184600	106	4.9434	26
184650	107	3.79439	20
184700	90	4.14444	21
184750	110	3.45455	28
184800	105	3.72381	23
184850	104	4.34615	39
184900	98	3.30612	17
184950	99	3.74747	21
185000	97	3.8866	19
185050	108	4.19444	25
185100	98	4.57143	21
185150	86	3.66279	28
185200	103	4.13592	27
185250	99	3.40404	27
185300	104	4.19231	32
185350	97	3.85567	31
185400	96	3.76042	18
185450	109	3.63303	22
185500	98	4.7449	23
185550	97	4.45361	19
185600	111	3.95495	23
185650	101	3.52475	16
185700	97	3.57732	20
185750	95	4.27368	23
185800	113	4.17699	18
185850	98	3.89796	16
185900	89	3.96629	26
185950	98	3.27551	18
186000	104	4.16346	16
186050	96	3.01042	19
186100	108	3.51852	20
186150	93	3.97849	24
186200	95	3.62105	16
186250	102	3.64706	21
186300	96	3.95833	22
186350	95	4.11579	29
186400	106	4.39623	33
186450	103	4.03883	25
186500	91	3.71429	22
186550	106	4.35849	25
186600	100	4.85	37
186650	104	3.73077	35
186700	104	4.46154	20
186750	91	4.50549	24
186800	100	3.8	19
186850	93	4.24731	21
186900	104	3.24038	20
186950	109	3.68807	31
187000	98	3.23469	18
187050	107	3.56075	27
187100	101	3.9505	24
187150	97	3.86598	23
187200	107	2.65421	14
187250	95	3.92632	20
187300	109	3.92661	26
187350	93	4.15054	20
187400	99	3.68687	18
187450	100	3.85	26
187500	90	2.92222	18
187550	83	4.59036	23
187600	99	4.12121	34
187650	96	3.89583	17
187700	93	3.44086	19
187750	100	3.83	19
187800	109	4.13761	26
187850	93	3.62366	17
187900	98	3.2551	13
187950	102	3.90196	22
188000	102	4.87255	26
188050	97	4	23
188100	94	4.21277	24
188150	86	3.36047	20
188200	112	4.91071	20
188250	98	3.7551	16
188300	107	3.8785	23
188350	94	4.39362	34
188400	106	3.4717	20
188450	95	4.06316	17
188500	101	4.28713	24
188550	88	3.68182	27
188600	103	4.15534	26
188650	110	3.96364	19
188700	98	2.97959	20
188750	116	4.18966	37
188800	92	3.86957	23
188850	95	4.05263	24
188900	93	3.21505	11
188950	98	3.86735	25
189000	108	3.7037	18
189050	100	3.77	26
189100	104	4.09615	22
189150	103	3.56311	28
189200	97	3.4433	24
189250	101	4.36634	33
189300	98	4.07143	18
189350	106	4.81132	33
189400	107	4.14019	18
189450	104	4.19231	21
189500	100	4.52	21
189550	99	4.30303	26
189600	107	3.51402	19
189650	108	4.01852	23
189700	99	3.59596	19
189750	100	4.29	20
189800	95	4.26316	31
189850	114	4.09649	24
189900	90	4.4	18
189950	95	4.01053	22
190000	96	4.57292	34
