generation	Nc
179800	4170
179850	4272
179900	4201
179950	4190
180000	53
180005	62
180010	52
180015	47
180020	126
180025	126
180030	106
180035	108
180040	98
180045	109
180050	119
180100	120
180150	118
180200	108
180250	111
180300	95
180350	111
180400	119
180450	86
180500	131
180550	129
180600	105
180650	118
180700	105
180750	102
180800	111
180850	91
180900	110
180950	108
181000	111
181050	128
181100	93
181150	113
181200	120
181250	114
181300	111
181350	84
181400	108
181450	122
181500	116
181550	111
181600	116
181650	88
181700	102
181750	122
181800	119
181850	120
181900	140
181950	114
182000	121
182050	101
182100	112
182150	106
182200	118
182250	106
182300	100
182350	106
182400	111
182450	101
182500	122
182550	109
182600	96
182650	116
182700	113
182750	110
182800	107
182850	148
182900	130
182950	109
183000	109
183050	116
183100	112
183150	111
183200	115
183250	106
183300	109
183350	129
183400	115
183450	116
183500	115
183550	128
183600	116
183650	119
183700	109
183750	108
183800	110
183850	107
183900	110
183950	116
184000	111
184050	132
184100	107
184150	102
184200	98
184250	102
184300	121
184350	97
184400	114
184450	125
184500	111
184550	116
184600	101
184650	111
184700	120
184750	122
184800	111
184850	121
184900	113
184950	110
185000	121
185050	111
185100	96
185150	112
185200	103
185250	102
185300	123
185350	120
185400	118
185450	90
185500	112
185550	118
185600	122
185650	123
185700	131
185750	112
185800	131
185850	102
185900	104
185950	100
186000	95
186050	110
186100	92
186150	110
186200	103
186250	113
186300	119
186350	121
186400	125
186450	122
186500	110
186550	113
186600	112
186650	107
186700	120
186750	125
186800	107
186850	94
186900	112
186950	139
187000	91
187050	97
187100	116
187150	104
187200	108
187250	124
187300	110
187350	106
187400	122
187450	133
187500	121
187550	119
187600	118
187650	113
187700	112
187750	111
187800	121
187850	125
187900	120
187950	123
188000	99
188050	107
188100	116
188150	91
188200	97
188250	92
188300	95
188350	113
188400	128
188450	119
188500	115
188550	116
188600	108
188650	116
188700	120
188750	110
188800	109
188850	97
188900	113
188950	118
189000	104
189050	98
189100	118
189150	118
189200	114
189250	94
189300	118
189350	127
189400	111
189450	112
189500	116
189550	116
189600	108
189650	113
189700	109
189750	114
189800	115
189850	107
189900	107
189950	108
190000	126
