generation	Nc
179800	4244
179850	4328
179900	4170
179950	4223
180000	48
180005	43
180010	51
180015	56
180020	121
180025	116
180030	115
180035	117
180040	104
180045	115
180050	134
180100	122
180150	115
180200	124
180250	110
180300	114
180350	119
180400	130
180450	129
180500	97
180550	89
180600	113
180650	98
180700	114
180750	103
180800	116
180850	96
180900	136
180950	104
181000	102
181050	123
181100	121
181150	107
181200	125
181250	128
181300	117
181350	137
181400	99
181450	126
181500	108
181550	118
181600	97
181650	112
181700	128
181750	134
181800	97
181850	100
181900	107
181950	105
182000	105
182050	107
182100	110
182150	134
182200	122
182250	101
182300	80
182350	127
182400	116
182450	101
182500	102
182550	108
182600	121
182650	122
182700	130
182750	111
182800	124
182850	117
182900	118
182950	108
183000	121
183050	120
183100	112
183150	115
183200	118
183250	110
183300	109
183350	122
183400	126
183450	108
183500	104
183550	115
183600	99
183650	118
183700	119
183750	96
183800	110
183850	118
183900	138
183950	116
184000	112
184050	126
184100	108
184150	106
184200	93
184250	109
184300	77
184350	101
184400	123
184450	110
184500	114
184550	130
184600	128
184650	106
184700	101
184750	105
184800	109
184850	107
184900	122
184950	110
185000	126
185050	107
185100	106
185150	105
185200	111
185250	110
185300	126
185350	117
185400	99
185450	104
185500	106
185550	121
185600	130
185650	108
185700	98
185750	118
185800	126
185850	118
185900	118
185950	108
186000	102
186050	111
186100	134
186150	104
186200	101
186250	120
186300	122
186350	119
186400	110
186450	105
186500	106
186550	116
186600	98
186650	100
186700	122
186750	118
186800	115
186850	108
186900	111
186950	116
187000	114
187050	109
187100	102
187150	100
187200	119
187250	128
187300	93
187350	112
187400	104
187450	97
187500	96
187550	122
187600	121
187650	99
187700	103
187750	103
187800	131
187850	110
187900	120
187950	114
188000	103
188050	114
188100	106
188150	89
188200	113
188250	101
188300	123
188350	111
188400	128
188450	97
188500	118
188550	92
188600	107
188650	119
188700	115
188750	114
188800	115
188850	116
188900	114
188950	107
189000	100
189050	101
189100	110
189150	111
189200	125
189250	134
189300	125
189350	113
189400	116
189450	108
189500	99
189550	122
189600	103
189650	114
189700	123
189750	103
189800	105
189850	110
189900	106
189950	100
190000	122
