generation	Nc	average_age	max_age
179800	7493	4.09582	41
179850	7460	4.00416	56
179900	7475	3.91746	37
179950	7434	4.05206	42
180000	101	5.57426	24
180005	92	4.63043	21
180010	110	3.58182	22
180015	101	4.39604	27
180020	109	4.25688	32
180025	96	3.80208	18
180030	108	3.7963	19
180035	92	4.46739	19
180040	96	4.14583	24
180045	89	4.7191	29
180050	99	3.27273	31
180100	102	3.67647	15
180150	98	3.85714	16
180200	105	3.47619	16
180250	99	3.37374	21
180300	106	3.75472	23
180350	92	3.75	24
180400	88	3.65909	19
180450	104	3.00962	21
180500	95	4.21053	20
180550	94	3.71277	16
180600	103	3.43689	22
180650	102	3.42157	16
180700	93	4.58065	27
180750	104	3.93269	23
180800	97	3.51546	26
180850	107	3.30841	27
180900	103	4.14563	27
180950	97	4.01031	21
181000	100	4.01	26
181050	91	3.84615	21
181100	96	4.26042	32
181150	107	4.63551	25
181200	97	4.30928	30
181250	100	4.2	33
181300	95	4.10526	23
181350	97	4.56701	19
181400	114	4.21053	29
181450	113	4.34513	25
181500	105	3.40952	27
181550	102	3.96078	22
181600	97	4.15464	24
181650	93	3.55914	28
181700	103	3.91262	18
181750	96	4.21875	23
181800	100	4.33	18
181850	108	4.47222	34
181900	90	3.62222	19
181950	110	4.05455	21
182000	97	3.79381	18
182050	92	3.26087	16
182100	92	3.23913	12
182150	111	4.03604	28
182200	108	4.13889	34
182250	93	4.15054	25
182300	108	3.96296	24
182350	92	3.97826	17
182400	103	4.45631	29
182450	100	4.68	24
182500	99	4.56566	24
182550	98	4.65306	17
182600	102	3.91176	28
182650	105	3.90476	22
182700	97	4.04124	19
182750	102	3.90196	33
182800	104	4	23
182850	98	4.69388	28
182900	102	4.0098	23
182950	106	3.64151	19
183000	94	4.08511	24
183050	100	3.43	26
183100	96	5.0625	37
183150	110	4.6	24
183200	99	3.59596	23
183250	92	3.16304	21
183300	97	3.69072	16
183350	91	5.12088	32
183400	99	3.9697	18
183450	95	3.17895	21
183500	96	3.39583	37
183550	98	3.86735	21
183600	101	3.71287	25
183650	90	3.86667	23
183700	95	4.34737	20
183750	104	4.74038	20
183800	97	3.80412	22
183850	102	4.12745	20
183900	109	3.21101	20
183950	106	3.79245	27
184000	103	3.82524	18
184050	102	3.87255	19
184100	101	4.91089	31
184150	98	4.08163	19
184200	100	4.52	32
184250	101	3.89109	16
184300	88	3.47727	17
184350	97	3.96907	21
184400	110	4.11818	26
184450	101	4.44554	26
184500	105	3.99048	25
184550	113	4.12389	23
184600	99	3.56566	23
184650	94	3.91489	28
184700	85	3.96471	24
184750	108	4.30556	23
184800	91	3.23077	26
184850	104	4.60577	32
184900	96	4.54167	26
184950	94	3.61702	19
185000	94	3.7234	14
185050	89	3.8764	23
185100	106	3.80189	23
185150	100	4.04	19
185200	100	4.56	24
185250	102	3.77451	19
185300	97	3.97938	17
185350	97	4.03093	17
185400	93	4.34409	30
185450	92	4.1413	21
185500	107	3.62617	23
185550	101	3.53465	30
185600	102	4.30392	25
185650	101	4.57426	22
185700	105	3.95238	36
185750	99	4.56566	27
185800	105	4.26667	22
185850	103	3.46602	20
185900	99	3.48485	16
185950	98	3.45918	32
186000	96	3.98958	20
186050	108	4.05556	23
186100	100	4.54	29
186150	95	3.71579	20
186200	94	3.70213	19
186250	112	2.91964	19
186300	111	3.96396	28
186350	111	3.52252	28
186400	92	3.82609	27
186450	102	4.91176	20
186500	97	3.72165	28
186550	90	4.5	31
186600	107	3.42056	23
186650	95	3.75789	25
186700	97	4.53608	24
186750	93	4.04301	25
186800	95	3.8	24
186850	106	3.83962	23
186900	111	4.32432	22
186950	97	4.13402	23
187000	106	3.23585	28
187050	100	3.32	27
187100	103	4.27184	26
187150	104	4.24038	19
187200	105	3.48571	23
187250	99	3.39394	21
187300	90	3.63333	18
187350	104	3.81731	19
187400	94	4.28723	20
187450	96	4.27083	20
187500	102	3.90196	19
187550	98	3.73469	17
187600	87	3.95402	24
187650	92	4.28261	16
187700	102	3.78431	31
187750	110	3.71818	29
187800	100	3.83	18
187850	101	4.22772	20
187900	95	4.29474	27
187950	92	3.56522	20
188000	94	4.74468	25
188050	105	3.68571	29
188100	104	5.13462	32
188150	94	2.97872	17
188200	99	4	22
188250	107	2.85047	18
188300	106	3.79245	22
188350	101	4.32673	19
188400	94	4.65957	29
188450	104	3.75962	20
188500	109	3.68807	24
188550	100	4.39	20
188600	114	3.73684	21
188650	102	3.60784	28
188700	91	4.15385	27
188750	97	3.98969	33
188800	108	3.58333	20
188850	112	4.00893	26
188900	89	3.33708	18
188950	98	3.68367	30
189000	102	4.72549	25
189050	96	3.64583	22
189100	105	4.61905	22
189150	99	3.89899	24
189200	95	4.30526	22
189250	92	3.79348	18
189300	96	3.72917	23
189350	96	3.97917	22
189400	106	4.88679	48
189450	89	4.04494	19
189500	102	3.86275	14
189550	106	3.59434	19
189600	101	3.47525	24
189650	106	4.26415	28
189700	96	3.44792	14
189750	99	3.88889	24
189800	107	3.66355	18
189850	92	4.02174	23
189900	87	3.73563	22
189950	102	4.85294	27
190000	97	3.56701	15
