generation	pedigree_id	age
179800	337060486	11
179800	337080853	0
179800	337076444	2
179800	337065136	8
179800	337072589	4
179800	337074993	3
179800	337077486	2
179800	337081761	0
179800	337072900	4
179800	337079868	1
179800	337081101	0
179800	337076146	3
179800	337076790	2
179800	337081049	0
179800	337071944	5
179800	337047423	18
179800	337072919	4
179800	337078337	1
179800	337080436	0
179800	337072122	5
179800	337072152	5
179800	337074564	3
179800	337080272	0
179800	337048061	18
179800	337069036	6
179800	337080774	0
179800	337076491	2
179800	337077169	2
179800	337081844	0
179800	337070490	6
179800	337065037	9
179800	337080637	0
179800	337079972	1
179800	337072892	4
179800	337073037	4
179800	337076921	2
179800	337073761	4
179800	337078393	1
179800	337076885	2
179800	337079887	1
179800	337075375	3
179800	337070378	6
179800	337034866	25
179800	337081447	0
179800	337079369	1
179800	337059845	11
179800	337059512	11
179800	337074353	4
179800	337065455	8
179800	337067175	7
179800	337078184	1
179800	337077973	2
179800	337064146	9
179800	337077550	2
179800	337077503	2
179800	337078736	1
179800	337075950	3
179800	337074468	3
179800	337057828	12
179800	337044377	20
179800	337079481	1
179800	337079742	1
179800	337078869	1
179800	337068118	7
179800	337071995	5
179800	337072668	4
179800	337061613	10
179800	337081186	0
179800	337072583	4
179800	337077581	2
179800	337078631	1
179800	337075785	3
179800	337077933	2
179800	337053926	14
179800	337074536	3
179800	337068185	7
179800	337080533	0
179800	337075495	3
179800	337072962	4
179800	337071984	5
179800	337075135	3
179800	337068552	7
179800	337072586	4
179800	337067459	7
179800	337080829	0
179800	337049985	17
179800	337078217	1
179800	337079939	1
179800	337063926	9
179800	337077214	2
179800	337073456	4
179800	337074515	3
179800	337073235	4
179800	337081242	0
179800	337063708	9
179800	337036975	23
179800	337074650	3
179800	337073076	4
179800	337065501	8
179800	337078133	2
179850	337173436	1
179850	337166949	4
179850	337164624	6
179850	337138695	19
179850	337170458	2
179850	337175433	0
179850	337174815	0
179850	337163737	6
179850	337172543	1
179850	337175981	0
179850	337148841	14
179850	337172159	2
179850	337173975	1
179850	337175978	0
179850	337155972	10
179850	337171677	2
179850	337166278	5
179850	337170327	3
179850	337174608	0
179850	337156750	10
179850	337170897	2
179850	337173022	1
179850	337170705	2
179850	337164981	5
179850	337173391	1
179850	337171336	2
179850	337170134	3
179850	337175409	0
179850	337154409	11
179850	337175853	0
179850	337152454	12
179850	337169215	3
179850	337161728	7
179850	337172759	1
179850	337173512	1
179850	337172628	1
179850	337146142	15
179850	337165224	5
179850	337170762	2
179850	337171631	2
179850	337168125	4
179850	337175288	0
179850	337160613	8
179850	337175515	0
179850	337172382	1
179850	337144577	16
179850	337174239	0
179850	337174420	0
179850	337167602	4
179850	337175072	0
179850	337163448	6
179850	337173197	1
179850	337172371	1
179850	337174749	0
179850	337168708	3
179850	337144227	16
179850	337164680	6
179850	337175510	0
179850	337171362	2
179850	337168471	4
179850	337168224	4
179850	337154839	11
179850	337161133	7
179850	337173951	1
179850	337170497	2
179850	337174940	0
179850	337168216	4
179850	337172042	2
179850	337175427	0
179850	337170388	2
179850	337172217	2
179850	337175845	0
179850	337158810	9
179850	337173135	1
179850	337165933	5
179850	337175315	0
179850	337170406	2
179850	337174976	0
179850	337172317	1
179850	337167800	4
179850	337167697	4
179850	337172101	2
179850	337171082	2
179850	337160870	8
179850	337169031	3
179850	337168603	3
179850	337174858	0
179850	337162609	7
179850	337171895	2
179850	337167684	4
179850	337172516	1
179850	337175219	0
179850	337155038	11
179850	337164230	6
179850	337174243	0
179850	337169322	3
179850	337174540	0
179850	337160301	8
179850	337171546	2
179850	337169386	3
179900	337258845	5
179900	337267844	0
179900	337248978	11
179900	337253903	8
179900	337260219	5
179900	337266397	1
179900	337233146	19
179900	337254427	8
179900	337242260	14
179900	337254283	8
179900	337258713	5
179900	337242430	14
179900	337249640	10
179900	337266629	1
179900	337256704	6
179900	337267679	1
179900	337245557	12
179900	337264547	2
179900	337265778	2
179900	337264066	3
179900	337265175	2
179900	337259496	5
179900	337258210	6
179900	337266416	1
179900	337267051	1
179900	337263551	3
179900	337213544	29
179900	337263159	3
179900	337267103	1
179900	337252554	9
179900	337265903	2
179900	337264527	2
179900	337264158	2
179900	337268508	0
179900	337266474	1
179900	337267535	1
179900	337263311	3
179900	337266948	1
179900	337260987	4
179900	337252303	9
179900	337268712	0
179900	337242832	14
179900	337260070	5
179900	337248100	11
179900	337261501	4
179900	337268404	0
179900	337261022	4
179900	337266124	1
179900	337249350	10
179900	337259813	5
179900	337242134	14
179900	337265034	2
179900	337265070	2
179900	337268800	0
179900	337263713	3
179900	337269293	0
179900	337257920	6
179900	337264890	2
179900	337249630	10
179900	337268119	0
179900	337267002	1
179900	337259857	5
179900	337247072	12
179900	337267542	1
179900	337268068	0
179900	337257123	6
179900	337269069	0
179900	337253610	8
179900	337249895	10
179900	337268593	0
179900	337262565	3
179900	337265110	2
179900	337261907	4
179900	337267553	1
179900	337259550	5
179900	337266965	1
179900	337265073	2
179900	337256674	6
179900	337268906	0
179900	337266271	1
179900	337268589	0
179900	337269564	0
179900	337261259	4
179900	337266530	1
179900	337262767	3
179900	337249728	10
179900	337267902	0
179900	337266035	1
179900	337263806	3
179900	337252022	9
179900	337266147	1
179900	337263632	3
179900	337256081	7
179900	337268901	0
179900	337262447	3
179900	337267082	1
179900	337269123	0
179900	337268072	0
179900	337268361	0
179900	337261936	4
179950	337344440	10
179950	337356407	3
179950	337348944	7
179950	337355678	4
179950	337359643	2
179950	337345396	9
179950	337312444	27
179950	337361226	1
179950	337360149	1
179950	337355701	4
179950	337358250	2
179950	337335683	14
179950	337359731	2
179950	337362406	0
179950	337357882	3
179950	337363354	0
179950	337362276	0
179950	337341364	11
179950	337363558	0
179950	337348847	7
179950	337356969	3
179950	337360692	1
179950	337358408	2
179950	337348185	8
179950	337361835	0
179950	337354391	4
179950	337359938	1
179950	337352309	5
179950	337362959	0
179950	337362471	0
179950	337363269	0
179950	337362225	0
179950	337351892	6
179950	337363284	0
179950	337353498	5
179950	337347709	8
179950	337354624	4
179950	337358915	2
179950	337356599	3
179950	337355864	4
179950	337362369	0
179950	337352435	5
179950	337349009	7
179950	337360804	1
179950	337352391	5
179950	337354232	4
179950	337349433	7
179950	337361831	0
179950	337354733	4
179950	337362998	0
179950	337327352	19
179950	337350986	6
179950	337362736	0
179950	337355708	4
179950	337362931	0
179950	337355565	4
179950	337358764	2
179950	337344934	9
179950	337352143	6
179950	337343543	10
179950	337357057	3
179950	337360103	1
179950	337360110	1
179950	337355297	4
179950	337359910	1
179950	337363122	0
179950	337350608	6
179950	337349380	7
179950	337359839	1
179950	337359698	2
179950	337351735	6
179950	337363425	0
179950	337362381	0
179950	337358555	2
179950	337358604	2
179950	337363438	0
179950	337360230	1
179950	337349181	7
179950	337350928	6
179950	337361331	1
179950	337359683	2
179950	337363078	0
179950	337360219	1
179950	337350624	6
179950	337361013	1
179950	337363028	0
179950	337359499	2
179950	337356234	3
179950	337355803	4
179950	337356716	3
179950	337362224	0
179950	337344400	10
179950	337348571	7
179950	337360370	1
179950	337351850	6
179950	337336423	14
179950	337357307	3
179950	337362845	0
179950	337355358	4
179950	337362532	0
180000	337455321	1
180000	337455140	1
180000	337449626	4
180000	337455009	1
180000	337455850	1
180000	337450192	4
180000	337449032	4
180000	337449148	4
180000	337451921	3
180000	337451349	3
180000	337454267	1
180000	337443872	7
180000	337455033	1
180000	337443356	7
180000	337449623	4
180000	337430860	14
180000	337451968	3
180000	337449153	4
180000	337452576	2
180000	337445958	6
180000	337452907	2
180000	337452548	2
180000	337455228	1
180000	337453862	2
180000	337446807	5
180000	337455324	1
180000	337438789	10
180000	337453382	2
180000	337454279	1
180000	337421962	19
180000	337440893	8
180000	337439465	9
180000	337455142	1
180000	337450315	3
180000	337455636	1
180000	337444620	7
180000	337422382	18
180000	337392540	34
180000	337433166	13
180000	337421172	19
180000	337408295	26
180000	337455840	1
180000	337453963	2
180000	337451571	3
180000	337434055	12
180000	337446336	6
180000	337452765	2
180000	337452406	2
180000	337444685	6
180000	337449627	4
180000	337438003	10
180000	337450555	3
180000	337454091	1
180000	337455730	1
180000	337454017	2
180000	337436013	11
180000	337453867	2
180000	337450480	3
180000	337455008	1
180000	337435726	11
180000	337455623	1
180000	337447518	5
180000	337440281	9
180000	337453923	2
180000	337442229	8
180000	337436079	11
180000	337447457	5
180000	337454413	1
180000	337454838	1
180000	337451018	3
180000	337454918	1
180000	337451782	3
180000	337439001	9
180000	337454176	1
180000	337448310	5
180000	337429745	14
180000	337446462	6
180000	337451655	3
180000	337455524	1
180000	337455201	1
180000	337430114	14
180000	337446118	6
180000	337441387	8
180000	337452598	2
180000	337455180	1
180000	337410597	25
180000	337453667	2
180000	337454148	1
180000	337452489	2
180000	337431077	14
180000	337451084	3
180000	337454986	1
180000	337431914	13
180005	337455940	1
180005	337455918	2
180005	337434055	17
180005	337455984	0
180005	337455884	4
180005	337455524	6
180005	337447518	10
180005	337455142	6
180005	337455980	0
