generation	Nc	average_age	max_age
179800	7442	3.96359	45
179850	7589	4.01515	39
179900	7576	3.95618	46
179950	7496	3.98252	43
180000	87	5.41379	30
180005	94	4.30851	24
180010	97	3.92784	28
180015	102	4.5098	33
180020	86	4.48837	38
180025	102	3.90196	21
180030	96	4.04167	26
180035	103	3.91262	31
180040	101	3.74257	17
180045	108	4.02778	20
180050	93	4.80645	25
180100	96	3.875	21
180150	105	4.06667	25
180200	94	4.06383	27
180250	87	3.25287	25
180300	104	3.52885	13
180350	102	4.32353	32
180400	98	3.14286	16
180450	101	4.78218	28
180500	101	3.9703	23
180550	95	4.54737	24
180600	106	4.95283	40
180650	112	3.96429	29
180700	93	4.54839	24
180750	104	4.38462	23
180800	106	2.81132	17
180850	104	4.50962	24
180900	105	3.72381	21
180950	104	4.19231	26
181000	96	3.60417	26
181050	105	4.17143	21
181100	103	3.8932	23
181150	98	4.47959	28
181200	94	3.69149	17
181250	104	4.03846	22
181300	110	4.36364	21
181350	100	3.83	26
181400	99	4.28283	26
181450	95	3.74737	20
181500	99	4.49495	27
181550	112	3.55357	20
181600	111	4.12613	17
181650	101	4.28713	22
181700	101	3.93069	24
181750	99	4.24242	23
181800	84	3.92857	20
181850	97	4.04124	20
181900	89	3.4382	15
181950	94	3.70213	21
182000	103	3.23301	15
182050	108	4.87037	20
182100	108	4.62963	51
182150	92	4.56522	20
182200	97	3.8866	27
182250	108	5.2037	29
182300	108	4.58333	35
182350	110	3.81818	14
182400	89	3.79775	20
182450	99	4.71717	30
182500	111	3.75676	26
182550	92	5.11957	30
182600	99	3.81818	19
182650	100	3.39	15
182700	100	4.36	23
182750	100	4.14	20
182800	101	3.61386	21
182850	102	3.62745	18
182900	95	3.93684	26
182950	100	4.3	18
183000	104	3.56731	22
183050	112	3.61607	26
183100	106	4.00943	23
183150	104	3.67308	22
183200	100	3.83	21
183250	97	3.91753	33
183300	102	3.64706	19
183350	97	3.91753	13
183400	92	3.75	18
183450	99	3.83838	21
183500	94	4.5	28
183550	88	4.54545	33
183600	104	3.625	34
183650	98	3.65306	21
183700	97	3.96907	18
183750	99	4.13131	19
183800	93	3.80645	17
183850	101	3.81188	25
183900	98	3.96939	24
183950	114	3.97368	24
184000	102	3.57843	17
184050	99	4.28283	18
184100	107	4.11215	26
184150	100	3.27	35
184200	98	3.4898	18
184250	97	4.57732	25
184300	93	4.64516	17
184350	101	3.9703	20
184400	96	4.33333	22
184450	95	4.84211	22
184500	99	3.60606	16
184550	98	3.80612	19
184600	85	4.08235	24
184650	97	4.90722	22
184700	99	3.90909	32
184750	103	3.85437	21
184800	109	4.11927	19
184850	98	3.41837	17
184900	96	3.88542	19
184950	106	4.32075	22
185000	111	4.44144	36
185050	98	4.36735	20
185100	93	4.12903	21
185150	98	3.73469	27
185200	102	4	26
185250	98	4.21429	19
185300	91	3.46154	15
185350	110	4.70909	26
185400	102	3.65686	20
185450	93	3.2043	21
185500	104	4.49038	26
185550	103	4.57282	23
185600	104	3.19231	14
185650	96	3.32292	19
185700	94	3.20213	21
185750	89	4.85393	22
185800	96	4.60417	22
185850	108	3.86111	17
185900	88	3.79545	20
185950	108	3.43519	20
186000	103	4.08738	27
186050	99	3.64646	22
186100	97	4.53608	17
186150	106	3.49057	19
186200	94	3.96809	20
186250	101	4.42574	24
186300	86	4.44186	18
186350	100	3.14	16
186400	96	3.89583	12
186450	96	4.57292	27
186500	97	3.45361	18
186550	111	4.68468	37
186600	96	4.13542	37
186650	109	3.55963	18
186700	103	2.6699	23
186750	107	3.98131	21
186800	91	4.46154	26
186850	95	3.72632	24
186900	96	4.11458	19
186950	93	3.74194	22
187000	99	3.73737	27
187050	94	3.81915	21
187100	113	4.0531	22
187150	89	3.39326	18
187200	94	4.34043	27
187250	99	4.58586	23
187300	95	3.67368	21
187350	102	3.69608	26
187400	102	3.73529	19
187450	104	4.53846	24
187500	96	3.73958	18
187550	107	4.58879	39
187600	97	4.30928	23
187650	93	4.52688	26
187700	101	4.69307	22
187750	101	3.77228	18
187800	96	3.04167	14
187850	100	4.58	19
187900	94	3.53191	22
187950	110	3.55455	18
188000	95	4.24211	22
188050	100	4.31	27
188100	96	3.90625	18
188150	87	4.11494	19
188200	89	3.23596	18
188250	96	4.04167	21
188300	90	4.21111	20
188350	104	3.70192	21
188400	115	3.86957	35
188450	98	3.60204	24
188500	102	4.43137	26
188550	92	4.07609	20
188600	88	3.27273	15
188650	104	3.22115	21
188700	98	3.83673	14
188750	98	2.97959	15
188800	91	4.94505	20
188850	103	4.3301	22
188900	95	4.03158	20
188950	103	4.34951	19
189000	97	3.90722	21
189050	102	4.10784	28
189100	95	4	25
189150	99	3.81818	22
189200	97	4.93814	28
189250	97	3.68041	18
189300	91	4.69231	19
189350	105	4.50476	27
189400	90	4.67778	28
189450	98	4.62245	18
189500	88	4.80682	23
189550	96	4.04167	19
189600	92	4.36957	29
189650	98	3.89796	25
189700	91	4.21978	32
189750	95	4.08421	33
189800	98	3.70408	21
189850	91	3.45055	23
189900	103	3.96117	19
189950	111	4.10811	22
190000	98	3.61224	19
