generation	Nc	average_age	max_age
179800	7468	4.0162	42
179850	7465	4.03456	51
179900	7515	4.05669	47
179950	7551	3.98768	37
180000	101	4.9802	33
180005	99	3.88889	38
180010	89	3.64045	26
180015	97	3.2268	31
180020	108	4.31481	36
180025	104	3.65385	17
180030	98	4.05102	22
180035	96	3.41667	18
180040	105	3.86667	21
180045	91	4.46154	22
180050	92	3.34783	19
180100	110	4.15455	26
180150	102	3.88235	17
180200	93	3.52688	21
180250	90	3.58889	18
180300	104	3.99038	18
180350	96	3.80208	20
180400	100	4.03	16
180450	91	3.98901	28
180500	92	4.04348	23
180550	106	4.39623	19
180600	87	3.55172	15
180650	103	3.13592	28
180700	97	3.87629	25
180750	100	3.27	16
180800	97	4.38144	14
180850	90	2.96667	14
180900	100	3.69	19
180950	94	4.32979	21
181000	96	3.10417	18
181050	99	3.52525	16
181100	93	3.70968	23
181150	103	3.60194	23
181200	103	3.95146	22
181250	94	4.45745	27
181300	104	4.55769	24
181350	106	3.79245	21
181400	91	3.36264	20
181450	93	3.89247	23
181500	98	4.11224	21
181550	98	4.66327	26
181600	89	3.95506	22
181650	97	3.97938	20
181700	97	3.3299	17
181750	105	4.21905	26
181800	96	3.57292	18
181850	93	4.06452	18
181900	109	3.90826	24
181950	105	3.69524	22
182000	100	4.03	34
182050	94	4.03191	23
182100	100	3.75	15
182150	96	3.59375	19
182200	101	4.19802	27
182250	98	4.07143	17
182300	108	4.34259	30
182350	97	4.15464	23
182400	105	3.25714	26
182450	105	4.2	28
182500	100	3.25	15
182550	102	4.01961	23
182600	99	4.47475	26
182650	98	4.13265	30
182700	103	3.2233	23
182750	109	3.84404	16
182800	94	3.76596	24
182850	101	3.73267	34
182900	107	4.02804	19
182950	93	4.53763	18
183000	113	4.0531	24
183050	105	4.09524	25
183100	111	4.03604	23
183150	94	4.42553	22
183200	96	3.25	15
183250	99	3.30303	22
183300	100	4.7	33
183350	106	5.0283	28
183400	100	3.27	20
183450	96	3.63542	15
183500	93	3.87097	24
183550	99	4.23232	31
183600	87	4.17241	18
183650	96	4.64583	24
183700	94	4.35106	18
183750	97	3.5567	17
183800	106	3.63208	18
183850	99	4.56566	21
183900	96	3.92708	24
183950	101	4.79208	21
184000	100	3.87	20
184050	96	3.89583	20
184100	95	3.91579	29
184150	101	4.65347	21
184200	105	4.08571	23
184250	100	3.91	17
184300	96	5.35417	30
184350	98	4.39796	26
184400	97	4.03093	30
184450	103	3.67961	21
184500	87	3.82759	26
184550	93	4.15054	28
184600	98	4.02041	20
184650	96	3.67708	14
184700	96	3.875	22
184750	98	3.7551	15
184800	92	5.19565	46
184850	90	4.75556	22
184900	99	4.18182	17
184950	109	4.58716	27
185000	109	4.57798	27
185050	109	4.76147	29
185100	103	3.83495	17
185150	96	3.71875	24
185200	99	4.10101	25
185250	102	3.86275	17
185300	101	4.32673	23
185350	100	3.89	34
185400	98	3.13265	28
185450	100	3.95	25
185500	97	3.98969	31
185550	103	3.4466	17
185600	97	3.7732	21
185650	113	4.59292	29
185700	95	3.57895	20
185750	101	4.61386	26
185800	97	4.05155	30
185850	94	3.64894	18
185900	106	3.83019	26
185950	97	3.90722	24
186000	100	3.9	17
186050	91	3.67033	20
186100	100	4.01	41
186150	102	3.53922	20
186200	95	4.03158	27
186250	103	3.83495	17
186300	94	3.94681	16
186350	102	4.55882	33
186400	112	3.74107	24
186450	108	3.15741	15
186500	99	3.87879	22
186550	101	4.0396	24
186600	100	4.52	25
186650	100	4.02	26
186700	96	3.75	20
186750	93	3.94624	18
186800	105	3.84762	20
186850	99	3.90909	19
186900	101	4.76238	22
186950	98	4.08163	19
187000	105	4.48571	29
187050	97	3.86598	17
187100	98	4.26531	20
187150	104	3.75962	19
187200	99	4.41414	18
187250	94	4.07447	20
187300	102	3.93137	22
187350	105	3.93333	27
187400	102	4.38235	24
187450	100	4.05	26
187500	89	3.77528	17
187550	94	4.31915	18
187600	100	3.69	22
187650	96	4.25	18
187700	101	3.89109	18
187750	100	4.62	24
187800	104	3.28846	17
187850	92	3.98913	19
187900	104	4.27885	24
187950	101	3.78218	17
188000	98	3.90816	20
188050	106	4.10377	24
188100	96	4.29167	35
188150	106	3.29245	21
188200	90	3.83333	23
188250	100	4.46	21
188300	100	4.03	24
188350	113	4.32743	30
188400	98	4.72449	27
188450	101	3.44554	18
188500	101	4.9901	28
188550	100	3.77	27
188600	104	3.54808	20
188650	102	3.78431	21
188700	90	4.37778	32
188750	99	3.35354	25
188800	100	3.94	28
188850	93	4.05376	18
188900	88	3.64773	17
188950	94	5.19149	24
189000	89	3.69663	40
189050	99	4.59596	32
189100	92	4.02174	16
189150	98	3.5	18
189200	90	3.93333	16
189250	112	3.98214	25
189300	102	3.59804	19
189350	102	4.31373	18
189400	105	4.21905	35
189450	92	4.70652	28
189500	112	4.33929	21
189550	101	3.61386	22
189600	96	3.86458	23
189650	93	3.7957	28
189700	92	4.1413	19
189750	92	4.32609	18
189800	100	2.98	30
189850	101	3.37624	18
189900	103	3.38835	18
189950	110	4.22727	24
190000	106	4.36792	25
