generation	Nc	average_age	max_age
179800	7468	4.06709	44
179850	7482	3.9317	41
179900	7476	4.11437	42
179950	7478	4.02059	43
180000	100	4.4	19
180005	97	4.30928	24
180010	109	4.13761	20
180015	92	4.1087	19
180020	108	2.77778	14
180025	97	3.80412	18
180030	99	3.44444	19
180035	91	4.41758	24
180040	107	3.17757	18
180045	92	3.54348	16
180050	94	3.89362	20
180100	103	3.61165	30
180150	98	3.47959	13
180200	99	3.85859	26
180250	104	4.02885	25
180300	111	3.37838	24
180350	101	3.28713	21
180400	97	4.30928	23
180450	87	4.37931	26
180500	104	3.68269	24
180550	95	4.63158	26
180600	97	4.35052	22
180650	82	5.35366	27
180700	93	3.56989	18
180750	99	3.92929	20
180800	87	3.66667	19
180850	91	3.46154	12
180900	104	4.83654	35
180950	101	3.77228	17
181000	101	4.08911	16
181050	98	4.5102	17
181100	98	4.44898	18
181150	100	4.57	23
181200	106	3.99057	24
181250	91	4.34066	19
181300	96	4.05208	39
181350	91	4.45055	31
181400	98	4.18367	16
181450	99	3.72727	23
181500	105	3.60952	22
181550	93	4.64516	21
181600	110	4.38182	18
181650	100	3.83	16
181700	95	4.92632	23
181750	103	3.51456	21
181800	101	4.09901	20
181850	99	3.66667	32
181900	100	3.99	32
181950	102	4.04902	33
182000	100	3.6	21
182050	104	3.65385	20
182100	104	3.75962	20
182150	97	3.34021	16
182200	100	4.72	26
182250	106	3.66981	28
182300	96	4.78125	28
182350	97	3.96907	22
182400	97	3.79381	22
182450	94	4.64894	28
182500	95	3.8	18
182550	103	4.37864	27
182600	104	4.00962	30
182650	90	3.58889	16
182700	98	4.14286	33
182750	97	3.23711	14
182800	102	4.09804	20
182850	116	4.98276	26
182900	100	4.18	25
182950	95	4.13684	25
183000	105	3.93333	24
183050	103	3.98058	30
183100	101	4.14851	24
183150	108	4.52778	45
183200	105	3.54286	21
183250	105	4.42857	26
183300	90	3.26667	30
183350	98	3.28571	19
183400	92	3.46739	16
183450	100	4.56	39
183500	99	4.64646	23
183550	103	4.26214	27
183600	98	3.7449	25
183650	107	3.47664	24
183700	97	4.13402	25
183750	105	3.98095	21
183800	96	3.70833	14
183850	110	3.75455	30
183900	105	3.91429	15
183950	96	4.40625	28
184000	104	4.57692	27
184050	92	3.8913	18
184100	90	3.42222	20
184150	106	4.37736	25
184200	87	4.37931	19
184250	92	3.6087	18
184300	102	3.7549	18
184350	89	4.62921	33
184400	103	3.38835	12
184450	96	5.27083	30
184500	100	3.78	16
184550	93	4.12903	31
184600	94	3.94681	20
184650	90	3.27778	16
184700	109	3.73394	24
184750	106	4.73585	22
184800	100	3.85	26
184850	98	3.9898	21
184900	103	3.78641	21
184950	105	4.45714	27
185000	117	3.44444	21
185050	102	3.41176	23
185100	87	4.37931	29
185150	109	3.56881	26
185200	113	3.46903	16
185250	106	3.78302	18
185300	100	4.9	27
185350	100	4.22	28
185400	98	4.47959	22
185450	94	4.20213	20
185500	101	4.23762	34
185550	88	4.625	24
185600	98	4.35714	19
185650	99	4.0404	17
185700	99	4.92929	26
185750	94	3.51064	13
185800	93	4.05376	19
185850	99	3.55556	19
185900	93	5.09677	23
185950	103	4.08738	21
186000	108	3.75926	22
186050	103	3.8932	22
186100	104	4.34615	27
186150	107	3.45794	30
186200	93	3.78495	21
186250	98	3.95918	24
186300	97	4.28866	26
186350	93	4.36559	30
186400	89	4.75281	21
186450	107	3.4486	28
186500	93	3.78495	24
186550	104	4.21154	24
186600	93	3.74194	14
186650	97	3.50515	18
186700	101	3.9505	27
186750	102	4.69608	25
186800	99	4.06061	18
186850	102	3.45098	20
186900	103	3.42718	20
186950	99	3.92929	27
187000	85	4.57647	24
187050	91	3.81319	27
187100	98	4.55102	32
187150	106	3.67925	18
187200	96	4.03125	18
187250	109	3.73394	22
187300	79	4.12658	27
187350	106	3.13208	18
187400	92	4.08696	28
187450	96	4.30208	28
187500	104	3.69231	18
187550	111	3.98198	22
187600	96	4.53125	22
187650	93	4.33333	30
187700	97	3.79381	22
187750	103	3.47573	31
187800	104	3.25962	13
187850	90	3.64444	17
187900	93	3.56989	20
187950	95	4.49474	22
188000	106	3.25472	19
188050	104	3.76923	20
188100	108	4.64815	25
188150	102	3.41176	19
188200	99	3.0101	20
188250	106	3.95283	22
188300	102	3.38235	24
188350	104	4.17308	20
188400	94	3.29787	23
188450	108	4.61111	32
188500	96	5.26042	33
188550	107	4.69159	26
188600	99	3.67677	19
188650	96	3.86458	24
188700	96	3.32292	24
188750	91	4.72527	27
188800	102	4.82353	30
188850	97	3.87629	20
188900	97	4.10309	19
188950	111	4.09009	30
189000	100	4.15	22
189050	99	3.90909	18
189100	102	4.63725	33
189150	102	3.66667	19
189200	103	4.16505	47
189250	103	3.60194	14
189300	90	4.82222	20
189350	105	5.17143	36
189400	95	4.44211	17
189450	107	3.80374	23
189500	96	4.375	24
189550	105	3.82857	17
189600	97	4.23711	18
189650	105	3.79048	22
189700	96	3.6875	22
189750	95	3.53684	30
189800	102	3.90196	20
189850	100	4.07	18
189900	102	4.88235	23
189950	100	3.61	20
190000	112	3.72321	29
